[일시]KCC,시가,고가,저가,종가,대비,대비율,<가격이동평균>5,20,60,120,[거래량],[외국인_보유량]
1992/07/15,25269,26205,24989,26018,▲94,＋0.36%,26093,26720,28768,29307,1380,N/A
1992/07/14,25924,25924,25924,25924,▼187,－0.72%,26261,26757,28834,29309,1030,N/A
1992/07/13,24895,26112,24895,26112,▲281,＋1.09%,26505,26809,28901,29312,1100,N/A
1992/07/11,26580,26580,25831,25831,▼749,－2.82%,26617,26851,28968,29321,500,N/A
1992/07/10,25924,26580,25924,26580,▼281,－1.05%,26842,26907,29032,29330,4120,N/A
1992/07/09,26205,26860,26205,26860,▼281,－1.03%,26767,26949,29085,29329,1240,N/A
1992/07/08,27141,27141,27141,27141,▲468,＋1.75%,26636,26996,29133,29322,100,N/A
1992/07/07,26673,26673,26673,26673,▼281,－1.04%,26449,27038,29161,29316,0,N/A
1992/07/06,26954,26954,26954,26954,▲749,＋2.86%,26542,27108,29209,29319,10,N/A
1992/07/04,26205,26205,25737,26205,0.0,0.00%,26636,27164,29267,29329,2970,N/A
1992/07/03,26486,26486,25737,26205,0.0,0.00%,26842,27258,29342,29346,1940,N/A
1992/07/02,27141,27141,26205,26205,▼936,－3.45%,27048,27333,29406,29373,1600,N/A
1992/07/01,26767,27422,26767,27141,▼281,－1.02%,27253,27413,29478,29404,1420,N/A
1992/06/30,27609,27703,27235,27422,▲187,＋0.69%,27291,27506,29528,29428,5780,N/A
1992/06/29,27235,27235,27235,27235,0.0,0.00%,27235,27586,29564,29452,10,N/A
1992/06/27,27235,27328,27235,27235,0.0,0.00%,27179,27675,29601,29474,11900,N/A
1992/06/26,26392,27235,26392,27235,▼94,－0.34%,27085,27768,29646,29492,1130,N/A
1992/06/25,27141,27328,27141,27328,▲187,＋0.69%,27029,27885,29691,29500,100,N/A
1992/06/24,27515,27515,26860,27141,▲187,＋0.69%,26954,28058,29735,29508,5920,N/A
1992/06/23,27141,27703,26860,26954,▲187,＋0.70%,26916,28245,29780,29516,12120,N/A
1992/06/22,27609,27609,26767,26767,▼187,－0.69%,27010,28414,29824,29530,210,N/A
1992/06/20,26486,27141,26486,26954,0.0,0.00%,27216,28601,29874,29545,2320,N/A
1992/06/19,26954,26954,26954,26954,0.0,0.00%,27422,28793,29936,29561,7520,N/A
1992/06/18,27141,27141,26954,26954,▼468,－1.71%,27646,28943,29978,29581,1930,N/A
1992/06/17,26860,27515,26860,27422,▼374,－1.35%,27871,29139,30041,29590,4630,N/A
1992/06/16,27141,27796,27048,27796,▼187,－0.67%,28002,29289,30113,29588,2100,N/A
1992/06/15,27796,28077,27796,27983,▼94,－0.33%,27983,29392,30194,29582,1230,N/A
1992/06/13,28077,28077,28077,28077,0.0,0.00%,27946,29490,30270,29572,440,N/A
1992/06/12,28358,28358,28077,28077,0.0,0.00%,28133,29612,30365,29564,240,N/A
1992/06/11,27515,28639,27515,28077,▲374,＋1.35%,28320,29785,30481,29555,3610,N/A
1992/06/10,26860,27796,26860,27703,▼94,－0.34%,28508,29972,30576,29544,1820,N/A
1992/06/09,28077,28077,27796,27796,▼1217,－4.19%,28788,30178,30657,29530,610,N/A
1992/06/08,29013,29013,29013,29013,0.0,0.00%,29144,30375,30716,29507,290,N/A
1992/06/05,29013,29387,28077,29013,0.0,0.00%,29500,30524,30776,29475,2180,N/A
1992/06/04,28826,29387,28826,29013,▼94,－0.32%,29874,30716,30849,29443,440,N/A
1992/06/03,30042,30042,29106,29106,▼468,－1.58%,30136,30875,30902,29416,2930,N/A
1992/06/02,30230,30230,29574,29574,▼1217,－3.95%,30417,31030,30933,29388,1100,N/A
1992/06/01,30791,30791,30230,30791,▼94,－0.30%,30660,31137,30947,29357,590,N/A
1992/05/30,30230,30885,30230,30885,▲562,＋1.85%,30492,31142,30933,29308,8430,N/A
1992/05/29,30510,30510,29949,30323,▼187,－0.61%,30492,31128,30917,29250,5770,N/A
1992/05/28,29574,30510,29574,30510,▼281,－0.91%,30510,31170,30891,29189,2040,N/A
1992/05/27,29949,30885,29949,30791,▲842,＋2.81%,30379,31142,30857,29126,2010,N/A
1992/05/26,29668,29949,29668,29949,▼936,－3.03%,30211,31100,30821,29060,30,N/A
1992/05/25,29949,30885,29949,30885,▲468,＋1.54%,30323,31109,30796,29001,870,N/A
1992/05/23,29387,30417,29387,30417,▲562,＋1.88%,30454,31048,30754,28936,4310,N/A
1992/05/22,28732,29855,28732,29855,▼94,－0.31%,30735,31016,30718,28875,4990,N/A
1992/05/21,30323,30323,29949,29949,▼562,－1.84%,31128,31011,30691,28811,1020,N/A
1992/05/20,30323,31540,30323,30510,▼1029,－3.26%,31484,30955,30662,28743,7430,N/A
1992/05/19,31821,31821,31165,31540,▼281,－0.88%,31783,30908,30621,28675,8010,N/A
1992/05/18,31072,31821,31072,31821,0.0,0.00%,32045,30852,30570,28600,4300,N/A
1992/05/16,31821,32008,31446,31821,▲94,＋0.29%,32120,30796,30521,28522,3430,N/A
1992/05/15,32008,32569,31727,31727,▼281,－0.88%,32195,30707,30468,28445,40450,N/A
1992/05/14,33037,33131,32008,32008,▼842,－2.56%,32195,30646,30417,28368,30150,N/A
1992/05/13,32008,33037,32008,32850,▲655,＋2.03%,31970,30552,30361,28287,23660,N/A
1992/05/12,32195,32195,31633,32195,0.0,0.00%,31521,30389,30275,28197,8120,N/A
1992/05/11,31353,32195,31353,32195,▲468,＋1.47%,31315,30253,30197,28112,32340,N/A
1992/05/09,30604,31821,30604,31727,▲842,＋2.73%,30866,30141,30119,28029,8520,N/A
1992/05/08,30885,31165,30791,30885,▲281,＋0.92%,30510,30052,30042,27948,29220,N/A
1992/05/07,32289,32382,30604,30604,▼562,－1.80%,30361,30005,29982,27874,28470,N/A
1992/05/06,31165,31165,30417,31165,▲1217,＋4.06%,30173,29968,29921,27806,12800,N/A
1992/05/04,29949,30417,29949,29949,0.0,0.00%,29893,29888,29846,27732,5400,N/A
1992/05/02,29013,29949,29013,29949,▼187,－0.62%,29855,29879,29785,27668,2510,N/A
1992/05/01,29668,30417,29668,30136,▲468,＋1.58%,29631,29916,29724,27600,5040,N/A
1992/04/30,28545,29668,28545,29668,▼94,－0.31%,29518,29883,29674,27532,7630,N/A
1992/04/29,29949,29949,29013,29762,0.0,0.00%,29668,29935,29627,27472,4310,N/A
1992/04/28,28077,29949,28077,29762,▲936,＋3.25%,29855,30033,29573,27411,5170,N/A
1992/04/27,29013,29574,28826,28826,▼749,－2.53%,29911,30178,29510,27350,2580,N/A
1992/04/25,30698,30698,29574,29574,▼842,－2.77%,30248,30365,29470,27296,30,N/A
1992/04/24,30885,31072,30230,30417,▼281,－0.91%,30361,30576,29429,27239,8750,N/A
1992/04/23,30230,30885,30136,30698,▲655,＋2.18%,30192,30805,29390,27177,13150,N/A
1992/04/22,30885,31353,29949,30042,▼468,－1.53%,29949,30960,29350,27111,33740,N/A
1992/04/21,29949,30510,29949,30510,▲374,＋1.24%,29930,31086,29340,27054,9620,N/A
1992/04/20,29574,30230,29574,30136,▲562,＋1.90%,29818,31128,29331,26994,11290,N/A
1992/04/18,29481,29762,29200,29574,▲94,＋0.32%,29780,31250,29328,26936,5500,N/A
1992/04/17,29949,30323,29481,29481,▼468,－1.56%,29836,31442,29340,26884,4710,N/A
1992/04/16,30417,30417,29762,29949,0.0,0.00%,29855,31577,29347,26833,12630,N/A
1992/04/15,30042,30042,29668,29949,0.0,0.00%,29818,31629,29337,26778,3310,N/A
1992/04/14,29855,30791,29855,29949,▲94,＋0.31%,29968,31652,29309,26724,6910,N/A
1992/04/13,29013,30136,29013,29855,▲281,＋0.95%,29874,31652,29281,26670,9300,N/A
1992/04/11,29013,29574,28545,29574,▼187,－0.63%,30042,31657,29252,26618,3980,N/A
1992/04/10,29481,30417,29481,29762,▼936,－3.05%,30473,31615,29236,26566,21260,N/A
1992/04/09,28639,30698,28639,30698,▲1217,＋4.13%,31053,31549,29216,26516,30660,N/A
1992/04/08,30698,30885,29481,29481,▼1217,－3.96%,31428,31446,29186,26454,8680,N/A
1992/04/07,30978,31727,30510,30698,▼1029,－3.24%,32289,31395,29183,26395,30430,N/A
1992/04/06,31727,32663,31446,31727,▼936,－2.87%,33150,31278,29139,26323,14360,N/A
1992/04/04,31914,32757,31914,32663,▲94,＋0.29%,33561,31105,29063,26242,37300,N/A
1992/04/03,32757,33318,32569,32569,▼1217,－3.60%,33543,30885,28971,26153,30300,N/A
1992/04/02,35939,36219,33786,33786,▼1217,－3.48%,33299,30665,28874,26065,107370,N/A
1992/04/01,33505,35003,33505,35003,▲1217,＋3.60%,33056,30379,28762,25974,65140,N/A
1992/03/31,32663,33786,31633,33786,▲1217,＋3.74%,32738,30052,28629,25878,107910,N/A
1992/03/30,31633,32569,31633,32569,▲1217,＋3.88%,32420,29808,28512,25785,88450,N/A
1992/03/28,32569,32569,31353,31353,▼1217,－3.74%,32101,29612,28403,25706,53380,N/A
1992/03/27,34628,34628,32289,32569,▼842,－2.52%,31914,29476,28298,25637,469780,N/A
1992/03/26,33412,33412,33412,33412,▲1217,＋3.78%,31390,29280,28174,25559,43670,N/A
1992/03/25,32195,32195,31165,32195,▲1217,＋3.93%,30698,28994,28038,25476,84230,N/A
1992/03/23,30698,31633,30417,30978,▲562,＋1.85%,30005,28760,27930,25401,116660,N/A
1992/03/21,30042,30604,30042,30417,▲468,＋1.56%,29500,28587,27843,25336,91610,N/A
1992/03/20,30323,30885,29855,29949,0.0,0.00%,29144,28423,27767,25273,89310,N/A
1992/03/19,29013,29949,29013,29949,▲1217,＋4.23%,28844,28288,27682,25214,78580,N/A
1992/03/18,28451,29668,28451,28732,▲281,＋0.99%,28526,28138,27583,25148,63720,N/A
1992/03/17,28171,28639,28171,28451,▼187,－0.65%,28433,28035,27487,25088,6920,N/A
1992/03/16,28451,28639,28451,28639,▲187,＋0.66%,28395,27927,27395,25030,12500,N/A
1992/03/14,28171,28545,28077,28451,▲94,＋0.33%,28302,27810,27300,24971,8460,N/A
1992/03/13,28077,28919,28077,28358,▲94,＋0.33%,28227,27745,27207,24913,12900,N/A
1992/03/12,28264,28545,28077,28264,0.0,0.00%,28245,27670,27118,24856,13360,N/A
1992/03/11,27703,28545,27703,28264,▲94,＋0.33%,28376,27581,27032,24800,6120,N/A
1992/03/09,28171,28358,28077,28171,▲94,＋0.33%,28451,27469,26931,24747,8260,N/A
1992/03/07,28077,28264,28077,28077,▼374,－1.32%,28545,27380,26824,24695,7240,N/A
1992/03/06,28077,28826,28077,28451,▼468,－1.62%,28657,27333,26729,24645,12530,N/A
1992/03/05,28639,29200,27796,28919,▲281,＋0.98%,28508,27314,26629,24591,16930,N/A
1992/03/04,28639,28639,28171,28639,0.0,0.00%,28227,27281,26523,24533,8340,N/A
1992/03/03,28919,29855,28639,28639,0.0,0.00%,28002,27324,26422,24478,52640,N/A
1992/03/02,27703,28639,27609,28639,▲936,＋3.38%,27703,27389,26319,24418,24270,N/A
1992/02/29,28077,28077,27141,27703,▲187,＋0.68%,27422,27455,26213,24359,4850,N/A
1992/02/28,27609,28358,27422,27515,0.0,0.00%,27272,27586,26119,24308,14630,N/A
1992/02/27,27609,27609,27515,27515,▲374,＋1.38%,27104,27703,26027,24257,26630,N/A
1992/02/26,26673,27141,26299,27141,▼94,－0.34%,26860,27796,25940,24206,2700,N/A
1992/02/25,26673,27235,26673,27235,▲281,＋1.04%,26692,27852,25854,24159,2120,N/A
1992/02/24,26954,26954,26954,26954,▲281,＋1.05%,26673,27904,25767,24110,1090,N/A
1992/02/22,26205,26673,26205,26673,▲374,＋1.42%,26654,27960,25690,24064,6270,N/A
1992/02/21,26205,26299,26205,26299,0.0,0.00%,26617,28058,25619,24019,150,N/A
1992/02/20,26486,26486,26205,26299,▼842,－3.10%,26561,28171,25552,23979,4070,N/A
1992/02/19,27048,27141,26860,27141,▲281,＋1.05%,26580,28302,25475,23935,1180,N/A
1992/02/18,25737,26860,25737,26860,▲374,＋1.41%,26580,28409,25389,23886,690,N/A
1992/02/17,25831,26486,25363,26486,▲468,＋1.80%,26823,28470,25316,23839,1600,N/A
1992/02/15,26205,26205,25924,26018,▼374,－1.42%,27179,28503,25249,23795,1400,N/A
1992/02/14,26392,26392,26392,26392,▼749,－2.76%,27871,28559,25190,23756,630,N/A
1992/02/13,28077,28545,27141,27141,▼936,－3.33%,28582,28578,25121,23715,6470,N/A
1992/02/12,28264,28358,28077,28077,▼187,－0.66%,29144,28573,25048,23667,3300,N/A
1992/02/11,28264,29387,28264,28264,▼1217,－4.13%,29593,28522,24964,23612,2080,N/A
1992/02/10,28732,29481,28732,29481,▼468,－1.56%,29911,28447,24873,23554,5380,N/A
1992/02/08,29949,29949,29949,29949,0.0,0.00%,29893,28274,24767,23492,1430,N/A
1992/02/07,29949,29949,29949,29949,▼374,－1.23%,29556,28030,24656,23426,2260,N/A
1992/02/06,30323,30885,30323,30323,▲468,＋1.57%,29219,27787,24544,23362,7620,N/A
1992/02/01,30136,30323,29855,29855,▲468,＋1.59%,28770,27534,24427,23296,63030,N/A
1992/01/31,28639,29387,28639,29387,▲1123,＋3.97%,28526,27328,24319,23234,16220,N/A
1992/01/30,28264,28545,28264,28264,0.0,0.00%,28358,27146,24220,23177,46230,N/A
1992/01/29,28171,28545,28077,28264,▲187,＋0.67%,28489,27024,24138,23128,37960,N/A
1992/01/28,29106,29106,28077,28077,▼562,－1.96%,28695,26856,24059,23079,67740,N/A
1992/01/27,28545,28826,28545,28639,▲94,＋0.33%,28695,26650,23984,23036,41110,N/A
1992/01/25,28919,28919,28545,28545,▼374,－1.29%,28395,26369,23897,22981,16050,N/A
1992/01/24,30323,30323,28451,28919,▼374,－1.28%,28114,26088,23816,22929,17610,N/A
1992/01/23,29294,29294,29106,29294,▲1217,＋4.33%,27684,25789,23722,22872,31250,N/A
1992/01/22,27609,28077,27515,28077,▲936,＋3.45%,27235,25466,23607,22820,38220,N/A
1992/01/21,27422,27609,26954,27141,0.0,0.00%,27029,25213,23507,22778,14780,N/A
1992/01/20,26767,27141,26767,27141,▲374,＋1.40%,26954,25012,23421,22745,25820,N/A
1992/01/18,26954,26954,26580,26767,▼281,－1.04%,26729,24764,23335,22706,3440,N/A
1992/01/17,27235,27422,26767,27048,0.0,0.00%,26392,24516,23256,22670,41290,N/A
1992/01/16,26767,27048,26673,27048,▲281,＋1.05%,25999,24282,23187,22634,66190,N/A
1992/01/15,26486,26767,26018,26767,▲749,＋2.88%,25644,24053,23126,22599,37240,N/A
1992/01/14,25363,26018,25363,26018,▲936,＋3.73%,25438,23842,23057,22568,16160,N/A
1992/01/13,25082,25082,25082,25082,0.0,0.00%,25382,23669,23009,22541,100,N/A
1992/01/11,24989,25082,24989,25082,▼187,－0.74%,25531,23538,22976,22523,6020,N/A
1992/01/10,26112,26112,25269,25269,▼468,－1.82%,25494,23398,22945,22508,4260,N/A
1992/01/09,24801,25737,24801,25737,0.0,0.00%,25232,23238,22914,22490,17810,N/A
1992/01/08,26392,26767,25737,25737,▼94,－0.36%,24689,23051,22872,22467,89720,N/A
1992/01/07,25831,25831,25831,25831,▲936,＋3.76%,24128,22878,22828,22444,12260,N/A
1992/01/06,24895,24895,24895,24895,▲936,＋3.91%,23547,22686,22780,22419,8620,N/A
1992/01/04,23959,23959,23959,23959,▲936,＋4.07%,23135,22541,22745,22406,400,N/A
1992/01/03,23023,23023,23023,23023,▲94,＋0.41%,22948,22462,22713,22402,0,N/A
1991/12/26,22930,23304,22930,22930,0.0,0.00%,22967,22429,22688,22405,19850,N/A
1991/12/24,22930,22930,22836,22930,▲94,＋0.41%,22817,22396,22664,22409,9060,N/A
1991/12/23,23023,23023,22181,22836,▼187,－0.81%,22593,22335,22641,22411,3930,N/A
1991/12/21,23398,23491,23023,23023,▼94,－0.40%,22499,22293,22619,22417,12600,N/A
1991/12/20,22462,23117,22181,23117,▲936,＋4.22%,22387,22265,22594,22422,19510,N/A
1991/12/19,21619,22181,21619,22181,▲374,＋1.72%,22274,22232,22568,22423,1970,N/A
1991/12/18,22368,22368,21806,21806,▼562,－2.51%,22349,22246,22563,22434,4490,N/A
1991/12/17,21619,22368,21619,22368,▼94,－0.42%,22480,22270,22566,22447,5180,N/A
1991/12/16,21619,22555,21619,22462,▼94,－0.41%,22462,22288,22560,22451,3870,N/A
1991/12/14,22555,22555,22555,22555,0.0,0.00%,22387,22317,22552,22458,0,N/A
1991/12/13,22555,22555,22555,22555,▲94,＋0.42%,22274,22331,22543,22460,5000,N/A
1991/12/12,22462,22462,22087,22462,▲187,＋0.84%,22218,22359,22533,22465,2880,N/A
1991/12/11,22274,22649,22274,22274,▲187,＋0.85%,22125,22401,22518,22472,2280,N/A
1991/12/10,22087,22087,22087,22087,▲94,＋0.43%,22069,22448,22505,22481,7150,N/A
1991/12/09,21994,21994,21994,21994,▼281,－1.26%,22125,22508,22496,22491,1400,N/A
1991/12/07,21994,22274,21994,22274,▲281,＋1.28%,22200,22579,22487,22499,1220,N/A
1991/12/06,21994,21994,21994,21994,0.0,0.00%,22200,22635,22473,22504,3190,N/A
1991/12/05,21994,21994,21994,21994,▼374,－1.67%,22143,22705,22463,22512,1010,N/A
1991/12/04,22462,22462,21900,22368,0.0,0.00%,22143,22780,22454,22520,6010,N/A
1991/12/03,21994,22462,21994,22368,▲94,＋0.42%,22162,22841,22437,22522,11000,N/A
1991/12/02,21994,22274,21994,22274,▲562,＋2.59%,22181,22892,22419,22526,120,N/A
1991/11/30,22462,22836,21713,21713,▼281,－1.28%,22218,22962,22405,22533,740,N/A
1991/11/29,23117,23117,21994,21994,▼468,－2.08%,22331,23042,22395,22543,330,N/A
1991/11/28,22462,22462,22462,22462,0.0,0.00%,22480,23061,22382,22551,2700,N/A
1991/11/27,22462,22462,22462,22462,0.0,0.00%,22593,23042,22362,22551,2010,N/A
1991/11/26,22462,22462,22462,22462,▲187,＋0.84%,22667,23018,22341,22551,120,N/A
1991/11/25,22742,22742,22274,22274,▼468,－2.06%,22799,22995,22323,22551,220,N/A
1991/11/23,22462,22742,22462,22742,▼281,－1.22%,23004,22981,22309,22553,190,N/A
1991/11/22,22742,23023,22649,23023,▲187,＋0.82%,23098,22990,22287,22551,6480,N/A
1991/11/21,23117,23117,22462,22836,▼281,－1.21%,23154,23009,22260,22546,6800,N/A
1991/11/20,22368,23304,22368,23117,▼187,－0.80%,23266,23000,22235,22543,9560,N/A
1991/11/19,22930,23304,22930,23304,▲94,＋0.40%,23323,23000,22217,22537,3010,N/A
1991/11/18,22462,23491,22462,23210,▼94,－0.40%,23341,22990,22195,22526,4320,N/A
1991/11/16,23304,23304,23304,23304,▼94,－0.40%,23398,22990,22181,22516,0,N/A
1991/11/15,23023,23398,23023,23398,0.0,0.00%,23454,22995,22165,22505,3510,N/A
1991/11/14,22930,23772,22930,23398,0.0,0.00%,23454,22986,22150,22496,18330,N/A
1991/11/13,23491,23491,23398,23398,▼94,－0.40%,23510,22972,22134,22487,6020,N/A
1991/11/12,23398,23491,23398,23491,▼94,－0.40%,23491,22948,22118,22479,4030,N/A
1991/11/11,23398,23865,23398,23585,▲187,＋0.80%,23266,22916,22100,22466,4940,N/A
1991/11/09,23772,24146,23398,23398,▼281,－1.19%,22967,22836,22089,22456,16250,N/A
1991/11/08,23398,24053,23398,23678,▲374,＋1.61%,22686,22742,22065,22448,42510,N/A
1991/11/07,22462,23304,22462,23304,▲936,＋4.18%,22349,22635,22042,22437,25180,N/A
1991/11/06,22462,22462,22368,22368,▲281,＋1.27%,22087,22546,22022,22430,2100,N/A
1991/11/05,22087,22087,22087,22087,▲94,＋0.43%,22200,22504,22033,22430,470,N/A
1991/11/04,21994,22462,21994,21994,0.0,0.00%,22462,22476,22050,22434,2010,N/A
1991/11/02,21994,22649,21994,21994,0.0,0.00%,22593,22452,22070,22439,5160,N/A
1991/11/01,22836,22930,21994,21994,▼936,－4.08%,22817,22448,22076,22445,6250,N/A
1991/10/31,23210,23210,22930,22930,▼468,－2.00%,23042,22448,22084,22452,9300,N/A
1991/10/30,23398,23398,23398,23398,▲749,＋3.31%,23098,22401,22081,22451,20,N/A
1991/10/29,22930,22930,22649,22649,▼468,－2.02%,23098,22331,22072,22444,6200,N/A
1991/10/28,22930,23117,22930,23117,0.0,0.00%,23210,22298,22078,22445,20210,N/A
1991/10/26,23117,23117,23117,23117,▼94,－0.40%,23210,22242,22073,22443,4000,N/A
1991/10/25,23398,23398,23210,23210,▼187,－0.80%,23173,22162,22070,22441,3020,N/A
1991/10/24,23210,23398,23210,23398,▲187,＋0.81%,23098,22078,22072,22437,7980,N/A
1991/10/23,23117,23304,23117,23210,▲94,＋0.40%,22817,21984,22067,22433,5910,N/A
1991/10/22,23117,23398,22555,23117,▲187,＋0.82%,22480,21895,22062,22430,24410,N/A
1991/10/21,22836,23210,22836,22930,▲94,＋0.41%,22162,21811,22059,22428,25710,N/A
1991/10/19,22462,22836,22462,22836,▲842,＋3.83%,21881,21736,22059,22428,10670,N/A
1991/10/18,21526,22368,21526,21994,▲468,＋2.17%,21619,21666,22067,22429,17330,N/A
1991/10/17,21526,21526,21526,21526,0.0,0.00%,21526,21633,22090,22437,1000,N/A
1991/10/16,20590,21526,20590,21526,0.0,0.00%,21526,21624,22122,22448,2550,N/A
1991/10/15,21526,21526,21526,21526,0.0,0.00%,21601,21619,22153,22459,0,N/A
1991/10/14,21526,21526,21526,21526,0.0,0.00%,21694,21596,22181,22469,0,N/A
1991/10/12,21526,21526,21526,21526,0.0,0.00%,21788,21582,22215,22476,0,N/A
1991/10/11,21151,21526,21151,21526,▼374,－1.71%,21881,21568,22249,22483,30,N/A
1991/10/10,21900,21900,21900,21900,▼94,－0.43%,21975,21554,22279,22490,0,N/A
1991/10/09,21994,21994,21994,21994,0.0,0.00%,21994,21526,22304,22490,0,N/A
1991/10/08,21994,21994,21994,21994,0.0,0.00%,21900,21498,22327,22490,0,N/A
1991/10/07,21994,21994,21994,21994,0.0,0.00%,21806,21470,22343,22490,0,N/A
1991/10/05,21994,21994,21994,21994,0.0,0.00%,21713,21441,22365,22490,0,N/A
1991/10/04,20590,21994,20590,21994,▲468,＋2.17%,21601,21409,22377,22490,590,N/A
1991/10/02,21526,21526,21526,21526,0.0,0.00%,21488,21409,22398,22494,100,N/A
1991/10/01,21619,21619,21526,21526,0.0,0.00%,21470,21432,22426,22501,500,N/A
1991/09/30,20777,21526,20777,21526,▲94,＋0.44%,21451,21474,22457,22514,2980,N/A
1991/09/28,20777,21432,20777,21432,0.0,0.00%,21413,21516,22487,22522,1510,N/A
1991/09/27,21432,21432,21432,21432,0.0,0.00%,21395,21568,22512,22530,1000,N/A
1991/09/26,20777,21432,20777,21432,0.0,0.00%,21395,21619,22536,22540,2090,N/A
1991/09/25,21151,21432,21151,21432,▲94,＋0.44%,21320,21671,22561,22549,2100,N/A
1991/09/24,20871,21339,20871,21339,0.0,0.00%,21282,21718,22586,22558,110,N/A
1991/09/20,21339,21339,21339,21339,▼94,－0.44%,21264,21797,22608,22568,40,N/A
1991/09/19,20590,21432,20590,21432,▲374,＋1.78%,21245,21830,22633,22578,1040,N/A
1991/09/18,21058,21058,21058,21058,▼187,－0.88%,21226,21872,22660,22593,300,N/A
1991/09/17,21151,21245,21151,21245,0.0,0.00%,21301,21923,22692,22604,1080,N/A
1991/09/16,21245,21245,21245,21245,0.0,0.00%,21339,22012,22721,22613,0,N/A
1991/09/14,21245,21245,21245,21245,▼94,－0.44%,21376,22106,22741,22622,0,N/A
1991/09/13,21339,21339,21339,21339,▼94,－0.44%,21395,22204,22761,22632,0,N/A
1991/09/12,21432,21432,21432,21432,0.0,0.00%,21526,22256,22780,22641,10,N/A
1991/09/11,21432,21432,21432,21432,0.0,0.00%,21638,22307,22797,22650,1130,N/A
1991/09/10,21245,21432,21245,21432,▲94,＋0.44%,21825,22373,22814,22658,1230,N/A
