[일시]대한항공,시가,고가,저가,종가,대비,대비율,<가격이동평균>5,20,60,120,[거래량],[외국인_보유량]
2003/07/21,13837,14105,13515,13623,▼375,－2.68%,14363,14797,13715,13176,590324,15163604
2003/07/18,13837,14374,13837,13998,▼268,－1.88%,14631,14894,13692,13169,594003,15177534
2003/07/16,14803,14803,14105,14266,▼429,－2.92%,14824,14988,13666,13164,1143168,15204724
2003/07/15,15339,15339,14642,14695,▼536,－3.52%,14974,15049,13638,13157,874445,15415004
2003/07/14,14803,15232,14803,15232,▲268,＋1.79%,15124,15055,13610,13150,1036664,15477794
2003/07/11,14642,14964,14534,14964,0.0,0.00%,15167,15020,13570,13138,449480,15419614
2003/07/10,14910,15124,14803,14964,▼54,－0.36%,15157,15006,13527,13127,576596,15415114
2003/07/09,15446,15500,14856,15017,▼429,－2.78%,15114,14996,13483,13117,809881,15381944
2003/07/08,15714,15768,15124,15446,0.0,0.00%,15114,14969,13429,13108,1367118,15530414
2003/07/07,15124,15553,15124,15446,▲536,＋3.60%,15060,14931,13374,13103,1222413,15487314
2003/07/04,14695,14910,14534,14910,▲161,＋1.09%,14910,14899,13322,13095,719784,15445234
2003/07/03,15178,15285,14642,14749,▼268,－1.79%,14899,14870,13281,13083,1075021,15463114
2003/07/02,15339,15446,14964,15017,▼161,－1.06%,14846,14832,13222,13071,951335,15471504
2003/07/01,14588,15232,14534,15178,▲483,＋3.28%,14835,14787,13146,13059,664055,15576684
2003/06/30,14856,14856,14588,14695,▼161,－1.08%,14728,14725,13068,13044,528930,15478724
2003/06/27,14910,15339,14588,14856,▲375,＋2.59%,14749,14666,12997,13035,1113197,15574194
2003/06/26,14534,14856,14481,14481,▼483,－3.23%,14888,14607,12919,13023,642474,15564644
2003/06/25,14642,15017,14642,14964,▲322,＋2.20%,15167,14569,12861,13008,576572,15603994
2003/06/24,14374,14642,14159,14642,▼161,－1.09%,15275,14492,12796,12986,710548,15622944
2003/06/23,15339,15500,14803,14803,▼751,－4.83%,15307,14449,12743,12968,912281,15619144
2003/06/20,15553,15661,15339,15553,▼322,－2.03%,15253,14309,12683,12950,755902,15697694
2003/06/19,15875,15983,15500,15875,▲375,＋2.42%,15082,14122,12631,12927,1748016,15672994
2003/06/18,15071,15714,15017,15500,▲697,＋4.71%,14856,13934,12577,12907,2069826,15652894
2003/06/17,15017,15285,14803,14803,▲268,＋1.85%,14652,13781,12527,12898,1759139,15516023
2003/06/16,14695,14803,14374,14534,▼161,－1.09%,14631,13633,12484,12900,769050,15463476
2003/06/13,14910,15017,14534,14695,▼54,－0.36%,14685,13505,12431,12901,921111,15395796
2003/06/12,14588,14749,14266,14749,▲268,＋1.85%,14610,13387,12351,12901,1046645,15377606
2003/06/11,14856,14910,14374,14481,▼215,－1.46%,14459,13258,12280,12906,941041,15416386
2003/06/10,14695,14856,14534,14695,▼107,－0.72%,14384,13156,12191,12914,727357,15373546
2003/06/09,14588,14856,14374,14803,▲483,＋3.37%,14234,13070,12108,12919,1478862,15380386
2003/06/05,14642,15071,14320,14320,▲322,＋2.30%,13977,12947,12042,12920,2198877,15036406
2003/06/04,14427,14481,13837,13998,▼107,－0.76%,13848,12861,12004,12926,846339,14890366
2003/06/03,13837,14374,13784,14105,▲161,＋1.15%,13794,12789,11980,12940,1656391,14926366
2003/06/02,13623,14320,13569,13945,▲429,＋3.17%,13655,12690,11957,12954,2060935,14758086
2003/05/30,13623,13945,13515,13515,▼161,－1.18%,13623,12612,11952,12970,1171602,14785866
2003/05/29,13623,13837,13194,13676,▼54,－0.39%,13322,12537,11962,12996,1541657,14762776
2003/05/28,13945,14320,13730,13730,▲322,＋2.40%,12947,12413,11981,13022,3120362,14853486
2003/05/27,13945,13945,13033,13408,▼375,－2.72%,12625,12262,11994,13047,2138585,14531986
2003/05/26,12014,13784,12014,13784,▲1770,＋14.73%,12432,12160,12007,13072,5780990,14553906
2003/05/23,12014,12121,11853,12014,▲215,＋1.82%,12046,12050,12010,13091,672393,13669116
2003/05/22,12121,12282,11799,11799,▼322,－2.65%,12035,12039,12042,13124,766161,13626956
2003/05/21,12443,12443,11960,12121,▼322,－2.59%,12142,12060,12093,13155,853483,13632206
2003/05/20,11638,12443,11638,12443,▲590,＋4.98%,12153,12076,12139,13182,1104452,13629336
2003/05/19,11585,11906,11585,11853,▼107,－0.90%,12153,12085,12187,13203,586000,13645226
2003/05/16,12121,12282,11799,11960,▼375,－3.04%,12378,12141,12238,13230,1092447,13617226
2003/05/15,12389,12443,12014,12336,▲161,＋1.32%,12454,12186,12283,13256,1093810,13712816
2003/05/14,12228,12389,12067,12175,▼268,－2.16%,12507,12189,12326,13280,1241549,13696046
2003/05/13,13086,13086,12443,12443,▼536,－4.13%,12582,12194,12353,13301,1162567,13853596
2003/05/12,12765,13086,12711,12979,▲644,＋5.22%,12518,12162,12378,13315,2108509,13838496
2003/05/09,12336,12389,12121,12336,▼268,－2.13%,12400,12119,12390,13323,1111080,13681246
2003/05/07,12711,12711,12389,12604,▲54,＋0.43%,12336,12119,12411,13335,1430864,13685249
2003/05/06,12496,12604,12228,12550,▲429,＋3.54%,12057,12111,12421,13352,1845130,13678389
2003/05/02,12389,12443,11853,12121,▼268,－2.16%,11686,12044,12439,13374,1200385,13228229
2003/04/30,11799,12604,11746,12389,▲375,＋3.13%,11535,11962,12468,13401,3120746,13233526
2003/04/29,11638,12228,11424,12014,▲804,＋7.18%,11374,11867,12493,13428,3208881,12918936
2003/04/28,10244,11263,10244,11209,▲515,＋4.81%,11332,11787,12524,13453,1829868,12852286
2003/04/25,10941,10995,10512,10694,▼676,－5.94%,11535,11736,12560,13483,1971406,12847286
2003/04/24,11477,11692,11263,11370,▼215,－1.85%,11885,11751,12591,13516,904366,13180066
2003/04/23,12014,12121,11585,11585,▼215,－1.82%,12132,11735,12609,13549,1383745,13183576
2003/04/22,12014,12014,11638,11799,▼429,－3.51%,12411,11730,12626,13576,1517136,13241446
2003/04/21,12175,12282,11906,12228,▼215,－1.72%,12625,11701,12636,13608,1628208,13206036
2003/04/18,12925,12979,12336,12443,▼161,－1.28%,12657,11711,12647,13635,2342390,13225536
2003/04/17,12711,12872,12550,12604,▼375,－2.89%,12625,11722,12663,13655,1375831,13223006
2003/04/16,13247,13301,12818,12979,▲107,＋0.83%,12464,11717,12675,13674,2967392,13196006
2003/04/15,12657,13194,12336,12872,▲483,＋3.90%,12293,11676,12691,13691,3209099,13119731
2003/04/14,12443,12657,12175,12389,▲107,＋0.87%,12185,11601,12705,13692,1725585,13088571
2003/04/11,11799,12443,11799,12282,▲483,＋4.09%,12196,11478,12727,13703,2707202,13223331
2003/04/10,12282,12336,11638,11799,▼322,－2.65%,11982,11388,12751,13718,3044798,13412321
2003/04/09,12121,12604,11853,12121,▼215,－1.74%,11718,11255,12787,13734,3440581,14070200
2003/04/08,11960,12496,11853,12336,▼107,－0.86%,11392,11134,12832,13735,2665960,13988300
2003/04/07,11477,12550,11048,12443,▲1234,＋11.00%,11008,11059,12867,13736,3661759,13874990
2003/04/04,10244,11317,10179,11209,▲729,＋6.96%,10557,11040,12885,13732,2406058,13825800
2003/04/03,11048,11102,10244,10480,▼11,－0.10%,10514,11107,12920,13732,2616380,13684410
2003/04/02,10727,10780,10373,10491,▲75,＋0.72%,10628,11219,12973,13741,1738371,13845010
2003/04/01,10137,10491,9976,10415,▲225,＋2.21%,10825,11376,13019,13749,1372960,14241040
2003/03/31,10212,10694,10029,10190,▼804,－7.32%,10984,11563,13073,13760,1295896,14353120
2003/03/28,10834,11263,10705,10995,▼54,－0.49%,11435,11793,13127,13781,1287570,14706410
2003/03/27,11156,11317,10995,11048,▼429,－3.74%,11767,11968,13156,13797,584645,14913690
2003/03/26,11585,11799,11477,11477,▲268,＋2.39%,12057,12126,13176,13806,1491799,14917470
2003/03/25,11477,11692,10995,11209,▼1234,－9.91%,12196,12249,13193,13806,1753830,14974470
2003/03/24,12979,13033,12389,12443,▼215,－1.69%,12228,12386,13218,13806,1393334,15180950
2003/03/21,12496,12711,12336,12657,▲161,＋1.29%,11724,12507,13224,13803,1784536,15007690
2003/03/20,12550,12872,12121,12496,▲322,＋2.64%,11291,12619,13236,13794,4017267,14822190
2003/03/19,11799,12336,11531,12175,▲804,＋7.08%,10617,12759,13269,13792,2848830,14645450
2003/03/18,10995,11370,10716,11370,▲1448,＋14.59%,10124,12895,13316,13800,2760592,14135360
2003/03/17,10297,10405,9547,9922,▼569,－5.42%,10016,13062,13371,13813,1815318,13897920
2003/03/14,10083,10491,9997,10491,▲1362,＋14.92%,10446,13311,13451,13850,4473205,13830210
2003/03/13,10008,10029,9000,9128,▼579,－5.97%,10857,13476,13531,13884,4160970,13763880
2003/03/12,10727,10887,9225,9708,▼1126,－10.40%,11574,13717,13638,13941,8024385,13835230
2003/03/11,11477,11746,10834,10834,▼1234,－10.22%,12357,13918,13730,13980,1135962,12865440
2003/03/10,12657,12711,12067,12067,▼483,－3.85%,13022,14054,13799,14014,503550,13027840
2003/03/07,12336,12979,12336,12550,▼161,－1.27%,13569,14111,13848,14043,409327,13009072
2003/03/06,13515,13730,12443,12711,▼912,－6.69%,13955,14164,13899,14067,1719662,13016232
2003/03/05,13837,13945,13515,13623,▼536,－3.79%,14256,14223,13951,14081,381179,13457392
2003/03/04,14481,14749,13998,14159,▼644,－4.35%,14320,14237,13988,14087,375933,13486582
2003/03/03,14588,14910,14320,14803,▲322,＋2.22%,14277,14221,14029,14089,478242,13562317
2003/02/28,14374,14588,14052,14481,▲268,＋1.89%,14288,14151,14063,14101,321560,13527547
2003/02/27,13837,14481,13676,14213,▲268,＋1.92%,14374,14054,14101,14117,345010,13543767
2003/02/26,14052,14320,13945,13945,0.0,0.00%,14588,13966,14138,14140,357913,13572457
2003/02/25,14481,14588,13891,13945,▼912,－6.14%,14781,13899,14172,14167,652360,13700587
2003/02/24,14749,15124,14749,14856,▼54,－0.36%,14931,13821,14206,14191,497385,13788057
2003/02/21,15232,15339,14642,14910,▼375,－2.46%,14942,13722,14217,14206,368740,13750057
2003/02/20,15017,15285,14749,15285,▲375,＋2.52%,14717,13647,14224,14218,833540,13849910
2003/02/19,15232,15393,14910,14910,▲215,＋1.46%,14449,13550,14220,14230,776600,13560510
2003/02/18,14803,15446,14695,14695,▼215,－1.44%,14213,13502,14223,14244,877560,13431000
2003/02/17,14266,15339,14052,14910,▲1126,＋8.17%,13987,13451,14230,14267,998764,13502430
2003/02/14,13945,13945,13569,13784,▼161,－1.15%,13644,13392,14233,14285,409291,13483320
2003/02/13,13837,14105,13730,13945,▲215,＋1.56%,13612,13389,14249,14311,622150,13671570
2003/02/12,13301,13784,13301,13730,▲161,＋1.19%,13601,13389,14253,14341,321600,13465290
2003/02/11,13355,13569,12872,13569,▲375,＋2.85%,13633,13443,14255,14373,418826,13535410
2003/02/10,13355,13408,12818,13194,▼429,－3.15%,13687,13489,14259,14410,924520,13459580
2003/02/07,13837,13998,13623,13623,▼268,－1.93%,13730,13505,14282,14452,500944,13675070
2003/02/06,13837,14534,13784,13891,0.0,0.00%,13515,13489,14309,14486,918000,13600750
2003/02/05,13623,13945,13515,13891,▲54,＋0.39%,13226,13475,14333,14511,618880,13584480
2003/02/04,13408,13837,13086,13837,▲429,＋3.20%,12968,13446,14363,14538,668440,13767420
2003/02/03,12443,13730,12336,13408,▲858,＋6.84%,12679,13435,14382,14571,866740,13867170
2003/01/30,12389,12711,12336,12550,▲107,＋0.86%,12572,13438,14407,14609,357549,13982910
2003/01/29,12496,12604,12175,12443,▼161,－1.28%,12743,13446,14442,14661,401861,14166010
2003/01/28,12228,12657,12228,12604,▲215,＋1.73%,12925,13435,14488,14714,1449100,14226790
2003/01/27,12496,12550,12228,12389,▼483,－3.75%,13194,13432,14526,14774,512580,14274000
2003/01/24,13408,13623,12818,12872,▼536,－4.00%,13451,13446,14580,14831,413079,14517100
2003/01/23,13301,13569,13194,13408,▲54,＋0.40%,13623,13443,14623,14886,354845,14615010
2003/01/22,13623,13730,13140,13355,▼590,－4.23%,13687,13443,14647,14932,751116,14760260
2003/01/21,13837,13998,13408,13945,▲268,＋1.96%,13805,13497,14672,14976,327589,14987010
2003/01/20,13301,13730,13301,13676,▼54,－0.39%,13977,13550,14690,15014,241305,14957160
2003/01/17,13408,14159,13408,13730,0.0,0.00%,14138,13601,14680,15061,544127,14938920
2003/01/16,13569,13891,13462,13730,▼215,－1.54%,14095,13650,14678,15108,641427,14823000
2003/01/15,14749,14803,13945,13945,▼858,－5.80%,14009,13727,14685,15160,646509,15051830
2003/01/14,14481,14910,14159,14803,▲322,＋2.22%,13945,13808,14680,15204,888232,15130520
2003/01/13,13194,14481,13194,14481,▲965,＋7.14%,13644,13829,14639,15250,1074879,14988060
2003/01/10,13569,13784,12550,13515,▲215,＋1.61%,13473,13853,14604,15295,741791,14712730
2003/01/09,13355,13569,13194,13301,▼322,－2.36%,13462,13928,14578,15347,557930,14723940
2003/01/08,13569,13945,13355,13623,▲322,＋2.42%,13344,14044,14544,15403,575520,14805520
2003/01/07,13837,13891,13301,13301,▼322,－2.36%,13065,14154,14509,15459,833637,14806520
2003/01/06,13623,13676,13194,13623,▲161,＋1.20%,12915,14282,14478,15517,659017,14615879
2003/01/03,13086,13623,12979,13462,▲751,＋5.91%,12722,14433,14448,15575,1298097,14543552
2003/01/02,12443,12711,12228,12711,▲483,＋3.95%,12593,14602,14434,15633,634659,14368592
2002/12/30,12336,12711,12175,12228,▼322,－2.56%,12732,14803,14438,15686,573005,14368472
2002/12/27,12443,12979,12389,12550,▼107,－0.85%,13172,15012,14436,15739,554960,14310352
2002/12/26,12496,13247,12496,12657,▼161,－1.26%,13666,15186,14418,15780,873039,14276302
2002/12/24,12979,13086,12336,12818,▼590,－4.40%,14073,15350,14395,15815,1529044,14246741
2002/12/23,14266,14374,13408,13408,▼1019,－7.06%,14449,15486,14382,15851,747730,14738351
2002/12/20,14803,14910,14159,14427,▼590,－3.93%,14824,15583,14351,15881,861849,14817771
2002/12/18,14534,15071,14534,15017,▲322,＋2.19%,15049,15612,14316,15892,589030,14936468
2002/12/17,14964,15017,14695,14695,0.0,0.00%,15092,15615,14284,15893,496659,14983838
2002/12/16,14910,15071,14695,14695,▼590,－3.86%,15146,15637,14254,15905,399636,14962718
2002/12/13,15339,15446,14856,15285,▼268,－1.72%,15210,15658,14248,15913,537872,15021078
2002/12/12,15232,15714,15124,15553,▲322,＋2.11%,15275,15631,14237,15922,758980,15098138
2002/12/11,15232,15500,15124,15232,▲268,＋1.79%,15328,15562,14245,15933,597443,15096068
2002/12/10,14695,15232,14588,14964,▼54,－0.36%,15457,15492,14231,15951,711251,15050368
2002/12/09,15232,15607,14964,15017,▼590,－3.78%,15789,15436,14230,15978,991101,15155808
2002/12/06,15661,15875,15500,15607,▼215,－1.36%,16154,15414,14239,16008,2358323,15547888
2002/12/05,15714,16036,15393,15822,▼54,－0.34%,16379,15395,14234,16036,978767,15553038
2002/12/04,16197,16251,15661,15875,▼751,－4.52%,16497,15371,14212,16065,649198,15581978
2002/12/03,16680,16733,16197,16626,▼215,－1.27%,16530,15360,14185,16091,1102780,15760469
2002/12/02,16519,17055,16519,16841,▲107,＋0.64%,16390,15277,14149,16109,475498,15979879
2002/11/29,16787,16894,16412,16733,▲322,＋1.96%,16133,15181,14138,16114,759071,15925789
2002/11/28,16465,16894,16197,16412,▲375,＋2.34%,15854,15076,14134,16125,1414822,15867809
2002/11/27,15929,16197,15875,16036,▲107,＋0.67%,15575,15017,14143,16138,1009178,15648009
2002/11/26,15768,15983,15500,15929,▲375,＋2.41%,15382,14961,14162,16155,1157630,15648139
2002/11/25,15339,15553,15124,15553,▲215,＋1.40%,15221,14945,14177,16186,743380,15699359
2002/11/22,15446,15661,15232,15339,▲322,＋2.14%,15135,14939,14194,16228,902697,15735589
2002/11/21,15285,15393,15017,15017,▼54,－0.36%,15017,14915,14213,16277,660616,15661939
2002/11/20,14910,15178,14803,15071,▼54,－0.35%,14846,14907,14240,16328,585142,15670719
2002/11/19,14964,15178,14642,15124,0.0,0.00%,14599,14905,14265,16384,567241,15788439
2002/11/18,14964,15232,14695,15124,▲375,＋2.55%,14341,14803,14304,16439,1052110,15843949
2002/11/15,14695,14803,14481,14749,▲590,＋4.17%,14234,14728,14336,16483,913233,15672429
2002/11/14,14588,14803,14159,14159,▲322,＋2.33%,14331,14695,14373,16539,1284099,15618159
2002/11/13,13945,14266,13676,13837,0.0,0.00%,14567,14671,14428,16597,834220,15619929
2002/11/12,14105,14159,13569,13837,▼751,－5.15%,14931,14596,14491,16663,1660884,15712969
2002/11/11,15071,15071,14374,14588,▼644,－4.23%,15157,14524,14561,16733,840738,16362439
2002/11/08,15124,15285,14856,15232,▼107,－0.70%,15221,14392,14622,16787,667444,16543069
2002/11/07,15983,16251,15339,15339,▼322,－2.05%,15103,14194,14662,16834,1327549,16558559
2002/11/06,15393,15822,15285,15661,▲697,＋4.66%,15082,14001,14689,16877,1640629,16439659
2002/11/05,15071,15607,14534,14964,▲54,＋0.36%,14931,13792,14713,16922,1233129,16275449
2002/11/04,14695,14910,14266,14910,▲268,＋1.83%,15060,13633,14760,16977,1266196,16200579
2002/11/01,14964,15339,14266,14642,▼590,－3.87%,15167,13521,14811,17029,1559291,16312279
2002/10/31,15071,15661,14803,15232,▲322,＋2.16%,15210,13435,14880,17086,1257338,16221439
2002/10/30,15822,15875,14642,14910,▼697,－4.47%,15135,13279,14939,17139,952788,16225691
2002/10/29,15393,16251,15339,15607,▲161,＋1.04%,15157,13108,15022,17188,1319099,16284641
2002/10/28,15446,15983,15124,15446,▲590,＋3.97%,14652,12891,15082,17243,1571512,16141881
2002/10/25,14588,15446,14374,14856,0.0,0.00%,14288,12719,15149,17305,1420468,16003484
2002/10/24,15232,15232,14374,14856,▼161,－1.07%,14138,12555,15217,17361,1630888,15841654
2002/10/23,13569,15017,13301,15017,▲1931,＋14.75%,13902,12429,15280,17401,3165589,15743944
2002/10/22,14159,14534,12925,13086,▼536,－3.94%,13365,12333,15339,17450,1237943,15063704
2002/10/21,13945,13998,13569,13623,▼483,－3.42%,13226,12322,15443,17497,566380,15153504
2002/10/18,14052,14374,13730,14105,▲429,＋3.14%,12893,12360,15537,17542,1399079,15032204
2002/10/17,12604,13730,12336,13676,▲1341,＋10.87%,12325,12384,15636,17579,1992044,14793734
2002/10/16,12872,13086,12336,12336,▼54,－0.43%,11885,12502,15727,17624,1167565,14403384
2002/10/15,12121,12389,11906,12389,▲429,＋3.59%,11713,12604,15861,17676,787815,14244583
2002/10/14,11799,12228,11746,11960,▲697,＋6.19%,11595,12730,15985,17731,851145,14282203
2002/10/11,11906,12014,11263,11263,▼215,－1.87%,11735,12909,16117,17789,679376,14191803
2002/10/10,11156,11531,10995,11477,0.0,0.00%,12067,13113,16262,17841,894320,14173613
2002/10/09,12067,12121,11424,11477,▼322,－2.73%,12196,13263,16409,17885,718395,14154173
2002/10/08,12389,12550,11531,11799,▼858,－6.78%,12196,13403,16556,17930,1621008,14144653
2002/10/07,12979,13140,12604,12657,▼268,－2.07%,12089,13537,16702,17969,829753,14942103
2002/10/04,11799,12925,11746,12925,▲804,＋6.64%,11960,13714,16831,17996,1262180,14792873
2002/10/02,12014,12496,11853,12121,▲644,＋5.61%,11692,13891,16934,18025,1755514,14605833
2002/10/01,11048,11477,10941,11477,▲215,＋1.90%,11735,14132,17042,18070,1126251,14464163
2002/09/30,11263,11477,11048,11263,▼751,－6.25%,12057,14416,17142,18118,695780,14787203
2002/09/27,11799,12175,11638,12014,▲429,＋3.70%,12378,14695,17235,18165,1288760,14736843
2002/09/26,12872,12872,11156,11585,▼751,－6.09%,12850,14923,17320,18217,1548099,14736883
2002/09/25,12550,12818,12121,12336,▼751,－5.74%,13451,15167,17411,18268,1185860,14931663
2002/09/24,12765,13301,12711,13086,▲215,＋1.67%,14191,15385,17468,18321,829083,14786323
