[일시]삼양식품,시가,고가,저가,종가,대비,대비율,<가격이동평균>5,20,60,120,[거래량],[외국인_보유량]
1993/11/02,24774,24774,24774,24774,▲953,＋4.00%,23478,22206,19778,20938,70590,N/A
1993/11/01,22868,23821,22392,23821,▲953,＋4.17%,23040,21949,19680,20911,47500,N/A
1993/10/30,23631,23631,22868,22868,▼572,－2.44%,22830,21758,19608,20895,23830,N/A
1993/10/29,22868,23440,22868,23440,▲953,＋4.24%,22754,21601,19564,20888,79700,N/A
1993/10/28,22487,22773,22487,22487,▼95,－0.42%,22430,21377,19494,20876,8330,N/A
1993/10/27,22773,22773,22583,22583,▼191,－0.84%,22316,21201,19443,20864,2500,N/A
1993/10/26,22011,22773,22011,22773,▲286,＋1.27%,22335,21025,19379,20852,6630,N/A
1993/10/25,22392,22487,22201,22487,▲667,＋3.06%,22354,20839,19329,20841,3730,N/A
1993/10/23,21916,21916,21820,21820,▼95,－0.43%,22430,20691,19298,20835,4560,N/A
1993/10/22,22487,22487,21916,21916,▼762,－3.36%,22640,20543,19292,20834,10000,N/A
1993/10/21,22583,22868,22583,22678,▼191,－0.83%,22640,20372,19284,20831,5930,N/A
1993/10/20,23154,23154,22487,22868,0.0,0.00%,22297,20162,19267,20813,15480,N/A
1993/10/19,23726,23726,22106,22868,0.0,0.00%,21954,19924,19251,20790,37700,N/A
1993/10/18,22487,22868,22392,22868,▲953,＋4.35%,21496,19681,19233,20767,46020,N/A
1993/10/16,21153,21916,21153,21916,▲953,＋4.55%,20848,19438,19217,20736,14940,N/A
1993/10/15,21534,21725,20963,20963,▼191,－0.90%,20391,19248,19209,20713,14740,N/A
1993/10/14,21058,21534,21058,21153,▲572,＋2.78%,20124,19109,19221,20698,43220,N/A
1993/10/13,19629,20582,19629,20582,▲953,＋4.85%,19896,18976,19229,20685,16580,N/A
1993/10/12,19057,19915,19057,19629,0.0,0.00%,19724,18871,19260,20674,1540,N/A
1993/10/11,19533,19629,19248,19629,0.0,0.00%,19591,18809,19305,20671,1580,N/A
1993/10/09,19248,19629,19248,19629,▼381,－1.90%,19457,18747,19351,20671,1240,N/A
1993/10/08,20010,20582,19057,20010,▲286,＋1.45%,19343,18690,19398,20672,6030,N/A
1993/10/07,18962,19724,18962,19724,▲762,＋4.02%,19152,18604,19441,20669,12990,N/A
1993/10/06,18962,18962,18962,18962,0.0,0.00%,19114,18509,19489,20666,180,N/A
1993/10/05,19343,19343,18962,18962,▼95,－0.50%,19095,18466,19549,20671,110,N/A
1993/10/04,18866,19057,18866,19057,0.0,0.00%,19000,18409,19599,20674,350,N/A
1993/10/02,18866,19057,18866,19057,▼476,－2.44%,18886,18352,19657,20683,1610,N/A
1993/09/28,18295,19533,18295,19533,▲667,＋3.54%,18695,18266,19721,20697,50,N/A
1993/09/27,19057,19057,18009,18866,▲381,＋2.06%,18390,18157,19776,20698,1270,N/A
1993/09/25,18485,18485,18485,18485,0.0,0.00%,18219,18114,19840,20705,0,N/A
1993/09/24,18295,18485,18295,18485,▲381,＋2.11%,18142,18090,19918,20711,1460,N/A
1993/09/23,18009,18104,18009,18104,▲95,＋0.53%,18085,18033,20000,20711,2490,N/A
1993/09/22,18009,18295,18009,18009,0.0,0.00%,18161,18033,20091,20708,1040,N/A
1993/09/21,18104,18104,17818,18009,▼95,－0.53%,18257,18085,20185,20705,5640,N/A
1993/09/20,18104,18104,18104,18104,▼95,－0.52%,18333,18138,20273,20697,10,N/A
1993/09/18,17914,18295,17914,18199,▼286,－1.55%,18390,18185,20359,20681,50,N/A
1993/09/17,18485,18485,18485,18485,0.0,0.00%,18447,18228,20450,20664,20,N/A
1993/09/16,18390,18485,18390,18485,▲95,＋0.52%,18409,18266,20528,20647,60,N/A
1993/09/15,17723,18390,17723,18390,0.0,0.00%,18276,18299,20605,20628,250,N/A
1993/09/14,18390,18390,18390,18390,▼95,－0.52%,18219,18338,20688,20613,50,N/A
1993/09/13,18295,19057,18295,18485,▲191,＋1.04%,18104,18380,20769,20597,2120,N/A
1993/09/11,18104,18295,18104,18295,▲476,＋2.67%,17990,18400,20853,20578,2600,N/A
1993/09/10,17342,18581,17342,17818,▼286,－1.58%,17799,18461,20942,20560,140,N/A
1993/09/09,17247,18485,17247,18104,▲286,＋1.60%,17704,18581,21047,20548,1820,N/A
1993/09/08,18009,18009,17818,17818,▼95,－0.53%,17685,18638,21131,20534,400,N/A
1993/09/07,17056,18104,17056,17914,▲572,＋3.30%,17723,18719,21220,20523,2620,N/A
1993/09/06,17342,17342,17342,17342,0.0,0.00%,17609,18762,21307,20506,0,N/A
1993/09/04,17247,17723,17247,17342,▼667,－3.70%,17761,18881,21412,20497,670,N/A
1993/09/03,18009,18009,18009,18009,0.0,0.00%,18104,19047,21519,20487,100,N/A
1993/09/02,17151,18009,16961,18009,▲667,＋3.85%,18314,19219,21615,20474,1770,N/A
1993/09/01,17342,17818,17342,17342,▼762,－4.21%,18523,19391,21696,20463,550,N/A
1993/08/31,18104,18104,18104,18104,▼953,－5.00%,18866,19605,21773,20453,0,N/A
1993/08/30,18104,19057,18104,19057,0.0,0.00%,19095,19795,21820,20436,220,N/A
1993/08/28,19057,19057,19057,19057,0.0,0.00%,19114,19934,21855,20411,300,N/A
1993/08/27,19057,19057,19057,19057,0.0,0.00%,19133,20077,21884,20387,20,N/A
1993/08/26,18581,19057,18581,19057,▼191,－0.99%,19171,20196,21916,20363,190,N/A
1993/08/25,18676,19248,18676,19248,▲95,＋0.50%,19133,20324,21954,20339,710,N/A
1993/08/24,19152,19152,18676,19152,0.0,0.00%,19190,20443,21982,20314,1830,N/A
1993/08/23,19248,19629,18676,19152,▼95,－0.50%,19400,20610,22020,20289,1250,N/A
1993/08/21,19248,19248,18866,19248,▲381,＋2.02%,19419,20767,22062,20266,1880,N/A
1993/08/20,19629,19629,18771,18866,▼667,－3.41%,19457,20925,22098,20239,3410,N/A
1993/08/19,20010,20105,19533,19533,▼667,－3.30%,19438,21106,22143,20216,12200,N/A
1993/08/18,19057,20200,19057,20200,▲953,＋4.95%,19476,21258,22182,20185,3740,N/A
1993/08/17,19438,19438,18771,19248,▼191,－0.98%,19572,21377,22213,20152,150,N/A
1993/08/16,18009,19438,18009,19438,▲667,＋3.55%,20010,21544,22259,20128,760,N/A
1993/08/14,18771,18771,18771,18771,▼953,－4.83%,20410,21668,22286,20100,0,N/A
1993/08/13,19724,19724,19724,19724,▼953,－4.61%,20982,21858,22325,20077,0,N/A
1993/08/12,21058,21058,20677,20677,▼762,－3.56%,21420,22016,22354,20045,200,N/A
1993/08/11,20963,21439,20963,21439,0.0,0.00%,21649,22125,22371,20005,1350,N/A
1993/08/10,20963,21439,20963,21439,▼191,－0.88%,21744,22187,22376,19960,20,N/A
1993/08/09,20963,21916,20963,21630,▼286,－1.30%,21744,22273,22378,19917,1550,N/A
1993/08/07,21916,21916,21916,21916,▲95,＋0.44%,21744,22363,22360,19872,10,N/A
1993/08/06,21820,21820,20963,21820,▼95,－0.43%,21687,22444,22330,19818,830,N/A
1993/08/05,21916,21916,21916,21916,▲476,＋2.22%,21820,22535,22301,19763,420,N/A
1993/08/04,21058,21439,21058,21439,▼191,－0.88%,21897,22606,22255,19706,1370,N/A
1993/08/03,21630,21630,21630,21630,0.0,0.00%,22087,22697,22217,19654,350,N/A
1993/08/02,22392,22392,21630,21630,▼858,－3.81%,22259,22797,22174,19600,2230,N/A
1993/07/31,22487,22487,22487,22487,▲191,＋0.85%,22449,22873,22141,19549,10,N/A
1993/07/30,22297,22297,22297,22297,▼95,－0.43%,22468,22907,22087,19492,1000,N/A
1993/07/29,21916,22392,21534,22392,▼95,－0.42%,22525,22959,22038,19433,980,N/A
1993/07/28,22583,22583,22487,22487,▼95,－0.42%,22430,23002,21990,19377,550,N/A
1993/07/27,22201,22583,22106,22583,0.0,0.00%,22449,23054,21946,19324,1300,N/A
1993/07/26,22392,22583,22297,22583,0.0,0.00%,22506,23107,21897,19271,1890,N/A
1993/07/24,22106,22678,22106,22583,▲667,＋3.04%,22564,23183,21843,19217,1080,N/A
1993/07/23,21916,22392,21916,21916,▼667,－2.95%,22583,23211,21792,19166,410,N/A
1993/07/22,22868,22868,22583,22583,▼286,－1.25%,22830,23273,21749,19122,1700,N/A
1993/07/21,23250,23250,22392,22868,0.0,0.00%,23002,23302,21709,19075,3960,N/A
1993/07/20,22773,23059,21725,22868,▲191,＋0.84%,23135,23340,21673,19027,2610,N/A
1993/07/19,22964,22964,22678,22678,▼476,－2.06%,23288,23383,21620,18980,780,N/A
1993/07/16,23440,23535,23154,23154,▼286,－1.22%,23421,23440,21569,18936,6360,N/A
1993/07/15,23535,23535,23059,23440,▼95,－0.40%,23440,23426,21504,18886,3120,N/A
1993/07/14,23440,23726,23345,23535,▼95,－0.40%,23478,23350,21422,18835,45440,N/A
1993/07/13,23250,23631,23250,23631,▲286,＋1.22%,23402,23221,21325,18780,1680,N/A
1993/07/12,23154,23345,22678,23345,▲95,＋0.41%,23307,23097,21226,18726,3950,N/A
1993/07/10,23821,23821,23250,23250,▼381,－1.61%,23307,22968,21120,18677,180,N/A
1993/07/09,23917,23917,22868,23631,▲476,＋2.06%,23307,22854,21002,18631,710,N/A
1993/07/08,23154,23726,23154,23154,0.0,0.00%,23288,22740,20879,18581,500,N/A
1993/07/07,22868,23154,22868,23154,▼191,－0.82%,23383,22630,20767,18540,1870,N/A
1993/07/06,23250,23345,22868,23345,▲95,＋0.41%,23574,22544,20651,18505,370,N/A
1993/07/05,23440,23440,22868,23250,▼286,－1.21%,23535,22459,20537,18462,3570,N/A
1993/07/03,22868,23535,22868,23535,▼95,－0.40%,23516,22368,20424,18414,2300,N/A
1993/07/02,24107,24107,23154,23631,▼476,－1.98%,23440,22268,20302,18359,25870,N/A
1993/07/01,22583,24107,22583,24107,▲953,＋4.12%,23440,22182,20178,18309,6440,N/A
1993/06/30,22583,23154,22583,23154,0.0,0.00%,23364,22078,20050,18256,11610,N/A
1993/06/29,22868,23154,22868,23154,0.0,0.00%,23497,22020,19937,18204,1880,N/A
1993/06/28,23535,23535,23154,23154,▼476,－2.02%,23440,21916,19826,18153,20690,N/A
1993/06/26,23917,24012,23631,23631,▼95,－0.40%,23192,21816,19705,18099,53530,N/A
1993/06/25,22964,24107,22964,23726,▼95,－0.40%,22659,21706,19581,18045,39460,N/A
1993/06/24,23154,23821,23059,23821,▲953,＋4.17%,22144,21606,19456,17987,91580,N/A
1993/06/23,22868,22868,22297,22868,▲953,＋4.35%,21534,21501,19333,17933,84970,N/A
1993/06/22,20963,21916,20963,21916,▲953,＋4.55%,21153,21434,19230,17885,53040,N/A
1993/06/21,21153,21153,20867,20963,▼191,－0.90%,21039,21368,19133,17848,11190,N/A
1993/06/19,20582,21344,20582,21153,▲381,＋1.83%,21039,21325,19052,17820,8540,N/A
1993/06/18,20677,20963,20677,20772,▼191,－0.91%,21096,21272,18966,17787,8390,N/A
1993/06/17,20391,21725,20391,20963,▼381,－1.79%,21268,21191,18890,17757,3760,N/A
1993/06/16,21439,21439,21344,21344,▲381,＋1.82%,21363,21101,18811,17727,4780,N/A
1993/06/15,21725,22106,20963,20963,▼476,－2.22%,21401,20987,18725,17691,30200,N/A
1993/06/14,20963,21439,20963,21439,▼191,－0.88%,21592,20920,18646,17660,5330,N/A
1993/06/12,21439,21630,20867,21630,▲191,＋0.89%,21706,20810,18558,17625,10020,N/A
1993/06/11,21439,21439,21439,21439,▼95,－0.44%,21782,20696,18469,17592,2110,N/A
1993/06/10,21439,21725,20963,21534,▼381,－1.74%,21706,20601,18380,17562,6420,N/A
1993/06/09,22011,22011,21534,21916,▼95,－0.43%,21630,20515,18290,17534,10960,N/A
1993/06/08,21153,22011,21153,22011,0.0,0.00%,21534,20401,18187,17497,18030,N/A
1993/06/07,20105,22011,20105,22011,▲953,＋4.52%,21477,20267,18091,17461,14300,N/A
1993/06/05,21153,21153,21058,21058,▼95,－0.45%,21420,20143,17998,17428,5160,N/A
1993/06/04,20486,21439,20486,21153,▼286,－1.33%,21515,20058,17915,17397,26590,N/A
1993/06/03,21820,22106,21439,21439,▼286,－1.32%,21401,20010,17828,17360,11960,N/A
1993/06/02,21725,21916,21439,21725,0.0,0.00%,21134,19972,17736,17320,35600,N/A
1993/06/01,21916,21916,21534,21725,▲191,＋0.88%,20810,19872,17639,17278,39930,N/A
1993/05/31,20867,21534,20867,21534,▲953,＋4.63%,20296,19767,17544,17237,46810,N/A
1993/05/29,19819,20582,19819,20582,▲476,＋2.37%,19819,19653,17456,17197,58200,N/A
1993/05/27,20486,20677,19629,20105,0.0,0.00%,19514,19548,17383,17169,53910,N/A
1993/05/26,19343,20105,19343,20105,▲953,＋4.98%,19419,19429,17305,17148,35220,N/A
1993/05/25,19248,19438,19057,19152,0.0,0.00%,19248,19310,17224,17126,7120,N/A
1993/05/24,19248,19533,19057,19152,▲95,＋0.50%,19286,19200,17156,17107,6130,N/A
1993/05/22,19819,19819,19057,19057,▼572,－2.91%,19362,19052,17091,17086,3690,N/A
1993/05/21,19343,19724,19343,19629,▲381,＋1.98%,19514,18909,17026,17070,19730,N/A
1993/05/20,19343,19343,18962,19248,▼95,－0.49%,19514,18752,16956,17047,15900,N/A
1993/05/19,19533,19533,19343,19343,▼191,－0.98%,19533,18600,16897,17026,9400,N/A
1993/05/18,19819,19819,19533,19533,▼286,－1.44%,19572,18457,16829,17006,4430,N/A
1993/05/17,19533,19819,19533,19819,▲191,＋0.97%,19533,18304,16764,16984,13770,N/A
1993/05/15,19438,19629,19248,19629,▲286,＋1.48%,19610,18123,16702,16958,7530,N/A
1993/05/14,19915,19915,19343,19343,▼191,－0.98%,19819,17952,16645,16931,12860,N/A
1993/05/13,19438,19915,19438,19533,▲191,＋0.99%,19896,17804,16592,16908,22150,N/A
1993/05/12,20010,20010,19248,19343,▼858,－4.25%,19915,17647,16540,16885,20360,N/A
1993/05/11,20582,20582,19915,20200,▼476,－2.30%,19896,17504,16495,16864,16800,N/A
1993/05/10,19629,20677,19629,20677,▲953,＋4.83%,19552,17289,16441,16834,44430,N/A
1993/05/08,19629,19724,19248,19724,▲95,＋0.49%,18962,17066,16381,16803,21720,N/A
1993/05/07,19629,19915,19438,19629,▲381,＋1.98%,18562,16889,16340,16779,52850,N/A
1993/05/06,18962,19248,18771,19248,▲762,＋4.12%,18028,16732,16303,16753,49650,N/A
1993/05/04,17914,18485,17914,18485,▲762,＋4.30%,17418,16603,16268,16731,78450,N/A
1993/05/03,18009,18104,17437,17723,0.0,0.00%,16961,16484,16248,16718,30240,N/A
1993/05/01,17247,17723,17247,17723,▲762,＋4.49%,16713,16403,16235,16709,45840,N/A
1993/04/30,16294,16961,16294,16961,▲762,＋4.71%,16408,16318,16225,16698,40650,N/A
1993/04/29,16198,16484,16198,16198,0.0,0.00%,16313,16279,16235,16693,3160,N/A
1993/04/28,16484,16484,16198,16198,▼286,－1.73%,16370,16279,16259,16696,2870,N/A
1993/04/27,16198,16770,16198,16484,▲286,＋1.76%,16370,16279,16283,16702,6220,N/A
1993/04/26,16389,16389,16198,16198,▼286,－1.73%,16313,16265,16313,16701,1110,N/A
1993/04/24,16675,16865,16484,16484,0.0,0.00%,16351,16265,16359,16705,860,N/A
1993/04/23,16198,16865,16198,16484,▲286,＋1.76%,16332,16256,16387,16711,7260,N/A
1993/04/22,16198,16198,16008,16198,0.0,0.00%,16332,16237,16403,16714,1430,N/A
1993/04/21,16198,16389,16198,16198,▼191,－1.16%,16275,16232,16416,16715,2320,N/A
1993/04/20,16294,16389,16198,16389,0.0,0.00%,16275,16208,16440,16718,3210,N/A
1993/04/19,16675,16675,16294,16389,▼95,－0.58%,16237,16203,16462,16721,8890,N/A
1993/04/17,15913,16484,15913,16484,▲572,＋3.59%,16256,16203,16472,16724,4960,N/A
1993/04/16,16198,16198,15913,15913,▼286,－1.76%,16294,16184,16480,16730,3230,N/A
1993/04/15,16294,16389,16198,16198,0.0,0.00%,16332,16184,16494,16740,2680,N/A
1993/04/14,16484,16484,16198,16198,▼286,－1.73%,16313,16170,16508,16745,6130,N/A
1993/04/13,16865,16865,16198,16484,▼191,－1.14%,16275,16156,16518,16753,5400,N/A
1993/04/12,16484,16865,16198,16675,▲572,＋3.55%,16218,16132,16532,16761,13230,N/A
1993/04/10,16198,16389,16103,16103,0.0,0.00%,16122,16113,16540,16773,2330,N/A
1993/04/09,16008,16103,15913,16103,▲95,＋0.60%,16141,16117,16564,16790,4750,N/A
1993/04/08,16198,16198,16008,16008,▼191,－1.18%,16160,16084,16588,16811,4250,N/A
1993/04/07,16389,16389,16103,16198,0.0,0.00%,16198,16046,16608,16827,3080,N/A
1993/04/06,16198,16675,16198,16198,0.0,0.00%,16218,15989,16624,16835,3830,N/A
1993/04/03,16198,16198,16008,16198,0.0,0.00%,16198,15941,16643,16837,1730,N/A
1993/04/02,16580,16580,16198,16198,0.0,0.00%,16179,15889,16657,16836,5020,N/A
1993/04/01,15817,16580,15817,16198,▼95,－0.58%,16084,15851,16675,16835,6830,N/A
1993/03/31,16103,16484,16008,16294,▲191,＋1.18%,16103,15827,16691,16835,5880,N/A
1993/03/30,16294,16675,15817,16103,0.0,0.00%,16122,15774,16715,16833,14430,N/A
1993/03/29,15817,16103,15817,16103,▲381,＋2.42%,16122,15751,16743,16831,2920,N/A
1993/03/27,16484,16484,15722,15722,▼572,－3.51%,16084,15751,16778,16833,6070,N/A
1993/03/26,16198,16389,15913,16294,▼95,－0.58%,16122,15774,16807,16841,820,N/A
1993/03/25,16294,16389,16103,16389,▲286,＋1.78%,16046,15770,16831,16841,8780,N/A
1993/03/24,16198,16198,15913,16103,▲191,＋1.20%,15970,15770,16858,16840,2990,N/A
1993/03/23,16198,16198,15913,15913,0.0,0.00%,16008,15798,16880,16843,4250,N/A
1993/03/22,16008,16008,15913,15913,0.0,0.00%,16065,15851,16892,16848,2770,N/A
1993/03/20,16198,16198,15913,15913,▼95,－0.60%,15970,15908,16904,16853,3980,N/A
1993/03/19,16294,16484,16008,16008,▼286,－1.75%,15836,15975,16916,16856,1570,N/A
1993/03/18,16389,16675,16294,16294,▲95,＋0.59%,15646,16046,16931,16858,2910,N/A
1993/03/17,15817,16198,15722,16198,▲762,＋4.94%,15436,16089,16939,16858,8210,N/A
1993/03/16,15246,15627,15246,15436,▲191,＋1.25%,15227,16141,16954,16859,3360,N/A
1993/03/15,15817,15817,15246,15246,▲191,＋1.27%,15227,16218,16991,16868,2860,N/A
1993/03/13,14769,15150,14769,15055,▼191,－1.25%,15322,16313,17027,16873,2250,N/A
1993/03/12,15055,15436,14769,15246,▲95,＋0.63%,15360,16437,17058,16883,4520,N/A
1993/03/11,15436,15436,15150,15150,▼286,－1.85%,15436,16556,17081,16897,2140,N/A
1993/03/09,15722,16008,15436,15436,▼286,－1.82%,15627,16680,17115,16911,3340,N/A
1993/03/08,15150,15722,15055,15722,▲476,＋3.13%,15779,16823,17137,16922,2240,N/A
1993/03/06,15341,15627,14960,15246,▼381,－2.44%,15874,16985,17154,16934,720,N/A
1993/03/05,16198,16198,15531,15627,▼476,－2.96%,16103,17132,17183,16948,440,N/A
1993/03/04,16198,16198,15817,16103,▼95,－0.59%,16313,17223,17204,16953,3660,N/A
1993/03/03,16484,16484,16008,16198,0.0,0.00%,16484,17266,17213,16958,3130,N/A
1993/03/02,17151,17151,16198,16198,▼191,－1.16%,16656,17337,17216,16962,320,N/A
1993/02/27,16961,16961,16389,16389,▼286,－1.71%,16865,17413,17224,16966,830,N/A
1993/02/26,16580,17342,16580,16675,▼286,－1.69%,17075,17442,17229,16964,2820,N/A
1993/02/25,16865,17342,16865,16961,▼95,－0.56%,17170,17456,17232,16965,1450,N/A
1993/02/24,17247,17437,17056,17056,▼191,－1.10%,17228,17447,17228,16969,4530,N/A
1993/02/23,17342,17628,17247,17247,▼191,－1.09%,17208,17447,17224,16974,4950,N/A
1993/02/22,17342,17628,17151,17437,▲286,＋1.67%,17189,17423,17218,16972,6330,N/A
1993/02/20,17628,17818,17151,17151,▼95,－0.55%,17208,17418,17202,16962,6210,N/A
1993/02/19,16484,17723,16484,17247,▲286,＋1.69%,17304,17418,17194,16953,6570,N/A
1993/02/18,17247,17247,16675,16961,▼191,－1.11%,17380,17432,17188,16946,5120,N/A
1993/02/17,17437,17818,17056,17151,▼381,－2.17%,17647,17461,17183,16944,6830,N/A
1993/02/16,17437,18009,17437,17532,▼95,－0.54%,18009,17466,17170,16941,4750,N/A
1993/02/15,17723,18009,17342,17628,0.0,0.00%,18142,17447,17151,16935,4030,N/A
1993/02/13,17818,18199,17628,17628,▼667,－3.65%,18104,17432,17134,16927,13560,N/A
1993/02/12,18771,18866,18199,18295,▼667,－3.52%,17971,17404,17121,16920,16150,N/A
1993/02/11,18866,18962,18581,18962,▲762,＋4.19%,17837,17351,17089,16912,69920,N/A
1993/02/10,17723,18199,17628,18199,▲762,＋4.37%,17590,17261,17051,16895,39110,N/A
1993/02/09,17151,17532,16961,17437,▲476,＋2.81%,17342,17237,17034,16886,7380,N/A
1993/02/08,17628,17628,16961,16961,▼667,－3.78%,17247,17256,17024,16878,1670,N/A
1993/02/06,18009,18295,17628,17628,▼95,－0.54%,17208,17318,17015,16868,24170,N/A
1993/02/05,17151,17723,17151,17723,▲762,＋4.49%,17094,17309,16996,16858,32790,N/A
1993/02/04,16961,17151,16961,16961,0.0,0.00%,16904,17309,16980,16854,1360,N/A
1993/02/03,16770,17151,16484,16961,▲191,＋1.14%,16980,17361,16977,16861,4660,N/A
1993/02/02,17151,17151,16675,16770,▼286,－1.68%,17018,17385,16980,16871,370,N/A
1993/02/01,16865,17532,16865,17056,▲286,＋1.70%,17170,17380,16986,16888,550,N/A
1993/01/30,17532,17532,16770,16770,▼572,－3.30%,17266,17356,16981,16897,2220,N/A
1993/01/29,17342,17342,16675,17342,▲191,＋1.11%,17361,17351,16988,16902,2370,N/A
1993/01/28,17532,17532,17056,17151,▼381,－2.17%,17323,17328,16991,16896,4950,N/A
1993/01/27,17723,17723,17342,17532,0.0,0.00%,17361,17309,17007,16885,7600,N/A
1993/01/26,17532,17723,17247,17532,▲286,＋1.66%,17266,17289,17016,16864,12070,N/A
1993/01/25,17532,17532,17056,17247,▲95,＋0.56%,17208,17294,17035,16837,7080,N/A
1993/01/21,17532,17628,17151,17151,▼191,－1.10%,17189,17304,17047,16807,2920,N/A
1993/01/20,17151,17628,17151,17342,▲286,＋1.68%,17304,17289,17047,16774,1680,N/A
1993/01/19,17151,17628,16961,17056,▼191,－1.10%,17399,17256,17031,16743,4550,N/A
1993/01/18,17628,17628,17247,17247,▲95,＋0.56%,17628,17261,17015,16719,3530,N/A
1993/01/16,17818,18104,17151,17151,▼572,－3.23%,17666,17237,16996,16694,4120,N/A
1993/01/15,18104,18104,17628,17723,▼95,－0.53%,17780,17218,16980,16673,3600,N/A
1993/01/14,18676,18676,17818,17818,▼381,－2.09%,17837,17180,16951,16650,14080,N/A
1993/01/13,17247,18199,17247,18199,▲762,＋4.37%,17761,17132,16919,16630,22020,N/A
1993/01/12,17818,17914,17437,17437,▼286,－1.61%,17456,17056,16888,16609,8080,N/A
1993/01/11,18104,18390,17723,17723,▼286,－1.59%,17285,17004,16875,16592,13170,N/A
1993/01/09,18104,18199,17818,18009,▲572,＋3.28%,17075,16951,16851,16578,25950,N/A
1993/01/08,16770,17437,16675,17437,▲762,＋4.57%,16846,16885,16823,16562,23850,N/A
1993/01/07,17056,17056,16675,16675,▲95,＋0.57%,16713,16856,16807,16551,2200,N/A
1993/01/06,16675,16865,16580,16580,▼95,－0.57%,16808,16856,16804,16547,1480,N/A
