[일시]LS,시가,고가,저가,종가,대비,대비율,<가격이동평균>5,20,60,120,[거래량],[외국인_보유량]
1990/05/11,12990,13067,12608,12837,▼153,－1.18%,13128,13093,13488,13325,28020,N/A
1990/05/10,13067,13143,12837,12990,▼229,－1.73%,13281,13147,13497,13323,18770,N/A
1990/05/09,13220,13525,13067,13220,0.0,0.00%,13281,13204,13505,13321,38560,N/A
1990/05/08,13220,13525,13220,13220,▼153,－1.14%,13113,13254,13510,13318,15060,N/A
1990/05/07,13602,13754,13220,13372,▼229,－1.69%,12822,13311,13515,13316,23510,N/A
1990/05/04,13525,13602,13220,13602,▲611,＋4.71%,12623,13361,13519,13312,81290,N/A
1990/05/03,12685,12990,12685,12990,▲611,＋4.94%,12501,13391,13518,13309,17840,N/A
1990/05/01,12073,12379,11997,12379,▲611,＋5.19%,12440,13464,13525,13311,19450,N/A
1990/04/30,12073,12073,11768,11768,▼611,－4.94%,12593,13571,13544,13314,8230,N/A
1990/04/28,12608,12685,12379,12379,▼611,－4.71%,12899,13712,13574,13323,6750,N/A
1990/04/27,12685,12990,12532,12990,▲306,＋2.41%,13097,13823,13595,13326,33610,N/A
1990/04/26,12990,13067,12608,12685,▼458,－3.49%,13204,13896,13602,13323,28660,N/A
1990/04/25,13296,13372,13067,13143,▼153,－1.15%,13296,13972,13612,13319,22310,N/A
1990/04/24,12990,13525,12990,13296,▼76,－0.57%,13311,14026,13616,13310,20550,N/A
1990/04/23,13525,13525,13220,13372,▼153,－1.13%,13388,14075,13618,13298,6760,N/A
1990/04/21,13220,13525,13220,13525,▲382,＋2.91%,13525,14098,13621,13288,9670,N/A
1990/04/20,13220,13449,12990,13143,▼76,－0.58%,13602,14102,13618,13278,22310,N/A
1990/04/19,13525,13754,13220,13220,▼458,－3.35%,13800,14133,13625,13270,25020,N/A
1990/04/18,13907,14060,13678,13678,▼382,－2.72%,13999,14159,13627,13265,21940,N/A
1990/04/17,13754,14060,13678,14060,▲153,＋1.10%,14136,14163,13622,13255,52140,N/A
1990/04/16,13754,14060,13754,13907,▼229,－1.62%,14198,14156,13611,13242,30760,N/A
1990/04/14,14213,14213,13907,14136,▼76,－0.54%,14259,14156,13603,13231,16810,N/A
1990/04/13,14366,14366,14136,14213,▼153,－1.06%,14320,14136,13598,13217,28720,N/A
1990/04/12,14442,14442,14213,14366,0.0,0.00%,14381,14106,13586,13202,32360,N/A
1990/04/11,14136,14442,14136,14366,▲153,＋1.08%,14427,14056,13572,13185,94600,N/A
1990/04/10,14442,14442,14136,14213,▼229,－1.59%,14473,13991,13558,13163,35960,N/A
1990/04/09,14519,14595,14289,14442,▼76,－0.53%,14519,13942,13544,13142,76730,N/A
1990/04/07,14595,14748,14442,14519,▼76,－0.52%,14473,13869,13523,13120,109050,N/A
1990/04/06,14595,14595,14366,14595,0.0,0.00%,14412,13789,13504,13098,176820,N/A
1990/04/04,14442,14671,14136,14595,▲153,＋1.06%,14350,13701,13477,13076,254660,N/A
1990/04/03,14213,14442,14060,14442,▲229,＋1.61%,14198,13617,13446,13053,150110,N/A
1990/04/02,14136,14213,13984,14213,0.0,0.00%,14030,13548,13418,13033,81960,N/A
1990/03/31,14213,14442,14060,14213,▼76,－0.53%,13938,13491,13394,13014,114480,N/A
1990/03/30,13754,14442,13754,14289,▲458,＋3.31%,13846,13437,13372,12996,258270,N/A
1990/03/29,13754,13831,13602,13831,▲229,＋1.69%,13739,13380,13348,12978,76160,N/A
1990/03/28,13754,13754,13602,13602,▼153,－1.11%,13754,13342,13334,12962,53540,N/A
1990/03/27,13754,13754,13602,13754,0.0,0.00%,13816,13327,13327,12951,52270,N/A
1990/03/26,13754,13754,13602,13754,0.0,0.00%,13816,13304,13316,12939,26830,N/A
1990/03/24,13754,13907,13754,13754,▼153,－1.10%,13785,13273,13311,12928,40110,N/A
1990/03/23,13831,14060,13754,13907,0.0,0.00%,13709,13254,13311,12915,228140,N/A
1990/03/22,13602,13907,13602,13907,▲153,＋1.11%,13540,13216,13301,12903,169780,N/A
1990/03/21,13602,13754,13525,13754,▲153,＋1.12%,13403,13189,13281,12892,174120,N/A
1990/03/20,13525,13678,13449,13602,▲229,＋1.71%,13250,13174,13263,12881,100320,N/A
1990/03/19,13143,13372,13143,13372,▲306,＋2.34%,13113,13170,13253,12872,37180,N/A
1990/03/17,13220,13220,12837,13067,▼153,－1.16%,13006,13177,13240,12867,9970,N/A
1990/03/16,13067,13296,12914,13220,▲229,＋1.76%,12975,13204,13227,12864,49640,N/A
1990/03/15,12837,12990,12761,12990,▲76,＋0.59%,12944,13220,13221,12862,28460,N/A
1990/03/14,12990,12990,12914,12914,▲76,＋0.60%,12960,13242,13221,12865,12940,N/A
1990/03/13,12990,12990,12837,12837,▼76,－0.59%,13006,13273,13220,12867,16870,N/A
1990/03/12,13067,13220,12914,12914,▼153,－1.17%,13067,13307,13223,12867,34600,N/A
1990/03/09,13143,13143,12914,13067,0.0,0.00%,13097,13346,13223,12866,24600,N/A
1990/03/08,13067,13296,12990,13067,▼76,－0.58%,13143,13361,13223,12864,13750,N/A
1990/03/07,13143,13296,13067,13143,0.0,0.00%,13189,13372,13222,12862,17720,N/A
1990/03/06,13067,13296,13067,13143,▲76,＋0.58%,13189,13384,13220,12855,26870,N/A
1990/03/05,13143,13296,13067,13067,▼229,－1.72%,13235,13399,13220,12850,29490,N/A
1990/03/03,13296,13449,13143,13296,0.0,0.00%,13250,13422,13226,12845,26860,N/A
1990/03/02,13372,13678,13296,13296,▲153,＋1.16%,13265,13426,13218,12839,69240,N/A
1990/02/28,13372,13372,13067,13143,▼229,－1.71%,13296,13437,13200,12832,17740,N/A
1990/02/27,12990,13449,12990,13372,▲229,＋1.74%,13372,13449,13185,12825,42720,N/A
1990/02/26,13602,13602,13143,13143,▼229,－1.71%,13403,13449,13171,12818,31400,N/A
1990/02/24,13449,13449,13296,13372,▼76,－0.57%,13495,13460,13161,12814,19570,N/A
1990/02/23,13525,13678,13449,13449,▼76,－0.56%,13525,13464,13149,12807,33200,N/A
1990/02/22,13449,13602,13372,13525,0.0,0.00%,13525,13483,13137,12800,44510,N/A
1990/02/21,13602,13602,13449,13525,▼76,－0.56%,13525,13483,13125,12792,29950,N/A
1990/02/20,13602,13678,13525,13602,▲76,＋0.56%,13525,13483,13116,12784,53090,N/A
1990/02/19,13372,13602,13372,13525,▲76,＋0.57%,13540,13479,13106,12778,37980,N/A
1990/02/17,13525,13602,13449,13449,▼76,－0.56%,13510,13472,13101,12774,19540,N/A
1990/02/16,13678,13678,13525,13525,0.0,0.00%,13479,13456,13096,12769,51960,N/A
1990/02/15,13678,13754,13525,13525,▼153,－1.12%,13449,13449,13085,12761,63280,N/A
1990/02/14,13449,13754,13449,13678,▲306,＋2.29%,13433,13422,13073,12751,160940,N/A
1990/02/13,13296,13602,13220,13372,▲76,＋0.57%,13403,13376,13057,12741,73460,N/A
1990/02/12,13296,13372,13296,13296,▼76,－0.57%,13403,13346,13044,12735,23210,N/A
1990/02/10,13372,13372,13296,13372,▼76,－0.57%,13449,13319,13026,12729,11580,N/A
1990/02/09,13449,13525,13372,13449,▼76,－0.56%,13449,13296,13004,12723,42210,N/A
1990/02/08,13372,13525,13296,13525,▲153,＋1.14%,13433,13265,12979,12717,33960,N/A
1990/02/07,13525,13602,13296,13372,▼153,－1.13%,13403,13239,12955,12711,25980,N/A
1990/02/06,13449,13525,13296,13525,▲153,＋1.14%,13418,13227,12938,12708,41030,N/A
1990/02/05,13372,13449,13296,13372,0.0,0.00%,13479,13208,12916,12705,22440,N/A
1990/02/03,13296,13372,13220,13372,0.0,0.00%,13510,13212,12902,12703,14990,N/A
1990/02/02,13296,13525,13220,13372,▼76,－0.57%,13540,13231,12888,12706,31200,N/A
1990/02/01,13678,13678,13449,13449,▼382,－2.76%,13571,13227,12873,12703,62170,N/A
1990/01/31,13372,13831,13296,13831,▲306,＋2.26%,13556,13189,12859,12696,206830,N/A
1990/01/30,13525,13525,13143,13525,0.0,0.00%,13418,13132,12836,12687,105840,N/A
1990/01/29,13449,13602,13296,13525,0.0,0.00%,13388,13105,12818,12681,109900,N/A
1990/01/25,13525,13602,13449,13525,▲153,＋1.14%,13281,13059,12798,12676,208500,N/A
1990/01/24,13525,13525,13296,13372,▲229,＋1.74%,13128,12998,12767,12671,147650,N/A
1990/01/23,13296,13525,13143,13143,▼229,－1.71%,13006,12971,12741,12668,133020,N/A
1990/01/22,13220,13449,12990,13372,▲382,＋2.94%,12929,12964,12718,12666,114410,N/A
1990/01/20,12761,12990,12685,12990,▲229,＋1.80%,12837,12937,12692,12661,38380,N/A
1990/01/19,12761,12837,12685,12761,0.0,0.00%,12807,12941,12674,12660,36670,N/A
1990/01/18,12761,12990,12761,12761,0.0,0.00%,12853,12948,12660,12660,65370,N/A
1990/01/17,12914,12914,12761,12761,▼153,－1.18%,12929,12964,12648,12663,39400,N/A
1990/01/16,12837,12990,12608,12914,▲76,＋0.60%,13006,12975,12635,12669,49110,N/A
1990/01/15,12914,12990,12837,12837,▼153,－1.18%,13113,12979,12620,12676,34630,N/A
1990/01/13,13143,13143,12914,12990,▼153,－1.16%,13296,12994,12607,12683,43450,N/A
1990/01/12,13143,13296,12914,13143,0.0,0.00%,13357,13017,12590,12694,92160,N/A
1990/01/11,13372,13525,13143,13143,▼306,－2.27%,13265,13002,12575,12702,113010,N/A
1990/01/10,13754,13754,13372,13449,▼306,－2.22%,13174,12956,12561,12709,157520,N/A
1990/01/09,13754,13831,13449,13754,▲458,＋3.45%,13082,12895,12545,12713,547700,N/A
1990/01/08,12914,13296,12914,13296,▲611,＋4.82%,12853,12834,12519,12713,304150,N/A
1990/01/06,12685,12837,12608,12685,0.0,0.00%,12654,12795,12505,12716,63410,N/A
1990/01/05,12914,12990,12532,12685,▼306,－2.35%,12685,12795,12504,12725,40230,N/A
1990/01/04,12685,13220,12685,12990,▲382,＋3.03%,12746,12795,12500,12734,152890,N/A
1990/01/03,12150,12608,11997,12608,▲306,＋2.48%,12715,12788,12492,12739,25420,N/A
1989/12/26,12990,13067,12303,12303,▼535,－4.17%,12807,12807,12494,12748,70050,N/A
1989/12/23,12990,12990,12685,12837,▼153,－1.18%,12929,12841,12501,12761,12660,N/A
1989/12/22,12990,13067,12608,12990,▲153,＋1.19%,12975,12860,12504,12770,82790,N/A
1989/12/21,13220,13220,12837,12837,▼229,－1.75%,12975,12868,12510,12777,174470,N/A
1989/12/20,13143,13220,13067,13067,▲153,＋1.18%,13006,12868,12514,12787,156400,N/A
1989/12/19,13067,13067,12532,12914,▼153,－1.17%,13021,12857,12511,12797,67660,N/A
1989/12/18,13067,13143,12837,13067,▲76,＋0.59%,13128,12845,12509,12807,77490,N/A
1989/12/16,13143,13296,12990,12990,0.0,0.00%,13082,12822,12505,12815,78140,N/A
1989/12/15,13067,13143,12914,12990,▼153,－1.16%,12929,12784,12501,12822,110930,N/A
1989/12/14,13754,13754,13143,13143,▼306,－2.27%,12776,12738,12491,12829,85520,N/A
1989/12/13,13449,13449,13372,13449,▲611,＋4.76%,12654,12677,12480,12836,120530,N/A
1989/12/12,12837,12837,12837,12837,▲611,＋5.00%,12471,12608,12464,12843,8080,N/A
1989/12/11,12073,12455,12073,12226,0.0,0.00%,12440,12585,12459,12855,32610,N/A
1989/12/09,12303,12303,12150,12226,▼306,－2.44%,12532,12585,12463,12871,15080,N/A
1989/12/08,12455,12685,12226,12532,0.0,0.00%,12654,12601,12466,12884,37490,N/A
1989/12/07,12761,12761,12532,12532,▼153,－1.20%,12746,12601,12466,12895,19300,N/A
1989/12/06,12608,12761,12608,12685,0.0,0.00%,12837,12597,12467,12901,26500,N/A
1989/12/05,12837,12837,12608,12685,▼153,－1.19%,12944,12593,12464,12904,18620,N/A
1989/12/04,12990,13067,12837,12837,▼153,－1.18%,13036,12581,12463,12909,27760,N/A
1989/12/02,12914,13143,12837,12990,0.0,0.00%,13036,12562,12459,12914,59050,N/A
1989/12/01,13220,13220,12837,12990,▼229,－1.73%,13006,12528,12452,12915,64420,N/A
1989/11/30,13143,13296,13067,13220,▲76,＋0.58%,12944,12463,12450,12918,105750,N/A
1989/11/29,12914,13143,12837,13143,▲306,＋2.38%,12822,12390,12448,12920,156620,N/A
1989/11/28,12837,12990,12761,12837,0.0,0.00%,12639,12322,12443,12923,105750,N/A
1989/11/27,12685,12837,12608,12837,▲153,＋1.20%,12486,12272,12438,12925,100710,N/A
1989/11/25,12608,12761,12532,12685,▲76,＋0.61%,12303,12226,12430,12931,45350,N/A
1989/11/24,12226,12761,12226,12608,▲382,＋3.12%,12180,12188,12426,12938,92400,N/A
1989/11/23,12226,12303,12073,12226,▲153,＋1.27%,12134,12157,12426,12945,95090,N/A
1989/11/22,11920,12150,11844,12073,▲153,＋1.28%,12134,12146,12432,12957,30620,N/A
1989/11/21,12073,12073,11920,11920,▼153,－1.27%,12226,12142,12443,12971,26360,N/A
1989/11/20,12379,12379,12073,12073,▼306,－2.47%,12348,12150,12455,12987,28780,N/A
1989/11/18,12226,12379,12150,12379,▲153,＋1.25%,12425,12146,12468,13002,26320,N/A
1989/11/17,12532,12532,12226,12226,▼306,－2.44%,12471,12138,12478,13013,49570,N/A
1989/11/16,12532,12608,12532,12532,0.0,0.00%,12517,12142,12494,13028,54730,N/A
1989/11/15,12379,12532,12303,12532,▲76,＋0.61%,12501,12138,12504,13042,56560,N/A
1989/11/14,12608,12685,12455,12455,▼153,－1.21%,12455,12123,12523,13052,73180,N/A
1989/11/13,12532,12914,12379,12608,▲153,＋1.23%,12303,12123,12533,13066,101670,N/A
1989/11/11,12455,12608,12379,12455,0.0,0.00%,12134,12123,12533,13078,80460,N/A
1989/11/10,12532,12608,12226,12455,▲153,＋1.24%,11997,12123,12537,13093,79000,N/A
1989/11/09,11691,12303,11691,12303,▲611,＋5.23%,11875,12127,12543,13107,72200,N/A
1989/11/08,11768,11844,11615,11691,▼76,－0.65%,11798,12146,12553,13118,26340,N/A
1989/11/07,11768,11844,11691,11768,0.0,0.00%,11844,12199,12574,13137,38320,N/A
1989/11/06,11844,11997,11768,11768,▼76,－0.65%,11890,12261,12595,13151,13530,N/A
1989/11/04,11997,11997,11844,11844,▼76,－0.64%,11936,12341,12615,13163,20100,N/A
1989/11/03,11920,11997,11844,11920,0.0,0.00%,11966,12402,12630,13171,27770,N/A
1989/11/02,11844,11997,11844,11920,▼76,－0.64%,11997,12452,12645,13174,34250,N/A
1989/11/01,12073,12150,11920,11997,0.0,0.00%,12012,12494,12660,13180,23970,N/A
1989/10/31,11997,12150,11920,11997,0.0,0.00%,12058,12536,12678,13188,16930,N/A
1989/10/30,12073,12150,11997,11997,▼76,－0.63%,12119,12574,12704,13197,17050,N/A
1989/10/28,11997,12150,11997,12073,▲76,＋0.64%,12211,12593,12732,13209,24020,N/A
1989/10/27,12226,12226,11997,11997,▼229,－1.88%,12241,12612,12760,13221,20030,N/A
1989/10/26,12226,12303,12226,12226,▼76,－0.62%,12333,12639,12797,13235,17810,N/A
1989/10/25,12379,12379,12226,12303,▼153,－1.23%,12410,12654,12830,13251,14500,N/A
1989/10/24,12226,12455,12150,12455,▲229,＋1.87%,12440,12662,12857,13267,29420,N/A
1989/10/23,12379,12455,12226,12226,▼229,－1.84%,12455,12658,12881,13281,16460,N/A
1989/10/21,12608,12608,12379,12455,▼153,－1.21%,12547,12673,12908,13297,10480,N/A
1989/10/20,12532,12608,12455,12608,▲153,＋1.23%,12608,12681,12927,13314,27520,N/A
1989/10/19,12532,12532,12379,12455,▼76,－0.61%,12685,12677,12946,13328,31570,N/A
1989/10/18,12608,12608,12379,12532,▼153,－1.20%,12868,12685,12967,13346,35890,N/A
1989/10/17,12761,12761,12608,12685,▼76,－0.60%,12975,12688,12986,13363,17710,N/A
1989/10/16,12914,12914,12685,12761,▼229,－1.76%,13021,12681,13003,13379,25330,N/A
1989/10/14,13143,13220,12837,12990,▼382,－2.86%,13021,12688,13021,13395,56690,N/A
1989/10/13,13143,13372,13143,13372,▲306,＋2.34%,12990,12692,13036,13409,260960,N/A
1989/10/12,12990,13143,12990,13067,▲153,＋1.18%,12868,12666,13044,13419,198580,N/A
1989/10/11,12837,12990,12761,12914,▲153,＋1.20%,12730,12639,13060,13432,114360,N/A
1989/10/10,12837,12914,12685,12761,▼76,－0.60%,12639,12612,13082,13448,58310,N/A
1989/10/07,12914,12914,12761,12837,▲76,＋0.60%,12593,12597,13105,13466,54520,N/A
1989/10/06,12455,12837,12379,12761,▲382,＋3.09%,12532,12585,13125,13484,91180,N/A
1989/10/05,12379,12455,12379,12379,▼76,－0.61%,12471,12578,13142,13505,21990,N/A
1989/10/04,12532,12532,12379,12455,▼76,－0.61%,12471,12593,13167,13530,26180,N/A
1989/09/30,12532,12532,12455,12532,0.0,0.00%,12486,12604,13193,13556,38800,N/A
1989/09/29,12532,12608,12455,12532,▲76,＋0.61%,12501,12620,13221,13582,45750,N/A
1989/09/28,12379,12532,12303,12455,▲76,＋0.62%,12501,12643,13250,13607,52980,N/A
1989/09/27,12532,12532,12379,12379,▼153,－1.22%,12532,12677,13278,13634,19730,N/A
1989/09/26,12608,12608,12379,12532,▼76,－0.61%,12578,12715,13302,13658,23070,N/A
1989/09/25,12532,12608,12532,12608,▲76,＋0.61%,12578,12773,13324,13680,21890,N/A
1989/09/23,12608,12685,12532,12532,▼76,－0.61%,12639,12795,13335,13700,19150,N/A
1989/09/22,12685,12761,12532,12608,0.0,0.00%,12746,12799,13343,13720,31530,N/A
1989/09/21,12532,12761,12532,12608,▲76,＋0.61%,12792,12803,13355,13739,38590,N/A
1989/09/20,12761,12837,12532,12532,▼382,－2.96%,12776,12815,13369,13761,39260,N/A
1989/09/19,13067,13067,12914,12914,▼153,－1.17%,12746,12834,13379,13782,41500,N/A
1989/09/18,12990,13143,12914,13067,▲229,＋1.79%,12654,12834,13385,13798,88840,N/A
1989/09/16,12532,12837,12532,12837,▲306,＋2.44%,12562,12834,13391,13813,26030,N/A
1989/09/12,12379,12608,12379,12532,▲153,＋1.23%,12517,12837,13403,13830,55030,N/A
1989/09/11,12455,12608,12379,12379,▼76,－0.61%,12547,12849,13413,13848,37820,N/A
1989/09/09,12685,12761,12455,12455,▼153,－1.21%,12608,12872,13432,13866,26710,N/A
1989/09/08,12532,12608,12455,12608,0.0,0.00%,12685,12891,13450,13885,36110,N/A
1989/09/07,12685,12837,12532,12608,▼76,－0.60%,12761,12914,13464,13903,28200,N/A
1989/09/06,12837,12837,12608,12685,0.0,0.00%,12868,12960,13482,13919,32450,N/A
1989/09/05,12837,12837,12685,12685,▼153,－1.19%,12960,13009,13498,13938,33270,N/A
1989/09/04,12990,13143,12837,12837,▼153,－1.18%,13158,13063,13519,13952,45170,N/A
1989/09/02,13143,13143,12837,12990,▼153,－1.16%,13204,13132,13535,13970,13260,N/A
1989/09/01,13372,13525,12914,13143,0.0,0.00%,13128,13193,13548,13988,65470,N/A
1989/08/31,13678,13754,13067,13143,▼535,－3.91%,13036,13231,13563,14006,100920,N/A
1989/08/30,13296,13678,13143,13678,▲611,＋4.68%,12975,13269,13580,14022,255530,N/A
1989/08/29,12685,13143,12455,13067,▲458,＋3.64%,12822,13277,13581,14033,195970,N/A
1989/08/28,12761,12837,12532,12608,▼76,－0.60%,12792,13304,13599,14049,113580,N/A
1989/08/26,12837,12837,12608,12685,▼153,－1.19%,12883,13361,13623,14071,51400,N/A
1989/08/25,12990,13067,12761,12837,▼76,－0.59%,12929,13414,13650,14091,95070,N/A
1989/08/24,12990,12990,12608,12914,0.0,0.00%,12914,13456,13672,14110,82790,N/A
1989/08/23,13067,13220,12837,12914,▼153,－1.17%,12899,13495,13683,14126,59870,N/A
1989/08/22,12990,13143,12914,13067,▲153,＋1.18%,12883,13540,13701,14143,48020,N/A
1989/08/21,12685,12990,12685,12914,▲153,＋1.20%,12883,13582,13706,14157,46550,N/A
1989/08/19,12990,13067,12761,12761,▼76,－0.60%,13006,13628,13711,14172,32330,N/A
1989/08/18,12837,12990,12761,12837,0.0,0.00%,13189,13693,13712,14190,27560,N/A
1989/08/17,13067,13296,12761,12837,▼229,－1.75%,13372,13762,13702,14207,46720,N/A
1989/08/16,13372,13449,12990,13067,▼458,－3.39%,13647,13827,13700,14227,33850,N/A
1989/08/14,13678,13754,13372,13525,▼153,－1.12%,13877,13877,13698,14243,46140,N/A
1989/08/12,13754,13754,13678,13678,▼76,－0.56%,13953,13888,13691,14257,30060,N/A
1989/08/11,14060,14136,13754,13754,▼458,－3.23%,13999,13900,13686,14264,80820,N/A
1989/08/10,14442,14442,13984,14213,0.0,0.00%,14014,13911,13682,14267,136220,N/A
1989/08/09,13907,14289,13907,14213,▲306,＋2.20%,13892,13911,13674,14268,91240,N/A
1989/08/08,13907,13907,13602,13907,0.0,0.00%,13800,13915,13672,14266,34620,N/A
1989/08/07,13984,13984,13754,13907,▲76,＋0.55%,13770,13926,13677,14263,26890,N/A
1989/08/05,13602,13831,13602,13831,▲229,＋1.69%,13724,13923,13681,14261,33590,N/A
1989/08/04,13602,13678,13525,13602,▼153,－1.11%,13693,13923,13687,14259,9900,N/A
1989/08/03,13754,13754,13678,13754,0.0,0.00%,13739,13907,13701,14257,18620,N/A
1989/08/02,13678,13754,13525,13754,▲76,＋0.56%,13770,13869,13711,14252,21240,N/A
1989/08/01,13754,13754,13602,13678,0.0,0.00%,13785,13846,13724,14246,26530,N/A
1989/07/31,13754,13907,13602,13678,▼153,－1.10%,13861,13835,13739,14242,28980,N/A
1989/07/29,13831,13907,13754,13831,▼76,－0.55%,13968,13808,13754,14238,27490,N/A
1989/07/28,13754,13984,13678,13907,▲76,＋0.55%,14030,13781,13768,14233,41330,N/A
1989/07/27,13984,14060,13831,13831,▼229,－1.63%,14060,13758,13782,14228,24130,N/A
1989/07/26,14213,14289,13907,14060,▼153,－1.08%,14045,13743,13795,14222,41390,N/A
1989/07/25,14136,14289,14136,14213,▲76,＋0.54%,14014,13697,13804,14218,87000,N/A
1989/07/24,14060,14213,13984,14136,▲76,＋0.54%,13968,13663,13814,14215,56120,N/A
1989/07/22,13831,14060,13678,14060,▲306,＋2.22%,13984,13632,13827,14214,39720,N/A
1989/07/21,13907,13907,13678,13754,▼153,－1.10%,14030,13602,13844,14212,29950,N/A
1989/07/20,13831,14060,13754,13907,▼76,－0.55%,14106,13598,13868,14210,40160,N/A
1989/07/19,14213,14289,13907,13984,▼229,－1.61%,14091,13586,13892,14207,44200,N/A
1989/07/18,14442,14442,14136,14213,▼76,－0.53%,14060,13582,13920,14204,96580,N/A
1989/07/15,14289,14366,14213,14289,▲153,＋1.08%,13877,13563,13943,14200,113750,N/A
1989/07/14,13831,14136,13754,14136,▲306,＋2.21%,13617,13537,13965,14195,122080,N/A
1989/07/13,13831,14136,13678,13831,0.0,0.00%,13449,13533,13990,14193,114830,N/A
1989/07/12,13678,13831,13602,13831,▲535,＋4.02%,13372,13548,14014,14195,98420,N/A
1989/07/11,12990,13449,12990,13296,▲306,＋2.35%,13235,13544,14036,14196,45300,N/A
1989/07/10,13143,13372,12990,12990,▼306,－2.30%,13235,13586,14065,14203,17430,N/A
1989/07/08,13449,13449,13067,13296,▼153,－1.14%,13327,13640,14097,14213,11110,N/A
1989/07/07,12914,13449,12914,13449,▲306,＋2.33%,13372,13689,14124,14221,26600,N/A
1989/07/06,13220,13296,13067,13143,▼153,－1.15%,13311,13724,14153,14226,26560,N/A
