[일시]대한제분,시가,고가,저가,종가,대비,대비율,<가격이동평균>5,20,60,120,[거래량],[외국인_보유량]
1992/06/29,20740,20740,20740,20740,0.0,0.00%,20694,22580,27097,28151,0,N/A
1992/06/27,20740,20740,20740,20740,0.0,0.00%,20449,22798,27268,28219,0,N/A
1992/06/26,20740,20740,20740,20740,▼230,－1.09%,20342,23016,27440,28279,80,N/A
1992/06/25,20969,20969,20969,20969,▲689,＋3.40%,20388,23284,27612,28337,10,N/A
1992/06/24,19745,20280,19745,20280,▲765,＋3.92%,20235,23552,27780,28392,20,N/A
1992/06/23,19439,20969,19439,19515,▼689,－3.41%,20372,23854,27944,28461,460,N/A
1992/06/22,20204,20204,20204,20204,▼765,－3.65%,20816,24195,28103,28528,20,N/A
1992/06/20,20969,20969,20969,20969,▲765,＋3.79%,21275,24551,28265,28581,10,N/A
1992/06/19,20280,20280,20204,20204,▼765,－3.65%,21780,24918,28428,28631,390,N/A
1992/06/18,20969,20969,20969,20969,▼765,－3.52%,22638,25324,28625,28679,80,N/A
1992/06/17,21735,21735,21735,21735,▼765,－3.40%,23403,25691,28829,28712,0,N/A
1992/06/16,22500,22500,22500,22500,▼995,－4.23%,24214,26020,29041,28731,0,N/A
1992/06/15,23495,23495,23495,23495,▼995,－4.06%,24673,26319,29257,28734,0,N/A
1992/06/13,24490,24490,24490,24490,▼306,－1.23%,25132,26617,29477,28724,40,N/A
1992/06/12,24796,24796,24796,24796,▼995,－3.86%,25592,26881,29699,28698,0,N/A
1992/06/11,25791,25791,25791,25791,▲995,＋4.01%,25852,27168,29896,28664,20,N/A
1992/06/10,24796,24796,24796,24796,▼995,－3.86%,25714,27409,30057,28615,0,N/A
1992/06/09,25791,25791,25791,25791,▼995,－3.71%,25775,27704,30218,28574,0,N/A
1992/06/08,26786,26786,26786,26786,▲689,＋2.64%,25837,27953,30348,28519,100,N/A
1992/06/05,25867,26097,25867,26097,▲995,＋3.96%,25745,28152,30463,28453,200,N/A
1992/06/04,25102,25102,25102,25102,0.0,0.00%,25791,28385,30569,28392,900,N/A
1992/06/03,26020,26020,25102,25102,▼995,－3.81%,26036,28668,30671,28343,620,N/A
1992/06/02,26097,26097,26097,26097,▼230,－0.87%,26479,28974,30756,28294,840,N/A
1992/06/01,26326,26326,26326,26326,0.0,0.00%,26923,29250,30808,28243,0,N/A
1992/05/30,26326,26326,26326,26326,0.0,0.00%,27321,29479,30840,28183,0,N/A
1992/05/29,26326,26326,26326,26326,▼995,－3.64%,27719,29770,30856,28118,30,N/A
1992/05/28,27321,27321,27321,27321,▼995,－3.51%,28117,30004,30854,28050,30,N/A
1992/05/27,28316,28316,28316,28316,0.0,0.00%,28347,30138,30820,27972,0,N/A
1992/05/26,28316,28316,28316,28316,0.0,0.00%,28576,30233,30769,27886,0,N/A
1992/05/25,28316,28316,28316,28316,0.0,0.00%,28867,30329,30731,27800,0,N/A
1992/05/23,28316,28316,28316,28316,▼153,－0.54%,29311,30425,30680,27708,10,N/A
1992/05/22,28469,28469,28469,28469,▼995,－3.38%,29770,30520,30641,27612,0,N/A
1992/05/21,29464,29464,29464,29464,▼306,－1.03%,30214,30585,30601,27512,0,N/A
1992/05/20,29770,29770,29770,29770,▼765,－2.51%,30474,30604,30543,27400,0,N/A
1992/05/19,29388,30535,29388,30535,▼77,－0.25%,30673,30608,30490,27286,920,N/A
1992/05/18,29464,30612,29464,30612,▼77,－0.25%,30719,30574,30423,27172,130,N/A
1992/05/16,30689,30689,30689,30689,▼77,－0.25%,30750,30520,30372,27057,0,N/A
1992/05/15,30765,30765,30765,30765,0.0,0.00%,30857,30459,30320,26942,0,N/A
1992/05/14,30765,30765,30765,30765,0.0,0.00%,31025,30394,30266,26826,0,N/A
1992/05/13,30765,30765,30765,30765,0.0,0.00%,31056,30375,30213,26710,20,N/A
1992/05/12,30765,30765,30765,30765,▼459,－1.47%,31331,30325,30162,26591,0,N/A
1992/05/11,31377,31377,31224,31224,▼383,－1.21%,31377,30336,30094,26475,20160,N/A
1992/05/09,29923,31607,29923,31607,▲689,＋2.23%,31132,30329,30002,26361,280,N/A
1992/05/08,30918,30918,30918,30918,▼1224,－3.81%,30857,30302,29888,26245,30,N/A
1992/05/07,32143,32143,32143,32143,▲1148,＋3.70%,30719,30310,29768,26131,110,N/A
1992/05/06,30229,30995,30229,30995,▲995,＋3.32%,30336,30206,29644,26006,1420,N/A
1992/05/04,30000,30000,30000,30000,▼230,－0.76%,30183,30111,29555,25891,100,N/A
1992/05/02,30229,30229,30229,30229,0.0,0.00%,30138,30107,29495,25785,20,N/A
1992/05/01,30229,30229,30229,30229,0.0,0.00%,30061,30134,29446,25674,0,N/A
1992/04/30,30229,30229,30229,30229,0.0,0.00%,29984,30222,29400,25563,10,N/A
1992/04/29,30229,30229,30229,30229,▲459,＋1.54%,29908,30371,29365,25451,20,N/A
1992/04/28,29770,29770,29770,29770,▼77,－0.26%,29770,30581,29320,25346,10,N/A
1992/04/27,29847,29847,29847,29847,0.0,0.00%,29709,30868,29294,25245,50,N/A
1992/04/25,29847,29847,29847,29847,0.0,0.00%,29632,31209,29268,25146,110,N/A
1992/04/24,30459,30459,29847,29847,▲306,＋1.04%,29740,31607,29248,25044,3360,N/A
1992/04/23,29464,30459,29464,29541,▲77,＋0.26%,29724,31947,29236,24945,2590,N/A
1992/04/22,29464,29464,29464,29464,0.0,0.00%,30015,32242,29228,24842,1000,N/A
1992/04/21,29464,29464,29464,29464,▼918,－3.02%,30336,32491,29222,24747,90,N/A
1992/04/20,28775,30382,28775,30382,▲612,＋2.06%,30658,32697,29215,24651,270,N/A
1992/04/18,29770,29770,29770,29770,▼1224,－3.95%,30796,32862,29205,24548,0,N/A
1992/04/17,30995,30995,30995,30995,▼77,－0.25%,30857,32996,29205,24449,0,N/A
1992/04/16,31071,31071,31071,31071,0.0,0.00%,30474,33007,29171,24341,50,N/A
1992/04/15,31071,31071,31071,31071,0.0,0.00%,30245,32965,29118,24233,10,N/A
1992/04/14,31071,31071,31071,31071,▲995,＋3.31%,30183,32873,29061,24125,100,N/A
1992/04/13,30076,30076,28775,30076,▲995,＋3.42%,30367,32732,29004,24018,290,N/A
1992/04/11,29081,29081,29081,29081,▼842,－2.81%,30995,32590,28978,23918,460,N/A
1992/04/10,30765,31377,29923,29923,▼842,－2.74%,32066,32449,28953,23821,1010,N/A
1992/04/09,30765,30765,30765,30765,▼1224,－3.83%,33183,32215,28898,23712,1870,N/A
1992/04/08,31990,31990,31990,31990,▼1224,－3.69%,34362,31940,28834,23589,0,N/A
1992/04/07,33214,33214,33214,33214,▼1224,－3.56%,35525,31641,28733,23450,0,N/A
1992/04/06,34439,34439,34439,34439,▼1071,－3.02%,36214,31243,28595,23305,200,N/A
1992/04/04,35510,35510,35510,35510,▼1148,－3.13%,36413,30822,28421,23149,400,N/A
1992/04/03,36658,36658,36658,36658,▼1148,－3.04%,36199,30348,28212,22979,100,N/A
1992/04/02,37882,37882,37806,37806,▲1148,＋3.13%,35586,29816,27970,22800,330,N/A
1992/04/01,35433,36658,35433,36658,▲1224,＋3.46%,34760,29254,27697,22611,860,N/A
1992/03/31,35663,35663,35433,35433,▲995,＋2.89%,33918,28748,27431,22427,900,N/A
1992/03/30,33214,34821,33214,34439,▲842,＋2.51%,33076,28354,27172,22253,1680,N/A
1992/03/28,33597,33597,32908,33597,▼77,－0.23%,32234,28010,26930,22094,1640,N/A
1992/03/27,33673,33673,33673,33673,▲1224,＋3.77%,31362,27708,26690,21941,1290,N/A
1992/03/26,32449,32449,32449,32449,▲1224,＋3.92%,30275,27402,26442,21788,100,N/A
1992/03/25,31224,31224,31224,31224,▲995,＋3.29%,29234,27164,26215,21642,140,N/A
1992/03/23,30229,30229,30229,30229,▲995,＋3.40%,28240,26939,26015,21506,760,N/A
1992/03/21,29234,29234,29234,29234,▲995,＋3.52%,27245,26713,25831,21379,770,N/A
1992/03/20,28240,28240,28240,28240,▲995,＋3.65%,26449,26487,25677,21259,3440,N/A
1992/03/19,27245,27245,27245,27245,▲995,＋3.79%,26005,26261,25527,21148,2070,N/A
1992/03/18,26020,26250,26020,26250,▲995,＋3.94%,25607,26135,25380,21046,3560,N/A
1992/03/17,25255,25255,25255,25255,0.0,0.00%,25561,26104,25246,20953,90,N/A
1992/03/16,25255,25255,25255,25255,▼765,－2.94%,25714,26162,25125,20868,40,N/A
1992/03/14,26020,26020,26020,26020,▲765,＋3.03%,25867,26265,25004,20788,200,N/A
1992/03/13,25025,26097,25025,25255,▼765,－2.94%,25974,26338,24870,20702,800,N/A
1992/03/12,26020,26020,26020,26020,0.0,0.00%,26234,26479,24736,20622,10,N/A
1992/03/11,26020,26020,26020,26020,0.0,0.00%,26541,26556,24583,20538,0,N/A
1992/03/09,26020,26020,26020,26020,▼536,－2.02%,26847,26667,24423,20454,0,N/A
1992/03/07,26556,26556,26556,26556,0.0,0.00%,27153,26778,24257,20370,0,N/A
1992/03/06,27933,27933,26556,26556,▼995,－3.61%,27352,26885,24083,20281,270,N/A
1992/03/05,27551,27551,27551,27551,0.0,0.00%,27581,27011,23921,20192,0,N/A
1992/03/04,27551,27551,27551,27551,0.0,0.00%,27413,27088,23742,20096,0,N/A
1992/03/03,27551,27551,27551,27551,0.0,0.00%,27046,27164,23564,19999,0,N/A
1992/03/02,27551,27933,27551,27551,▼153,－0.55%,26479,27241,23385,19902,900,N/A
1992/02/29,27704,27704,27551,27704,▲995,＋3.72%,25714,27352,23206,19805,390,N/A
1992/02/28,26709,26709,26709,26709,▲995,＋3.87%,25117,27455,23020,19706,620,N/A
1992/02/27,23724,25714,23724,25714,▲995,＋4.02%,24903,27566,22856,19617,250,N/A
1992/02/26,22959,24719,22959,24719,▲995,＋4.19%,25041,27677,22720,19535,190,N/A
1992/02/25,23954,23954,23724,23724,▼995,－4.02%,25561,27822,22602,19462,530,N/A
1992/02/24,25255,25255,24719,24719,▼918,－3.58%,26311,28018,22493,19397,330,N/A
1992/02/22,26020,26020,25638,25638,▼765,－2.90%,26984,28209,22368,19323,120,N/A
1992/02/21,26403,26403,26403,26403,▼918,－3.36%,27367,28305,22228,19242,0,N/A
1992/02/20,27321,27321,27321,27321,▼153,－0.56%,27734,28316,22075,19155,0,N/A
1992/02/19,27474,27474,27474,27474,▼612,－2.18%,27918,28297,21902,19060,0,N/A
1992/02/18,28087,28087,28087,28087,▲536,＋1.94%,28163,28220,21726,18963,1000,N/A
1992/02/17,27551,27551,27551,27551,▼689,－2.44%,28362,28064,21538,18862,0,N/A
1992/02/15,28240,28240,28240,28240,0.0,0.00%,28668,27884,21372,18765,0,N/A
1992/02/14,28240,28240,28240,28240,▼459,－1.60%,28837,27620,21195,18662,0,N/A
1992/02/13,28699,28699,28699,28699,▼383,－1.32%,29005,27317,21024,18560,0,N/A
1992/02/12,29081,29081,29081,29081,0.0,0.00%,29219,26954,20839,18453,0,N/A
1992/02/11,29081,29081,29081,29081,0.0,0.00%,29357,26533,20654,18345,0,N/A
1992/02/10,29081,29081,29081,29081,0.0,0.00%,29326,26074,20456,18236,0,N/A
1992/02/08,29081,29081,29081,29081,▼689,－2.31%,29097,25615,20272,18128,0,N/A
1992/02/07,29770,29770,29770,29770,0.0,0.00%,28806,25121,20087,18020,0,N/A
1992/02/06,29770,29770,29770,29770,▲842,＋2.91%,28377,24574,19890,17905,100,N/A
1992/02/01,28928,28928,28928,28928,▲995,＋3.56%,28132,24027,19694,17791,50,N/A
1992/01/31,27627,27933,27627,27933,▲306,＋1.11%,27857,23541,19511,17684,460,N/A
1992/01/30,26632,27627,26632,27627,0.0,0.00%,27597,23104,19348,17588,130,N/A
1992/01/29,27627,27627,27627,27627,▼918,－3.22%,27459,22722,19190,17494,40,N/A
1992/01/28,27551,28546,27551,28546,▲995,＋3.61%,27122,22301,19032,17400,590,N/A
1992/01/27,26632,27551,26632,27551,▲918,＋3.45%,26403,21796,18858,17299,250,N/A
1992/01/25,27398,27398,26632,26632,▼306,－1.14%,25683,21329,18689,17200,1610,N/A
1992/01/24,26939,26939,26939,26939,▲995,＋3.83%,24949,20897,18525,17109,1550,N/A
1992/01/23,25944,25944,25944,25944,▲995,＋3.99%,24000,20449,18344,17015,910,N/A
1992/01/22,24949,24949,24949,24949,▲995,＋4.15%,23097,20051,18167,16930,390,N/A
1992/01/21,23342,23954,23342,23954,▲995,＋4.33%,22240,19664,18014,16847,1220,N/A
1992/01/20,22959,22959,22959,22959,▲765,＋3.45%,21428,19309,17877,16773,800,N/A
1992/01/18,22194,22194,22194,22194,▲765,＋3.57%,20816,18983,17747,16706,130,N/A
1992/01/17,21428,21428,21428,21428,▲765,＋3.70%,20219,18677,17630,16646,80,N/A
1992/01/16,19898,20663,19898,20663,▲765,＋3.85%,19699,18409,17525,16592,170,N/A
1992/01/15,19898,19898,19898,19898,0.0,0.00%,19331,18218,17423,16544,190,N/A
1992/01/14,18520,19898,18520,19898,▲689,＋3.59%,19194,18065,17334,16502,70,N/A
1992/01/13,19209,19209,19209,19209,▲383,＋2.03%,19056,17912,17258,16461,30,N/A
1992/01/11,18826,18826,18826,18826,0.0,0.00%,19209,17793,17192,16425,0,N/A
1992/01/10,18826,18826,18826,18826,▼383,－1.99%,19286,17694,17134,16393,50,N/A
1992/01/09,19209,19209,19209,19209,0.0,0.00%,19209,17579,17069,16360,0,N/A
1992/01/08,19209,19209,19209,19209,▼765,－3.83%,19010,17460,16997,16324,330,N/A
1992/01/07,19974,19974,19974,19974,▲765,＋3.98%,18765,17380,16926,16289,20,N/A
1992/01/06,19209,19209,19209,19209,▲765,＋4.15%,18367,17261,16842,16245,20,N/A
1992/01/04,18444,18444,18444,18444,▲230,＋1.26%,18122,17162,16770,16207,0,N/A
1992/01/03,18214,18214,18214,18214,▲230,＋1.28%,17877,17101,16712,16175,0,N/A
1991/12/26,17985,17985,17985,17985,0.0,0.00%,17602,17051,16659,16145,0,N/A
1991/12/24,17985,17985,17985,17985,0.0,0.00%,17296,17013,16611,16117,0,N/A
1991/12/23,17602,17985,17602,17985,▲765,＋4.44%,16913,16959,16573,16089,60,N/A
1991/12/21,17219,17219,17219,17219,▲383,＋2.27%,16530,16905,16534,16066,50,N/A
1991/12/20,16837,16837,16837,16837,▲383,＋2.33%,16454,16886,16509,16050,100,N/A
1991/12/19,16071,16454,16071,16454,▲383,＋2.38%,16454,16925,16493,16037,650,N/A
1991/12/18,16071,16071,16071,16071,0.0,0.00%,16530,16982,16485,16034,70,N/A
1991/12/17,16071,16071,16071,16071,▼765,－4.55%,16684,17078,16482,16034,50,N/A
1991/12/16,16837,16837,16837,16837,0.0,0.00%,16837,17154,16479,16041,0,N/A
1991/12/14,16837,16837,16837,16837,0.0,0.00%,16775,17212,16464,16041,0,N/A
1991/12/13,16837,16837,16837,16837,0.0,0.00%,16775,17231,16449,16041,0,N/A
1991/12/12,16837,16837,16837,16837,0.0,0.00%,16928,17288,16434,16041,0,N/A
1991/12/11,16837,16837,16837,16837,▲306,＋1.85%,17081,17346,16418,16041,0,N/A
1991/12/10,16454,16530,16454,16530,▼306,－1.82%,17158,17403,16403,16041,100,N/A
1991/12/09,16837,16837,16837,16837,▼765,－4.35%,17296,17476,16393,16043,10,N/A
1991/12/07,17602,17602,17602,17602,0.0,0.00%,17372,17533,16377,16043,0,N/A
1991/12/06,17602,17602,17602,17602,▲383,＋2.22%,17296,17560,16349,16037,180,N/A
1991/12/05,17219,17219,17219,17219,0.0,0.00%,17158,17587,16321,16030,0,N/A
1991/12/04,17219,17219,17219,17219,0.0,0.00%,17097,17633,16300,16027,0,N/A
1991/12/03,17219,17219,17219,17219,0.0,0.00%,17020,17678,16278,16024,0,N/A
1991/12/02,17219,17219,17219,17219,▲306,＋1.81%,17097,17686,16256,16021,50,N/A
1991/11/30,16913,16913,16913,16913,0.0,0.00%,17173,17667,16235,16018,0,N/A
1991/11/29,16913,16913,16913,16913,▲77,＋0.45%,17388,17625,16218,16017,0,N/A
1991/11/28,16837,16837,16837,16837,▼765,－4.35%,17525,17545,16201,16016,10,N/A
1991/11/27,17602,17602,17602,17602,0.0,0.00%,17755,17491,16186,16016,0,N/A
1991/11/26,17602,17602,17602,17602,▼383,－2.13%,17678,17399,16158,16010,40,N/A
1991/11/25,17602,17985,17602,17985,▲383,＋2.17%,17755,17277,16130,16004,520,N/A
1991/11/23,17602,17602,17602,17602,▼383,－2.13%,17755,17135,16096,16000,30,N/A
1991/11/22,16454,17985,16454,17985,▲765,＋4.44%,17831,17013,16067,15999,120,N/A
1991/11/21,17219,17219,17219,17219,▼765,－4.26%,17831,16840,16036,15995,0,N/A
1991/11/20,17985,17985,17985,17985,0.0,0.00%,17985,16706,16016,15992,20,N/A
1991/11/19,17985,17985,17985,17985,0.0,0.00%,18015,16573,15985,15979,0,N/A
1991/11/18,17985,17985,17985,17985,0.0,0.00%,18046,16439,15953,15966,0,N/A
1991/11/16,17985,17985,17985,17985,0.0,0.00%,18076,16305,15921,15953,0,N/A
1991/11/15,17985,17985,17985,17985,▼153,－0.84%,18107,16152,15889,15940,0,N/A
1991/11/14,18138,18138,18138,18138,0.0,0.00%,17985,15999,15857,15926,0,N/A
1991/11/13,18138,18138,18138,18138,0.0,0.00%,17724,15838,15828,15911,0,N/A
1991/11/12,18138,18138,18138,18138,0.0,0.00%,17311,15677,15798,15895,20,N/A
1991/11/11,18138,18138,18138,18138,▲765,＋4.41%,16745,15516,15769,15878,180,N/A
1991/11/09,17372,17372,17372,17372,▲536,＋3.18%,16270,15356,15740,15861,50,N/A
1991/11/08,16684,16837,16071,16837,▲765,＋4.76%,15949,15241,15712,15850,340,N/A
1991/11/07,16071,16071,16071,16071,▲765,＋5.00%,15612,15153,15692,15844,60,N/A
1991/11/06,15306,15306,15306,15306,▼459,－2.91%,15428,15134,15686,15844,20,N/A
1991/11/05,15765,15765,15765,15765,0.0,0.00%,15398,15153,15692,15850,50,N/A
1991/11/04,15306,15765,15306,15765,▲612,＋4.04%,15153,15149,15681,15853,60,N/A
1991/11/02,15153,15153,15153,15153,0.0,0.00%,14908,15157,15670,15855,0,N/A
1991/11/01,15153,15153,15153,15153,0.0,0.00%,14939,15195,15666,15863,0,N/A
1991/10/31,15153,15153,15153,15153,▲612,＋4.21%,14969,15233,15662,15870,10,N/A
1991/10/30,14541,14541,14541,14541,0.0,0.00%,15000,15272,15658,15878,0,N/A
1991/10/29,14541,14541,14541,14541,▼765,－5.00%,15076,15340,15664,15891,10,N/A
1991/10/28,15306,15306,15306,15306,0.0,0.00%,15153,15409,15671,15904,0,N/A
1991/10/26,15306,15306,15306,15306,0.0,0.00%,15076,15440,15664,15910,0,N/A
1991/10/25,15306,15306,15306,15306,▲383,＋2.56%,15000,15471,15658,15916,20,N/A
1991/10/24,14923,14923,14923,14923,0.0,0.00%,14923,15501,15652,15923,0,N/A
1991/10/23,14923,14923,14923,14923,0.0,0.00%,14923,15551,15652,15932,0,N/A
1991/10/22,14923,14923,14923,14923,0.0,0.00%,14954,15601,15652,15948,0,N/A
1991/10/21,14923,14923,14923,14923,0.0,0.00%,14985,15650,15652,15964,0,N/A
1991/10/19,14923,14923,14923,14923,0.0,0.00%,15138,15700,15648,15980,0,N/A
1991/10/18,14923,14923,14923,14923,▼153,－1.02%,15291,15750,15643,15996,0,N/A
1991/10/17,14617,15076,14617,15076,0.0,0.00%,15444,15800,15638,16012,110,N/A
1991/10/16,15076,15076,15076,15076,▼612,－3.90%,15612,15842,15630,16027,0,N/A
1991/10/15,15689,15689,15689,15689,0.0,0.00%,15780,15884,15622,16041,0,N/A
1991/10/14,15689,15689,15689,15689,0.0,0.00%,15826,15895,15604,16051,0,N/A
1991/10/12,15689,15689,15689,15689,▼230,－1.44%,15872,15907,15598,16060,0,N/A
1991/10/11,15918,15918,15918,15918,0.0,0.00%,15918,15918,15592,16070,0,N/A
1991/10/10,15918,15918,15918,15918,0.0,0.00%,15918,15918,15582,16084,0,N/A
1991/10/09,15918,15918,15918,15918,0.0,0.00%,15918,15918,15584,16099,0,N/A
1991/10/08,15918,15918,15918,15918,0.0,0.00%,15918,15918,15587,16113,0,N/A
1991/10/07,15918,15918,15918,15918,0.0,0.00%,15918,15918,15602,16128,0,N/A
1991/10/05,15918,15918,15918,15918,0.0,0.00%,15918,15926,15617,16143,0,N/A
1991/10/04,15918,15918,15918,15918,0.0,0.00%,15918,15934,15633,16157,0,N/A
1991/10/02,15918,15918,15918,15918,0.0,0.00%,15918,15941,15648,16172,0,N/A
1991/10/01,15918,15918,15918,15918,0.0,0.00%,15918,15949,15663,16187,0,N/A
1991/09/30,15918,15918,15918,15918,0.0,0.00%,15918,15957,15678,16201,0,N/A
1991/09/28,15918,15918,15918,15918,0.0,0.00%,15918,15964,15694,16216,0,N/A
1991/09/27,15918,15918,15918,15918,0.0,0.00%,15918,15972,15709,16231,0,N/A
1991/09/26,15918,15918,15918,15918,0.0,0.00%,15918,15995,15724,16245,0,N/A
1991/09/25,15918,15918,15918,15918,0.0,0.00%,15918,16018,15740,16260,0,N/A
1991/09/24,15918,15918,15918,15918,0.0,0.00%,15918,16041,15755,16280,0,N/A
1991/09/20,15918,15918,15918,15918,0.0,0.00%,15918,16064,15770,16301,0,N/A
1991/09/19,15918,15918,15918,15918,0.0,0.00%,15918,16052,15786,16321,0,N/A
1991/09/18,15918,15918,15918,15918,0.0,0.00%,15918,16041,15801,16342,0,N/A
1991/09/17,15918,15918,15918,15918,0.0,0.00%,15918,16029,15816,16362,0,N/A
1991/09/16,15918,15918,15918,15918,0.0,0.00%,15918,16018,15832,16383,0,N/A
1991/09/14,15918,15918,15918,15918,0.0,0.00%,15949,15976,15847,16403,0,N/A
1991/09/13,15918,15918,15918,15918,0.0,0.00%,15979,15934,15862,16423,0,N/A
1991/09/12,15918,15918,15918,15918,0.0,0.00%,16010,15884,15877,16444,0,N/A
1991/09/11,15918,15918,15918,15918,▼153,－0.95%,16041,15834,15904,16464,40,N/A
1991/09/10,16071,16071,16071,16071,0.0,0.00%,16071,15784,15931,16485,0,N/A
1991/09/09,16071,16071,16071,16071,0.0,0.00%,16071,15727,15955,16504,0,N/A
1991/09/07,16071,16071,16071,16071,0.0,0.00%,16071,15670,15967,16523,0,N/A
1991/09/06,16071,16071,16071,16071,0.0,0.00%,16133,15612,15973,16542,60,N/A
1991/09/05,16071,16071,16071,16071,0.0,0.00%,16194,15555,15979,16561,0,N/A
1991/09/04,16071,16071,16071,16071,0.0,0.00%,16255,15497,15986,16580,0,N/A
1991/09/03,16071,16071,16071,16071,▼306,－1.87%,16316,15440,15991,16599,20,N/A
1991/09/02,16377,16377,16377,16377,0.0,0.00%,16240,15383,15995,16618,80,N/A
1991/08/31,16377,16377,16377,16377,0.0,0.00%,16102,15310,15993,16634,0,N/A
1991/08/30,16377,16377,16377,16377,0.0,0.00%,15964,15226,15991,16657,0,N/A
1991/08/29,16377,16377,16377,16377,▲689,＋4.39%,15826,15138,15987,16679,10,N/A
1991/08/28,15689,15689,15689,15689,0.0,0.00%,15566,15050,15982,16701,0,N/A
1991/08/27,15689,15689,15689,15689,0.0,0.00%,15444,14996,15988,16729,60,N/A
1991/08/26,15689,15689,15689,15689,0.0,0.00%,15291,14942,15995,16758,0,N/A
1991/08/24,15689,15689,15689,15689,▲612,＋4.06%,15138,14889,16001,16786,10,N/A
1991/08/23,15076,15076,15076,15076,0.0,0.00%,14985,14870,16008,16814,0,N/A
1991/08/22,15076,15076,15076,15076,▲153,＋1.03%,14954,14881,16024,16847,0,N/A
1991/08/21,14923,14923,14923,14923,0.0,0.00%,14923,14893,16041,16880,0,N/A
1991/08/20,14923,14923,14923,14923,0.0,0.00%,14923,14950,16060,16915,0,N/A
1991/08/19,14923,14923,14923,14923,0.0,0.00%,14923,15008,16079,16950,0,N/A
1991/08/17,14923,14923,14923,14923,0.0,0.00%,14923,15103,16098,16985,0,N/A
1991/08/16,14923,14923,14923,14923,0.0,0.00%,14923,15199,16117,17020,0,N/A
1991/08/14,14923,14923,14923,14923,0.0,0.00%,14923,15295,16136,17055,0,N/A
1991/08/13,14923,14923,14923,14923,0.0,0.00%,14923,15390,16155,17090,40,N/A
1991/08/12,14923,14923,14923,14923,0.0,0.00%,14877,15486,16175,17126,0,N/A
1991/08/10,14923,14923,14923,14923,0.0,0.00%,14816,15582,16194,17161,0,N/A
1991/08/09,14923,14923,14923,14923,0.0,0.00%,14755,15677,16213,17196,0,N/A
1991/08/08,14923,14923,14923,14923,▲230,＋1.56%,14694,15773,16245,17231,0,N/A
1991/08/07,14694,14694,14694,14694,▲77,＋0.52%,14633,15868,16277,17266,0,N/A
1991/08/06,14617,14617,14617,14617,0.0,0.00%,14617,15976,16312,17303,0,N/A
