[일시]삼성전기,시가,고가,저가,종가,대비,대비율,<가격이동평균>5,20,60,120,[거래량],[외국인_보유량]
1990/09/05,17882,17954,17595,17882,▼72,－0.40%,17940,19272,22531,24719,8230,N/A
1990/09/04,18672,18888,17882,17954,▼359,－1.96%,18069,19459,22664,24816,3350,N/A
1990/09/03,17236,18313,17236,18313,▲718,＋4.08%,18328,19649,22797,24916,3090,N/A
1990/09/01,17739,18385,17595,17595,▼359,－2.00%,18514,19789,22918,25010,2850,N/A
1990/08/31,17954,18529,17954,17954,▼575,－3.10%,18701,19961,23048,25110,3280,N/A
1990/08/30,19103,19247,18529,18529,▼718,－3.73%,18672,20148,23169,25210,2740,N/A
1990/08/29,19965,19965,18529,19247,0.0,0.00%,18629,20324,23285,25304,5460,N/A
1990/08/28,19247,19247,19247,19247,▲718,＋3.88%,18586,20504,23392,25395,100,N/A
1990/08/27,18170,18529,18170,18529,▲718,＋4.03%,18615,20694,23507,25488,3050,N/A
1990/08/25,17954,17954,17595,17811,▼503,－2.75%,18931,20949,23634,25588,5400,N/A
1990/08/24,19031,19031,18313,18313,▼718,－3.77%,19534,21236,23776,25695,22810,N/A
1990/08/23,18672,19391,18672,19031,▼359,－1.85%,20037,21480,23920,25795,15840,N/A
1990/08/22,19534,19534,19391,19391,▼718,－3.57%,20396,21689,24048,25879,1100,N/A
1990/08/21,20109,20109,20109,20109,▼718,－3.45%,20683,21897,24179,25959,810,N/A
1990/08/20,20109,20827,20109,20827,0.0,0.00%,20870,22098,24309,26035,5930,N/A
1990/08/18,20827,20827,20827,20827,0.0,0.00%,20942,22267,24428,26106,60,N/A
1990/08/17,20827,21186,20827,20827,0.0,0.00%,21100,22443,24548,26178,9730,N/A
1990/08/16,21258,21258,20827,20827,▼215,－1.02%,21286,22619,24669,26261,250,N/A
1990/08/14,20827,21186,20611,21042,▼144,－0.68%,21344,22795,24797,26349,7110,N/A
1990/08/13,21545,21689,21186,21186,▼431,－1.99%,21344,22963,24926,26434,5810,N/A
1990/08/11,21760,21904,21617,21617,▼144,－0.66%,21444,23125,25038,26517,4230,N/A
1990/08/10,21114,21832,21114,21760,▲646,＋3.06%,21531,23265,25126,26589,12290,N/A
1990/08/09,21042,21186,21042,21114,▲72,＋0.34%,21746,23416,25214,26658,12080,N/A
1990/08/08,21689,21689,21042,21042,▼646,－2.98%,22134,23574,25308,26732,6390,N/A
1990/08/07,21617,21904,21114,21689,▼359,－1.63%,22651,23739,25408,26803,5970,N/A
1990/08/06,22479,22479,22048,22048,▼790,－3.46%,23024,23872,25500,26870,650,N/A
1990/08/04,22838,22838,22694,22838,▼215,－0.93%,23254,24012,25586,26934,3340,N/A
1990/08/03,23197,23340,23053,23053,▼575,－2.43%,23326,24109,25655,26993,2330,N/A
1990/08/02,23700,23700,23628,23628,▲72,＋0.30%,23427,24199,25721,27052,3160,N/A
1990/08/01,23197,24130,23197,23556,▲359,＋1.55%,23527,24274,25777,27108,820,N/A
1990/07/31,22838,23556,22838,23197,0.0,0.00%,23656,24349,25828,27164,2970,N/A
1990/07/30,23556,23556,23197,23197,▼359,－1.52%,23886,24446,25884,27225,790,N/A
1990/07/28,23556,23556,23556,23556,▼575,－2.38%,24116,24572,25940,27284,130,N/A
1990/07/27,24130,24130,24130,24130,▼72,－0.30%,24274,24676,25992,27342,0,N/A
1990/07/26,24346,24346,24059,24202,▼144,－0.59%,24331,24784,26030,27399,5850,N/A
1990/07/25,24059,24777,24059,24346,0.0,0.00%,24375,24841,26052,27453,5420,N/A
1990/07/24,23700,24346,23700,24346,0.0,0.00%,24389,24881,26075,27509,2490,N/A
1990/07/23,24418,24418,24346,24346,▼72,－0.29%,24475,24967,26104,27557,8000,N/A
1990/07/21,24418,24418,24418,24418,0.0,0.00%,24461,25050,26135,27612,30,N/A
1990/07/20,24561,24777,24418,24418,0.0,0.00%,24446,25125,26171,27667,5460,N/A
1990/07/19,24633,24633,24418,24418,▼359,－1.45%,24432,25197,26221,27723,470,N/A
1990/07/18,25136,25136,24777,24777,▲503,＋2.07%,24518,25269,26269,27779,130,N/A
1990/07/16,23700,24274,23700,24274,▼72,－0.29%,24518,25326,26318,27834,8190,N/A
1990/07/14,24346,24418,24346,24346,0.0,0.00%,24633,25391,26371,27892,5720,N/A
1990/07/13,24418,24418,24346,24346,▼503,－2.02%,24791,25445,26407,27945,570,N/A
1990/07/12,24633,24849,24346,24849,▲72,＋0.29%,24935,25488,26427,28001,11110,N/A
1990/07/11,25136,25136,24777,24777,▼72,－0.29%,24992,25520,26424,28052,1360,N/A
1990/07/10,25136,25136,24849,24849,▼287,－1.14%,25179,25563,26437,28093,4670,N/A
1990/07/09,25064,25136,24920,25136,▲72,＋0.29%,25337,25628,26464,28134,11460,N/A
1990/07/07,25136,25279,25064,25064,▼72,－0.29%,25567,25678,26480,28174,2410,N/A
1990/07/06,25639,25639,25136,25136,▼575,－2.23%,25624,25743,26512,28216,6220,N/A
1990/07/05,25136,25710,25136,25710,▲72,＋0.28%,25624,25832,26552,28258,1270,N/A
1990/07/04,26572,26572,25639,25639,▼646,－2.46%,25696,25883,26578,28298,5570,N/A
1990/07/03,25495,26285,25495,26285,▲934,＋3.68%,25768,25965,26609,28335,1280,N/A
1990/07/02,25208,25351,25136,25351,▲215,＋0.86%,25696,26044,26618,28366,4360,N/A
1990/06/30,25567,25926,25136,25136,▼934,－3.58%,25797,26177,26657,28398,3500,N/A
1990/06/29,25567,26069,25567,26069,▲72,＋0.28%,25940,26321,26713,28430,18400,N/A
1990/06/28,26069,26069,25567,25998,▲72,＋0.28%,25911,26421,26759,28456,6600,N/A
1990/06/27,25854,25926,25495,25926,▲72,＋0.28%,25825,26547,26800,28485,9190,N/A
1990/06/26,25782,25926,25351,25854,0.0,0.00%,25725,26691,26850,28519,4690,N/A
1990/06/25,25567,25926,25567,25854,▼72,－0.28%,25595,26791,26907,28546,5600,N/A
1990/06/23,25567,25926,25567,25926,▲359,＋1.40%,25524,26845,26968,28575,3990,N/A
1990/06/22,25567,25567,25567,25567,▲144,＋0.56%,25466,26899,27034,28608,1460,N/A
1990/06/21,25710,25710,25423,25423,▲215,＋0.85%,25581,26960,27101,28646,10770,N/A
1990/06/20,25495,25495,25208,25208,▼287,－1.13%,25725,27039,27172,28682,470,N/A
1990/06/19,25567,25782,25136,25495,▼144,－0.56%,25955,27140,27251,28721,4070,N/A
1990/06/18,26141,26141,25423,25639,▼503,－1.92%,26242,27226,27323,28749,1090,N/A
1990/06/16,25854,26141,25854,26141,0.0,0.00%,26457,27294,27398,28771,2000,N/A
1990/06/15,26141,26357,25854,26141,▼215,－0.82%,26687,27337,27470,28793,3840,N/A
1990/06/14,26500,26931,26285,26357,▼575,－2.13%,27032,27380,27542,28815,6510,N/A
1990/06/13,26716,26931,26500,26931,▲215,＋0.81%,27362,27391,27614,28837,5440,N/A
1990/06/12,26931,27219,26716,26716,▼575,－2.11%,27578,27373,27670,28854,2460,N/A
1990/06/11,26931,27649,26931,27290,▼575,－2.06%,27851,27366,27710,28877,3350,N/A
1990/06/09,27649,27865,27649,27865,▼144,－0.51%,28095,27333,27739,28900,1800,N/A
1990/06/08,27793,28009,27290,28009,0.0,0.00%,28281,27262,27762,28919,19270,N/A
1990/06/07,27865,28009,27721,28009,▼72,－0.26%,28253,27136,27783,28940,10420,N/A
1990/06/05,28511,28511,27649,28080,▼431,－1.51%,28037,27025,27807,28964,7860,N/A
1990/06/04,28942,29086,28511,28511,▼287,－1.00%,27822,26924,27853,28984,17240,N/A
1990/06/02,28583,28798,28009,28798,▲934,＋3.35%,27477,26809,27901,29004,23730,N/A
1990/06/01,27865,27865,27865,27865,▲934,＋3.47%,27118,26698,27941,29021,8380,N/A
1990/05/31,27147,27147,26859,26931,▼72,－0.27%,26989,26676,27997,29055,6970,N/A
1990/05/30,26788,27147,26572,27003,▲215,＋0.80%,27046,26694,28052,29097,9170,N/A
1990/05/29,26788,27147,26572,26788,▼215,－0.80%,27046,26730,28102,29144,6710,N/A
1990/05/28,26716,27003,26429,27003,▼215,－0.79%,27089,26762,28156,29194,4660,N/A
1990/05/26,26716,27219,26716,27219,0.0,0.00%,27089,26737,28199,29241,2380,N/A
1990/05/25,27003,27290,27003,27219,▲215,＋0.80%,26960,26655,28240,29276,11940,N/A
1990/05/24,26572,27003,26572,27003,0.0,0.00%,26831,26525,28281,29308,4350,N/A
1990/05/23,27003,27003,26788,27003,0.0,0.00%,26745,26454,28330,29340,3240,N/A
1990/05/22,26572,27003,26572,27003,▲431,＋1.62%,26673,26429,28383,29368,6440,N/A
1990/05/21,26141,27003,26141,26572,0.0,0.00%,26558,26382,28438,29395,1060,N/A
1990/05/19,26716,26931,26572,26572,0.0,0.00%,26342,26403,28500,29424,5270,N/A
1990/05/18,26572,26644,26213,26572,▼72,－0.27%,26184,26450,28566,29446,19900,N/A
1990/05/17,26572,27003,26429,26644,▲215,＋0.82%,26084,26486,28629,29460,10590,N/A
1990/05/16,25495,26429,25495,26429,▲934,＋3.66%,25998,26529,28693,29466,8470,N/A
1990/05/15,24849,25495,24849,25495,▼287,－1.11%,26026,26547,28767,29466,3610,N/A
1990/05/14,25208,25926,25208,25782,▼287,－1.10%,26414,26658,28855,29477,5750,N/A
1990/05/12,26357,26429,25926,26069,▼144,－0.55%,26716,26795,28942,29490,23190,N/A
1990/05/11,26213,26357,25639,26213,▼359,－1.35%,27046,26931,29010,29503,7230,N/A
1990/05/10,27506,27506,26500,26572,▼862,－3.14%,27290,27043,29088,29518,6980,N/A
1990/05/09,26931,27649,26931,27434,▲144,＋0.53%,27276,27161,29162,29533,20080,N/A
1990/05/08,27434,27721,27290,27290,▼431,－1.55%,26903,27254,29225,29541,3150,N/A
1990/05/07,27649,27793,27649,27721,▲287,＋1.05%,26371,27366,29289,29558,8230,N/A
1990/05/04,26500,27434,26500,27434,▲934,＋3.52%,25940,27473,29349,29572,9060,N/A
1990/05/03,26213,26500,26213,26500,▲934,＋3.65%,25753,27581,29413,29590,530,N/A
1990/05/01,23700,25567,23700,25567,▲934,＋3.79%,25667,27739,29483,29615,4190,N/A
1990/04/30,24633,24633,24633,24633,▼934,－3.65%,25955,27958,29575,29650,630,N/A
1990/04/28,25567,26141,25567,25567,▼934,－3.52%,26529,28217,29679,29696,1250,N/A
1990/04/27,26572,26572,25136,26500,▲431,＋1.65%,26874,28447,29749,29736,2060,N/A
1990/04/26,26788,26788,26069,26069,▼934,－3.46%,27075,28644,29804,29767,1550,N/A
1990/04/25,27290,27290,26572,27003,▼503,－1.83%,27219,28863,29869,29803,16810,N/A
1990/04/24,27434,27649,27290,27506,▲215,＋0.79%,27362,29046,29919,29830,4810,N/A
1990/04/23,27290,27434,27290,27290,▼215,－0.78%,27563,29186,29964,29851,9680,N/A
1990/04/21,26572,27506,26572,27506,▲718,＋2.68%,27865,29280,30018,29876,6510,N/A
1990/04/20,27721,27721,26788,26788,▼934,－3.37%,28052,29355,30060,29901,10150,N/A
1990/04/19,28368,28439,27578,27721,▼790,－2.77%,28482,29477,30114,29932,15770,N/A
1990/04/18,28798,28798,28009,28511,▼287,－1.00%,28798,29556,30139,29960,5100,N/A
1990/04/17,28224,28870,28224,28798,▲359,＋1.26%,29000,29603,30146,29979,11810,N/A
1990/04/16,28727,28727,28152,28439,▼503,－1.74%,29215,29703,30153,29994,6530,N/A
1990/04/14,28152,29301,28152,28942,▼359,－1.23%,29445,29851,30170,30016,3660,N/A
1990/04/13,29445,29445,29301,29301,▼215,－0.73%,29588,29966,30188,30027,15490,N/A
1990/04/12,30019,30019,29517,29517,▼359,－1.20%,29718,30059,30185,30037,3120,N/A
1990/04/11,29301,30163,29301,29876,▲287,＋0.97%,29775,30095,30181,30046,6870,N/A
1990/04/10,29445,29588,29445,29588,▼72,－0.24%,29833,30102,30182,30042,4050,N/A
1990/04/09,29804,29948,29445,29660,▼287,－0.96%,30005,30124,30191,30041,12320,N/A
1990/04/07,29732,30378,29588,29948,▲144,＋0.48%,30163,30120,30193,30039,7980,N/A
1990/04/06,30091,30163,29445,29804,▼359,－1.19%,30307,30106,30191,30039,3370,N/A
1990/04/04,30450,30450,29948,30163,▼287,－0.94%,30407,30102,30176,30039,9530,N/A
1990/04/03,30091,30522,30019,30450,0.0,0.00%,30206,30091,30144,30036,15800,N/A
1990/04/02,30666,30666,30163,30450,▼215,－0.70%,29919,30077,30116,30031,19270,N/A
1990/03/31,30307,30881,30235,30666,▲359,＋1.18%,29675,30070,30088,30027,19390,N/A
1990/03/30,29229,30307,29229,30307,▲1149,＋3.94%,29402,30052,30061,30022,23100,N/A
1990/03/29,29014,29445,29014,29158,▲144,＋0.50%,29229,30062,30037,30015,12010,N/A
1990/03/28,29229,29229,29014,29014,▼215,－0.74%,29560,30120,30045,30016,7060,N/A
1990/03/27,29445,29517,29158,29229,▼72,－0.25%,30034,30195,30061,30022,8380,N/A
1990/03/26,29445,29445,29229,29301,▼144,－0.49%,30436,30278,30077,30028,7320,N/A
1990/03/24,30091,30091,29229,29445,▼1365,－4.43%,30809,30350,30097,30035,7440,N/A
1990/03/23,31240,31384,30809,30809,▼575,－1.83%,30967,30429,30120,30040,33440,N/A
1990/03/22,31384,31599,31097,31384,▲144,＋0.46%,30809,30396,30115,30031,33710,N/A
1990/03/21,31312,31599,30953,31240,▲72,＋0.23%,30536,30371,30107,30019,61980,N/A
1990/03/20,30594,31168,30594,31168,▲934,＋3.09%,30206,30361,30100,30011,37010,N/A
1990/03/19,30163,30522,30163,30235,▲215,＋0.72%,29904,30361,30113,30009,6810,N/A
1990/03/17,30163,30163,29732,30019,0.0,0.00%,29804,30407,30141,30019,5540,N/A
1990/03/16,29660,30019,29660,30019,▲431,＋1.46%,29790,30472,30187,30033,8840,N/A
1990/03/15,29804,29804,29445,29588,▼72,－0.24%,29818,30533,30232,30049,4680,N/A
1990/03/14,29804,29804,29588,29660,▼72,－0.24%,29962,30590,30283,30066,5870,N/A
1990/03/13,30163,30163,29732,29732,▼215,－0.72%,30091,30662,30313,30084,4520,N/A
1990/03/12,30163,30163,29948,29948,▼215,－0.71%,30249,30720,30335,30103,10010,N/A
1990/03/09,30450,30450,30163,30163,▼144,－0.47%,30321,30709,30349,30115,10480,N/A
1990/03/08,30307,30450,30307,30307,0.0,0.00%,30393,30691,30353,30129,5430,N/A
1990/03/07,30666,30738,30235,30307,▼215,－0.71%,30508,30673,30352,30144,15610,N/A
1990/03/06,30307,30594,30163,30522,▲215,＋0.71%,30594,30659,30347,30158,10790,N/A
1990/03/05,30307,30666,30163,30307,▼215,－0.71%,30694,30644,30326,30170,5930,N/A
1990/03/03,30809,30809,30522,30522,▼359,－1.16%,30666,30655,30292,30189,1930,N/A
1990/03/02,30881,31312,30738,30881,▲144,＋0.47%,30738,30630,30240,30210,22060,N/A
1990/02/28,30881,31240,30594,30738,▼287,－0.93%,30766,30587,30165,30234,9800,N/A
1990/02/27,30163,31025,30163,31025,▲862,＋2.86%,30852,30511,30098,30252,14630,N/A
1990/02/26,30881,31025,30163,30163,▼718,－2.33%,30881,30407,30039,30258,12840,N/A
1990/02/24,30881,31025,30666,30881,▼144,－0.46%,31111,30361,29997,30276,8470,N/A
1990/02/23,31456,31456,30881,31025,▼144,－0.46%,31183,30289,29949,30293,9940,N/A
1990/02/22,31025,31528,30953,31168,0.0,0.00%,31125,30238,29904,30311,22770,N/A
1990/02/21,31456,31456,31097,31168,▼144,－0.46%,31111,30134,29858,30329,8240,N/A
1990/02/20,31240,31528,31025,31312,▲72,＋0.23%,31054,30041,29827,30352,14620,N/A
1990/02/19,30522,31887,30522,31240,▲503,＋1.64%,30738,29973,29796,30380,31830,N/A
1990/02/17,31168,31384,30738,30738,▼359,－1.15%,30450,29915,29767,30408,13510,N/A
1990/02/16,31168,31599,30809,31097,▲215,＋0.70%,30292,29869,29746,30440,65550,N/A
1990/02/15,29948,30881,29948,30881,▲1149,＋3.86%,30077,29804,29725,30469,50440,N/A
1990/02/14,29445,30091,29445,29732,▼72,－0.24%,29948,29707,29712,30501,6440,N/A
1990/02/13,29588,29876,29588,29804,▼144,－0.48%,30106,29632,29723,30545,5920,N/A
1990/02/12,30019,30378,29660,29948,▼72,－0.24%,30149,29581,29731,30590,6590,N/A
1990/02/10,30163,30163,30019,30019,▼215,－0.71%,30163,29520,29737,30636,5140,N/A
1990/02/09,30666,30666,30235,30235,▼287,－0.94%,30005,29474,29742,30711,19680,N/A
1990/02/08,30163,30522,30163,30522,▲503,＋1.67%,29746,29405,29738,30788,29040,N/A
1990/02/07,30163,30522,29804,30019,0.0,0.00%,29488,29359,29735,30861,33880,N/A
1990/02/06,29086,30163,29086,30019,▲790,＋2.70%,29373,29359,29743,30934,20440,N/A
1990/02/05,28942,29373,28798,29229,▲287,＋0.99%,29373,29366,29750,31001,9360,N/A
1990/02/03,29229,29445,28727,28942,▼287,－0.98%,29344,29430,29780,31070,4740,N/A
1990/02/02,29445,29804,29086,29229,▼215,－0.73%,29416,29524,29812,31140,14870,N/A
1990/02/01,30019,30019,29086,29445,▼575,－1.91%,29560,29588,29834,31210,11720,N/A
1990/01/31,28798,30091,28727,30019,▲934,＋3.21%,29689,29660,29861,31284,37860,N/A
1990/01/30,28727,29373,28727,29086,▼215,－0.74%,29646,29700,29866,31341,13330,N/A
1990/01/29,29804,29948,29229,29301,▼646,－2.16%,29790,29843,29889,31397,8150,N/A
1990/01/25,30019,30307,29517,29948,▼144,－0.48%,29718,29976,29910,31446,8540,N/A
1990/01/24,30163,30163,29804,30091,▲287,＋0.96%,29373,30116,29902,31480,12150,N/A
1990/01/23,29804,30163,29517,29804,0.0,0.00%,29114,30249,29891,31504,13250,N/A
1990/01/22,29445,30091,28942,29804,▲862,＋2.98%,28899,30389,29885,31521,14230,N/A
1990/01/20,28009,28942,28009,28942,▲718,＋2.54%,28755,30472,29887,31539,6950,N/A
1990/01/19,28727,28727,28224,28224,▼575,－2.00%,28741,30580,29902,31568,3310,N/A
1990/01/18,28727,29229,28727,28798,▲72,＋0.25%,29014,30705,29928,31606,7410,N/A
1990/01/17,29086,29086,28727,28727,▼359,－1.23%,29258,30788,29945,31639,3710,N/A
1990/01/16,29086,29086,28727,29086,▲215,＋0.75%,29545,30863,29967,31674,17390,N/A
1990/01/15,29445,29445,28727,28870,▼718,－2.43%,29833,30910,29982,31707,10820,N/A
1990/01/13,30019,30019,29588,29588,▼431,－1.44%,30220,30928,29992,31735,1040,N/A
1990/01/12,29804,30163,29588,30019,▼144,－0.48%,30407,30863,29987,31751,3350,N/A
1990/01/11,29804,30450,29804,30163,▼359,－1.18%,30580,30730,29982,31763,5740,N/A
1990/01/10,31097,31097,30235,30522,▼287,－0.93%,30709,30544,29979,31767,7390,N/A
1990/01/09,29804,30809,29804,30809,▲287,＋0.94%,30996,30353,29973,31769,12170,N/A
1990/01/08,30881,30881,30163,30522,▼359,－1.16%,31226,30185,29961,31768,6010,N/A
1990/01/06,30809,31384,30809,30881,▲72,＋0.23%,31671,30041,29948,31769,6730,N/A
1990/01/05,31599,31599,30809,30809,▼1149,－3.60%,32045,29897,29932,31769,5550,N/A
1990/01/04,31958,32318,31097,31958,0.0,0.00%,32404,29775,29922,31771,12940,N/A
1990/01/03,31097,31958,31025,31958,▼790,－2.41%,32303,29596,29904,31782,8310,N/A
1989/12/26,32964,33036,32748,32748,0.0,0.00%,32131,29463,29896,31794,30070,N/A
1989/12/23,32748,32964,32748,32748,▲144,＋0.44%,31729,29298,29879,31798,18610,N/A
1989/12/22,31599,32605,31599,32605,▲1149,＋3.65%,31269,29136,29866,31802,56120,N/A
1989/12/21,31240,31599,31240,31456,▲359,＋1.15%,30795,28982,29849,31802,18900,N/A
1989/12/20,30881,31240,30881,31097,▲359,＋1.17%,30508,28899,29855,31811,21160,N/A
1989/12/19,30594,30738,30378,30738,▲287,＋0.94%,30134,28849,29870,31814,26510,N/A
1989/12/18,30378,30522,30235,30450,▲215,＋0.71%,29646,28831,29882,31809,46780,N/A
1989/12/16,30235,30738,30235,30235,▲215,＋0.72%,29028,28824,29904,31808,22570,N/A
1989/12/15,30163,30235,29804,30019,▲790,＋2.70%,28267,28827,29937,31808,24480,N/A
1989/12/14,29229,29229,29229,29229,▲934,＋3.30%,27606,28842,29969,31811,2630,N/A
1989/12/13,28296,28296,28296,28296,▲934,＋3.41%,27247,28881,30015,31819,300,N/A
1989/12/12,27362,27362,27362,27362,▲934,＋3.53%,27118,28982,30085,31838,140,N/A
1989/12/11,26572,27075,26357,26429,▼287,－1.08%,27247,29140,30180,31855,6340,N/A
1989/12/09,26716,26788,26644,26716,▼718,－2.62%,27635,29341,30302,31873,3800,N/A
1989/12/08,27290,27506,26931,27434,▼215,－0.78%,27965,29556,30405,31891,15290,N/A
1989/12/07,27649,28009,27434,27649,▼359,－1.28%,28339,29729,30477,31903,4070,N/A
1989/12/06,28296,28511,27865,28009,▼359,－1.27%,28698,29872,30554,31908,3540,N/A
1989/12/05,28368,28368,28152,28368,0.0,0.00%,29000,30027,30637,31909,7590,N/A
1989/12/04,29301,29301,28368,28368,▼934,－3.19%,29229,30124,30717,31912,960,N/A
1989/12/02,29373,29445,29158,29301,▼144,－0.49%,29517,30228,30800,31917,3550,N/A
1989/12/01,29660,29660,29445,29445,▼72,－0.24%,29675,30292,30878,31907,470,N/A
1989/11/30,29588,29804,29517,29517,0.0,0.00%,29861,30292,30965,31899,1390,N/A
1989/11/29,29086,29804,29086,29517,▼287,－0.96%,30019,30289,31050,31895,7610,N/A
1989/11/28,29804,29804,29445,29804,▼287,－0.95%,30177,30285,31133,31894,590,N/A
1989/11/27,30378,30378,30091,30091,▼287,－0.95%,30278,30289,31214,31884,7260,N/A
1989/11/25,30738,30738,30307,30378,▲72,＋0.24%,30264,30278,31289,31873,10690,N/A
1989/11/24,30091,30522,30091,30307,0.0,0.00%,30249,30249,31367,31861,9250,N/A
1989/11/23,30307,30307,30163,30307,0.0,0.00%,30292,30224,31449,31850,680,N/A
1989/11/22,29445,30307,29445,30307,▲287,＋0.96%,30321,30210,31536,31840,2330,N/A
1989/11/21,29876,30019,29876,30019,▼287,－0.95%,30465,30195,31681,31830,1960,N/A
1989/11/20,30450,30450,30307,30307,▼215,－0.71%,30637,30167,31839,31822,7000,N/A
1989/11/18,30450,30522,29804,30522,▲72,＋0.24%,30680,30116,31987,31815,2070,N/A
1989/11/17,30881,30953,30450,30450,▼575,－1.85%,30795,30077,32125,31806,620,N/A
1989/11/16,31097,31240,30953,31025,▲144,＋0.47%,30766,30052,32252,31803,9930,N/A
1989/11/15,30522,30881,30522,30881,▲359,＋1.18%,30651,30009,32359,31796,10770,N/A
1989/11/14,31097,31097,30522,30522,▼575,－1.85%,30594,29969,32467,31787,5140,N/A
1989/11/13,30378,31456,30378,31097,▲790,＋2.61%,30378,29930,32586,31781,4530,N/A
1989/11/11,30450,30450,30163,30307,▼144,－0.47%,30048,29872,32707,31773,2000,N/A
1989/11/10,30594,30666,30163,30450,▼144,－0.47%,29876,29869,32817,31778,4860,N/A
1989/11/09,29301,30594,29229,30594,▲1149,＋3.90%,29761,29890,32905,31777,4390,N/A
1989/11/08,29660,29804,29301,29445,0.0,0.00%,29617,29933,32982,31767,3060,N/A
