[일시]대신증권,시가,고가,저가,종가,대비,대비율,<가격이동평균>5,20,60,120,[거래량],[외국인_보유량]
1998/09/29,2669,2844,2623,2808,▲221,＋8.54%,2636,2605,2498,2099,397840,N/A
1998/09/28,2577,2706,2554,2587,▲9,＋0.36%,2561,2584,2488,2089,157480,N/A
1998/09/26,2623,2623,2577,2577,▲37,＋1.45%,2533,2574,2479,2081,109900,N/A
1998/09/25,2679,2679,2531,2541,▼129,－4.83%,2513,2567,2466,2074,189840,N/A
1998/09/24,2485,2688,2467,2669,▲239,＋9.85%,2506,2559,2452,2069,405790,N/A
1998/09/23,2449,2485,2384,2430,▼18,－0.75%,2472,2541,2435,2064,139110,N/A
1998/09/22,2476,2577,2444,2449,▼28,－1.12%,2495,2534,2420,2061,112140,N/A
1998/09/21,2504,2504,2412,2476,▼28,－1.10%,2526,2525,2406,2057,90560,N/A
1998/09/19,2485,2531,2458,2504,0.0,0.00%,2552,2516,2393,2054,55520,N/A
1998/09/18,2531,2541,2453,2504,▼37,－1.45%,2574,2510,2378,2050,123420,N/A
1998/09/17,2623,2623,2541,2541,▼64,－2.47%,2611,2510,2363,2047,119170,N/A
1998/09/16,2651,2651,2587,2605,0.0,0.00%,2657,2497,2348,2043,106080,N/A
1998/09/15,2577,2669,2559,2605,▼9,－0.35%,2679,2483,2330,2040,179330,N/A
1998/09/14,2651,2669,2577,2614,▼74,－2.74%,2710,2468,2313,2037,133550,N/A
1998/09/12,2771,2771,2669,2688,▼83,－2.99%,2708,2452,2295,2035,216030,N/A
1998/09/11,2669,2900,2651,2771,▲55,＋2.03%,2699,2438,2276,2032,398650,N/A
1998/09/10,2762,2808,2706,2715,▼46,－1.67%,2623,2414,2257,2031,409720,N/A
1998/09/09,2660,2789,2623,2762,▲156,＋6.01%,2559,2385,2237,2030,623520,N/A
1998/09/08,2725,2780,2568,2605,▼37,－1.39%,2495,2363,2217,2030,493430,N/A
1998/09/07,2439,2651,2439,2642,▲249,＋10.38%,2447,2352,2201,2032,651610,N/A
1998/09/05,2403,2430,2347,2393,0.0,0.00%,2382,2335,2184,2034,65960,N/A
1998/09/04,2439,2476,2366,2393,▼46,－1.89%,2363,2331,2172,2037,271480,N/A
1998/09/03,2384,2485,2356,2439,▲74,＋3.11%,2335,2332,2160,2039,320880,N/A
1998/09/02,2384,2412,2320,2366,▲46,＋1.98%,2308,2329,2146,2040,236860,N/A
1998/09/01,2310,2347,2264,2320,▲23,＋1.00%,2313,2331,2136,2043,170290,N/A
1998/08/31,2301,2338,2274,2297,▲41,＋1.84%,2346,2344,2128,2047,239710,N/A
1998/08/29,2301,2329,2255,2255,▼46,－2.00%,2345,2365,2121,2051,176230,N/A
1998/08/28,2320,2366,2283,2301,▼92,－3.85%,2360,2392,2116,2056,268750,N/A
1998/08/27,2504,2504,2375,2393,▼92,－3.70%,2360,2423,2108,2062,294100,N/A
1998/08/26,2301,2485,2301,2485,▲193,＋8.43%,2342,2440,2094,2067,599290,N/A
1998/08/25,2301,2366,2278,2292,▼37,－1.58%,2326,2462,2080,2073,122920,N/A
1998/08/24,2301,2347,2274,2329,▲28,＋1.20%,2324,2494,2073,2080,129470,N/A
1998/08/22,2347,2347,2264,2301,0.0,0.00%,2287,2518,2067,2086,164550,N/A
1998/08/21,2403,2439,2301,2301,▼106,－4.40%,2289,2529,2059,2093,260760,N/A
1998/08/20,2301,2467,2246,2407,▲124,＋5.44%,2306,2527,2052,2100,331320,N/A
1998/08/19,2292,2301,2237,2283,▲138,＋6.44%,2285,2517,2042,2106,274800,N/A
1998/08/18,2126,2292,2126,2145,▼166,－7.17%,2292,2517,2036,2113,394830,N/A
1998/08/17,2301,2522,2301,2310,▼74,－3.09%,2344,2530,2032,2121,412080,N/A
1998/08/14,2126,2389,2126,2384,▲83,＋3.60%,2360,2530,2023,2128,335820,N/A
1998/08/13,2384,2421,2301,2301,▼18,－0.79%,2362,2543,2011,2135,264890,N/A
1998/08/12,2384,2393,2283,2320,▼83,－3.45%,2417,2553,2004,2142,224530,N/A
1998/08/11,2531,2531,2375,2403,▲9,＋0.38%,2496,2550,1996,2150,343400,N/A
1998/08/10,2384,2513,2264,2393,0.0,0.00%,2576,2530,1988,2157,464530,N/A
1998/08/08,2577,2577,2393,2393,▼184,－7.14%,2683,2500,1977,2164,328480,N/A
1998/08/07,2762,2817,2531,2577,▼138,－5.08%,2751,2468,1965,2171,389550,N/A
1998/08/06,2762,2927,2715,2715,▼83,－2.96%,2821,2420,1947,2178,567080,N/A
1998/08/05,2936,2982,2669,2798,▼133,－4.55%,2863,2362,1929,2184,688040,N/A
1998/08/04,2669,3010,2669,2932,▲198,＋7.24%,2866,2303,1913,2190,782290,N/A
1998/08/03,2927,3130,2577,2734,▼193,－6.60%,2784,2239,1895,2192,884800,N/A
1998/08/01,2854,3038,2679,2927,▲5,＋0.16%,2688,2185,1882,2196,762140,N/A
1998/07/31,2812,3074,2812,2923,▲110,＋3.93%,2544,2117,1863,2197,1317340,N/A
1998/07/30,2642,2817,2577,2812,▲290,＋11.50%,2418,2052,1842,2199,1327960,N/A
1998/07/29,2283,2522,2283,2522,▲267,＋11.84%,2333,1990,1821,2204,691980,N/A
1998/07/28,2218,2338,2191,2255,▲46,＋2.08%,2294,1942,1803,2211,290450,N/A
1998/07/27,2255,2421,2209,2209,▼83,－3.61%,2370,1906,1790,2222,348100,N/A
1998/07/25,2393,2412,2255,2292,▼97,－4.05%,2431,1874,1778,2233,287380,N/A
1998/07/24,2324,2577,2163,2389,▲64,＋2.77%,2422,1840,1763,2244,820650,N/A
1998/07/23,2669,2679,2324,2324,▼313,－11.87%,2345,1796,1746,2256,796520,N/A
1998/07/22,2743,2789,2255,2637,▲124,＋4.95%,2240,1759,1733,2268,2094750,N/A
1998/07/21,2513,2513,2513,2513,▲267,＋11.89%,2062,1709,1716,2280,165400,N/A
1998/07/20,2246,2246,2246,2246,▲239,＋11.93%,1882,1664,1701,2291,210440,N/A
1998/07/18,1915,2007,1915,2007,▲212,＋11.79%,1745,1635,1691,2306,377370,N/A
1998/07/16,1749,1795,1721,1795,▲46,＋2.63%,1668,1619,1684,2320,675350,N/A
1998/07/15,1629,1795,1629,1749,▲138,＋8.57%,1640,1610,1683,2334,448330,N/A
1998/07/14,1583,1629,1565,1611,▲46,＋2.94%,1618,1611,1687,2345,115340,N/A
1998/07/13,1565,1583,1556,1565,▼55,－3.41%,1613,1622,1694,2357,87610,N/A
1998/07/11,1611,1638,1583,1620,▼37,－2.22%,1623,1635,1701,2366,88600,N/A
1998/07/10,1685,1703,1583,1657,▲18,＋1.12%,1612,1654,1707,2376,274580,N/A
1998/07/09,1592,1740,1592,1638,▲55,＋3.49%,1595,1660,1714,2385,398790,N/A
1998/07/08,1629,1721,1583,1583,▼32,－1.99%,1575,1658,1721,2395,194850,N/A
1998/07/07,1574,1703,1537,1615,▲51,＋3.24%,1571,1661,1730,2405,304640,N/A
1998/07/06,1519,1597,1519,1565,▼9,－0.58%,1570,1674,1738,2417,71460,N/A
1998/07/04,1491,1648,1473,1574,▲37,＋2.40%,1557,1694,1750,2429,68620,N/A
1998/07/03,1565,1583,1519,1537,▼28,－1.76%,1559,1706,1761,2443,53770,N/A
1998/07/02,1611,1703,1519,1565,▼46,－2.86%,1581,1722,1774,2459,96340,N/A
1998/07/01,1482,1680,1482,1611,▲110,＋7.36%,1592,1736,1788,2475,107890,N/A
1998/06/30,1565,1565,1473,1500,▼83,－5.23%,1602,1752,1804,2491,456690,N/A
1998/06/29,1657,1685,1546,1583,▼64,－3.91%,1638,1771,1823,2507,125680,N/A
1998/06/27,1583,1657,1583,1648,▲28,＋1.70%,1644,1781,1843,2524,51700,N/A
1998/06/26,1638,1749,1611,1620,▼37,－2.22%,1668,1782,1862,2541,78280,N/A
1998/06/25,1675,1675,1611,1657,▼28,－1.64%,1710,1794,1884,2559,59960,N/A
1998/06/24,1556,1703,1556,1685,▲74,＋4.57%,1747,1803,1901,2579,439540,N/A
1998/06/23,1749,1749,1611,1611,▼156,－8.85%,1809,1815,1917,2597,102990,N/A
1998/06/22,1841,1878,1767,1767,▼64,－3.52%,1843,1822,1934,2614,98610,N/A
1998/06/20,1859,1869,1823,1832,▼9,－0.50%,1808,1815,1949,2628,99560,N/A
1998/06/19,1988,1988,1786,1841,▼152,－7.62%,1771,1799,1965,2640,186560,N/A
1998/06/18,1841,1993,1841,1993,▲212,＋11.89%,1777,1791,1981,2653,245810,N/A
1998/06/17,1767,1781,1657,1781,▲189,＋11.85%,1770,1783,1996,2668,134350,N/A
1998/06/16,1648,1731,1482,1592,▼55,－3.35%,1778,1784,2016,2687,84180,N/A
1998/06/15,1841,1841,1648,1648,▼221,－11.82%,1830,1803,2040,2706,106070,N/A
1998/06/13,1924,1979,1841,1869,▼92,－4.69%,1869,1812,2065,2721,148130,N/A
1998/06/12,1869,2034,1823,1961,▲138,＋7.58%,1882,1800,2088,2735,449810,N/A
1998/06/11,1850,1869,1712,1823,▼28,－1.49%,1867,1779,2105,2747,87560,N/A
1998/06/10,1850,1905,1841,1850,▲9,＋0.50%,1859,1761,2126,2758,87740,N/A
1998/06/09,1859,1905,1795,1841,▼92,－4.76%,1823,1741,2148,2770,96780,N/A
1998/06/08,1979,2025,1915,1933,▲46,＋2.44%,1826,1724,2169,2781,176150,N/A
1998/06/05,1777,1933,1777,1887,▲101,＋5.67%,1806,1696,2190,2790,213420,N/A
1998/06/03,1703,1823,1666,1786,▲120,＋7.18%,1813,1670,2211,2797,138700,N/A
1998/06/02,1749,1841,1666,1666,▼193,－10.40%,1806,1658,2233,2806,83440,N/A
1998/06/01,1841,1951,1795,1859,▲28,＋1.51%,1800,1656,2258,2817,222800,N/A
1998/05/30,1951,1951,1804,1832,▼92,－4.78%,1731,1644,2281,2827,116370,N/A
1998/05/29,1749,1951,1731,1924,▲175,＋10.00%,1699,1634,2304,2836,701560,N/A
1998/05/28,1703,1786,1657,1749,▲110,＋6.74%,1683,1617,2327,2843,99750,N/A
1998/05/27,1565,1685,1487,1638,▲129,＋8.54%,1692,1617,2350,2852,76380,N/A
1998/05/26,1491,1657,1491,1510,▼166,－9.89%,1760,1634,2377,2865,82380,N/A
1998/05/25,1795,1887,1675,1675,▼166,－9.00%,1822,1661,2408,2876,74540,N/A
1998/05/23,1795,1961,1795,1841,▲46,＋2.56%,1812,1677,2439,2888,65800,N/A
1998/05/22,1887,1933,1777,1795,▼184,－9.30%,1753,1685,2467,2901,139180,N/A
1998/05/21,1924,2034,1887,1979,▲161,＋8.86%,1688,1699,2490,2916,243310,N/A
1998/05/20,1643,1818,1643,1818,▲193,＋11.90%,1581,1703,2510,2927,149810,N/A
1998/05/19,1602,1625,1519,1625,▲78,＋5.06%,1518,1718,2531,2937,69810,N/A
1998/05/18,1473,1611,1473,1546,▲74,＋5.00%,1467,1740,2557,2947,82460,N/A
1998/05/16,1381,1519,1381,1473,▲28,＋1.91%,1432,1777,2587,2956,27350,N/A
1998/05/15,1427,1611,1427,1445,▼55,－3.68%,1447,1817,2618,2964,64560,N/A
1998/05/14,1289,1533,1289,1500,▲129,＋9.40%,1482,1860,2654,2972,89770,N/A
1998/05/13,1372,1427,1243,1372,0.0,0.00%,1506,1905,2688,2980,75420,N/A
1998/05/12,1473,1477,1362,1372,▼175,－11.31%,1559,1965,2726,2991,87500,N/A
1998/05/11,1565,1574,1519,1546,▼74,－4.55%,1600,2028,2766,3002,29620,N/A
1998/05/09,1473,1648,1473,1620,0.0,0.00%,1639,2090,2804,3013,51770,N/A
1998/05/08,1638,1638,1565,1620,▼18,－1.12%,1711,2149,2844,3026,55530,N/A
1998/05/07,1574,1648,1546,1638,▲64,＋4.09%,1798,2215,2881,3041,91720,N/A
1998/05/06,1749,1836,1546,1574,▼170,－9.76%,1870,2267,2921,3054,120140,N/A
1998/05/04,1850,1933,1744,1744,▼235,－11.86%,1954,2320,2956,3065,84520,N/A
1998/05/02,2053,2053,1961,1979,▼74,－3.59%,2020,2364,2984,3074,47940,N/A
1998/04/30,2090,2090,2025,2053,▲55,＋2.76%,2038,2399,3004,3082,79040,N/A
1998/04/29,1997,2117,1942,1997,0.0,0.00%,2051,2436,3019,3092,107840,N/A
1998/04/28,2071,2103,1979,1997,▼74,－3.56%,2066,2474,3032,3104,155170,N/A
1998/04/27,2071,2163,2025,2071,0.0,0.00%,2121,2521,3044,3119,129700,N/A
1998/04/25,2126,2163,2071,2071,▼46,－2.17%,2161,2564,3056,3136,17830,N/A
1998/04/24,2071,2292,2071,2117,▲46,＋2.22%,2209,2615,3069,3156,32690,N/A
1998/04/23,2163,2237,2025,2071,▼203,－8.91%,2264,2665,3080,3178,45290,N/A
1998/04/22,2310,2467,2274,2274,0.0,0.00%,2366,2723,3096,3205,58130,N/A
1998/04/21,2117,2310,2117,2274,▼37,－1.59%,2436,2760,3109,3234,87410,N/A
1998/04/20,2403,2485,2310,2310,▼83,－3.46%,2541,2800,3125,3260,45350,N/A
1998/04/18,2485,2623,2306,2393,▼184,－7.14%,2638,2842,3145,3289,67560,N/A
1998/04/17,2623,2697,2577,2577,▼46,－1.75%,2749,2878,3162,3316,52580,N/A
1998/04/16,2762,2762,2577,2623,▼175,－6.25%,2767,2908,3177,3340,52650,N/A
1998/04/15,2762,2835,2725,2798,0.0,0.00%,2771,2935,3192,3366,140630,N/A
1998/04/14,2854,2900,2725,2798,▼147,－5.00%,2736,2951,3204,3392,121380,N/A
1998/04/13,2715,2987,2715,2946,▲276,＋10.34%,2712,2970,3219,3418,277970,N/A
1998/04/11,2669,2669,2605,2669,▲28,＋1.05%,2680,2983,3233,3442,80020,N/A
1998/04/10,2623,2706,2623,2642,▲18,＋0.70%,2699,3010,3257,3470,75880,N/A
1998/04/09,2752,2789,2587,2623,▼55,－2.06%,2756,3043,3278,3500,128100,N/A
1998/04/08,2789,2808,2669,2679,▼110,－3.96%,2819,3070,3294,3526,78180,N/A
1998/04/07,2430,2946,2430,2789,▲28,＋1.00%,2900,3097,3307,3553,77680,N/A
1998/04/06,2854,2854,2725,2762,▼166,－5.66%,2968,3128,3315,3583,81950,N/A
1998/04/04,2854,2982,2725,2927,▼9,－0.31%,3060,3165,3326,3614,103520,N/A
1998/04/03,3019,3061,2720,2936,▼147,－4.78%,3076,3196,3340,3642,96880,N/A
1998/04/02,3102,3130,3065,3084,▼46,－1.47%,3106,3208,3359,3669,95490,N/A
1998/04/01,3222,3222,3065,3130,▼92,－2.86%,3119,3213,3371,3698,120660,N/A
1998/03/31,3130,3222,3047,3222,▲212,＋7.03%,3115,3208,3377,3722,145310,N/A
1998/03/30,3093,3093,2946,3010,▼74,－2.39%,3107,3207,3382,3746,129360,N/A
1998/03/28,3148,3222,3074,3084,▼64,－2.05%,3136,3223,3388,3768,30920,N/A
1998/03/27,3038,3167,3019,3148,▲37,＋1.18%,3145,3238,3389,3788,134780,N/A
1998/03/26,3176,3180,3084,3111,▼69,－2.17%,3151,3260,3393,3809,60220,N/A
1998/03/25,3176,3222,3130,3180,▲23,＋0.73%,3167,3281,3394,3833,99650,N/A
1998/03/24,3130,3360,3111,3157,▲28,＋0.88%,3176,3304,3390,3856,186430,N/A
1998/03/23,3157,3222,3130,3130,▼46,－1.45%,3203,3335,3382,3882,83310,N/A
1998/03/21,3194,3194,3102,3176,▼18,－0.58%,3209,3370,3379,3911,70740,N/A
1998/03/20,3314,3314,3185,3194,▼28,－0.86%,3218,3413,3376,3934,151010,N/A
1998/03/19,3176,3341,3176,3222,▼74,－2.23%,3262,3446,3372,3955,90650,N/A
1998/03/18,3203,3360,3139,3295,▲138,＋4.37%,3317,3485,3368,3978,187000,N/A
1998/03/17,3176,3268,3130,3157,▼64,－2.00%,3369,3505,3359,3999,225170,N/A
1998/03/16,3314,3452,3222,3222,▼193,－5.66%,3373,3519,3354,4017,109620,N/A
1998/03/14,3507,3544,3406,3415,▼83,－2.37%,3364,3517,3352,4038,120780,N/A
1998/03/13,3562,3590,3130,3498,▼55,－1.55%,3288,3494,3344,4060,273680,N/A
1998/03/12,3222,3553,3222,3553,▲377,＋11.88%,3229,3456,3338,4081,358260,N/A
1998/03/11,3176,3259,3084,3176,0.0,0.00%,3185,3415,3335,4103,138330,N/A
1998/03/10,3056,3213,3038,3176,▲138,＋4.55%,3225,3397,3342,4128,176380,N/A
1998/03/09,3019,3203,2992,3038,▼166,－5.17%,3306,3379,3344,4150,181990,N/A
1998/03/07,3222,3406,3185,3203,▼129,－3.87%,3408,3367,3344,4174,149550,N/A
1998/03/06,3378,3590,3323,3332,▼46,－1.36%,3494,3357,3338,4197,186780,N/A
1998/03/05,3544,3590,3360,3378,▼203,－5.66%,3583,3343,3326,4222,194940,N/A
1998/03/04,3498,3590,3479,3581,▲37,＋1.04%,3673,3337,3310,4248,318100,N/A
1998/03/03,3498,3774,3498,3544,▼92,－2.53%,3763,3332,3289,4268,371750,N/A
1998/03/02,3682,3931,3498,3636,▼138,－3.66%,3827,3327,3272,4290,492720,N/A
1998/02/28,3728,4013,3728,3774,▼55,－1.44%,3899,3320,3257,4310,318260,N/A
1998/02/27,3710,3958,3710,3829,▼203,－5.02%,3885,3306,3238,4326,723080,N/A
1998/02/26,4170,4170,3866,4032,▲166,＋4.29%,3805,3291,3223,4339,494690,N/A
1998/02/25,4308,4308,3792,3866,▼129,－3.23%,3636,3274,3208,4351,1810300,N/A
1998/02/24,3995,3995,3995,3995,▲295,＋7.96%,3454,3270,3201,4366,253990,N/A
1998/02/23,3700,3700,3682,3700,▲267,＋7.77%,3203,3276,3187,4382,208590,N/A
1998/02/21,3433,3433,3314,3433,▲249,＋7.80%,3008,3285,3175,4399,360590,N/A
1998/02/20,3130,3185,3038,3185,▲230,＋7.79%,2883,3293,3163,4419,370660,N/A
1998/02/19,2762,2955,2762,2955,▲212,＋7.72%,2809,3308,3159,4442,120450,N/A
1998/02/18,2669,2854,2669,2743,▲18,＋0.68%,2780,3322,3164,4468,106920,N/A
1998/02/17,2826,2844,2669,2725,▼83,－2.95%,2830,3358,3176,4497,119660,N/A
1998/02/16,2725,2946,2669,2808,▼9,－0.33%,2898,3409,3194,4526,95270,N/A
1998/02/14,2826,2946,2789,2817,▲9,＋0.33%,2988,3473,3215,4556,108260,N/A
1998/02/13,3111,3176,2808,2808,▼184,－6.15%,3119,3521,3243,4586,153410,N/A
1998/02/12,3038,3038,2872,2992,▼74,－2.40%,3248,3556,3277,4615,237380,N/A
1998/02/11,3222,3222,3001,3065,▼193,－5.93%,3347,3581,3314,4641,220040,N/A
1998/02/10,3452,3470,3222,3259,▼212,－6.10%,3432,3597,3358,4665,182150,N/A
1998/02/09,3452,3590,3415,3470,▲18,＋0.53%,3489,3591,3394,4690,162140,N/A
1998/02/07,3452,3489,3424,3452,▼37,－1.06%,3531,3588,3433,4714,138190,N/A
1998/02/06,3590,3682,3452,3489,0.0,0.00%,3599,3573,3470,4735,207080,N/A
1998/02/05,3498,3710,3452,3489,▼55,－1.56%,3724,3545,3503,4756,269140,N/A
1998/02/04,3673,3774,3544,3544,▼138,－3.75%,3802,3507,3541,4779,281810,N/A
1998/02/03,3866,4078,3553,3682,▼110,－2.91%,3811,3477,3580,4800,382510,N/A
1998/02/02,3792,3885,3792,3792,▼322,－7.83%,3772,3442,3617,4822,177920,N/A
1998/01/31,4179,4179,3967,4115,▲239,＋6.18%,3660,3401,3651,4843,577280,N/A
1998/01/30,3875,3875,3875,3875,▲285,＋7.95%,3529,3342,3682,4862,81210,N/A
1998/01/26,3719,3728,3590,3590,▲101,＋2.90%,3505,3287,3721,4885,309020,N/A
1998/01/24,3479,3489,3314,3489,▲258,＋7.98%,3603,3251,3757,4909,160030,N/A
1998/01/23,3369,3461,3185,3231,▼230,－6.65%,3662,3232,3798,4934,241610,N/A
1998/01/22,3590,3728,3461,3461,▼295,－7.84%,3717,3215,3852,4963,426370,N/A
1998/01/21,4142,4161,3756,3756,▼322,－7.90%,3724,3199,3901,4989,508760,N/A
1998/01/20,3866,4078,3783,4078,▲295,＋7.79%,3651,3182,3945,5013,1044920,N/A
1998/01/19,3544,3783,3544,3783,▲276,＋7.87%,3463,3155,3979,5035,969560,N/A
1998/01/17,3360,3645,3231,3507,▲9,＋0.26%,3387,3131,4025,5058,306320,N/A
1998/01/16,3654,3654,3130,3498,▲110,＋3.26%,3317,3109,4067,5085,1352790,N/A
1998/01/15,3314,3387,3240,3387,▲249,＋7.92%,3203,3075,4110,5112,748150,N/A
1998/01/14,3406,3673,3139,3139,▼267,－7.84%,3069,3038,4148,5140,1636790,N/A
1998/01/13,3038,3406,2946,3406,▲249,＋7.87%,3030,3003,4187,5172,481100,N/A
1998/01/12,3157,3157,3019,3157,▲230,＋7.86%,2947,2948,4225,5202,419470,N/A
1998/01/10,2706,2927,2706,2927,▲212,＋7.80%,2909,2915,4272,5236,117800,N/A
1998/01/09,2715,2854,2715,2715,▼230,－7.81%,2912,2905,4322,5272,124730,N/A
1998/01/08,3130,3130,2854,2946,▼46,－1.54%,2922,2903,4382,5304,138240,N/A
1998/01/07,3194,3194,2854,2992,▲28,＋0.93%,2907,2901,4442,5334,294630,N/A
1998/01/06,2955,2992,2808,2964,▲18,＋0.62%,2933,2909,4492,5363,159080,N/A
1998/01/05,2762,2982,2762,2946,▲184,＋6.67%,2918,2932,4538,5393,269890,N/A
1998/01/03,2715,2946,2679,2762,▼110,－3.85%,2957,2944,4589,5422,151340,N/A
1997/12/27,2872,3074,2872,2872,▼249,－7.96%,3086,2953,4639,5453,298840,N/A
1997/12/26,3120,3120,3120,3120,▲230,＋7.96%,3222,2946,4680,5484,250020,N/A
1997/12/24,2890,2982,2890,2890,▼249,－7.92%,3257,2938,4724,5513,343420,N/A
1997/12/23,3222,3222,3139,3139,▼267,－7.84%,3290,2954,4777,5545,117780,N/A
1997/12/22,3544,3664,3406,3406,▼147,－4.15%,3229,2972,4824,5574,394150,N/A
1997/12/20,3553,3553,3222,3553,▲258,＋7.82%,3074,2991,4872,5601,562500,N/A
1997/12/19,3295,3295,3295,3295,▲239,＋7.83%,2852,3018,4914,5629,72510,N/A
1997/12/17,3056,3056,2946,3056,▲221,＋7.79%,2655,3076,4957,5658,262070,N/A
1997/12/16,2835,2835,2826,2835,▲203,＋7.69%,2544,3166,5003,5690,294010,N/A
1997/12/15,2485,2633,2485,2633,▲193,＋7.92%,2520,3287,5057,5725,222170,N/A
1997/12/13,2126,2495,2126,2439,▲129,＋5.58%,2530,3440,5119,5760,368310,N/A
1997/12/12,2310,2310,2310,2310,▼193,－7.72%,2623,3589,5186,5799,373040,N/A
1997/12/11,2577,2660,2504,2504,▼212,－7.80%,2793,3762,5247,5840,392210,N/A
1997/12/10,2485,2844,2467,2715,▲37,＋1.37%,2977,3922,5308,5881,871850,N/A
1997/12/09,2679,2854,2679,2679,▼230,－7.91%,3069,4060,5364,5917,1566230,N/A
1997/12/08,2909,2909,2909,2909,▼249,－7.87%,3122,4214,5413,5955,132200,N/A
1997/12/06,3157,3157,3157,3157,▼267,－7.80%,3087,4363,5455,5991,415730,N/A
1997/12/05,3424,3424,3424,3424,▲249,＋7.83%,3049,4500,5494,6024,259130,N/A
1997/12/04,3176,3176,3176,3176,▲230,＋7.81%,3006,4621,5531,6056,126460,N/A
1997/12/03,2531,2946,2522,2946,▲212,＋7.74%,3069,4761,5576,6088,714690,N/A
1997/12/02,2734,2734,2734,2734,▼230,－7.76%,3236,4925,5622,6125,408360,N/A
1997/12/01,2964,3084,2964,2964,▼249,－7.74%,3511,5076,5675,6163,547870,N/A
1997/11/29,3213,3213,3213,3213,▼276,－7.92%,3809,5224,5725,6202,31150,N/A
1997/11/28,3489,3489,3489,3489,▼295,－7.79%,4135,5385,5772,6239,23190,N/A
1997/11/27,3866,4041,3783,3783,▼322,－7.85%,4488,5533,5818,6278,119420,N/A
1997/11/26,4105,4317,4105,4105,▼350,－7.85%,4873,5662,5858,6313,287960,N/A
1997/11/25,4455,4455,4455,4455,▼387,－7.98%,5136,5765,5896,6346,78090,N/A
1997/11/24,4842,4842,4842,4842,▼414,－7.88%,5396,5866,5929,6371,62300,N/A
1997/11/22,5698,5698,5256,5256,▼451,－7.90%,5569,5928,5954,6389,101860,N/A
1997/11/21,5523,5799,5431,5707,▲285,＋5.26%,5613,5967,5967,6404,119260,N/A
1997/11/20,5845,5845,5302,5422,▼331,－5.76%,5622,5967,5972,6413,85120,N/A
1997/11/19,5532,5753,5376,5753,▲46,＋0.81%,5716,5968,5986,6427,97940,N/A
