[일시]두산,시가,고가,저가,종가,대비,대비율,<가격이동평균>5,20,60,120,[거래량],[외국인_보유량]
1986/05/26,11804,11804,11804,11804,0.0,0.00%,11667,11843,11572,10296,40,N/A
1986/05/24,11755,11804,11755,11804,▲41,＋0.35%,11519,11872,11535,10262,4920,N/A
1986/05/23,11763,11763,11763,11763,▲41,＋0.35%,11347,11897,11503,10230,260,N/A
1986/05/22,11477,11722,11395,11722,▲484,＋4.30%,11175,11923,11475,10198,5740,N/A
1986/05/21,11190,11239,11190,11239,▲172,＋1.56%,11086,11943,11444,10167,820,N/A
1986/05/20,11067,11067,11067,11067,▲123,＋1.12%,11199,11980,11428,10138,0,N/A
1986/05/19,10903,10944,10903,10944,▲41,＋0.38%,11380,12029,11414,10111,4890,N/A
1986/05/17,11222,11222,10903,10903,▼377,－3.34%,11601,12089,11399,10085,400,N/A
1986/05/15,11280,11280,11280,11280,▼525,－4.44%,11845,12150,11393,10059,20,N/A
1986/05/14,11854,11886,11796,11804,▼164,－1.37%,12014,12193,11383,10030,13120,N/A
1986/05/13,11968,11968,11968,11968,▼82,－0.68%,12113,12211,11355,9996,0,N/A
1986/05/12,12124,12124,12050,12050,▼74,－0.61%,12178,12227,11323,9962,110,N/A
1986/05/10,12124,12124,12124,12124,0.0,0.00%,12227,12245,11295,9926,0,N/A
1986/05/09,12124,12124,12124,12124,▼172,－1.40%,12295,12253,11271,9890,0,N/A
1986/05/08,12296,12296,12288,12296,0.0,0.00%,12362,12274,11240,9854,5350,N/A
1986/05/07,12296,12296,12296,12296,0.0,0.00%,12395,12266,11198,9816,0,N/A
1986/05/06,12296,12296,12296,12296,▼164,－1.32%,12411,12262,11152,9779,990,N/A
1986/05/03,12460,12460,12460,12460,0.0,0.00%,12411,12262,11106,9742,200,N/A
1986/05/02,12460,12460,12460,12460,0.0,0.00%,12377,12254,11054,9703,710,N/A
1986/05/01,12378,12460,12378,12460,▲82,＋0.66%,12311,12237,10999,9664,190,N/A
1986/04/30,12296,12378,12296,12378,▲82,＋0.67%,12213,12221,10944,9625,1190,N/A
1986/04/29,12296,12296,12296,12296,▲8,＋0.07%,12147,12208,10894,9587,4020,N/A
1986/04/28,12345,12345,12288,12288,▲156,＋1.28%,12116,12200,10841,9550,40,N/A
1986/04/26,11968,12132,11968,12132,▲164,＋1.37%,12083,12175,10787,9512,2610,N/A
1986/04/25,11968,11968,11968,11968,▼82,－0.68%,12083,12143,10736,9476,0,N/A
1986/04/24,12050,12050,12050,12050,▼90,－0.74%,12124,12089,10683,9442,600,N/A
1986/04/23,12141,12141,12141,12141,▲16,＋0.14%,12173,12024,10629,9406,1080,N/A
1986/04/22,12132,12141,12124,12124,▼8,－0.07%,12224,11945,10580,9370,3250,N/A
1986/04/21,12173,12173,12132,12132,▼41,－0.34%,12259,11872,10531,9334,3780,N/A
1986/04/19,12132,12173,12132,12173,▼123,－1.00%,12341,11802,10482,9298,2890,N/A
1986/04/18,12468,12477,12296,12296,▼98,－0.79%,12332,11731,10432,9262,2120,N/A
1986/04/17,12296,12395,12296,12395,▲98,＋0.80%,12316,11657,10380,9224,1420,N/A
1986/04/16,12714,12870,12296,12296,▼246,－1.96%,12296,11590,10334,9186,11130,N/A
1986/04/15,12296,12542,12296,12542,▲410,＋3.38%,12296,11513,10287,9148,5490,N/A
1986/04/14,12132,12132,12132,12132,▼82,－0.67%,12214,11406,10230,9108,1700,N/A
1986/04/12,12337,12337,12214,12214,▼82,－0.67%,12214,11291,10176,9072,410,N/A
1986/04/11,12296,12304,12132,12296,0.0,0.00%,12196,11164,10120,9036,2670,N/A
1986/04/10,12132,12296,12132,12296,▲164,＋1.35%,12164,11034,10063,8998,2170,N/A
1986/04/09,12296,12296,12132,12132,0.0,0.00%,12063,10904,10006,8961,2760,N/A
1986/04/08,12132,12272,12132,12132,▲8,＋0.07%,11932,10779,9947,8924,3180,N/A
1986/04/07,12206,12206,11895,12124,▼8,－0.07%,11686,10652,9885,8888,1340,N/A
1986/04/04,11813,12132,11813,12132,▲336,＋2.85%,11409,10526,9823,8852,2920,N/A
1986/04/03,11804,11968,11796,11796,▲320,＋2.79%,11098,10413,9760,8816,4920,N/A
1986/04/02,10878,11477,10854,11477,▲574,＋5.26%,10870,10328,9701,8783,2230,N/A
1986/04/01,10755,10903,10755,10903,▲164,＋1.53%,10722,10246,9647,8752,820,N/A
1986/03/31,10575,10739,10575,10739,▲164,＋1.55%,10690,10213,9602,8728,160,N/A
1986/03/29,10575,10575,10575,10575,▼82,－0.77%,10706,10189,9563,8708,680,N/A
1986/03/28,10739,10739,10657,10657,▼82,－0.76%,10804,10164,9525,8688,1060,N/A
1986/03/27,10739,10739,10739,10739,0.0,0.00%,10821,10158,9485,8670,460,N/A
1986/03/26,10657,10739,10657,10739,▼82,－0.76%,10755,10153,9444,8651,610,N/A
1986/03/25,11132,11132,10821,10821,▼246,－2.22%,10575,10122,9402,8633,600,N/A
1986/03/24,10985,11149,10985,11067,▲328,＋3.05%,10345,10086,9352,8614,2240,N/A
1986/03/22,10542,10747,10542,10739,▲328,＋3.15%,10071,10051,9298,8592,1360,N/A
1986/03/21,10247,10411,10247,10411,▲574,＋5.83%,9862,10047,9252,8574,4590,N/A
1986/03/20,9747,10214,9747,9837,▲164,＋1.69%,9708,10041,9215,8558,690,N/A
1986/03/19,9739,9821,9673,9673,▼25,－0.25%,9658,10035,9180,8548,2480,N/A
1986/03/18,9698,9698,9698,9698,▲8,＋0.08%,9642,10031,9145,8539,0,N/A
1986/03/17,9714,9845,9689,9689,▲49,＋0.51%,9680,10021,9109,8530,2100,N/A
1986/03/15,9640,9640,9640,9640,▲49,＋0.51%,9760,10004,9079,8521,500,N/A
1986/03/14,9673,9714,9591,9591,0.0,0.00%,9799,9980,9048,8512,1360,N/A
1986/03/13,9919,9919,9591,9591,▼295,－2.99%,9930,9960,9019,8504,2930,N/A
1986/03/12,10165,10165,9886,9886,▼205,－2.03%,10062,9948,8989,8496,2360,N/A
1986/03/11,9993,10091,9919,10091,▲254,＋2.58%,10101,9909,8957,8485,1540,N/A
1986/03/08,9837,9837,9837,9837,▼410,－4.00%,10190,9857,8921,8473,860,N/A
1986/03/07,10247,10247,10247,10247,0.0,0.00%,10349,9818,8890,8463,4790,N/A
1986/03/06,10214,10411,10214,10247,▲164,＋1.63%,10326,9746,8849,8449,6370,N/A
1986/03/05,10001,10083,10001,10083,▼451,－4.28%,10294,9675,8808,8437,30,N/A
1986/03/04,10083,10534,10083,10534,▼98,－0.93%,10352,9630,8770,8426,1060,N/A
1986/03/03,10132,10632,10132,10632,▲500,＋4.94%,10376,9562,8724,8411,50,N/A
1986/02/28,10083,10132,10083,10132,▲41,＋0.41%,10309,9489,8677,8395,2260,N/A
1986/02/27,10247,10247,10091,10091,▼279,－2.69%,10227,9442,8638,8384,130,N/A
1986/02/26,10419,10419,10222,10370,▼287,－2.69%,10126,9398,8600,8373,3820,N/A
1986/02/25,10870,10870,10493,10657,▲361,＋3.50%,9953,9359,8557,8363,2200,N/A
1986/02/24,9837,10296,9837,10296,▲574,＋5.90%,9691,9302,8509,8347,840,N/A
1986/02/22,9640,9730,9640,9722,▲139,＋1.45%,9462,9242,8467,8334,640,N/A
1986/02/21,9345,9583,9345,9583,▲74,＋0.78%,9355,9203,8435,8326,1420,N/A
1986/02/20,9370,9509,9362,9509,▲164,＋1.75%,9309,9166,8407,8319,1600,N/A
1986/02/19,9403,9403,9148,9345,▲197,＋2.15%,9229,9133,8378,8313,660,N/A
1986/02/18,9140,9181,9099,9148,▼41,－0.45%,9171,9109,8352,8308,16660,N/A
1986/02/17,9189,9189,9189,9189,▼164,－1.75%,9153,9082,8330,8305,380,N/A
1986/02/15,9353,9353,9353,9353,▲246,＋2.70%,9078,9043,8306,8302,200,N/A
1986/02/14,9099,9263,9099,9107,▲49,＋0.54%,8970,8995,8280,8297,2910,N/A
1986/02/13,9066,9099,9058,9058,0.0,0.00%,8984,8958,8259,8294,18770,N/A
1986/02/12,8976,9058,8976,9058,▲246,＋2.79%,9009,8919,8238,8292,250,N/A
1986/02/11,8812,8812,8812,8812,0.0,0.00%,9034,8876,8217,8289,630,N/A
1986/02/10,8689,8812,8689,8812,▼369,－4.02%,9109,8845,8200,8289,210,N/A
1986/02/08,8607,9181,8607,9181,0.0,0.00%,9186,8827,8184,8289,120,N/A
1986/02/07,9181,9181,9181,9181,0.0,0.00%,9270,8782,8161,8286,50,N/A
1986/02/06,9181,9181,9181,9181,▼8,－0.09%,9335,8735,8138,8284,110,N/A
1986/02/05,9189,9189,9189,9189,▼8,－0.09%,9319,8690,8114,8281,0,N/A
1986/02/04,9591,9591,9198,9198,▼402,－4.18%,9268,8640,8091,8276,740,N/A
1986/02/03,9550,9673,9550,9599,▲90,＋0.95%,9199,8574,8068,8272,720,N/A
1986/02/01,9263,9509,9263,9509,▲410,＋4.50%,9050,8484,8038,8264,2160,N/A
1986/01/31,8976,9099,8976,9099,▲164,＋1.83%,8919,8406,8009,8257,480,N/A
1986/01/30,8935,8935,8935,8935,▲82,＋0.93%,8821,8361,7987,8253,220,N/A
1986/01/29,8853,8853,8853,8853,0.0,0.00%,8716,8303,7968,8250,310,N/A
1986/01/28,8853,8853,8853,8853,0.0,0.00%,8625,8238,7951,8251,120,N/A
1986/01/27,8853,8853,8853,8853,▲246,＋2.86%,8527,8172,7933,8251,1150,N/A
1986/01/25,8452,8607,8452,8607,▲197,＋2.34%,8412,8123,7915,8251,640,N/A
1986/01/24,8411,8411,8411,8411,▲8,＋0.10%,8330,8084,7902,8251,1010,N/A
1986/01/23,8361,8402,8353,8402,▲41,＋0.49%,8288,8055,7892,8253,3800,N/A
1986/01/22,8361,8361,8361,8361,▲82,＋0.99%,8296,8024,7882,8255,120,N/A
1986/01/21,8329,8329,8280,8280,▲82,＋1.00%,8280,8004,7872,8257,1200,N/A
1986/01/20,8198,8198,8198,8198,0.0,0.00%,8273,7988,7864,8263,600,N/A
1986/01/18,8198,8198,8198,8198,▼246,－2.91%,8289,7975,7857,8266,10,N/A
1986/01/17,8443,8443,8443,8443,▲164,＋1.98%,8289,7954,7854,8270,190,N/A
1986/01/16,8280,8280,8280,8280,▲33,＋0.40%,8175,7922,7852,8272,3040,N/A
1986/01/15,8247,8247,7747,8247,▼33,－0.40%,8079,7898,7852,8277,650,N/A
1986/01/14,8280,8280,8239,8280,▲82,＋1.00%,8020,7875,7855,8283,3620,N/A
1986/01/13,8050,8198,8050,8198,▲328,＋4.17%,8002,7852,7858,8288,1230,N/A
1986/01/11,7870,7870,7829,7870,▲66,＋0.84%,7920,7832,7864,8297,6430,N/A
1986/01/10,7952,7952,7788,7804,▼148,－1.86%,7855,7828,7875,8309,8530,N/A
1986/01/09,7952,7952,7952,7952,▼238,－2.90%,7802,7828,7887,8318,50,N/A
1986/01/08,8198,8198,8189,8189,▲402,＋5.16%,7786,7820,7896,8330,1150,N/A
1986/01/07,7788,7952,7779,7788,▲246,＋3.26%,7714,7800,7902,8338,710,N/A
1986/01/06,7542,7542,7542,7542,0.0,0.00%,7722,7800,7915,8349,0,N/A
1986/01/04,7542,7542,7542,7542,▼328,－4.17%,7771,7816,7933,8362,0,N/A
1985/12/26,7870,7870,7870,7870,▲41,＋0.52%,7855,7829,7951,8374,170,N/A
1985/12/24,7829,7829,7788,7829,0.0,0.00%,7871,7825,7963,8384,980,N/A
1985/12/23,7829,7829,7829,7829,▲41,＋0.53%,7893,7823,7976,8393,60,N/A
1985/12/21,7788,7788,7788,7788,▼172,－2.16%,7886,7821,7989,8402,50,N/A
1985/12/20,7960,7960,7960,7960,▲8,＋0.10%,7886,7821,8003,8411,0,N/A
1985/12/19,7952,7952,7952,7952,▲16,＋0.21%,7853,7814,8013,8419,20,N/A
1985/12/18,7804,7935,7804,7935,▲139,＋1.79%,7820,7807,8024,8428,1600,N/A
1985/12/17,7796,7796,7796,7796,▲8,＋0.11%,7799,7801,8035,8436,100,N/A
1985/12/16,7788,7788,7788,7788,▼8,－0.11%,7799,7802,8049,8446,90,N/A
1985/12/14,7796,7796,7796,7796,▲8,＋0.11%,7801,7803,8065,8455,0,N/A
1985/12/13,7788,7788,7788,7788,▼41,－0.52%,7801,7803,8082,8464,230,N/A
1985/12/12,7796,7829,7796,7829,▲33,＋0.42%,7801,7803,8098,8474,18190,N/A
1985/12/11,7788,7796,7788,7796,0.0,0.00%,7793,7801,8114,8486,1140,N/A
1985/12/10,7796,7796,7788,7796,0.0,0.00%,7793,7802,8130,8502,430,N/A
1985/12/09,7788,7796,7788,7796,▲8,＋0.11%,7806,7802,8146,8515,1120,N/A
1985/12/07,7788,7788,7788,7788,0.0,0.00%,7806,7802,8168,8528,0,N/A
1985/12/06,7788,7788,7788,7788,▼8,－0.11%,7807,7802,8184,8542,810,N/A
1985/12/05,7796,7796,7796,7796,▼66,－0.83%,7809,7802,8201,8557,100,N/A
1985/12/04,7788,7861,7788,7861,▲66,＋0.84%,7807,7802,8217,8572,3080,N/A
1985/12/03,7796,7796,7796,7796,0.0,0.00%,7793,7798,8232,8587,1070,N/A
1985/12/02,7796,7796,7796,7796,0.0,0.00%,7796,7798,8248,8602,0,N/A
1985/11/30,7796,7796,7796,7796,▲8,＋0.11%,7799,7798,8265,8618,0,N/A
1985/11/29,7788,7788,7788,7788,0.0,0.00%,7802,7798,8281,8635,170,N/A
1985/11/28,7788,7788,7788,7788,▼25,－0.31%,7807,7800,8297,8652,70,N/A
1985/11/27,7812,7812,7812,7812,0.0,0.00%,7812,7800,8314,8669,0,N/A
1985/11/26,7812,7812,7812,7812,0.0,0.00%,7811,7799,8330,8687,200,N/A
1985/11/25,7812,7812,7788,7812,0.0,0.00%,7806,7797,8346,8704,1300,N/A
1985/11/23,7812,7812,7812,7812,0.0,0.00%,7801,7796,8362,8723,260,N/A
1985/11/22,7812,7812,7812,7812,▲8,＋0.11%,7799,7807,8378,8741,0,N/A
1985/11/21,7788,7804,7788,7804,▲16,＋0.21%,7796,7831,8394,8760,600,N/A
1985/11/20,7788,7788,7788,7788,0.0,0.00%,7794,7854,8412,8776,220,N/A
1985/11/19,7788,7788,7788,7788,▼16,－0.21%,7794,7887,8430,8792,1430,N/A
1985/11/18,7804,7804,7804,7804,▲8,＋0.11%,7794,7922,8447,8805,0,N/A
1985/11/16,7796,7796,7796,7796,0.0,0.00%,7793,7958,8461,8818,0,N/A
1985/11/15,7796,7796,7796,7796,▲8,＋0.11%,7793,7994,8476,8831,0,N/A
1985/11/14,7788,7788,7788,7788,0.0,0.00%,7793,8031,8490,8844,0,N/A
1985/11/13,7788,7788,7788,7788,▼8,－0.11%,7794,8068,8505,8858,50,N/A
1985/11/12,7796,7796,7796,7796,0.0,0.00%,7794,8104,8518,8872,0,N/A
1985/11/11,7796,7796,7796,7796,0.0,0.00%,7801,8144,8532,8887,0,N/A
1985/11/09,7796,7796,7796,7796,0.0,0.00%,7799,8184,8551,8903,500,N/A
1985/11/08,7796,7796,7796,7796,▲8,＋0.11%,7797,8225,8570,8919,100,N/A
1985/11/07,7788,7788,7788,7788,▼41,－0.52%,7796,8266,8586,8933,100,N/A
1985/11/06,7829,7829,7829,7829,▲41,＋0.53%,7796,8307,8600,8949,1000,N/A
1985/11/05,7788,7788,7788,7788,0.0,0.00%,7837,8346,8614,8965,30,N/A
1985/11/04,7788,7788,7788,7788,0.0,0.00%,7935,8386,8629,8981,80,N/A
1985/11/02,7788,7788,7788,7788,0.0,0.00%,8034,8427,8642,8997,0,N/A
1985/11/01,7788,7788,7788,7788,▼246,－3.06%,8165,8468,8661,9013,0,N/A
1985/10/31,8034,8034,8034,8034,▼246,－2.97%,8302,8509,8675,9029,10,N/A
1985/10/30,8280,8280,8280,8280,0.0,0.00%,8401,8538,8685,9044,0,N/A
1985/10/29,8280,8280,8280,8280,▼164,－1.94%,8450,8563,8691,9055,0,N/A
1985/10/28,8443,8443,8443,8443,▼33,－0.39%,8499,8587,8702,9067,0,N/A
1985/10/26,8476,8476,8476,8476,▼49,－0.58%,8516,8604,8710,9077,0,N/A
1985/10/25,8525,8525,8525,8525,0.0,0.00%,8524,8618,8718,9085,0,N/A
1985/10/24,8525,8525,8525,8525,0.0,0.00%,8537,8631,8730,9093,70,N/A
1985/10/23,8525,8525,8525,8525,0.0,0.00%,8553,8643,8743,9100,200,N/A
1985/10/22,8525,8525,8525,8525,▲8,＋0.10%,8570,8672,8749,9108,300,N/A
1985/10/21,8517,8517,8517,8517,▼74,－0.86%,8586,8684,8763,9116,0,N/A
1985/10/19,8607,8607,8591,8591,▼16,－0.19%,8604,8697,8774,9123,9120,N/A
1985/10/18,8607,8607,8607,8607,0.0,0.00%,8607,8705,8783,9128,2970,N/A
1985/10/17,8607,8607,8607,8607,0.0,0.00%,8607,8714,8791,9133,830,N/A
1985/10/16,8607,8607,8607,8607,0.0,0.00%,8607,8722,8798,9137,300,N/A
1985/10/15,8607,8607,8607,8607,0.0,0.00%,8607,8730,8804,9142,0,N/A
1985/10/14,8607,8607,8607,8607,0.0,0.00%,8607,8738,8810,9148,0,N/A
1985/10/12,8607,8607,8607,8607,0.0,0.00%,8607,8746,8815,9153,0,N/A
1985/10/11,8607,8607,8607,8607,0.0,0.00%,8640,8755,8820,9159,50,N/A
1985/10/10,8607,8607,8607,8607,0.0,0.00%,8673,8763,8826,9165,300,N/A
1985/10/08,8607,8607,8607,8607,0.0,0.00%,8706,8771,8831,9168,60,N/A
1985/10/07,8607,8607,8607,8607,▼164,－1.87%,8739,8779,8837,9171,60,N/A
1985/10/05,8771,8771,8771,8771,0.0,0.00%,8771,8789,8842,9174,0,N/A
1985/10/04,8771,8771,8771,8771,0.0,0.00%,8771,8789,8845,9177,0,N/A
1985/10/02,8771,8771,8771,8771,0.0,0.00%,8837,8793,8846,9179,10,N/A
1985/09/30,8771,8771,8771,8771,0.0,0.00%,8837,8798,8850,9177,0,N/A
1985/09/28,8771,8771,8771,8771,0.0,0.00%,8837,8802,8859,9176,10,N/A
1985/09/27,8771,8771,8771,8771,▼328,－3.60%,8835,8796,8873,9179,0,N/A
1985/09/26,9099,9099,9099,9099,▲328,＋3.74%,8835,8790,8883,9182,950,N/A
1985/09/25,8771,8771,8771,8771,0.0,0.00%,8770,8768,8889,9183,0,N/A
1985/09/24,8607,8771,8607,8771,▲8,＋0.09%,8770,8762,8900,9186,380,N/A
1985/09/23,8763,8763,8763,8763,▼8,－0.09%,8770,8754,8913,9187,0,N/A
1985/09/21,8771,8771,8771,8771,0.0,0.00%,8771,8746,8927,9188,0,N/A
1985/09/20,8771,8771,8771,8771,0.0,0.00%,8771,8755,8942,9188,0,N/A
1985/09/19,8771,8771,8771,8771,0.0,0.00%,8771,8763,8957,9189,0,N/A
1985/09/18,8771,8771,8771,8771,0.0,0.00%,8771,8763,8972,9191,0,N/A
1985/09/17,8771,8771,8771,8771,0.0,0.00%,8771,8755,8989,9190,600,N/A
1985/09/16,8771,8771,8771,8771,0.0,0.00%,8780,8750,9007,9190,0,N/A
1985/09/14,8771,8771,8771,8771,0.0,0.00%,8780,8745,9025,9189,210,N/A
1985/09/13,8771,8771,8771,8771,0.0,0.00%,8796,8737,9044,9189,0,N/A
1985/09/12,8771,8771,8771,8771,▼41,－0.47%,8812,8745,9063,9189,100,N/A
1985/09/11,8812,8812,8812,8812,▲41,＋0.47%,8829,8737,9083,9189,480,N/A
1985/09/10,8771,8771,8771,8771,▼82,－0.93%,8798,8726,9104,9188,10,N/A
1985/09/09,8821,8853,8821,8853,0.0,0.00%,8775,8722,9126,9187,1000,N/A
1985/09/07,8853,8853,8853,8853,0.0,0.00%,8735,8725,9141,9186,2970,N/A
1985/09/06,8853,8853,8853,8853,▲197,＋2.27%,8696,8730,9154,9184,10,N/A
1985/09/05,8657,8657,8657,8657,0.0,0.00%,8647,8734,9163,9184,0,N/A
1985/09/04,8657,8657,8657,8657,0.0,0.00%,8637,8764,9174,9185,0,N/A
1985/09/03,8657,8657,8657,8657,0.0,0.00%,8693,8794,9186,9186,0,N/A
1985/09/02,8657,8657,8657,8657,▲49,＋0.57%,8748,8808,9197,9186,50,N/A
1985/08/31,8607,8607,8607,8607,0.0,0.00%,8771,8843,9211,9185,100,N/A
1985/08/30,8894,8894,8607,8607,▼328,－3.67%,8771,8871,9226,9186,70,N/A
1985/08/29,8935,8935,8935,8935,0.0,0.00%,8784,8896,9243,9186,0,N/A
1985/08/28,8607,8935,8607,8935,▲164,＋1.87%,8732,8904,9255,9185,1150,N/A
1985/08/27,8624,8771,8607,8771,▲164,＋1.90%,8666,8908,9268,9184,1340,N/A
1985/08/26,8607,8607,8607,8607,▼66,－0.76%,8699,8921,9280,9184,300,N/A
1985/08/24,8673,8673,8673,8673,0.0,0.00%,8699,8937,9298,9186,0,N/A
1985/08/23,8673,8673,8673,8673,▲66,＋0.76%,8686,8950,9316,9187,40,N/A
1985/08/22,8607,8607,8607,8607,▼328,－3.67%,8689,8961,9333,9189,30,N/A
1985/08/21,8607,8935,8607,8935,▲328,＋3.81%,8752,8978,9352,9190,240,N/A
1985/08/20,8607,8607,8607,8607,0.0,0.00%,8752,8978,9365,9190,660,N/A
1985/08/19,8657,8657,8607,8607,▼82,－0.94%,8817,8994,9383,9192,370,N/A
1985/08/17,8689,8689,8689,8689,▼230,－2.57%,8948,9011,9403,9192,50,N/A
1985/08/16,8919,8919,8919,8919,▼16,－0.18%,9063,9023,9419,9193,150,N/A
1985/08/14,8935,8935,8935,8935,0.0,0.00%,9066,9020,9432,9192,800,N/A
1985/08/13,9263,9263,8935,8935,▼328,－3.54%,9148,9024,9444,9190,1420,N/A
1985/08/12,9017,9263,9017,9263,0.0,0.00%,9198,9041,9452,9187,2130,N/A
1985/08/10,8935,9263,8935,9263,▲328,＋3.67%,9165,9059,9455,9181,900,N/A
1985/08/09,9181,9181,8935,8935,▼410,－4.39%,9132,9066,9458,9176,2030,N/A
1985/08/08,9345,9345,9345,9345,▲164,＋1.79%,9148,9090,9467,9172,2520,N/A
1985/08/07,8935,9181,8935,9181,▲82,＋0.90%,9083,9094,9468,9166,1130,N/A
1985/08/06,8935,9099,8935,9099,0.0,0.00%,9034,9115,9473,9161,1740,N/A
1985/08/05,9017,9181,9017,9099,▲82,＋0.91%,9001,9139,9474,9158,2820,N/A
1985/08/03,8935,9017,8935,9017,0.0,0.00%,8960,9166,9474,9154,460,N/A
1985/08/02,8935,9017,8935,9017,▲82,＋0.92%,8944,9199,9477,9152,1230,N/A
1985/08/01,8935,8935,8935,8935,0.0,0.00%,8927,9232,9480,9149,540,N/A
1985/07/31,8935,8935,8935,8935,▲41,＋0.46%,8927,9276,9486,9147,770,N/A
1985/07/30,8894,8894,8894,8894,▼41,－0.46%,8929,9321,9491,9146,1160,N/A
1985/07/29,8935,8935,8935,8935,0.0,0.00%,8939,9368,9498,9145,10,N/A
1985/07/27,8935,8935,8935,8935,0.0,0.00%,8922,9417,9505,9143,1820,N/A
1985/07/26,8862,8935,8862,8935,▼8,－0.09%,8939,9467,9505,9142,250,N/A
1985/07/25,8935,8944,8853,8944,0.0,0.00%,9004,9520,9506,9141,1660,N/A
1985/07/24,8812,8944,8771,8944,▲90,＋1.02%,9142,9575,9506,9139,550,N/A
1985/07/23,8853,8853,8853,8853,▼164,－1.82%,9232,9632,9508,9135,1030,N/A
1985/07/22,9198,9198,9017,9017,▼246,－2.65%,9347,9677,9511,9133,9230,N/A
1985/07/20,9304,9304,9263,9263,▼369,－3.83%,9429,9710,9504,9130,1190,N/A
1985/07/19,9345,9632,9345,9632,▲238,＋2.53%,9494,9714,9493,9124,1300,N/A
1985/07/18,9345,9394,9345,9394,▼33,－0.35%,9486,9699,9484,9114,910,N/A
1985/07/16,9427,9509,9427,9427,0.0,0.00%,9534,9697,9481,9105,2200,N/A
1985/07/15,9427,9427,9427,9427,▼164,－1.71%,9583,9693,9477,9097,3000,N/A
1985/07/13,9591,9591,9591,9591,0.0,0.00%,9632,9695,9473,9089,0,N/A
1985/07/12,9591,9591,9591,9591,▼41,－0.43%,9680,9691,9460,9079,380,N/A
1985/07/11,9632,9632,9632,9632,▼41,－0.42%,9727,9694,9448,9070,3000,N/A
1985/07/10,9673,9673,9673,9673,0.0,0.00%,9768,9696,9435,9061,0,N/A
1985/07/09,9673,9673,9673,9673,▼156,－1.58%,9817,9696,9421,9052,0,N/A
1985/07/08,9829,9829,9829,9829,0.0,0.00%,9867,9688,9410,9042,1000,N/A
1985/07/06,9829,9829,9829,9829,▼8,－0.08%,9901,9682,9392,9030,0,N/A
1985/07/05,9837,9837,9837,9837,▼82,－0.83%,9944,9676,9373,9019,1000,N/A
1985/07/04,9919,9919,9919,9919,0.0,0.00%,9993,9670,9354,9008,4510,N/A
1985/07/03,9837,9919,9837,9919,▼82,－0.82%,9960,9662,9334,8996,1530,N/A
1985/07/02,10001,10001,10001,10001,▼41,－0.41%,9911,9650,9315,8985,490,N/A
1985/07/01,10083,10083,10001,10042,▼41,－0.41%,9781,9637,9294,8973,2390,N/A
1985/06/29,10083,10083,10083,10083,▲328,＋3.36%,9640,9622,9272,8963,770,N/A
1985/06/28,9386,9755,9386,9755,▲82,＋0.85%,9493,9602,9248,8949,830,N/A
1985/06/27,9353,9673,9353,9673,▲320,＋3.42%,9411,9598,9231,8937,1550,N/A
1985/06/26,9353,9353,9353,9353,▲16,＋0.18%,9370,9598,9214,8924,1460,N/A
1985/06/25,9337,9337,9337,9337,▼8,－0.09%,9401,9601,9205,8916,2000,N/A
1985/06/24,9345,9345,9345,9345,0.0,0.00%,9465,9607,9197,8906,230,N/A
1985/06/22,9345,9345,9345,9345,▼123,－1.30%,9530,9612,9186,8898,0,N/A
1985/06/21,9468,9468,9468,9468,▼41,－0.43%,9596,9617,9175,8889,0,N/A
1985/06/20,9509,9509,9509,9509,▼148,－1.53%,9604,9615,9160,8879,0,N/A
1985/06/19,9657,9657,9657,9657,▼16,－0.17%,9645,9612,9145,8871,0,N/A
1985/06/18,9673,9673,9673,9673,0.0,0.00%,9657,9588,9128,8862,0,N/A
1985/06/17,9673,9673,9673,9673,▲164,＋1.72%,9665,9561,9114,8853,400,N/A
1985/06/15,9509,9509,9509,9509,▼205,－2.11%,9681,9536,9100,8849,100,N/A
1985/06/14,9509,9714,9509,9714,0.0,0.00%,9714,9521,9088,8847,2100,N/A
1985/06/13,9673,9714,9673,9714,0.0,0.00%,9719,9498,9074,8840,2790,N/A
1985/06/12,9714,9714,9714,9714,▼41,－0.42%,9727,9476,9059,8829,2810,N/A
