[일시]롯데정밀화학,시가,고가,저가,종가,대비,대비율,<가격이동평균>5,20,60,120,[거래량],[외국인_보유량]
2003/05/12,17500,17500,16950,17100,▼150,－0.87%,16560,16268,14833,14953,229751,5146583
2003/05/09,16600,17300,16500,17250,▲400,＋2.37%,16240,16200,14783,14922,227956,5127513
2003/05/07,15950,16850,15900,16850,▲1050,＋6.65%,15950,16110,14729,14890,393380,5074403
2003/05/06,15800,16200,15750,15800,0.0,0.00%,15630,16040,14684,14864,340617,4979383
2003/05/02,15400,15800,15250,15800,▲300,＋1.94%,15490,15995,14657,14850,227050,4856273
2003/04/30,15850,15900,15450,15500,▼300,－1.90%,15520,15948,14633,14838,163801,4831503
2003/04/29,15450,15850,15400,15800,▲550,＋3.61%,15650,15908,14613,14828,193720,4847283
2003/04/28,14900,15300,14850,15250,▲150,＋0.99%,15750,15825,14593,14815,191650,4844083
2003/04/25,15450,15500,14950,15100,▼850,－5.33%,16060,15768,14580,14810,183353,4836823
2003/04/24,16200,16400,15650,15950,▼200,－1.24%,16440,15753,14566,14805,151462,4835533
2003/04/23,16300,16700,15850,16150,▼150,－0.92%,16620,15663,14533,14793,179362,4853983
2003/04/22,16500,16700,16100,16300,▼500,－2.98%,16810,15580,14507,14779,115321,4853063
2003/04/21,16900,17050,16500,16800,▼200,－1.18%,16840,15485,14482,14761,126585,4847733
2003/04/18,17150,17150,16750,17000,▲150,＋0.89%,16720,15383,14453,14744,155970,4847913
2003/04/17,16750,17050,16700,16850,▼250,－1.46%,16550,15270,14433,14714,117061,4846983
2003/04/16,17000,17100,16700,17100,▲650,＋3.95%,16370,15150,14415,14685,451821,4829923
2003/04/15,16400,16500,16100,16450,▲250,＋1.54%,16100,14973,14394,14659,186741,4655423
2003/04/14,16100,16400,15900,16200,▲50,＋0.31%,15900,14820,14375,14636,133247,4611733
2003/04/11,16200,16750,15950,16150,▲200,＋1.25%,15750,14640,14363,14619,463490,4585953
2003/04/10,16000,16100,15300,15950,▲200,＋1.27%,15500,14485,14354,14607,321800,4583593
2003/04/09,16000,17100,15700,15750,▲300,＋1.94%,15280,14325,14338,14589,1138820,4535573
2003/04/08,15200,15650,15050,15450,0.0,0.00%,15070,14183,14326,14569,209060,4465753
2003/04/07,15250,15550,15000,15450,▲550,＋3.69%,14810,14045,14323,14553,234695,4463103
2003/04/04,14800,15000,14600,14900,▲50,＋0.34%,14540,13918,14308,14532,158430,4461023
2003/04/03,15050,15100,14700,14850,▲150,＋1.02%,14520,13838,14297,14514,155190,4459613
2003/04/02,14150,14700,14150,14700,▲550,＋3.89%,14380,13760,14289,14496,86021,4458593
2003/04/01,13900,14450,13900,14150,▲50,＋0.35%,14340,13673,14283,14486,63141,4457093
2003/03/31,14650,14700,13900,14100,▼700,－4.73%,14390,13640,14296,14483,69515,4452643
2003/03/28,14350,14800,14150,14800,▲650,＋4.59%,14520,13635,14312,14480,123394,4450563
2003/03/27,14300,14450,14000,14150,▼350,－2.41%,14510,13588,14311,14476,79980,4430203
2003/03/26,14600,14750,14400,14500,▲100,＋0.69%,14570,13595,14320,14473,111662,4406453
2003/03/25,14200,14550,14150,14400,▼350,－2.37%,14380,13595,14333,14471,99290,4370763
2003/03/24,14750,14950,14600,14750,0.0,0.00%,14180,13593,14348,14468,156740,4347343
2003/03/21,14350,14800,14200,14750,▲300,＋2.08%,13750,13590,14359,14468,103884,4299373
2003/03/20,13600,14500,13600,14450,▲900,＋6.64%,13410,13573,14382,14468,207511,4277023
2003/03/19,13300,13650,13300,13550,▲150,＋1.12%,13070,13570,14418,14472,52646,4237223
2003/03/18,12950,13550,12850,13400,▲800,＋6.35%,12940,13605,14466,14484,123280,4223623
2003/03/17,13150,13150,12500,12600,▼450,－3.45%,12800,13660,14513,14500,72832,4229693
2003/03/14,13200,13250,12950,13050,▲300,＋2.35%,12860,13768,14565,14527,75020,4229693
2003/03/13,13000,13050,12050,12750,▼150,－1.16%,12910,13838,14612,14551,141261,4229693
2003/03/12,12550,13050,12550,12900,▲200,＋1.57%,13020,13905,14666,14583,50854,4234343
2003/03/11,12700,12900,12400,12700,▼200,－1.55%,13030,13968,14710,14607,39322,4238563
2003/03/10,13150,13500,12900,12900,▼400,－3.01%,13190,14033,14753,14636,26405,4238563
2003/03/07,12900,13500,12900,13300,0.0,0.00%,13410,14095,14795,14669,83650,4238563
2003/03/06,13100,13450,12750,13300,▲350,＋2.70%,13520,14138,14828,14698,76343,4232173
2003/03/05,13300,13300,12850,12950,▼550,－4.07%,13720,14190,14867,14726,84280,4232173
2003/03/04,13800,13800,13450,13500,▼500,－3.57%,14030,14260,14909,14753,66660,4232093
2003/03/03,13800,14100,13500,14000,▲150,＋1.08%,14200,14313,14951,14780,59230,4232093
2003/02/28,14300,14350,13850,13850,▼450,－3.15%,14340,14338,14983,14804,42990,4231633
2003/02/27,14350,14350,14000,14300,▼200,－1.38%,14450,14358,15011,14831,48480,4232373
2003/02/26,14350,14500,14300,14500,▲150,＋1.05%,14470,14340,15028,14856,44610,4233213
2003/02/25,14500,14600,14300,14350,▼350,－2.38%,14420,14345,15041,14884,40020,4232783
2003/02/24,14350,14800,14350,14700,▲300,＋2.08%,14450,14368,15053,14909,91230,4232563
2003/02/21,14350,14500,14300,14400,0.0,0.00%,14460,14388,15062,14927,47420,4231483
2003/02/20,14100,14500,14100,14400,▲150,＋1.05%,14470,14458,15071,14947,40030,4231483
2003/02/19,14750,14850,14250,14250,▼250,－1.72%,14410,14525,15078,14967,121500,4231483
2003/02/18,14800,14800,14450,14500,▼250,－1.69%,14390,14605,15090,14991,99030,4268913
2003/02/17,14800,14850,14600,14750,▲300,＋2.08%,14290,14645,15091,15016,143210,4299543
2003/02/14,14100,14500,13950,14450,▲350,＋2.48%,14170,14683,15086,15042,81340,4329093
2003/02/13,14150,14450,13950,14100,▼50,－0.35%,14110,14740,15080,15069,139750,4329043
2003/02/12,13850,14300,13850,14150,▲150,＋1.07%,14160,14785,15073,15099,49910,4329043
2003/02/11,14150,14400,13600,14000,▼150,－1.06%,14200,14828,15061,15125,165420,4329393
2003/02/10,14000,14300,14000,14150,0.0,0.00%,14310,14893,15052,15154,66240,4329393
2003/02/07,14200,14400,13900,14150,▼200,－1.39%,14380,14910,15043,15182,97930,4329393
2003/02/06,14300,14500,14200,14350,0.0,0.00%,14400,14915,15043,15209,74730,4328033
2003/02/05,14300,14550,14300,14350,▼200,－1.37%,14320,14918,15043,15227,42070,4328033
2003/02/04,14550,14650,14350,14550,▲50,＋0.34%,14370,14915,15043,15247,63210,4328033
2003/02/03,14000,14550,13900,14500,▲250,＋1.75%,14420,14935,15038,15265,69029,4329293
2003/01/30,14050,14350,14000,14250,▲300,＋2.15%,14540,14963,15040,15279,71234,4330533
2003/01/29,14650,14700,13900,13950,▼650,－4.45%,14850,14988,15043,15293,103220,4334753
2003/01/28,14550,14700,14550,14600,▼200,－1.35%,15210,15025,15053,15309,60280,4339253
2003/01/27,14900,14900,14300,14800,▼300,－1.99%,15460,15060,15051,15327,149490,4339253
2003/01/24,15800,15900,15050,15100,▼700,－4.43%,15560,15085,15040,15346,197125,4339253
2003/01/23,15950,16000,15650,15800,▲50,＋0.32%,15640,15100,15035,15367,270049,4286603
2003/01/22,15650,16100,15500,15750,▼100,－0.63%,15600,15115,14994,15383,245370,4222513
2003/01/21,15400,15850,15400,15850,▲550,＋3.59%,15450,15158,14955,15391,261486,4161643
2003/01/20,15100,15300,14950,15300,▼200,－1.29%,15280,15188,14923,15399,102410,4134653
2003/01/17,15500,15700,15300,15500,▼100,－0.64%,15280,15235,14897,15414,149919,4121553
2003/01/16,15000,15700,15000,15600,▲600,＋4.00%,15080,15245,14875,15425,306322,4092123
2003/01/15,15200,15300,14950,15000,0.0,0.00%,14810,15258,14860,15439,118099,4081443
2003/01/14,15200,15250,14900,15000,▼300,－1.96%,14690,15308,14840,15448,111280,4054513
2003/01/13,14600,15300,14300,15300,▲800,＋5.52%,14550,15335,14812,15469,156510,4023533
2003/01/10,14550,14750,13800,14500,▲250,＋1.75%,14480,15335,14782,15490,187360,4023383
2003/01/09,14150,14600,14100,14250,▼150,－1.04%,14590,15380,14757,15518,136600,4006743
2003/01/08,14300,14600,14300,14400,▲100,＋0.70%,14690,15433,14731,15553,93740,4002373
2003/01/07,15200,15200,14300,14300,▼650,－4.35%,14750,15493,14703,15587,123050,3984093
2003/01/06,15050,15100,14750,14950,▼100,－0.66%,14950,15553,14690,15613,125460,3982203
2003/01/03,15100,15250,14900,15050,▲300,＋2.03%,15020,15605,14671,15637,166700,3982083
2003/01/02,14800,14800,14400,14750,▲50,＋0.34%,15090,15648,14648,15663,129310,3977603
2002/12/30,14900,15000,13900,14700,▼600,－3.92%,15360,15688,14641,15685,189750,3966103
2002/12/27,14800,15500,14750,15300,0.0,0.00%,15740,15720,14626,15710,163290,3969703
2002/12/26,15150,15600,14950,15300,▼100,－0.65%,15970,15718,14608,15726,205413,3981213
2002/12/24,15900,16100,15050,15400,▼700,－4.35%,16160,15705,14587,15738,236668,3989103
2002/12/23,16700,16850,15900,16100,▼500,－3.01%,16220,15698,14578,15743,241770,4003603
2002/12/20,16200,16800,16200,16600,▲150,＋0.91%,16170,15640,14554,15742,220044,3951113
2002/12/18,16000,16500,16000,16450,▲200,＋1.23%,16050,15553,14527,15728,178180,3893453
2002/12/17,16000,16250,15850,16250,▲550,＋3.50%,15870,15478,14503,15712,202457,3893453
2002/12/16,15800,16150,15650,15700,▼150,－0.95%,15680,15393,14488,15711,251760,3895703
2002/12/13,15850,15950,15700,15850,▼150,－0.94%,15620,15330,14489,15716,161282,3875993
2002/12/12,15700,16000,15550,16000,▲450,＋2.89%,15510,15243,14490,15723,236700,3869253
2002/12/11,15400,15750,15300,15550,▲250,＋1.63%,15430,15128,14501,15728,142767,3865833
2002/12/10,15100,15300,15100,15300,▼100,－0.65%,15420,15020,14504,15734,73050,3823873
2002/12/09,15200,15450,15050,15400,▲100,＋0.65%,15560,14928,14519,15749,144530,3823873
2002/12/06,15400,15650,15250,15300,▼300,－1.92%,15660,14840,14543,15765,131370,3780333
2002/12/05,15500,15700,15400,15600,▲100,＋0.65%,15710,14783,14568,15787,146190,3780653
2002/12/04,15800,16000,15350,15500,▼500,－3.13%,15660,14720,14585,15805,246570,3780773
2002/12/03,15900,16050,15850,16000,▲100,＋0.63%,15610,14660,14598,15822,214193,3761293
2002/12/02,15550,16100,15400,15900,▲350,＋2.25%,15420,14573,14609,15833,362152,3759643
2002/11/29,15700,15700,15300,15550,▲200,＋1.30%,15290,14510,14626,15838,162822,3759683
2002/11/28,15500,15950,15300,15350,▲100,＋0.66%,15170,14455,14651,15850,300441,3758743
2002/11/27,14900,15250,14900,15250,▲200,＋1.33%,15070,14413,14684,15864,168373,3757833
2002/11/26,15300,15350,15000,15050,▼200,－1.31%,15010,14375,14727,15875,218097,3761133
2002/11/25,14800,15350,14800,15250,▲300,＋2.01%,14910,14330,14765,15885,187094,3761203
2002/11/22,15150,15150,14850,14950,▲100,＋0.67%,14750,14308,14792,15895,243340,3758623
2002/11/21,15250,15250,14850,14850,▼100,－0.67%,14580,14228,14823,15913,289642,3758503
2002/11/20,14650,15250,14500,14950,▲400,＋2.75%,14350,14155,14856,15933,653457,3758503
2002/11/19,14500,14700,14400,14550,▲100,＋0.69%,14040,14105,14892,15949,316784,3758503
2002/11/18,14050,14650,14000,14450,▲350,＋2.48%,13820,14063,14942,15974,337570,3711213
2002/11/15,14000,14200,13850,14100,▲400,＋2.92%,13660,14050,14998,16002,209145,3595173
2002/11/14,13500,13800,13450,13700,▲300,＋2.24%,13670,14080,15058,16037,165440,3597383
2002/11/13,13550,13650,13300,13400,▼50,－0.37%,13800,14085,15124,16070,145503,3572653
2002/11/12,13300,13550,13300,13450,▼200,－1.47%,13980,14080,15189,16115,233470,3579513
2002/11/11,14050,14100,13650,13650,▼500,－3.53%,14140,14083,15257,16165,207859,3579733
2002/11/08,14050,14350,14050,14150,▼200,－1.39%,14340,14050,15321,16215,102511,3578053
2002/11/07,14250,14600,14150,14350,▲50,＋0.35%,14400,13978,15374,16261,179665,3577333
2002/11/06,14300,14550,14250,14300,▲50,＋0.35%,14430,13898,15411,16305,219380,3577333
2002/11/05,14800,14800,14050,14250,▼400,－2.73%,14470,13858,15451,16347,214761,3577333
2002/11/04,14650,14750,14450,14650,▲200,＋1.38%,14450,13835,15492,16388,307880,3577333
2002/11/01,14400,14950,14300,14450,▼50,－0.34%,14480,13788,15518,16424,511980,3524313
2002/10/31,14600,14650,14150,14500,0.0,0.00%,14260,13780,15543,16457,304180,3436503
2002/10/30,14300,14700,14100,14500,▲350,＋2.47%,14040,13745,15566,16486,618640,3361863
2002/10/29,14400,14600,14100,14150,▼650,－4.39%,13930,13733,15603,16514,459060,3266823
2002/10/28,13600,14800,13550,14800,▲1450,＋10.86%,13840,13725,15652,16551,761330,3245863
2002/10/25,13200,13500,12950,13350,▼50,－0.37%,13720,13728,15698,16583,548677,3264303
2002/10/24,14150,14150,13350,13400,▼550,－3.94%,13990,13795,15772,16625,433534,3388643
2002/10/23,13600,14000,13400,13950,▲250,＋1.82%,14070,13873,15828,16665,634745,3497143
2002/10/22,14500,14500,13500,13700,▼500,－3.52%,13940,13925,15875,16700,128365,3684403
2002/10/21,14500,14600,14200,14200,▼500,－3.40%,13900,14008,15931,16727,94005,3708403
2002/10/18,14200,14700,14100,14700,▲900,＋6.52%,13660,14088,15976,16762,311150,3707753
2002/10/17,13250,14000,13100,13800,▲500,＋3.76%,13260,14148,16018,16806,216145,3705843
2002/10/16,13800,13800,13250,13300,▼200,－1.48%,13050,14290,16056,16864,160434,3703843
2002/10/15,13200,13650,13050,13500,▲500,＋3.85%,13090,14413,16126,16930,188770,3712583
2002/10/14,12900,13200,12750,13000,▲300,＋2.36%,13150,14548,16199,17003,224249,3713183
2002/10/11,13000,13100,12000,12700,▼50,－0.39%,13290,14738,16279,17085,366870,3723583
2002/10/10,13300,13500,12450,12750,▼750,－5.56%,13610,14943,16374,17165,267447,3726123
2002/10/09,13900,13900,13350,13500,▼300,－2.17%,13820,15138,16470,17245,88370,3726123
2002/10/08,13600,13950,13550,13800,▲100,＋0.73%,13970,15275,16537,17310,87226,3716123
2002/10/07,14000,14100,13650,13700,▼600,－4.20%,14010,15420,16603,17374,94963,3716173
2002/10/04,13600,14300,13500,14300,▲500,＋3.62%,14240,15580,16678,17433,103980,3709263
2002/10/02,14550,14650,13800,13800,▼450,－3.16%,14320,15718,16729,17496,148380,3695833
2002/10/01,13750,14300,13750,14250,▲250,＋1.79%,14550,15895,16793,17571,113310,3681143
2002/09/30,14350,14400,13800,14000,▼850,－5.72%,14700,16073,16844,17645,137530,3680683
2002/09/27,14700,14950,14650,14850,▲150,＋1.02%,14970,16240,16888,17721,95524,3677983
2002/09/26,15200,15400,14600,14700,▼250,－1.67%,15160,16340,16908,17781,103230,3662263
2002/09/25,14800,14950,14550,14950,▼50,－0.33%,15400,16445,16929,17837,107130,3662263
2002/09/24,15050,15300,14850,15000,▼350,－2.28%,15740,16540,16930,17906,160480,3666863
2002/09/23,15600,15600,15050,15350,▼450,－2.85%,15890,16645,16922,17973,118909,3659713
2002/09/19,15800,16200,15750,15800,▼100,－0.63%,16060,16755,16935,18045,111131,3655713
2002/09/18,16250,16250,15850,15900,▼750,－4.50%,16260,16855,16943,18113,110043,3654383
2002/09/17,16050,16650,15950,16650,▲900,＋5.71%,16440,16948,16955,18175,157712,3654383
2002/09/16,16300,16350,15750,15750,▼450,－2.78%,16440,16998,16954,18240,97460,3666393
2002/09/13,16600,16700,16150,16200,▼600,－3.57%,16540,17075,16963,18298,96185,3666393
2002/09/12,16600,16950,16600,16800,0.0,0.00%,16640,17140,16978,18348,113168,3682303
2002/09/11,16650,16850,16650,16800,▲150,＋0.90%,16660,17175,16987,18402,61715,3668663
2002/09/10,16250,16650,16250,16650,▲400,＋2.46%,16710,17203,17007,18460,56070,3668663
2002/09/09,16600,16900,16250,16250,▼450,－2.69%,16850,17198,17025,18520,70420,3671463
2002/09/06,16700,16850,16550,16700,▼200,－1.18%,17160,17220,17046,18578,93925,3677943
2002/09/05,17200,17200,16850,16900,▼150,－0.88%,17290,17220,17056,18633,96970,3677943
2002/09/04,17000,17100,16750,17050,▼300,－1.73%,17280,17188,17051,18672,129940,3679503
2002/09/03,17550,17850,17350,17350,▼450,－2.53%,17230,17130,17050,18706,158410,3676613
2002/09/02,17450,17800,17300,17800,▲450,＋2.59%,17130,17058,17044,18728,196270,3676623
2002/08/30,17000,17350,16800,17350,▲500,＋2.97%,16990,17003,17024,18743,159301,3659353
2002/08/29,16650,16850,16600,16850,▲50,＋0.30%,17030,16990,17004,18769,49098,3660003
2002/08/28,16700,17050,16650,16800,▼50,－0.30%,17220,17028,16998,18801,81741,3664451
2002/08/27,17200,17250,16750,16850,▼250,－1.46%,17410,17075,17004,18838,79310,3664451
2002/08/26,17250,17350,16900,17100,▼450,－2.56%,17570,17070,17009,18861,132210,3664451
2002/08/23,17900,17900,17350,17550,▼250,－1.40%,17610,17055,17007,18885,130320,3664591
2002/08/22,17750,18050,17550,17800,▲50,＋0.28%,17600,17030,17007,18895,229551,3647291
2002/08/21,17650,17850,17250,17750,▲100,＋0.57%,17540,16985,17006,18899,170258,3645441
2002/08/20,17600,17900,17500,17650,▲350,＋2.02%,17460,16958,17016,18908,175824,3645441
2002/08/19,17500,17900,17200,17300,▼200,－1.14%,17240,16880,17017,18917,79650,3645441
2002/08/16,17650,17950,17200,17500,0.0,0.00%,17120,16890,17042,18927,107640,3645441
2002/08/14,17100,17500,16950,17500,▲150,＋0.86%,16960,16910,17074,18938,97529,3644541
2002/08/13,16550,17500,16450,17350,▲800,＋4.83%,16710,16925,17109,18951,169579,3644541
2002/08/12,16500,16850,16500,16550,▼150,－0.90%,16420,16978,17148,18961,90840,3625911
2002/08/09,16950,17100,16650,16700,0.0,0.00%,16290,17075,17200,18969,87760,3619811
2002/08/08,16500,16850,16250,16700,▲450,＋2.77%,16290,17115,17243,18967,150790,3619811
2002/08/07,16300,16700,16000,16250,▲350,＋2.20%,16370,17170,17284,18961,187120,3591711
2002/08/06,15250,16100,15250,15900,0.0,0.00%,16640,17265,17330,18962,103710,3533211
2002/08/05,16300,16450,15850,15900,▼800,－4.79%,17010,17340,17371,18964,118310,3520801
2002/08/02,16800,16800,16400,16700,▼400,－2.34%,17180,17428,17406,18959,154480,3529021
2002/08/01,17700,17800,16800,17100,▼500,－2.84%,17200,17458,17425,18952,118274,3482251
2002/07/31,17600,18150,17500,17600,▼150,－0.85%,17190,17435,17451,18945,161901,3470491
2002/07/30,17300,17900,17300,17750,▲1000,＋5.97%,17050,17355,17468,18935,139940,3471461
2002/07/29,17100,17150,16650,16750,▼50,－0.30%,16940,17268,17479,18930,75573,3462611
2002/07/26,17350,17500,16600,16800,▼250,－1.47%,16810,17180,17502,18933,142730,3443901
2002/07/25,17600,17600,17050,17050,▲150,＋0.89%,16950,17065,17524,18936,135777,3405821
2002/07/24,16900,17000,16700,16900,▼300,－1.74%,17120,17020,17523,18918,111371,3365821
2002/07/23,15950,17200,15900,17200,▲1100,＋6.83%,17300,16990,17548,18901,135300,3331871
2002/07/22,16650,16950,16100,16100,▼1400,－8.00%,17540,16960,17595,18875,205480,3317301
2002/07/19,17500,17550,16900,17500,▼400,－2.23%,18020,16985,17672,18856,172520,3322041
2002/07/18,18150,18200,17750,17900,▲100,＋0.56%,18020,16925,17735,18821,97820,3321401
2002/07/16,18200,18550,17400,17800,▼600,－3.26%,18000,16885,17807,18784,190187,3321581
2002/07/15,18300,18750,18050,18400,▼100,－0.54%,18070,16860,17891,18744,314050,3321581
2002/07/12,17800,18600,17700,18500,▲1000,＋5.71%,17870,16840,17957,18700,439703,3325081
2002/07/11,17500,17700,17200,17500,▼300,－1.69%,17700,16803,18019,18657,186741,3275081
2002/07/10,17900,18250,17750,17800,▼350,－1.93%,17660,16803,18083,18621,192350,3275491
2002/07/09,17300,18150,17250,18150,▲750,＋4.31%,17430,16778,18144,18587,250780,3275491
2002/07/08,17700,18000,17000,17400,▼250,－1.42%,17000,16700,18189,18545,242372,3275491
2002/07/05,16950,17700,16950,17650,▲350,＋2.02%,16720,16680,18263,18510,231870,3250461
2002/07/04,16800,17400,16800,17300,▲650,＋3.90%,16190,16648,18348,18475,240190,3253441
2002/07/03,16000,16650,15550,16650,▲650,＋4.06%,15630,16613,18447,18442,156130,3197681
