[일시]동일방직,시가,고가,저가,종가,대비,대비율,<가격이동평균>5,20,60,120,[거래량],[외국인_보유량]
2001/12/26,20395,20561,19979,20229,0.0,0.00%,20212,19342,17520,15938,2420,4556
2001/12/24,19563,20728,19563,20229,▲666,＋3.40%,20395,19240,17423,15897,8010,4556
2001/12/21,19979,20270,19563,19563,▼416,－2.08%,20345,19165,17318,15855,3670,4556
2001/12/20,21227,21311,19979,19979,▼1082,－5.14%,20378,19086,17225,15816,11860,4556
2001/12/19,21560,21727,20395,21061,▼83,－0.39%,20262,18982,17125,15776,11310,4556
2001/12/18,20229,21144,20229,21144,▲1165,＋5.83%,19929,18807,17007,15725,10020,4556
2001/12/17,19771,20104,19729,19979,▲250,＋1.27%,19579,18630,16885,15675,1370,4556
2001/12/14,19396,19729,19396,19729,▲333,＋1.72%,19429,18522,16784,15635,3340,4556
2001/12/13,19146,19646,19146,19396,0.0,0.00%,19280,18428,16680,15601,6310,4556
2001/12/12,19396,19521,18980,19396,0.0,0.00%,19130,18306,16577,15572,1310,4556
2001/12/11,19188,19563,19188,19396,▲166,＋0.87%,18980,18185,16477,15545,2310,4556
2001/12/10,18980,19563,18980,19230,▲250,＋1.32%,18763,18047,16381,15516,3870,4556
2001/12/07,18647,18980,18647,18980,▲333,＋1.79%,18530,17923,16283,15495,3810,4556
2001/12/06,18688,18772,18480,18647,0.0,0.00%,18397,17816,16217,15472,2010,4556
2001/12/05,18314,18688,18314,18647,▲333,＋1.82%,18331,17727,16163,15452,2330,4556
2001/12/04,18064,18730,18064,18314,▲250,＋1.38%,18247,17648,16107,15427,3660,4556
2001/12/03,18231,18480,17814,18064,▼250,－1.36%,18222,17615,16051,15402,5480,4556
2001/11/30,18314,18480,18147,18314,0.0,0.00%,18356,17554,15998,15379,2900,4556
2001/11/29,17648,18314,17648,18314,▲83,＋0.46%,18289,17488,15934,15355,8290,4556
2001/11/28,17898,18647,17898,18231,▲42,＋0.23%,18206,17409,15862,15330,1030,4556
2001/11/27,18439,18980,18023,18189,▼541,－2.89%,18072,17334,15796,15305,24550,4556
2001/11/26,18564,18730,17898,18730,▲749,＋4.17%,17956,17248,15740,15281,10270,4556
2001/11/23,17606,18480,17606,17981,▲83,＋0.47%,17773,17144,15677,15254,2780,4556
2001/11/22,17606,18064,17606,17898,▲333,＋1.90%,17748,17078,15630,15232,2700,4556
2001/11/21,17898,18106,17481,17565,▼42,－0.24%,17556,17015,15587,15212,6440,4556
2001/11/20,17814,17939,17565,17606,▼208,－1.17%,17440,16957,15549,15195,3630,4556
2001/11/19,18189,18189,17481,17814,▼42,－0.23%,17248,16909,15513,15177,6030,4556
2001/11/16,17148,17898,16982,17856,▲916,＋5.41%,17032,16820,15473,15156,8510,4556
2001/11/15,16649,17148,16649,16940,▼42,－0.25%,16832,16722,15432,15132,3290,4556
2001/11/14,16691,16982,16649,16982,▲333,＋2.00%,16815,16678,15407,15115,6560,4556
2001/11/13,16691,16899,16649,16649,▼83,－0.50%,16832,16628,15384,15094,5450,4556
2001/11/12,16524,17024,16482,16732,▼125,－0.74%,17032,16599,15366,15076,13010,4556
2001/11/09,17065,17273,16691,16857,0.0,0.00%,17057,16566,15338,15058,1880,4556
2001/11/08,16940,17273,16857,16857,▼208,－1.22%,17082,16501,15306,15038,2020,4556
2001/11/07,17731,17898,17065,17065,▼583,－3.30%,17057,16449,15272,15017,3090,4556
2001/11/06,17065,17648,17065,17648,▲791,＋4.69%,16990,16349,15229,14997,14910,4556
2001/11/05,16982,17481,16815,16857,▼125,－0.74%,16757,16220,15177,14971,6480,4556
2001/11/02,16649,16982,16482,16982,▲250,＋1.49%,16716,16139,15128,14953,3130,4556
2001/11/01,16566,16857,16524,16732,0.0,0.00%,16649,16045,15074,14936,3120,4556
2001/10/31,16649,16982,16233,16732,▲250,＋1.52%,16632,15960,15026,14920,27500,4556
2001/10/30,16399,16607,15941,16482,▼166,－1.00%,16566,15885,14975,14904,4110,4556
2001/10/29,16649,16732,15650,16649,0.0,0.00%,16599,15781,14936,14888,5810,4556
2001/10/26,16649,16899,16524,16649,0.0,0.00%,16474,15644,14890,14870,6730,4556
2001/10/25,16815,17024,16399,16649,▲250,＋1.52%,16324,15511,14836,14847,10080,4556
2001/10/24,16399,16899,16316,16399,▼250,－1.50%,16208,15377,14785,14824,5210,4556
2001/10/23,16066,16982,15941,16649,▲624,＋3.90%,16125,15257,14734,14802,31150,4556
2001/10/22,15817,16108,15817,16025,▲125,＋0.79%,16008,15115,14684,14777,2120,4556
2001/10/19,16233,16233,15858,15900,▼166,－1.04%,16016,15009,14643,14757,2060,4556
2001/10/18,15608,16066,15442,16066,▲83,＋0.52%,15950,14890,14601,14736,1750,4556
2001/10/17,16233,16233,15442,15983,▼83,－0.52%,15900,14747,14566,14714,6550,4556
2001/10/16,16233,16233,15817,16066,0.0,0.00%,15717,14618,14530,14694,9840,4556
2001/10/15,15067,16066,15067,16066,▲499,＋3.21%,15517,14497,14499,14673,12600,4556
2001/10/12,15941,16150,15484,15567,▼250,－1.58%,15350,14360,14464,14655,9100,4556
2001/10/11,15067,15900,15067,15817,▲749,＋4.97%,15259,14335,14438,14641,28450,4556
2001/10/10,15359,15359,14984,15067,0.0,0.00%,15101,14314,14413,14624,7590,4556
2001/10/09,15234,15400,15067,15067,▼166,－1.09%,15134,14324,14396,14611,940,4556
