[일시]코오롱글로벌,시가,고가,저가,종가,대비,대비율,<가격이동평균>5,20,60,120,[거래량],[외국인_보유량]
2017/11/16,10050,10250,9980,10250,▲300,＋3.02%,10142,10179,10063,11629,145192,215112
2017/11/15,10400,10400,9950,9950,▼400,－3.86%,10092,10154,10066,11655,279891,194537
2017/11/14,10250,10500,10200,10350,▲100,＋0.98%,10132,10132,10075,11684,314512,192285
2017/11/13,10000,10350,10000,10250,▲340,＋3.43%,10152,10095,10083,11706,218562,182082
2017/11/10,9900,10100,9900,9910,▼90,－0.90%,10172,10065,10095,11733,208008,187177
2017/11/09,10100,10250,9930,10000,▼150,－1.48%,10430,10053,10119,11761,295006,201242
2017/11/08,10350,10450,10000,10150,▼300,－2.87%,10950,10037,10145,11789,538268,176409
2017/11/07,10450,10650,10150,10450,▲100,＋0.97%,10862,10012,10170,11818,964547,206642
2017/11/06,11850,11900,10200,10350,▼850,－7.59%,10732,9974,10190,11849,1023419,247927
2017/11/03,12100,12150,11050,11200,▼1400,－11.11%,10598,9941,10214,11881,2679062,247442
2017/11/02,9820,12600,9740,12600,▲2890,＋29.76%,10312,9853,10234,11905,4088778,288631
2017/11/01,9830,9910,9680,9710,▼90,－0.92%,9680,9691,10236,11912,156093,451518
2017/10/31,9620,9800,9570,9800,▲120,＋1.24%,9652,9661,10286,11943,38061,448011
2017/10/30,9850,9940,9670,9680,▼90,－0.92%,9662,9636,10335,11973,103911,441785
2017/10/27,9570,9920,9430,9770,▲330,＋3.50%,9726,9621,10387,12006,134480,454344
2017/10/26,9600,9670,9400,9440,▼130,－1.36%,9832,9620,10437,12039,112736,436485
2017/10/25,9810,9910,9570,9570,▼280,－2.84%,9894,9648,10492,12073,156602,445315
2017/10/24,10050,10400,9750,9850,▼150,－1.50%,9880,9674,10547,12108,285562,442780
2017/10/23,10400,11150,9990,10000,▼300,－2.91%,9832,9662,10600,12142,1060883,458876
2017/10/20,9850,12100,9680,10300,▲550,＋5.64%,9762,9642,10644,12176,1173197,453158
2017/10/19,9500,10000,9450,9750,▲250,＋2.63%,9636,9607,10685,12207,62801,457318
2017/10/18,9660,9740,9500,9500,▼110,－1.14%,9622,9611,10732,12241,7985,451612
2017/10/17,9600,9760,9590,9610,▼40,－0.41%,9652,9628,10787,12277,12813,454010
2017/10/16,9670,9750,9580,9650,▼20,－0.21%,9668,9646,10841,12312,11030,456226
2017/10/13,9700,9700,9630,9670,▼10,－0.10%,9678,9662,10896,12347,3089,451217
2017/10/12,9700,9750,9600,9680,▲30,＋0.31%,9632,9683,10954,12381,11012,451592
2017/10/11,9720,9800,9570,9650,▼40,－0.41%,9568,9712,11015,12417,39433,455025
2017/10/10,9750,9800,9670,9690,▼10,－0.10%,9458,9744,11068,12452,14784,456787
2017/09/29,9300,9850,9300,9700,▲260,＋2.75%,9382,9775,11123,12484,27511,461664
2017/09/28,9510,9510,9220,9440,▲80,＋0.85%,9316,9812,11180,12520,11610,462699
2017/09/27,9180,9370,9110,9360,▲260,＋2.86%,9378,9855,11239,12560,12855,461172
2017/09/26,9260,9390,9060,9100,▼210,－2.26%,9506,9917,11297,12599,40262,457308
2017/09/25,9500,9500,9090,9310,▼60,－0.64%,9706,9992,11362,12641,13841,463126
2017/09/22,9800,9800,9370,9370,▼380,－3.90%,9766,10062,11426,12683,29476,464520
2017/09/21,10000,10000,9510,9750,▼250,－2.50%,9810,10123,11495,12724,22144,468686
2017/09/20,10100,10100,9900,10000,▼100,－0.99%,9780,10166,11554,12763,12154,474346
2017/09/19,9630,10200,9580,10100,▲490,＋5.10%,9746,10198,11609,12801,30286,475403
2017/09/18,9590,9640,9490,9610,▲20,＋0.21%,9694,10233,11665,12832,13895,471950
2017/09/15,9490,9640,9480,9590,▼10,－0.10%,9766,10298,11730,12869,21363,470816
2017/09/14,9830,9910,9520,9600,▼230,－2.34%,9842,10356,11794,12908,52031,470024
2017/09/13,9730,9850,9700,9830,▼10,－0.10%,9942,10403,11858,12946,26372,473108
2017/09/12,9910,9950,9670,9840,▼130,－1.30%,10026,10434,11921,12987,47048,473831
2017/09/11,9900,10200,9800,9970,0.0,0.00%,10118,10467,11991,13028,57963,468550
2017/09/08,10100,10150,9930,9970,▼130,－1.29%,10184,10509,12059,13069,26326,469679
2017/09/07,10200,10350,9950,10100,▼150,－1.46%,10280,10560,12134,13110,58580,476413
2017/09/06,10300,10350,10150,10250,▼50,－0.49%,10320,10620,12213,13149,7871,485740
2017/09/05,10350,10350,10050,10300,0.0,0.00%,10390,10688,12281,13192,21557,488645
2017/09/04,10350,10450,10250,10300,▼150,－1.44%,10450,10755,12352,13232,20896,488930
2017/09/01,10300,10450,10200,10450,▲150,＋1.46%,10530,10823,12423,13271,22161,490896
2017/08/31,10450,10550,10200,10300,▼300,－2.83%,10560,10888,12493,13306,80749,487714
2017/08/30,10700,10750,10450,10600,0.0,0.00%,10620,10995,12565,13343,22095,490814
2017/08/29,10700,10750,10550,10600,▼100,－0.93%,10630,11100,12638,13378,15042,493264
2017/08/28,10700,10750,10450,10700,▲100,＋0.94%,10670,11205,12713,13413,13491,496056
2017/08/25,10600,10700,10500,10600,0.0,0.00%,10710,11308,12787,13446,12786,496812
2017/08/24,10550,10650,10450,10600,▼50,－0.47%,10740,11418,12850,13483,8023,498255
2017/08/23,10800,10800,10350,10650,▼150,－1.39%,10730,11525,12913,13518,35186,504139
2017/08/22,10850,11000,10500,10800,▼100,－0.92%,10690,11630,12976,13553,25080,506616
2017/08/21,10750,10950,10650,10900,▲150,＋1.40%,10630,11735,13032,13582,13832,510749
2017/08/18,10550,10800,10450,10750,▲200,＋1.90%,10610,11840,13087,13604,21582,509921
2017/08/17,10600,10800,10400,10550,▲100,＋0.96%,10660,11935,13139,13629,50000,511035
2017/08/16,10600,10800,10400,10450,▼50,－0.48%,10810,12045,13194,13657,46780,505665
2017/08/14,10900,10950,10500,10500,▼300,－2.78%,11040,12153,13244,13682,43575,503056
2017/08/11,10900,11100,10600,10800,▼200,－1.82%,11270,12268,13292,13695,43391,501686
2017/08/10,11300,11400,10800,11000,▼300,－2.65%,11440,12368,13329,13707,65821,496824
2017/08/09,11600,11800,11300,11300,▼300,－2.59%,11590,12465,13370,13715,28946,497057
2017/08/08,11550,11750,11500,11600,▼50,－0.43%,11820,12560,13403,13722,10402,505220
2017/08/07,11650,11750,11500,11650,0.0,0.00%,12040,12645,13433,13728,15172,507037
2017/08/04,11600,11850,11600,11650,▼100,－0.85%,12250,12705,13467,13732,22765,507183
2017/08/03,12400,12500,11600,11750,▼700,－5.62%,12470,12773,13508,13735,72820,509986
2017/08/02,12800,12800,12450,12450,▼250,－1.97%,12680,12840,13549,13738,31657,510058
2017/08/01,12700,13000,12600,12700,0.0,0.00%,12740,12868,13575,13737,33604,511164
2017/07/31,12750,12750,12500,12700,▼50,－0.39%,12750,12875,13588,13735,7385,516895
2017/07/28,12750,12850,12450,12750,▼50,－0.39%,12790,12890,13600,13733,13270,518050
2017/07/27,12850,12850,12700,12800,▲50,＋0.39%,12840,12910,13612,13731,9867,526341
2017/07/26,12850,13000,12600,12750,0.0,0.00%,12810,12945,13625,13729,25885,527877
2017/07/25,12900,12950,12550,12750,▼150,－1.16%,12810,12970,13641,13733,24474,527663
2017/07/24,13050,13100,12750,12900,▼100,－0.77%,12780,13000,13655,13736,19499,529372
2017/07/21,12600,13100,12450,13000,▲350,＋2.77%,12760,13028,13669,13735,18515,530940
2017/07/20,12700,12850,12500,12650,▼100,－0.78%,12720,13053,13685,13728,16775,529531
2017/07/19,12600,12800,12550,12750,▲150,＋1.19%,12780,13090,13708,13730,4359,528076
2017/07/18,12800,13000,12450,12600,▼200,－1.56%,12870,13125,13728,13719,17084,528852
2017/07/17,12800,13100,12650,12800,0.0,0.00%,13010,13175,13750,13709,14263,531819
2017/07/14,13000,13050,12750,12800,▼150,－1.16%,13020,13238,13767,13698,9235,531340
2017/07/13,13200,13200,12950,12950,▼250,－1.89%,13060,13300,13783,13685,9152,533160
2017/07/12,13250,13250,12900,13200,▼100,－0.75%,13090,13378,13798,13669,13195,535668
2017/07/11,12900,13300,12850,13300,▲450,＋3.50%,13050,13458,13807,13651,34798,538615
2017/07/10,12900,12900,12650,12850,▼150,－1.15%,12960,13510,13818,13633,10704,538541
2017/07/07,13050,13100,12800,13000,▼100,－0.76%,12990,13595,13835,13619,15213,539722
2017/07/06,12950,13200,12800,13100,▲100,＋0.77%,13020,13673,13845,13605,8226,539503
2017/07/05,12850,13100,12850,13000,▲150,＋1.17%,13100,13750,13860,13593,13761,538925
2017/07/04,12900,13150,12750,12850,▼150,－1.15%,13150,13833,13880,13580,9895,536549
2017/07/03,13150,13200,12800,13000,▼150,－1.14%,13250,13940,13901,13568,19748,537562
2017/06/30,13500,13500,13150,13150,▼350,－2.59%,13340,14043,13919,13554,20683,539313
2017/06/29,13250,13500,13150,13500,▲250,＋1.89%,13410,14143,13940,13538,9166,540466
2017/06/28,13200,13450,13150,13250,▼100,－0.75%,13390,14188,13953,13519,10631,539644
2017/06/27,13500,13600,13200,13350,▼100,－0.74%,13430,14245,13973,13502,21371,538888
2017/06/26,13500,13500,13300,13450,▼50,－0.37%,13480,14298,13992,13483,7751,541683
2017/06/23,13400,13600,13250,13500,▲100,＋0.75%,13600,14333,13999,13461,10656,543755
2017/06/22,13500,13600,13150,13400,▼50,－0.37%,13710,14368,14008,13438,25282,543838
2017/06/21,13800,13850,13250,13450,▼150,－1.10%,13930,14393,14022,13421,27009,547513
2017/06/20,14050,14050,13600,13600,▼450,－3.20%,14200,14413,14035,13404,31245,545118
2017/06/19,14050,14050,13700,14050,0.0,0.00%,14350,14405,14053,13386,35308,541522
2017/06/16,14650,14650,14000,14050,▼450,－3.10%,14450,14370,14065,13364,50136,537081
2017/06/15,14800,15050,14450,14500,▼300,－2.03%,14550,14320,14080,13340,15264,538624
2017/06/14,14300,15000,14200,14800,▲450,＋3.14%,14580,14268,14085,13313,41789,541674
2017/06/13,14600,14600,14300,14350,▼200,－1.37%,14550,14190,14086,13284,25544,542494
2017/06/12,14700,14700,14300,14550,0.0,0.00%,14680,14143,14103,13262,29141,545710
2017/06/09,14700,14700,14350,14550,▼100,－0.68%,14780,14100,14112,13239,19593,547067
2017/06/08,14600,14900,14250,14650,0.0,0.00%,14900,14078,14120,13213,60972,546500
2017/06/07,15100,15100,14500,14650,▼350,－2.33%,14850,14058,14120,13184,37120,551035
2017/06/05,15250,15300,14800,15000,▼50,－0.33%,14800,14025,14120,13152,58324,550879
2017/06/02,15200,15650,15050,15050,▼100,－0.66%,14680,13950,14118,13120,88844,552242
2017/06/01,14800,16200,14550,15150,▲750,＋5.21%,14500,13868,14113,13088,443804,554638
2017/05/31,14300,14550,14150,14400,0.0,0.00%,14310,13783,14105,13054,26923,507892
2017/05/30,14350,14500,13950,14400,0.0,0.00%,14210,13743,14115,13027,22247,508098
2017/05/29,14300,14500,14150,14400,▲250,＋1.77%,14100,13708,14123,12999,47060,509145
2017/05/26,14200,14300,14000,14150,▼50,－0.35%,13910,13668,14130,12971,36616,508287
2017/05/25,14000,14300,13550,14200,▲300,＋2.16%,13750,13648,14132,12945,60264,509849
2017/05/24,13900,13950,13700,13900,▲50,＋0.36%,13520,13635,14122,12918,15171,504290
2017/05/23,13550,13900,13250,13850,▲400,＋2.97%,13430,13640,14118,12898,26617,503129
2017/05/22,13300,13500,13200,13450,▲100,＋0.75%,13310,13648,14120,12877,14324,503492
2017/05/19,13200,13350,12950,13350,▲300,＋2.30%,13300,13670,14119,12858,19475,501946
2017/05/18,13400,13400,12900,13050,▼400,－2.97%,13370,13693,14099,12841,31075,497289
2017/05/17,13400,13450,13000,13450,▲200,＋1.51%,13580,13728,14084,12828,35325,492011
2017/05/16,13450,13800,13200,13250,▼150,－1.12%,13740,13750,14060,12813,44762,487691
2017/05/15,13650,13700,13200,13400,▼300,－2.19%,13890,13773,14042,12804,45177,486088
2017/05/12,14100,14200,13550,13700,▼400,－2.84%,13910,13803,14023,12795,41461,487587
2017/05/11,14100,14300,13850,14100,▼150,－1.05%,13850,13810,13998,12785,16709,488639
2017/05/10,14000,14350,13950,14250,▲250,＋1.79%,13720,13785,13963,12771,22965,488580
2017/05/08,13500,14100,13400,14000,▲500,＋3.70%,13590,13773,13927,12754,45027,488393
2017/05/04,13350,13650,13300,13500,▲100,＋0.75%,13530,13783,13898,12737,15918,484687
2017/05/02,13150,13450,13150,13400,▼50,－0.37%,13550,13813,13882,12721,11665,479745
2017/04/28,13600,13700,13400,13450,▼150,－1.10%,13620,13848,13867,12712,11678,478061
2017/04/27,13900,14050,13550,13600,▼100,－0.73%,13720,13895,13851,12701,13123,478262
2017/04/26,13600,13950,13550,13700,▲100,＋0.74%,13800,13928,13833,12688,25982,478432
2017/04/25,13850,13850,13500,13600,▼150,－1.09%,13860,13965,13825,12677,27199,477048
2017/04/24,14000,14000,13650,13750,▼200,－1.43%,13920,14010,13818,12668,24265,476903
2017/04/21,14100,14100,13850,13950,▼50,－0.36%,13930,14018,13800,12662,3554,476562
2017/04/20,14200,14250,13900,14000,0.0,0.00%,13890,14023,13772,12657,5770,476354
2017/04/19,13900,14200,13600,14000,▲100,＋0.72%,13870,14033,13753,12651,15212,475304
2017/04/18,13750,14150,13750,13900,▲100,＋0.72%,13810,14045,13710,12648,5182,473544
2017/04/17,13650,13900,13650,13800,▲50,＋0.36%,13830,14083,13668,12646,9157,472240
2017/04/14,13850,14100,13500,13750,▼150,－1.08%,13840,14133,13630,12645,11531,469857
2017/04/13,13600,14150,13600,13900,▲200,＋1.46%,13810,14193,13588,12644,11960,469924
2017/04/12,14050,14050,13550,13700,▼300,－2.14%,13830,14238,13540,12640,16493,465229
2017/04/11,13950,14100,13500,14000,▲150,＋1.08%,13930,14295,13496,12639,14697,464291
2017/04/10,13950,13950,13450,13850,▲250,＋1.84%,13950,14365,13448,12638,16435,463722
2017/04/07,14000,14150,13600,13600,▼400,－2.86%,14000,14425,13403,12640,20143,457906
2017/04/06,14200,14250,13900,14000,▼200,－1.41%,14160,14498,13366,12645,11541,454911
2017/04/05,14150,14300,13950,14200,▲100,＋0.71%,14210,14530,13325,12646,10614,453732
2017/04/04,14350,14350,13900,14100,0.0,0.00%,14260,14553,13280,12646,18382,449535
2017/04/03,14450,14450,13950,14100,▼300,－2.08%,14340,14593,13235,12647,13815,446950
2017/03/31,14050,14400,14050,14400,▲150,＋1.05%,14300,14623,13189,12648,6264,444633
2017/03/30,14450,14600,14000,14250,▼200,－1.38%,14230,14638,13137,12646,10323,441721
2017/03/29,14450,14600,14300,14450,▼50,－0.34%,14220,14675,13086,12645,11511,442486
2017/03/28,13900,14500,13750,14500,▲600,＋4.32%,14180,14695,13032,12642,6370,443495
2017/03/27,13850,14250,13750,13900,▼150,－1.07%,14210,14713,12973,12636,12635,442912
2017/03/24,14300,14300,13950,14050,▼150,－1.06%,14390,14730,12923,12636,16143,442269
2017/03/23,14250,14350,14050,14200,▼50,－0.35%,14570,14708,12868,12636,23260,441170
2017/03/22,14400,14600,14200,14250,▼400,－2.73%,14690,14683,12820,12638,18026,435317
2017/03/21,14700,14750,14300,14650,▼150,－1.01%,14810,14668,12773,12638,22420,436409
2017/03/20,14750,15200,14600,14800,▼150,－1.00%,14960,14605,12720,12637,12381,435246
2017/03/17,14900,15200,14400,14950,▲150,＋1.01%,15010,14473,12663,12633,13403,437593
2017/03/16,14800,15150,14650,14800,▼50,－0.34%,15030,14333,12601,12629,18131,436336
2017/03/15,15600,15600,14800,14850,▼550,－3.57%,15000,14193,12542,12625,32052,433730
2017/03/14,15300,15600,15100,15400,▲350,＋2.33%,14960,14058,12483,12620,32781,435192
2017/03/13,15200,15400,14850,15050,0.0,0.00%,14860,13900,12420,12610,33196,435385
2017/03/10,14450,15050,14150,15050,▲400,＋2.73%,14790,13758,12367,12601,26394,440405
2017/03/09,14750,14850,14500,14650,0.0,0.00%,14720,13608,12305,12593,12814,438715
2017/03/08,15000,15050,14650,14650,▼250,－1.68%,14790,13478,12248,12591,8357,438011
2017/03/07,14700,15000,14500,14900,▲200,＋1.36%,14830,13360,12184,12590,28190,438072
2017/03/06,14700,14900,14400,14700,0.0,0.00%,14820,13240,12121,12591,18444,433681
2017/03/03,15000,15100,14350,14700,▼300,－2.00%,14730,13130,12064,12593,34935,432371
2017/03/02,14700,15350,14700,15000,▲150,＋1.01%,14510,13020,12003,12594,35826,434107
2017/02/28,14850,15400,14700,14850,0.0,0.00%,14250,12898,11938,12591,42834,430583
2017/02/27,13900,14950,13800,14850,▲600,＋4.21%,14070,12815,11876,12589,55380,433382
2017/02/24,13750,14400,13750,14250,▲650,＋4.78%,13780,12730,11812,12588,43163,428648
2017/02/23,13700,14000,13450,13600,▼100,－0.73%,13360,12653,11758,12593,30914,427040
2017/02/22,14050,14550,13700,13700,▼250,－1.79%,13070,12585,11715,12603,49717,424533
2017/02/21,13550,14500,13400,13950,▲550,＋4.10%,12730,12543,11677,12615,164623,423113
2017/02/20,12450,13400,12300,13400,▲1250,＋10.29%,12370,12418,11633,12624,95089,417063
2017/02/17,12050,12150,11850,12150,0.0,0.00%,12140,12318,11598,12638,13293,416012
2017/02/16,12000,12250,11950,12150,▲150,＋1.25%,12150,12285,11583,12666,7300,418793
2017/02/15,12150,12250,12000,12000,▼150,－1.23%,12130,12240,11571,12700,10605,420127
2017/02/14,12350,12400,11950,12150,▼100,－0.82%,12140,12190,11567,12736,23078,422027
2017/02/13,12200,12600,12050,12250,▲50,＋0.41%,12170,12135,11566,12775,12212,433588
2017/02/10,12050,12450,11850,12200,▲150,＋1.24%,12220,12080,11568,12809,11820,435742
2017/02/09,11950,12200,11750,12050,0.0,0.00%,12280,12028,11573,12842,26920,438741
2017/02/08,12200,12400,11950,12050,▼250,－2.03%,12370,11993,11578,12873,19352,441286
2017/02/07,12350,12500,12100,12300,▼200,－1.60%,12470,11968,11581,12904,22233,446196
2017/02/06,12550,12800,12250,12500,0.0,0.00%,12650,11928,11576,12937,19224,450948
2017/02/03,12300,12650,11950,12500,0.0,0.00%,12780,11873,11560,12970,47243,454634
2017/02/02,12550,12900,12250,12500,▼50,－0.40%,12820,11815,11558,12999,33299,463753
2017/02/01,13050,13100,12500,12550,▼650,－4.92%,12770,11753,11552,13030,32192,471327
2017/01/31,13200,13500,13000,13200,▲50,＋0.38%,12830,11685,11542,13058,14295,480372
2017/01/26,12800,13600,12500,13150,▲450,＋3.54%,12480,11585,11529,13085,51043,484990
2017/01/25,12150,12750,11800,12700,▲450,＋3.67%,12130,11478,11518,13113,49584,496428
2017/01/24,12850,12900,12200,12250,▼600,－4.67%,11890,11388,11523,13147,31956,507232
2017/01/23,11600,13150,11600,12850,▲1400,＋12.23%,11690,11313,11542,13174,92216,517706
2017/01/20,11400,11600,11400,11450,▲50,＋0.44%,11320,11235,11549,13195,7788,518500
2017/01/19,11500,11550,11400,11400,▼100,－0.87%,11240,11233,11587,13228,7267,517514
2017/01/18,11350,11500,11150,11500,▲250,＋2.22%,11190,11238,11624,13263,8150,518470
2017/01/17,11050,11600,11000,11250,▲250,＋2.27%,11120,11230,11659,13298,13905,518646
2017/01/16,11000,11200,10850,11000,▼50,－0.45%,11140,11230,11699,13329,8789,519099
2017/01/13,11150,11350,11000,11050,▼100,－0.90%,11250,11243,11741,13362,14142,521844
2017/01/12,11150,11150,10800,11150,0.0,0.00%,11340,11255,11783,13392,10877,525426
2017/01/11,11300,11300,10850,11150,▼200,－1.76%,11390,11280,11828,13422,20420,528274
2017/01/10,11500,11550,11250,11350,▼200,－1.73%,11430,11315,11877,13451,6588,528279
2017/01/09,11400,11550,11400,11550,▲50,＋0.43%,11410,11315,11924,13478,2974,529533
2017/01/06,11500,11500,11300,11500,▲100,＋0.88%,11340,11298,11968,13504,2086,529733
2017/01/05,11500,11500,11300,11400,▲50,＋0.44%,11280,11265,12012,13531,3780,529401
2017/01/04,11350,11350,11100,11350,▲100,＋0.89%,11200,11250,12059,13560,7164,528680
2017/01/03,11200,11350,11000,11250,▲50,＋0.45%,11110,11248,12107,13589,7599,528121
2017/01/02,11350,11400,11150,11200,0.0,0.00%,11010,11238,12155,13617,5210,526916
2016/12/29,11000,11250,10950,11200,▲200,＋1.82%,11030,11233,12203,13645,7356,518890
2016/12/28,10900,11000,10800,11000,▲100,＋0.92%,11070,11228,12252,13673,3787,516614
2016/12/27,10850,10900,10650,10900,▲150,＋1.40%,11170,11228,12298,13701,14232,518295
2016/12/26,11300,11300,10400,10750,▼550,－4.87%,11260,11235,12348,13730,55411,518312
2016/12/23,11400,11400,11200,11300,▼100,－0.88%,11360,11248,12403,13762,4274,520390
2016/12/22,11400,11600,11250,11400,▼100,－0.87%,11350,11253,12455,13790,5878,528067
2016/12/21,11450,11550,11350,11500,▲150,＋1.32%,11330,11250,12503,13810,8038,530905
2016/12/20,11250,11400,11250,11350,▲100,＋0.89%,11360,11238,12553,13833,5463,531088
2016/12/19,11200,11500,11150,11250,0.0,0.00%,11460,11235,12604,13855,5977,531357
2016/12/16,11400,11400,11100,11250,▼50,－0.44%,11480,11243,12657,13874,5124,531728
2016/12/15,11650,11650,11150,11300,▼350,－3.00%,11470,11268,12709,13892,23165,531889
2016/12/14,12000,12000,11600,11650,▼200,－1.69%,11380,11308,12758,13922,2764,532356
2016/12/13,11400,11900,11400,11850,▲500,＋4.41%,11270,11345,12800,13949,12611,533390
2016/12/12,11200,11500,11200,11350,▲150,＋1.34%,11160,11375,12836,13974,4325,530919
2016/12/09,11000,11200,10800,11200,▲350,＋3.23%,11100,11428,12881,14004,10124,530012
2016/12/08,11100,11250,10800,10850,▼250,－2.25%,11080,11478,12934,14032,9609,527281
2016/12/07,11300,11300,11000,11100,▼200,－1.77%,11130,11535,12997,14065,2601,526855
