[일시]농심,시가,고가,저가,종가,대비,대비율,<가격이동평균>5,20,60,120,[거래량],[외국인_보유량]
1988/07/04,10905,10905,10849,10905,0.0,0.00%,10849,11461,12206,12434,850,N/A
1988/07/02,10905,10905,10739,10905,0.0,0.00%,10849,11525,12233,12442,1650,N/A
1988/07/01,10960,10960,10877,10905,▲166,＋1.55%,10849,11588,12262,12451,960,N/A
1988/06/30,10794,10849,10739,10739,▼55,－0.51%,10905,11647,12288,12463,2090,N/A
1988/06/29,10794,10794,10794,10794,▼111,－1.02%,11027,11719,12322,12477,460,N/A
1988/06/28,10794,10905,10794,10905,0.0,0.00%,11182,11796,12354,12491,1390,N/A
1988/06/27,10794,11182,10794,10905,▼277,－2.48%,11337,11868,12388,12504,580,N/A
1988/06/25,11348,11348,11182,11182,▼166,－1.46%,11480,11934,12423,12519,130,N/A
1988/06/24,11514,11514,11348,11348,▼221,－1.91%,11613,11984,12449,12531,1040,N/A
1988/06/23,11624,11624,11569,11569,▼111,－0.95%,11735,12026,12474,12541,440,N/A
1988/06/22,11901,11901,11624,11680,▲55,＋0.48%,11790,12056,12495,12550,750,N/A
1988/06/21,11624,11735,11624,11624,▼221,－1.87%,11846,12073,12514,12557,1360,N/A
1988/06/20,11901,11901,11846,11846,▼111,－0.93%,11912,12092,12528,12565,1700,N/A
1988/06/18,12012,12123,11957,11957,▲111,＋0.93%,11957,12095,12541,12570,840,N/A
1988/06/17,12067,12067,11846,11846,▼111,－0.93%,11979,12170,12552,12574,1020,N/A
1988/06/16,12067,12067,11957,11957,0.0,0.00%,12023,12255,12567,12579,2920,N/A
1988/06/15,12067,12067,11957,11957,▼111,－0.92%,12067,12336,12581,12585,660,N/A
1988/06/14,11957,12067,11957,12067,0.0,0.00%,12112,12405,12594,12589,420,N/A
1988/06/13,12067,12067,12067,12067,0.0,0.00%,12112,12452,12607,12591,440,N/A
1988/06/11,12012,12067,12012,12067,▼111,－0.91%,12134,12491,12614,12592,1230,N/A
1988/06/10,12178,12178,12178,12178,0.0,0.00%,12189,12524,12624,12597,1740,N/A
1988/06/09,11624,12178,11624,12178,▲111,＋0.92%,12222,12560,12631,12606,640,N/A
1988/06/08,12178,12233,12067,12067,▼111,－0.91%,12233,12596,12637,12614,500,N/A
1988/06/07,12344,12344,12178,12178,▼166,－1.35%,12255,12629,12638,12619,640,N/A
1988/06/04,12455,12455,12344,12344,0.0,0.00%,12255,12651,12645,12627,1750,N/A
1988/06/03,12455,12455,12289,12344,▲111,＋0.90%,12222,12662,12647,12632,3240,N/A
1988/06/02,12178,12455,12178,12233,▲55,＋0.45%,12156,12696,12648,12632,1210,N/A
1988/06/01,11901,12178,11901,12178,0.0,0.00%,12112,12737,12650,12628,5610,N/A
1988/05/31,12178,12289,12178,12178,0.0,0.00%,12056,12781,12657,12624,1960,N/A
1988/05/30,11901,12178,11901,12178,▲166,＋1.38%,12311,12826,12658,12618,1140,N/A
1988/05/28,12123,12178,12012,12012,0.0,0.00%,12588,12870,12659,12611,740,N/A
1988/05/27,12178,12178,12012,12012,▲111,＋0.93%,12898,12895,12666,12603,1580,N/A
