[일시]아세아,시가,고가,저가,종가,대비,대비율,<가격이동평균>5,20,60,120,[거래량],[외국인_보유량]
1997/08/21,26456,27242,26456,26980,0.0,0.00%,27347,27639,26421,25679,18180,N/A
1997/08/20,26631,27242,26631,26980,▼262,－0.96%,27574,27635,26357,25673,20820,N/A
1997/08/19,27766,27766,26893,27242,▼349,－1.27%,27731,27626,26296,25656,12870,N/A
1997/08/18,27853,28115,27504,27591,▼349,－1.25%,27836,27600,26228,25636,43260,N/A
1997/08/16,27941,27941,27067,27941,▼175,－0.62%,27801,27574,26155,25631,1420,N/A
1997/08/14,27941,28115,27591,28115,▲349,＋1.26%,27679,27508,26075,25628,28560,N/A
1997/08/13,27679,27941,27504,27766,0.0,0.00%,27574,27412,25996,25612,18890,N/A
1997/08/12,27417,27941,27417,27766,▲349,＋1.27%,27504,27316,25922,25589,15620,N/A
1997/08/11,27417,27766,27242,27417,▲87,＋0.32%,27469,27207,25864,25572,24390,N/A
1997/08/09,27679,27679,27329,27329,▼262,－0.95%,27626,27137,25804,25561,14610,N/A
1997/08/08,27591,28028,27591,27591,▲175,＋0.64%,27836,27072,25756,25540,30710,N/A
1997/08/07,27679,27941,27067,27417,▼175,－0.63%,27941,27002,25711,25522,33840,N/A
1997/08/06,27941,28115,27591,27591,▼611,－2.17%,28063,26954,25659,25519,33610,N/A
1997/08/05,28115,28552,28115,28202,▼175,－0.62%,28045,26941,25603,25518,27260,N/A
1997/08/04,28290,28552,27591,28377,▲262,＋0.93%,27923,26897,25541,25512,34550,N/A
1997/08/02,28377,28726,28115,28115,▲87,＋0.31%,27696,26862,25480,25518,25480,N/A
1997/08/01,27504,28552,27504,28028,▲524,＋1.90%,27452,26810,25424,25528,57620,N/A
1997/07/31,27329,27853,27242,27504,▼87,－0.32%,27207,26762,25372,25542,26810,N/A
1997/07/30,27242,27591,26893,27591,▲349,＋1.28%,27050,26749,25339,25547,30090,N/A
1997/07/29,26893,28202,26718,27242,▲349,＋1.30%,26945,26692,25295,25544,52970,N/A
1997/07/28,26631,27417,26631,26893,▲87,＋0.33%,26823,26626,25248,25526,15520,N/A
1997/07/26,26805,27067,26631,26805,▲87,＋0.33%,26683,26592,25200,25512,7190,N/A
1997/07/25,26631,27591,26631,26718,▼349,－1.29%,26491,26583,25161,25488,43200,N/A
1997/07/24,26369,27591,26369,27067,▲437,＋1.64%,26264,26570,25123,25462,25090,N/A
1997/07/23,26020,26980,25670,26631,▲437,＋1.67%,26055,26482,25080,25435,28930,N/A
1997/07/22,26282,26805,26020,26194,▲349,＋1.35%,25932,26373,25043,25409,38140,N/A
1997/07/21,25932,26282,25845,25845,▲262,＋1.02%,25932,26299,25021,25387,8950,N/A
1997/07/19,26020,26020,25583,25583,▼437,－1.68%,26055,26255,25011,25365,16460,N/A
1997/07/18,26194,26369,25845,26020,0.0,0.00%,26404,26220,24992,25344,11520,N/A
1997/07/16,25758,26194,25758,26020,▼175,－0.67%,26666,26151,24973,25324,20420,N/A
1997/07/15,26456,26631,25932,26194,▼262,－0.99%,26998,26094,24965,25296,44480,N/A
1997/07/14,27155,27155,26194,26456,▼873,－3.19%,27172,26046,24941,25264,16210,N/A
1997/07/12,27504,27504,26631,27329,0.0,0.00%,27294,25989,24922,25225,27500,N/A
1997/07/11,27941,27941,27329,27329,▼349,－1.26%,27277,25910,24899,25193,30730,N/A
1997/07/10,27242,27766,27155,27679,▲611,＋2.26%,27102,25797,24866,25161,55850,N/A
1997/07/09,27067,27504,26980,27067,0.0,0.00%,26753,25653,24841,25134,51060,N/A
1997/07/08,27504,27504,26718,27067,▼175,－0.64%,26578,25518,24831,25119,31760,N/A
1997/07/07,26718,27679,26456,27242,▲786,＋2.97%,26491,25391,24823,25110,56500,N/A
1997/07/05,26194,26893,26194,26456,▲524,＋2.02%,26334,25251,24813,25098,31310,N/A
1997/07/04,26194,26893,25932,25932,▼262,－1.00%,26107,25129,24820,25084,28240,N/A
1997/07/03,26631,27067,26194,26194,▼437,－1.64%,25810,24998,24839,25064,33490,N/A
1997/07/02,26980,27067,26020,26631,▲175,＋0.66%,25513,24845,24839,25029,37900,N/A
1997/07/01,24972,26631,24972,26456,▲1135,＋4.48%,25181,24679,24835,24991,53340,N/A
1997/06/30,24710,25670,24710,25321,▲873,＋3.57%,24867,24513,24802,24953,45870,N/A
1997/06/28,24710,24797,24273,24448,▼262,－1.06%,24727,24409,24787,24931,10250,N/A
1997/06/27,25321,25321,24535,24710,▼262,－1.05%,24815,24343,24794,24903,19630,N/A
1997/06/26,25059,25234,24623,24972,▲87,＋0.35%,24919,24278,24804,24862,12460,N/A
1997/06/25,24535,25146,24448,24885,▲262,＋1.06%,24989,24195,24803,24818,20360,N/A
1997/06/24,24535,24885,24448,24623,▼262,－1.05%,25164,24164,24802,24781,15410,N/A
1997/06/23,24448,25321,24448,24885,▼349,－1.38%,25251,24125,24803,24749,25850,N/A
1997/06/21,25321,25670,25234,25234,▼87,－0.34%,25234,24103,24806,24703,12140,N/A
1997/06/20,26020,26020,25321,25321,▼437,－1.69%,25059,24086,24800,24649,23070,N/A
1997/06/19,25146,25758,25059,25758,▲699,＋2.79%,24902,24033,24800,24595,31260,N/A
1997/06/18,25234,26020,24623,25059,▲262,＋1.06%,24640,23959,24797,24539,56590,N/A
1997/06/17,24710,25234,24535,24797,▲437,＋1.79%,24430,23928,24810,24497,28210,N/A
1997/06/16,25146,25146,24186,24361,▼175,－0.71%,24134,23924,24829,24449,25020,N/A
1997/06/14,24885,26020,24535,24535,▲87,＋0.36%,23889,23946,24828,24405,56640,N/A
1997/06/13,24011,24448,23138,24448,▲437,＋1.82%,23645,23963,24844,24362,47330,N/A
1997/06/12,23487,24361,23138,24011,▲699,＋3.00%,23383,24016,24863,24316,78860,N/A
1997/06/11,23313,23662,23226,23313,▲175,＋0.75%,23226,24064,24889,24273,16640,N/A
1997/06/10,23400,23400,23138,23138,▼175,－0.75%,23191,24121,24937,24235,13590,N/A
1997/06/09,22876,23400,22876,23313,▲175,＋0.75%,23243,24164,24988,24199,18830,N/A
1997/06/07,23400,23487,23138,23138,▼87,－0.38%,23243,24221,25015,24165,4420,N/A
1997/06/05,23138,23575,23138,23226,▲87,＋0.38%,23470,24286,25045,24121,42580,N/A
1997/06/04,23575,23749,23138,23138,▼262,－1.12%,23592,24348,25107,24064,46810,N/A
1997/06/03,23662,24623,23400,23400,▲87,＋0.37%,23854,24413,25181,24010,27480,N/A
1997/06/02,24273,24273,23313,23313,▼960,－3.96%,24151,24487,25228,23961,12800,N/A
1997/05/31,24273,24273,23575,24273,▲437,＋1.83%,24343,24583,25256,23916,4350,N/A
1997/05/30,24273,24623,23749,23837,▼611,－2.50%,24343,24592,25280,23869,138320,N/A
1997/05/29,25146,25146,23051,24448,▼437,－1.75%,24465,24644,25318,23824,5740,N/A
1997/05/28,24273,25583,24273,24885,▲611,＋2.52%,24518,24697,25324,23788,154010,N/A
1997/05/27,24273,24361,24011,24273,0.0,0.00%,24500,24692,25333,23755,6150,N/A
1997/05/26,24448,24448,24099,24273,▼175,－0.71%,24623,24745,25379,23720,6490,N/A
1997/05/24,24710,24710,24186,24448,▼262,－1.06%,24867,24828,25433,23685,2460,N/A
1997/05/23,24797,24797,24011,24710,▼87,－0.35%,24972,24871,25484,23649,9760,N/A
1997/05/22,24885,24885,24099,24797,▼87,－0.35%,24919,24946,25555,23608,6770,N/A
1997/05/21,25496,25496,24623,24885,▼611,－2.40%,24762,25029,25633,23555,4910,N/A
1997/05/20,25146,26020,24011,25496,▲524,＋2.10%,24675,25116,25713,23499,19920,N/A
1997/05/19,24011,25234,24011,24972,▲524,＋2.14%,24465,25173,25756,23436,12220,N/A
1997/05/17,24011,24448,23924,24448,▲437,＋1.82%,24361,25269,25793,23389,7650,N/A
1997/05/16,24448,24448,23837,24011,▼437,－1.79%,24361,25400,25804,23351,6730,N/A
1997/05/15,24710,24710,24011,24448,0.0,0.00%,24535,25509,25825,23314,18090,N/A
1997/05/13,24885,24885,23575,24448,0.0,0.00%,24692,25605,25816,23274,15720,N/A
1997/05/12,24448,24797,24186,24448,0.0,0.00%,24692,25605,25800,23238,11520,N/A
1997/05/10,25321,25321,24186,24448,▼437,－1.75%,24780,25605,25790,23199,8160,N/A
1997/05/09,24448,25496,24448,24885,▼349,－1.38%,24989,25627,25775,23159,9950,N/A
1997/05/08,24011,25321,24011,25234,▲786,＋3.21%,24972,25649,25753,23115,20190,N/A
1997/05/07,24885,24885,24186,24448,▼437,－1.75%,24989,25631,25718,23068,9600,N/A
1997/05/06,23837,25321,23837,24885,▼611,－2.40%,25286,25649,25697,23033,12220,N/A
1997/05/03,25408,25496,24972,25496,▲699,＋2.82%,25373,25640,25675,22996,14880,N/A
1997/05/02,25496,25496,24710,24797,▼524,－2.07%,25513,25618,25628,22957,18040,N/A
1997/04/30,26107,26107,25321,25321,▼611,－2.36%,25845,25622,25586,22924,11050,N/A
1997/04/29,25321,25932,25321,25932,▲611,＋2.41%,26107,25622,25528,22886,11750,N/A
1997/04/28,26282,26282,25321,25321,▼873,－3.33%,26247,25605,25487,22838,7250,N/A
1997/04/26,26369,26631,25408,26194,▼262,－0.99%,26561,25631,25456,22794,6660,N/A
1997/04/25,26369,27067,25670,26456,▼175,－0.66%,26736,25618,25427,22733,22820,N/A
1997/04/24,26718,27242,26282,26631,0.0,0.00%,26683,25509,25407,22676,24130,N/A
1997/04/23,26893,27242,26194,26631,▼262,－0.97%,26631,25452,25397,22627,26990,N/A
1997/04/22,27067,27067,26631,26893,▼175,－0.65%,26194,25400,25382,22577,32650,N/A
1997/04/21,25670,27067,25670,27067,▲873,＋3.33%,25705,25334,25347,22532,61440,N/A
1997/04/19,26543,26893,25932,26194,▼175,－0.66%,25269,25291,25289,22488,24340,N/A
1997/04/18,24623,26369,24623,26369,▲1921,＋7.86%,25094,25291,25218,22452,47160,N/A
1997/04/17,24623,24972,24448,24448,0.0,0.00%,24797,25221,25146,22414,14220,N/A
1997/04/16,25059,25059,24448,24448,▼437,－1.75%,24867,25243,25104,22392,19010,N/A
1997/04/15,25496,25496,24885,24885,▼437,－1.72%,24919,25369,25075,22367,13910,N/A
1997/04/14,25059,26020,24972,25321,▲437,＋1.75%,24954,25504,25011,22341,27010,N/A
1997/04/12,24797,25321,24797,24885,▲87,＋0.35%,24867,25548,24919,22312,20300,N/A
1997/04/11,24972,25321,24448,24797,▲87,＋0.35%,24954,25552,24832,22286,23550,N/A
1997/04/10,25408,26107,24623,24710,▼349,－1.39%,25112,25600,24761,22261,22050,N/A
1997/04/09,24885,25758,24535,25059,▲175,＋0.70%,25339,25670,24695,22241,31010,N/A
1997/04/08,25408,25583,24885,24885,▼437,－1.72%,25513,25657,24599,22220,2500,N/A
1997/04/07,25321,26020,25321,25321,▼262,－1.02%,25391,25683,24499,22202,8380,N/A
1997/04/04,26631,26631,25583,25583,▼262,－1.01%,25426,25771,24390,22176,6190,N/A
1997/04/03,25670,26980,25408,25845,▼87,－0.34%,25426,25867,24281,22149,21110,N/A
1997/04/02,24623,26194,24623,25932,▲1659,＋6.83%,25373,25950,24185,22126,18090,N/A
1997/04/01,25932,26456,24273,24273,▼1222,－4.79%,25426,26103,24068,22106,36680,N/A
1997/03/31,26020,26107,25321,25496,▼87,－0.34%,25810,26360,23982,22096,16050,N/A
1997/03/29,25670,26107,25583,25583,0.0,0.00%,25705,26570,23880,22075,10930,N/A
1997/03/28,25845,26456,25408,25583,▼611,－2.33%,25566,26696,23768,22049,28060,N/A
1997/03/27,26194,27853,25758,26194,0.0,0.00%,25845,26775,23658,22032,40470,N/A
1997/03/26,25583,26893,24972,26194,▲1222,＋4.90%,26124,26722,23534,22010,29920,N/A
1997/03/25,24448,25496,24448,24972,▲87,＋0.35%,26124,26674,23410,21989,30730,N/A
1997/03/24,25845,26980,24885,24885,▼2096,－7.77%,26124,26622,23314,21978,12990,N/A
1997/03/22,28814,28814,26980,26980,▼611,－2.22%,26299,26552,23196,21970,33200,N/A
1997/03/21,26194,28290,25321,27591,▲1397,＋5.33%,26124,26395,23022,21946,44750,N/A
1997/03/20,24710,26194,24448,26194,▲1222,＋4.90%,25566,26194,22838,21922,16870,N/A
1997/03/19,26194,26194,24885,24972,▼786,－3.05%,25408,26063,22694,21911,7900,N/A
1997/03/18,26107,26194,25321,25758,▼349,－1.34%,25828,25972,22577,21903,5340,N/A
1997/03/17,24972,26194,24972,26107,▲1310,＋5.28%,26177,25841,22457,21900,12770,N/A
1997/03/15,24448,26107,24448,24797,▼611,－2.41%,26456,25714,22331,21896,11550,N/A
1997/03/14,26194,27417,25321,25408,▼1659,－6.13%,27294,25609,22252,21893,15260,N/A
1997/03/13,27766,27766,27067,27067,▼437,－1.59%,28098,25452,22178,21885,31560,N/A
1997/03/12,27504,27941,26456,27504,0.0,0.00%,28622,25190,22061,21854,43660,N/A
1997/03/11,28988,29599,27504,27504,▼1484,－5.12%,28744,24989,21938,21832,66710,N/A
1997/03/10,29425,29425,28377,28988,▼437,－1.48%,28674,24788,21814,21807,61870,N/A
1997/03/08,29687,30385,29076,29425,▼262,－0.88%,27906,24561,21661,21771,59350,N/A
1997/03/07,28552,29687,27941,29687,▲1572,＋5.59%,27067,24352,21478,21722,109720,N/A
1997/03/06,27941,29163,27591,28115,▲960,＋3.54%,25915,24169,21286,21668,124470,N/A
1997/03/05,25408,27155,25408,27155,▲2008,＋7.99%,24989,24051,21115,21618,109780,N/A
1997/03/04,25408,25758,24885,25146,▼87,－0.35%,24326,23933,20986,21571,28030,N/A
1997/03/03,24099,25408,24099,25234,▲1310,＋5.47%,24011,23854,20897,21545,54660,N/A
1997/02/28,23138,24099,23138,23924,▲437,＋1.86%,23680,23688,20804,21513,42320,N/A
1997/02/27,23749,23924,23487,23487,▼349,－1.47%,23522,23597,20733,21493,23270,N/A
1997/02/26,23662,24448,23575,23837,▲262,＋1.11%,23453,23518,20676,21482,32320,N/A
1997/02/25,24011,24011,22440,23575,0.0,0.00%,23400,23461,20609,21465,21560,N/A
1997/02/24,23487,24186,23226,23575,▲437,＋1.89%,23226,23335,20544,21451,35820,N/A
1997/02/22,22527,23487,22527,23138,0.0,0.00%,22964,23147,20477,21441,30040,N/A
1997/02/21,24448,25321,22789,23138,▼437,－1.85%,22702,22972,20417,21429,86310,N/A
1997/02/20,22964,23575,22352,23575,▲873,＋3.85%,22772,22841,20369,21418,38730,N/A
1997/02/19,22702,22789,22003,22702,▲437,＋1.96%,22754,22702,20318,21410,11440,N/A
1997/02/18,22265,22702,22265,22265,▲437,＋2.00%,23103,22531,20286,21406,29130,N/A
1997/02/17,23575,23575,21829,21829,▼1659,－7.06%,23697,22361,20261,21408,15670,N/A
1997/02/15,23575,24535,23487,23487,0.0,0.00%,24535,22208,20245,21417,17340,N/A
1997/02/14,24011,24011,22702,23487,▼960,－3.93%,24989,21986,20188,21413,25820,N/A
1997/02/13,25234,25670,24448,24448,▼786,－3.11%,25251,21815,20132,21410,8680,N/A
1997/02/12,26194,26194,24885,25234,▼786,－3.02%,25077,21540,20039,21399,20530,N/A
1997/02/11,26194,26194,24885,26020,▲262,＋1.02%,24413,21235,19945,21385,50500,N/A
1997/02/10,24797,25758,24448,25758,▲960,＋3.87%,23627,20903,19858,21357,37650,N/A
1997/02/06,23575,24797,22789,24797,▲1222,＋5.19%,22859,20558,19772,21332,57300,N/A
1997/02/05,23487,23662,22352,23575,▲1659,＋7.57%,22440,20266,19717,21313,68880,N/A
1997/02/04,22003,22178,21829,21916,▼175,－0.79%,21933,20025,19688,21301,10750,N/A
1997/02/03,22265,22440,22090,22090,▲175,＋0.80%,21514,19868,19686,21309,27680,N/A
1997/02/01,22964,23051,21916,21916,▼786,－3.46%,21025,19724,19682,21318,15870,N/A
1997/01/31,21217,22702,21217,22702,▲1659,＋7.88%,20746,19519,19681,21326,53840,N/A
1997/01/30,19733,21305,19733,21043,▲1222,＋6.17%,20362,19209,19659,21325,36420,N/A
1997/01/29,19209,20519,19209,19820,▲175,＋0.89%,20012,18986,19672,21336,31450,N/A
1997/01/28,20082,20606,19646,19646,▼873,－4.26%,19820,18873,19705,21353,17270,N/A
1997/01/27,21392,22003,20519,20519,▼262,－1.26%,19646,18786,19740,21378,57170,N/A
1997/01/25,19820,20781,19820,20781,▲1484,＋7.69%,19349,18690,19762,21404,24400,N/A
1997/01/24,18860,19646,18336,19296,▲437,＋2.31%,19209,18576,19787,21432,51940,N/A
1997/01/23,18947,18947,18511,18860,▲87,＋0.47%,19139,18615,19841,21468,7200,N/A
1997/01/22,19209,19209,18685,18773,▼262,－1.38%,19192,18720,19905,21514,8620,N/A
1997/01/21,19646,19646,18947,19034,▼1048,－5.22%,19314,18786,19963,21571,16620,N/A
1997/01/20,19034,20082,19034,20082,▲1135,＋5.99%,19279,18838,20017,21622,12690,N/A
1997/01/18,19122,19122,18860,18947,▼175,－0.91%,19052,18838,20068,21665,3660,N/A
1997/01/17,19384,20082,19122,19122,▼262,－1.35%,19017,18882,20145,21715,7850,N/A
1997/01/16,18947,19471,18860,19384,▲524,＋2.78%,18947,18847,20209,21762,16920,N/A
1997/01/15,20344,20344,18336,18860,▼87,－0.46%,18912,18786,20270,21819,9590,N/A
1997/01/14,18773,19122,18511,18947,▲175,＋0.93%,18703,18738,20330,21895,5700,N/A
1997/01/13,18773,19209,18773,18773,0.0,0.00%,18214,18759,20407,21969,12530,N/A
1997/01/11,19209,19209,18598,18773,▼437,－2.27%,17777,18812,20485,22034,2370,N/A
1997/01/10,19209,19209,18685,19209,▲1397,＋7.84%,17533,18855,20567,22096,33890,N/A
1997/01/09,16502,17812,16153,17812,▲1310,＋7.94%,17271,18877,20641,22154,20120,N/A
1997/01/08,16153,16502,15280,16502,▼87,－0.53%,17428,18991,20744,22230,4240,N/A
1997/01/07,16764,17201,16590,16590,▼960,－5.47%,17830,19157,20870,22316,2110,N/A
1997/01/06,17725,17725,17026,17550,▼349,－1.95%,18528,19310,21006,22395,2980,N/A
1997/01/04,18598,18598,17899,17899,▼699,－3.76%,19209,19410,21129,22469,1000,N/A
1997/01/03,16764,19209,16764,18598,▲87,＋0.47%,19646,19493,21230,22536,630,N/A
1996/12/27,19995,19995,18511,18511,▼1572,－7.83%,19943,19576,21342,22603,2280,N/A
1996/12/26,19646,20431,19646,20082,▼873,－4.17%,20257,19676,21462,22670,1690,N/A
1996/12/24,20082,20955,20082,20955,▲873,＋4.35%,20204,19711,21533,22725,4910,N/A
1996/12/23,20082,20082,19209,20082,0.0,0.00%,19698,19702,21591,22764,1860,N/A
1996/12/21,18598,20082,18598,20082,0.0,0.00%,19314,19742,21647,22806,1420,N/A
1996/12/20,20519,20519,19820,20082,▲262,＋1.32%,18877,19742,21727,22850,8420,N/A
1996/12/19,19209,19820,19209,19820,▲1397,＋7.58%,18738,19742,21801,22897,7520,N/A
1996/12/18,18249,18423,18249,18423,▲262,＋1.44%,18738,19694,21881,22940,2070,N/A
1996/12/17,18336,18336,17899,18161,▲262,＋1.46%,18982,19755,21965,22993,6370,N/A
1996/12/16,19384,19384,17899,17899,▼1484,－7.66%,19279,19886,22051,23049,680,N/A
1996/12/14,19646,19646,19384,19384,▼437,－2.20%,19716,20021,22120,23108,470,N/A
1996/12/13,19209,19820,19209,19820,▲175,＋0.89%,19803,20126,22156,23151,2470,N/A
1996/12/12,19820,19820,19646,19646,0.0,0.00%,19768,20226,22192,23191,2290,N/A
1996/12/11,19646,19646,19646,19646,▼437,－2.17%,19750,20335,22223,23232,600,N/A
1996/12/10,19471,20082,19471,20082,▲262,＋1.32%,19733,20445,22253,23270,740,N/A
1996/12/09,21217,21217,19646,19820,▲175,＋0.89%,19768,20532,22288,23308,1280,N/A
1996/12/07,19646,19646,19646,19646,▲87,＋0.45%,19908,20610,22322,23355,2350,N/A
1996/12/06,19646,19646,19558,19558,0.0,0.00%,20135,20720,22358,23410,840,N/A
1996/12/05,20257,20257,19558,19558,▼699,－3.45%,20379,20833,22406,23469,560,N/A
1996/12/04,20257,20519,19646,20257,▼262,－1.28%,20641,20942,22441,23528,3750,N/A
1996/12/03,20781,20781,20519,20519,▼262,－1.26%,20606,21021,22467,23573,600,N/A
1996/12/02,20781,20781,20781,20781,0.0,0.00%,20519,21108,22502,23621,660,N/A
1996/11/30,20781,20781,20781,20781,▼87,－0.42%,20135,21195,22526,23672,0,N/A
1996/11/29,20082,20868,20082,20868,▲786,＋3.91%,19908,21292,22555,23714,2480,N/A
1996/11/28,19820,20955,19820,20082,0.0,0.00%,19890,21361,22590,23758,2980,N/A
1996/11/27,18860,20082,18860,20082,▲1222,＋6.48%,19995,21471,22638,23805,2760,N/A
1996/11/26,18074,20082,18074,18860,▼786,－4.00%,20274,21623,22689,23852,2030,N/A
1996/11/25,20781,20781,19646,19646,▼1135,－5.46%,20868,21859,22760,23909,400,N/A
1996/11/22,20606,20955,20606,20781,▲175,＋0.85%,21305,22025,22824,23955,1570,N/A
1996/11/21,21479,21479,20606,20606,▼873,－4.07%,21514,22138,22856,24000,2870,N/A
1996/11/20,20955,21567,20955,21479,▼349,－1.60%,21759,22230,22891,24054,3150,N/A
1996/11/19,21829,21829,21392,21829,0.0,0.00%,21741,22335,22910,24100,1220,N/A
1996/11/18,21829,21829,21829,21829,0.0,0.00%,21741,22418,22914,24144,460,N/A
1996/11/16,21829,21829,21829,21829,0.0,0.00%,21741,22510,22932,24187,3360,N/A
1996/11/15,21829,21829,21829,21829,▲437,＋2.04%,21724,22601,22953,24231,100,N/A
1996/11/14,20606,21829,20606,21392,▼437,－2.00%,21724,22710,22972,24278,3500,N/A
1996/11/13,21829,21916,21829,21829,0.0,0.00%,21898,22841,22991,24322,2170,N/A
1996/11/12,21829,22178,21741,21829,▲87,＋0.40%,22038,22990,23000,24372,3620,N/A
1996/11/11,20955,22178,20955,21741,▼87,－0.40%,22213,23143,23000,24420,4680,N/A
1996/11/09,21829,21829,21829,21829,▼437,－1.96%,22317,23256,23016,24468,1480,N/A
1996/11/08,22265,22352,22265,22265,▼262,－1.16%,22405,23431,23045,24521,3750,N/A
1996/11/07,21829,22702,21829,22527,▼175,－0.77%,22579,23601,23077,24570,650,N/A
1996/11/06,21829,22702,21829,22702,▲437,＋1.96%,22789,23693,23095,24617,6170,N/A
1996/11/05,22265,22265,21654,22265,0.0,0.00%,22841,23780,23124,24666,4230,N/A
1996/11/04,22702,22789,22265,22265,▼873,－3.77%,22999,23837,23179,24722,8440,N/A
1996/11/02,23575,23575,22964,23138,▼437,－1.85%,23033,23968,23227,24777,3190,N/A
1996/11/01,22090,23575,22090,23575,▲611,＋2.66%,23121,24038,23262,24831,8840,N/A
1996/10/31,22702,22964,22440,22964,▼87,－0.38%,23103,24090,23285,24882,3070,N/A
1996/10/30,22440,23226,22440,23051,▲611,＋2.72%,23243,24116,23314,24935,3550,N/A
1996/10/29,23138,23226,22440,22440,▼1135,－4.81%,23365,24129,23368,24986,4130,N/A
1996/10/28,22702,23575,22352,23575,▲87,＋0.37%,23680,24107,23460,25031,1930,N/A
1996/10/26,23138,23487,22789,23487,▼175,－0.74%,23767,24007,23531,25073,1450,N/A
1996/10/25,23749,23749,22702,23662,0.0,0.00%,24029,23933,23584,25114,5010,N/A
1996/10/24,24099,24099,23226,23662,▼349,－1.45%,24273,23824,23626,25150,670,N/A
1996/10/23,23487,24011,23400,24011,0.0,0.00%,24343,23715,23668,25188,3330,N/A
1996/10/22,24011,24273,24011,24011,▼786,－3.17%,24605,23623,23716,25226,6430,N/A
1996/10/21,24972,24972,24623,24797,▼87,－0.35%,24937,23514,23763,25258,2290,N/A
1996/10/19,24011,24885,23487,24885,▲873,＋3.64%,24850,23365,23784,25282,3800,N/A
1996/10/18,25059,25059,23924,24011,▼1310,－5.17%,24762,23243,23809,25311,6200,N/A
1996/10/17,25758,26282,25321,25321,▼349,－1.36%,24640,23125,23843,25350,20300,N/A
1996/10/16,24710,25670,24710,25670,▲1310,＋5.38%,24553,22951,23863,25371,18450,N/A
1996/10/15,24885,24885,24361,24361,▼87,－0.36%,24326,22798,23879,25399,6830,N/A
1996/10/14,24448,24710,24448,24448,▲1048,＋4.48%,24378,22689,23917,25437,20800,N/A
1996/10/12,24448,25321,23400,23400,▼1484,－5.96%,24186,22593,23936,25475,2900,N/A
1996/10/11,24361,24885,24361,24885,▲349,＋1.42%,24169,22571,23966,25526,17190,N/A
1996/10/10,24623,25146,24099,24535,▼87,－0.35%,23592,22475,23974,25575,12210,N/A
