[일시]CJ,시가,고가,저가,종가,대비,대비율,<가격이동평균>5,20,60,120,[거래량],[외국인_보유량]
2017/04/18,167854,176813,166911,173512,▲7544,＋4.55%,164271,163634,163799,166667,298834,5770285
2017/04/17,163611,166911,160310,165968,▲3772,＋2.33%,161819,162668,163893,166644,76232,5770444
2017/04/14,161253,164554,159839,162196,▲472,＋0.29%,161253,161960,164051,166699,40764,5786774
2017/04/13,158424,162668,157953,161725,▲3772,＋2.39%,161725,161725,164255,166801,69295,5790787
2017/04/12,160310,161253,156538,157953,▼3301,－2.05%,162573,161512,164514,166923,72805,5779098
2017/04/11,162196,164082,159367,161253,▼1886,－1.16%,164271,161465,164868,167084,49484,5772452
2017/04/10,163611,164082,161725,163139,▼1415,－0.86%,165685,161300,165198,167166,35383,5774477
2017/04/07,165497,167854,164082,164554,▼1415,－0.85%,166440,161041,165497,167257,46233,5771266
2017/04/06,165025,166911,163611,165968,▼472,－0.28%,166345,160522,165740,167308,66671,5779463
2017/04/05,168326,169269,164554,166440,▼1886,－1.12%,166251,159886,165952,167339,80464,5793655
2017/04/04,166440,169740,164554,168326,▲1415,＋0.85%,166157,159226,166204,167371,87271,5788923
2017/04/03,164082,167383,163611,166911,▲2829,＋1.72%,165497,158542,166400,167410,81215,5808365
2017/03/31,164082,165968,164082,164082,▼1415,－0.85%,165119,157882,166526,167465,76221,5813239
2017/03/30,165025,165968,163611,165497,▼472,－0.28%,164648,157387,166707,167559,69017,5820131
2017/03/29,165968,166440,164554,165968,▲943,＋0.57%,162573,157010,166903,167591,91051,5804165
2017/03/28,165025,166911,163611,165025,0.0,0.00%,159839,156844,167076,167618,80601,5780650
2017/03/27,163611,165497,160310,165025,▲3301,＋2.04%,157670,156703,167233,167693,178965,5774595
2017/03/24,155595,162196,154181,161725,▲6601,＋4.26%,155029,156609,167375,167795,152935,5772623
2017/03/23,152766,156067,152295,155124,▲2829,＋1.86%,154181,156609,167587,167909,87679,5746126
2017/03/22,153709,155124,151352,152295,▼1886,－1.22%,154652,157080,167901,168098,116980,5731650
2017/03/21,152295,157481,151823,154181,▲2358,＋1.55%,155595,157835,168247,168314,119766,5722683
2017/03/20,158424,158424,148994,151823,▼5658,－3.59%,156349,158353,168593,168526,178228,5697537
2017/03/17,157953,158896,156538,157481,0.0,0.00%,157575,159013,169009,168742,99008,5683778
