[일시]효성,시가,고가,저가,종가,대비,대비율,<가격이동평균>5,20,60,120,[거래량],[외국인_보유량]
1992/03/19,11476,11761,11190,11285,▼95,－0.84%,11104,11304,11406,11167,36940,N/A
1992/03/18,11142,11428,11142,11380,▲429,＋3.91%,11095,11295,11395,11165,25510,N/A
1992/03/17,10857,11142,10857,10952,▲95,＋0.88%,11037,11299,11376,11163,10770,N/A
1992/03/16,10952,10999,10857,10857,▼190,－1.72%,11056,11323,11360,11163,15520,N/A
1992/03/14,11333,11333,11047,11047,▼190,－1.69%,11142,11335,11347,11164,3800,N/A
1992/03/13,11142,11428,11142,11237,▲143,＋1.29%,11190,11352,11324,11164,12890,N/A
1992/03/12,11190,11190,11095,11095,▲48,＋0.43%,11228,11368,11306,11164,7640,N/A
1992/03/11,11047,11142,11047,11047,▼238,－2.11%,11361,11378,11296,11166,2020,N/A
1992/03/09,11428,11428,11285,11285,0.0,0.00%,11418,11399,11286,11170,7550,N/A
1992/03/07,11428,11428,11190,11285,▼143,－1.25%,11504,11421,11268,11170,5590,N/A
1992/03/06,11809,11809,11428,11428,▼333,－2.83%,11637,11442,11257,11172,14160,N/A
1992/03/05,11190,11809,11190,11761,▲429,＋3.78%,11647,11454,11247,11172,29960,N/A
1992/03/04,11428,11428,11285,11333,▼381,－3.25%,11628,11454,11233,11170,2800,N/A
1992/03/03,12237,12237,11714,11714,▼238,－1.99%,11637,11483,11228,11172,62580,N/A
1992/03/02,11571,11952,11523,11952,▲476,＋4.15%,11485,11504,11217,11171,58090,N/A
1992/02/29,11666,11904,11476,11476,▼190,－1.63%,11285,11530,11201,11168,11290,N/A
1992/02/28,11333,11809,11333,11666,▲286,＋2.51%,11209,11566,11192,11170,35710,N/A
1992/02/27,10952,11428,10857,11380,▲429,＋3.91%,11171,11616,11179,11169,14800,N/A
1992/02/26,10952,10952,10857,10952,0.0,0.00%,11180,11664,11171,11170,4040,N/A
1992/02/25,10999,11095,10857,10952,▼143,－1.29%,11209,11721,11173,11174,10770,N/A
1992/02/24,11523,11523,11095,11095,▼381,－3.32%,11295,11778,11177,11179,1570,N/A
1992/02/22,11047,11571,11047,11476,▲48,＋0.42%,11390,11837,11179,11183,6650,N/A
1992/02/21,11142,11428,11142,11428,▲333,＋3.00%,11352,11897,11176,11183,17510,N/A
1992/02/20,11380,11380,10999,11095,▼286,－2.51%,11361,11935,11172,11184,9820,N/A
1992/02/19,11666,11714,11380,11380,▼190,－1.65%,11485,12009,11175,11188,22920,N/A
1992/02/18,11523,11761,11285,11571,▲286,＋2.53%,11552,12092,11169,11190,30230,N/A
1992/02/17,11380,11571,11190,11285,▼190,－1.66%,11571,12142,11162,11193,11760,N/A
1992/02/15,11666,11666,11428,11476,▼238,－2.03%,11666,12183,11160,11198,5870,N/A
1992/02/14,11761,11856,11428,11714,0.0,0.00%,11752,12190,11153,11199,15380,N/A
1992/02/13,11714,12142,11666,11714,▲48,＋0.41%,11837,12187,11141,11198,26810,N/A
1992/02/12,11809,11904,11571,11666,▼95,－0.81%,11990,12180,11130,11197,13600,N/A
1992/02/11,11714,12142,11714,11761,▼143,－1.20%,12095,12152,11118,11196,9320,N/A
1992/02/10,12190,12190,11666,11904,▼238,－1.96%,12275,12095,11104,11194,7900,N/A
1992/02/08,12475,12475,12142,12142,▼333,－2.67%,12361,12006,11090,11191,5950,N/A
1992/02/07,12237,12523,12142,12475,▲286,＋2.34%,12352,11883,11070,11186,16340,N/A
1992/02/06,12428,12666,12190,12190,▼476,－3.76%,12275,11735,11049,11176,16020,N/A
1992/02/01,12523,12714,12428,12666,▲333,＋2.70%,12295,11592,11034,11170,45450,N/A
1992/01/31,12190,12523,12190,12333,▲238,＋1.97%,12295,11447,11014,11160,49490,N/A
1992/01/30,11904,12237,11904,12095,0.0,0.00%,12266,11311,11000,11154,25850,N/A
1992/01/29,12285,12380,12095,12095,▼190,－1.55%,12361,11211,10989,11151,29610,N/A
1992/01/28,12809,12904,12190,12285,▼381,－3.01%,12552,11135,10982,11147,30290,N/A
1992/01/27,12237,12666,12190,12666,▲476,＋3.91%,12609,11054,10969,11143,74490,N/A
1992/01/25,12571,12761,12095,12190,▼381,－3.03%,12495,10930,10942,11135,21660,N/A
1992/01/24,13333,13333,12571,12571,▼476,－3.65%,12380,10821,10923,11129,71570,N/A
1992/01/23,13047,13047,13047,13047,▲476,＋3.79%,12199,10697,10897,11121,71620,N/A
1992/01/22,12380,12571,12380,12571,▲476,＋3.94%,11904,10528,10864,11107,21780,N/A
1992/01/21,11428,12095,11428,12095,▲476,＋4.10%,11609,10407,10831,11099,45900,N/A
1992/01/20,11761,11904,11428,11618,▼48,－0.41%,11314,10328,10803,11098,40100,N/A
1992/01/18,12047,12047,11237,11666,▲95,＋0.82%,11018,10268,10787,11099,76600,N/A
1992/01/17,11428,11571,11333,11571,▲476,＋4.29%,10618,10195,10768,11100,30200,N/A
1992/01/16,10857,11095,10857,11095,▲476,＋4.48%,10209,10149,10759,11099,66950,N/A
1992/01/15,10618,10618,10428,10618,▲476,＋4.69%,9857,10135,10757,11106,99930,N/A
1992/01/14,9761,10142,9761,10142,▲476,＋4.93%,9685,10152,10758,11113,28130,N/A
1992/01/13,9523,9857,9523,9666,▲143,＋1.50%,9580,10195,10770,11121,9430,N/A
1992/01/11,9523,9523,9523,9523,▲190,＋2.04%,9666,10264,10787,11135,2340,N/A
1992/01/10,9714,9714,9333,9333,▼429,－4.39%,9876,10337,10811,11152,8710,N/A
1992/01/09,9190,9761,9190,9761,▲143,＋1.49%,10142,10418,10843,11172,21990,N/A
1992/01/08,9714,9999,9618,9618,▼476,－4.72%,10228,10473,10868,11190,14210,N/A
1992/01/07,10571,10571,10095,10095,▼476,－4.50%,10304,10537,10895,11207,6280,N/A
1992/01/06,10904,10904,10476,10571,▼95,－0.89%,10304,10587,10918,11223,14890,N/A
1992/01/04,10190,10666,10190,10666,▲476,＋4.67%,10123,10618,10928,11235,23930,N/A
1992/01/03,10190,10190,9999,10190,▲190,＋1.90%,10018,10645,10935,11247,15520,N/A
1991/12/26,10095,10095,9618,9999,▼95,－0.94%,10085,10699,10950,11264,17190,N/A
1991/12/24,9714,10095,9714,10095,▲429,＋4.43%,10171,10759,10966,11282,8230,N/A
1991/12/23,9999,10095,9666,9666,▼476,－4.69%,10190,10818,10981,11299,8620,N/A
1991/12/21,10237,10571,10142,10142,▼381,－3.62%,10390,10887,11005,11318,6530,N/A
1991/12/20,10428,10857,10428,10523,▲95,＋0.91%,10523,10937,11022,11338,15760,N/A
1991/12/19,9714,10476,9714,10428,▲238,＋2.34%,10609,10968,11036,11354,17020,N/A
1991/12/18,10476,10476,10190,10190,▼476,－4.46%,10723,10999,11053,11370,2650,N/A
1991/12/17,10333,10714,10333,10666,▼143,－1.32%,10895,11042,11073,11387,6940,N/A
1991/12/16,10952,10952,10809,10809,▼143,－1.30%,10961,11061,11086,11399,1470,N/A
1991/12/14,10952,11047,10904,10952,▼48,－0.43%,10990,11068,11098,11410,5000,N/A
1991/12/13,11142,11237,10952,10999,▼48,－0.43%,10971,11066,11106,11420,4390,N/A
1991/12/12,10952,11047,10952,11047,▲48,＋0.43%,10952,11068,11117,11430,3100,N/A
1991/12/11,10952,11047,10952,10999,▲48,＋0.43%,10961,11064,11125,11441,1670,N/A
1991/12/10,10857,11142,10857,10952,▲95,＋0.88%,10999,11073,11134,11450,17100,N/A
1991/12/09,10761,10904,10761,10857,▼48,－0.44%,11047,11092,11148,11455,9060,N/A
1991/12/07,10999,10999,10761,10904,▼190,－1.72%,11133,11123,11160,11461,2030,N/A
1991/12/06,11095,11190,11095,11095,▼95,－0.85%,11190,11152,11168,11466,5310,N/A
1991/12/05,11190,11190,10952,11190,0.0,0.00%,11228,11168,11174,11471,8440,N/A
