[일시]롯데칠성,시가,고가,저가,종가,대비,대비율,<가격이동평균>5,20,60,120,[거래량],[외국인_보유량]
1994/06/15,67850,68150,66354,68150,▲299,＋0.44%,70006,66947,66011,64746,2130,N/A
1994/06/14,67551,69347,67352,67850,▼1996,－2.86%,71542,66608,65906,64793,4940,N/A
1994/06/13,70844,72341,69846,69846,▼998,－1.41%,72640,66284,65807,64863,3030,N/A
1994/06/11,71343,72341,70844,70844,▼2495,－3.40%,72839,65935,65665,64937,2220,N/A
1994/06/10,76831,76831,73338,73338,▼2495,－3.29%,72440,65536,65507,64982,3600,N/A
1994/06/09,75833,75833,75833,75833,▲2495,＋3.40%,71143,64987,65308,64985,6070,N/A
1994/06/08,73338,73338,72341,73338,▲2495,＋3.52%,68948,64288,65042,64947,4840,N/A
1994/06/07,70844,70844,68848,70844,▲1996,＋2.90%,66853,63764,64842,64913,14580,N/A
1994/06/04,68848,68848,68848,68848,▲1996,＋2.99%,65256,63415,64699,64900,6740,N/A
1994/06/03,66853,66853,66853,66853,▲1996,＋3.08%,64258,63256,64623,64904,3090,N/A
1994/06/02,62861,64857,62861,64857,▲1996,＋3.17%,63460,63156,64571,64913,2190,N/A
1994/06/01,63859,63859,62861,62861,0.0,0.00%,63380,63206,64546,64921,10780,N/A
1994/05/31,63859,63859,62861,62861,▼998,－1.56%,63680,63455,64554,64935,280,N/A
1994/05/30,60866,63859,60866,63859,▲998,＋1.59%,63580,63705,64563,64933,240,N/A
1994/05/28,64458,64458,62861,62861,▼1596,－2.48%,63280,63924,64554,64941,320,N/A
1994/05/27,64857,64857,62861,64458,▲100,＋0.16%,63181,64198,64596,64974,1460,N/A
1994/05/26,62363,64358,61365,64358,▲1996,＋3.20%,62562,64408,64644,65011,60,N/A
1994/05/25,62363,62363,62363,62363,0.0,0.00%,61963,64528,64736,65059,0,N/A
1994/05/24,60367,62861,60367,62363,0.0,0.00%,62063,64752,64827,65145,400,N/A
1994/05/23,59868,62363,59369,62363,▲998,＋1.63%,62163,64972,64885,65210,1750,N/A
1994/05/21,61365,61365,61365,61365,0.0,0.00%,62163,65246,64924,65258,230,N/A
1994/05/20,62861,62861,61365,61365,▼1497,－2.38%,62263,65610,64945,65335,320,N/A
1994/05/19,62861,62861,62363,62861,0.0,0.00%,62562,66074,65000,65396,710,N/A
1994/05/17,60367,63859,60367,62861,▲499,＋0.80%,62762,66374,65010,65427,2620,N/A
1994/05/16,62861,62861,62363,62363,▲499,＋0.81%,63320,66573,64993,65442,150,N/A
1994/05/14,61365,61864,61365,61864,▼998,－1.59%,63819,66898,64952,65445,20,N/A
1994/05/13,62861,62861,62861,62861,▼998,－1.56%,64618,67212,64919,65441,320,N/A
1994/05/12,64657,64657,63859,63859,▼1796,－2.74%,65615,67591,64869,65445,340,N/A
1994/05/11,62861,65655,62861,65655,▲798,＋1.23%,66414,67820,64819,65424,200,N/A
1994/05/10,65356,65855,64857,64857,▼998,－1.52%,66932,67860,64756,65372,1760,N/A
1994/05/09,67850,68449,65855,65855,▼1996,－2.94%,67631,67845,64679,65309,930,N/A
1994/05/07,67850,67850,67850,67850,0.0,0.00%,68190,67786,64608,65222,0,N/A
1994/05/06,67850,67850,67850,67850,▼399,－0.58%,67970,67576,64524,65111,0,N/A
1994/05/04,68250,68250,68250,68250,▼100,－0.15%,67771,67421,64441,64983,0,N/A
1994/05/03,68349,68349,68349,68349,▼299,－0.44%,67471,67247,64318,64835,0,N/A
1994/05/02,67152,68649,67152,68649,▲1896,＋2.84%,67371,66972,64160,64672,580,N/A
1994/04/30,66753,66753,66753,66753,▼100,－0.15%,67371,66678,63997,64522,0,N/A
1994/04/29,67352,67850,66853,66853,▲100,＋0.15%,68150,66498,63866,64404,2250,N/A
1994/04/28,67850,68349,66553,66753,▼1098,－1.62%,68549,66314,63700,64294,1750,N/A
1994/04/27,69048,69048,66753,67850,▼798,－1.16%,68569,66139,63510,64169,430,N/A
1994/04/26,68649,68649,68649,68649,▼1996,－2.82%,68768,65840,63277,64036,0,N/A
1994/04/25,69946,70844,67850,70644,▲1796,＋2.61%,68669,65501,63064,63913,4880,N/A
1994/04/23,66853,68848,66853,68848,▲1996,＋2.99%,68629,65062,62851,63766,1660,N/A
1994/04/22,66853,67850,66853,66853,▼1996,－2.90%,68549,64687,62668,63650,540,N/A
1994/04/21,68150,69148,68150,68848,▲698,＋1.02%,68469,64413,62552,63568,290,N/A
1994/04/20,69846,71343,68150,68150,▼2295,－3.26%,67611,64039,62436,63485,2690,N/A
1994/04/19,69846,70445,69447,70445,▲1996,＋2.92%,66912,63625,62364,63393,6540,N/A
1994/04/18,68349,68449,68150,68449,▲1996,＋3.00%,65555,63171,62288,63265,640,N/A
1994/04/16,64458,66553,64458,66453,▲1896,＋2.94%,64817,62861,62278,63137,1940,N/A
1994/04/15,63660,64558,63660,64558,▼100,－0.15%,64478,62752,62268,63009,30,N/A
1994/04/14,61664,64857,61664,64657,▲998,＋1.57%,64139,62712,62274,62886,2680,N/A
1994/04/13,63660,63660,63660,63660,▼1098,－1.69%,63759,62647,62313,62772,20,N/A
1994/04/12,64757,64757,64757,64757,0.0,0.00%,63660,62632,62401,62659,50,N/A
1994/04/11,64358,64857,64358,64757,▲1896,＋3.02%,63340,62562,62467,62554,710,N/A
1994/04/09,62861,62861,62861,62861,▲100,＋0.16%,63041,62492,62501,62440,210,N/A
1994/04/08,61165,62762,61165,62762,▼399,－0.63%,62841,62617,62599,62328,540,N/A
1994/04/07,63161,63161,63161,63161,0.0,0.00%,62662,62846,62740,62205,0,N/A
1994/04/06,63161,63161,63161,63161,▼100,－0.16%,62402,63181,62866,62064,10,N/A
1994/04/04,61864,63261,61864,63261,▲1397,＋2.26%,62043,63415,63034,61910,320,N/A
1994/04/02,61864,61864,61864,61864,0.0,0.00%,61664,63545,63242,61769,0,N/A
1994/04/01,61864,61864,61864,61864,0.0,0.00%,61564,63685,63482,61626,0,N/A
1994/03/31,61365,61864,61065,61864,▲499,＋0.81%,61165,63724,63680,61469,1040,N/A
1994/03/30,61365,61365,61365,61365,0.0,0.00%,61065,63864,63919,61300,0,N/A
1994/03/29,61365,61365,61365,61365,0.0,0.00%,61245,63969,64208,61121,0,N/A
1994/03/28,61365,61365,61365,61365,▲1497,＋2.50%,61824,63994,64456,60931,10,N/A
1994/03/26,59868,59868,59868,59868,▼1497,－2.44%,62303,63919,64662,60731,110,N/A
1994/03/25,62263,62263,61365,61365,▼898,－1.44%,63001,63919,64852,60532,1550,N/A
1994/03/24,62263,64258,62263,62263,▼1996,－3.11%,63400,63844,64983,60324,950,N/A
1994/03/23,63360,64258,63360,64258,▲499,＋0.78%,63620,63774,65101,60103,110,N/A
1994/03/22,61365,63759,61365,63759,▲399,＋0.63%,63440,63655,65186,59856,70,N/A
1994/03/21,63360,63360,63360,63360,0.0,0.00%,63759,63480,65254,59602,0,N/A
1994/03/19,62861,63959,62861,63360,0.0,0.00%,64558,63390,65296,59357,5710,N/A
1994/03/18,63360,63360,61365,63360,0.0,0.00%,65855,63365,65316,59122,1300,N/A
1994/03/17,63859,63859,63360,63360,▼1996,－3.05%,66753,63340,65303,58880,1520,N/A
1994/03/16,65356,65356,65356,65356,▼1996,－2.96%,67252,63216,65328,58633,10,N/A
1994/03/15,67352,67352,67352,67352,▼2495,－3.57%,67112,62891,65353,58359,0,N/A
1994/03/14,69846,69846,69846,69846,▲1996,＋2.94%,66174,62467,65378,58057,3160,N/A
1994/03/12,65855,67850,64857,67850,▲1996,＋3.03%,65136,61918,65383,57736,7260,N/A
1994/03/11,62662,65855,62662,65855,▲1197,＋1.85%,64258,61370,65462,57431,2280,N/A
1994/03/10,60666,64657,60666,64657,▲1996,＋3.18%,63460,60846,65534,57137,430,N/A
1994/03/09,62662,62662,62662,62662,▼1996,－3.09%,62502,60307,65592,56850,0,N/A
1994/03/08,64657,64657,64657,64657,▲1197,＋1.89%,61943,59968,65725,56584,100,N/A
1994/03/07,61864,63460,61365,63460,▲1596,＋2.58%,60986,59629,65792,56303,870,N/A
1994/03/05,59868,61864,59868,61864,▲1996,＋3.33%,60467,59349,65845,56032,140,N/A
1994/03/04,59868,59868,59868,59868,0.0,0.00%,60467,59249,65891,55772,0,N/A
1994/03/03,59868,59868,59868,59868,0.0,0.00%,60547,59349,65938,55529,0,N/A
1994/03/02,59868,59868,59868,59868,▼998,－1.64%,60886,59549,65963,55287,1100,N/A
1994/02/28,60866,60866,60866,60866,▼998,－1.61%,61484,59848,66021,55038,1000,N/A
1994/02/26,58970,61864,58970,61864,▲1596,＋2.65%,61884,60197,66029,54778,1000,N/A
1994/02/25,60267,60267,60267,60267,▼1297,－2.11%,61684,60397,65988,54520,200,N/A
1994/02/24,61564,61564,61564,61564,▼1297,－2.06%,61405,60631,65940,54270,0,N/A
1994/02/23,64857,64857,62861,62861,0.0,0.00%,60866,60901,65837,54009,3370,N/A
1994/02/22,62861,62861,61864,62861,▲1996,＋3.28%,60068,61205,65697,53747,2160,N/A
1994/02/21,58870,60866,58870,60866,▲1996,＋3.39%,58870,61499,65524,53488,1820,N/A
1994/02/19,58870,58870,58870,58870,0.0,0.00%,57773,61794,65351,53235,0,N/A
1994/02/18,56875,58870,56875,58870,0.0,0.00%,56775,62288,65185,52994,660,N/A
1994/02/17,55877,58870,55877,58870,▲1996,＋3.51%,56176,62906,65047,52753,770,N/A
1994/02/16,56376,57374,56376,56875,▲1497,＋2.70%,55977,63500,64942,52507,740,N/A
1994/02/15,53881,55378,53382,55378,▲1497,＋2.78%,56176,64318,64889,52285,1350,N/A
1994/02/14,53881,53881,53881,53881,▼1996,－3.57%,57074,65336,64829,52074,1160,N/A
1994/02/12,55877,55877,55877,55877,▼1996,－3.45%,58671,66453,64795,51869,40,N/A
1994/02/08,55877,57872,55877,57872,0.0,0.00%,60267,67347,64762,51644,1080,N/A
1994/02/07,57872,57872,57872,57872,▼1996,－3.33%,61864,68264,64681,51405,0,N/A
1994/02/05,59868,59868,59868,59868,▼1996,－3.23%,63859,69307,64632,51161,0,N/A
1994/02/04,61864,61864,61864,61864,▼1996,－3.13%,65057,70125,64584,50898,1220,N/A
1994/02/03,63859,63859,63859,63859,▼1996,－3.03%,65675,70719,64534,50618,270,N/A
1994/02/02,69846,69846,65855,65855,▼1996,－2.94%,66294,71088,64421,50323,2120,N/A
1994/02/01,67850,67850,63959,67850,▲1996,＋3.03%,66912,71258,64242,50011,1780,N/A
1994/01/31,62961,66853,62961,65855,▲898,＋1.38%,67092,71333,63996,49687,10570,N/A
1994/01/29,64957,64957,64957,64957,▼1996,－2.98%,67272,71507,63749,49379,1680,N/A
1994/01/28,66952,66952,66952,66952,▼1996,－2.89%,68030,71652,63498,49074,520,N/A
1994/01/27,70644,70744,68748,68948,▲200,＋0.29%,68888,71597,63232,48757,4810,N/A
1994/01/26,66853,68748,66853,68748,▲1996,＋2.99%,69247,71378,62918,48416,2230,N/A
1994/01/25,68748,69846,66753,66753,▼1996,－2.90%,70145,71068,62640,48076,15500,N/A
1994/01/24,71442,73638,68748,68748,▼2495,－3.50%,71941,70974,62379,47761,2470,N/A
1994/01/22,68250,72740,68250,71243,▲499,＋0.71%,73438,70879,62058,47429,4770,N/A
1994/01/21,70744,70744,70744,70744,▼2495,－3.41%,73937,70759,61669,47079,1710,N/A
1994/01/20,73239,73239,73239,73239,▼2495,－3.29%,75035,70729,61262,46739,420,N/A
1994/01/19,73737,78228,73737,75733,▼499,－0.65%,76132,70699,60786,46382,19440,N/A
1994/01/18,71343,76232,71343,76232,▲2495,＋3.38%,76232,70420,60295,46002,8970,N/A
1994/01/17,73737,74835,73737,73737,▼2495,－3.27%,75733,70016,59770,45618,7290,N/A
1994/01/15,78726,79225,76232,76232,▼2495,－3.17%,75234,69861,59259,45253,8020,N/A
1994/01/14,78726,78726,73737,78726,▲2495,＋3.27%,73837,69482,58681,44875,24440,N/A
1994/01/13,76232,76232,76232,76232,▲2495,＋3.38%,71961,68878,58034,44479,220,N/A
1994/01/12,73737,73737,73737,73737,▲2495,＋3.50%,70584,68299,57407,44094,300,N/A
1994/01/11,69247,71243,69247,71243,▲1996,＋2.88%,69407,67746,56800,43720,3860,N/A
1994/01/10,69347,70844,68349,69247,▼100,－0.14%,68329,67252,56213,43364,8710,N/A
1994/01/08,67352,69347,67352,69347,0.0,0.00%,67391,66957,55664,43032,5260,N/A
1994/01/07,69846,69846,69347,69347,▲1497,＋2.21%,66034,66558,55105,42710,11120,N/A
1994/01/06,65855,67850,65855,67850,▲1996,＋3.03%,65136,66059,54525,42390,3430,N/A
1994/01/05,66054,66054,62861,65855,▲1297,＋2.01%,64937,65536,53949,42081,6950,N/A
1994/01/04,62562,64558,62562,64558,▲1996,＋3.19%,65536,65012,53419,41785,10270,N/A
1994/01/03,62562,63859,62562,62562,▼2295,－3.54%,66653,64508,52928,41499,1060,N/A
1993/12/28,64857,65655,64857,64857,▼1996,－2.99%,68669,64004,52458,41241,17080,N/A
1993/12/27,69048,70844,66853,66853,▼1996,－2.90%,69726,63285,51939,40963,20370,N/A
1993/12/24,70145,70145,67651,68848,▼1297,－1.85%,69986,62387,51365,40668,10960,N/A
1993/12/23,72540,72540,70145,70145,▼2495,－3.43%,70345,61474,50736,40360,9060,N/A
1993/12/22,72640,72640,70145,72640,▲2495,＋3.56%,70046,60596,50090,40043,6150,N/A
1993/12/21,68948,70145,68948,70145,▲1996,＋2.93%,68848,59648,49399,39711,7500,N/A
1993/12/20,68150,71642,68150,68150,▼2495,－3.53%,67751,58731,48741,39401,19950,N/A
1993/12/18,70544,70644,66853,70644,▲1996,＋2.91%,66653,57917,48107,39115,15330,N/A
1993/12/17,68649,68649,68649,68649,▲1996,＋2.99%,64797,57079,47444,38815,7110,N/A
1993/12/16,66653,66653,66653,66653,▲1996,＋3.09%,63739,56296,46815,38529,18670,N/A
1993/12/15,61664,64657,61664,64657,▲1996,＋3.18%,62682,55712,46220,38260,18600,N/A
1993/12/14,59369,63360,59369,62662,▲1297,＋2.11%,61624,55328,45653,38003,26170,N/A
1993/12/13,64258,64258,61365,61365,▼1996,－3.15%,60566,55138,45121,37763,6910,N/A
1993/12/11,63360,63360,61963,63360,▲1996,＋3.25%,59369,54924,44612,37539,28650,N/A
1993/12/10,61365,61365,61365,61365,▲1996,＋3.36%,57593,54510,44055,37298,4340,N/A
1993/12/09,59369,59369,59369,59369,▲1996,＋3.48%,55817,54096,43526,37072,1270,N/A
1993/12/08,56775,57374,56376,57374,▲1996,＋3.60%,54041,53682,43052,36851,18450,N/A
1993/12/07,56475,56475,52584,55378,▲898,＋1.65%,52345,53307,42601,36655,16940,N/A
1993/12/06,54480,54480,54480,54480,▲1996,＋3.80%,51387,53088,42182,36471,4850,N/A
1993/12/04,52484,52484,52484,52484,▲1996,＋3.95%,51008,52868,41798,36284,2980,N/A
1993/12/03,47396,50489,47396,50489,▲1596,＋3.27%,51247,52848,41452,36113,3310,N/A
1993/12/02,48593,49092,48593,48892,▼1696,－3.35%,51506,52878,41119,35967,6500,N/A
1993/12/01,51586,51686,50588,50588,▼1996,－3.80%,52105,52908,40803,35830,17440,N/A
1993/11/30,53682,53682,51686,52584,▼1098,－2.04%,52764,52774,40459,35669,5250,N/A
1993/11/29,51486,53781,49890,53682,▲1896,＋3.66%,52843,52459,40072,35493,8510,N/A
1993/11/27,49890,51786,49890,51786,▼100,－0.19%,53103,52010,39681,35307,1500,N/A
1993/11/26,54879,54879,51886,51886,▼1996,－3.70%,54141,51736,39320,35136,9170,N/A
1993/11/25,51287,53881,51287,53881,▲898,＋1.69%,55538,51377,38942,34967,7080,N/A
1993/11/24,52983,52983,52983,52983,▼1996,－3.63%,56176,50838,38527,34784,5420,N/A
1993/11/23,54979,54979,54979,54979,▼1996,－3.50%,56595,50264,38129,34609,3220,N/A
1993/11/22,60866,60866,56974,56974,▼1896,－3.22%,56216,49511,37690,34409,7970,N/A
1993/11/20,57074,59070,56875,58870,▲1796,＋3.15%,55039,48593,37211,34184,7290,N/A
1993/11/19,57074,57074,56875,57074,▲1996,＋3.62%,53243,47515,36702,33950,4720,N/A
1993/11/18,55079,55079,55079,55079,▲1996,＋3.76%,52025,46463,36225,33726,3730,N/A
1993/11/17,51387,53083,51287,53083,▲1996,＋3.91%,51027,45525,35781,33529,7800,N/A
1993/11/16,50888,51886,49990,51087,▲1197,＋2.40%,50828,44662,35379,33356,18540,N/A
1993/11/15,50988,52385,49890,49890,▼1098,－2.15%,50828,43833,35008,33203,2430,N/A
1993/11/13,48194,51985,48094,50988,▲898,＋1.79%,50748,43005,34650,33048,4600,N/A
1993/11/12,51786,51786,50090,50090,▼1996,－3.83%,50129,42157,34283,32884,3320,N/A
1993/11/11,49092,52385,49092,52085,▲998,＋1.95%,49371,41409,33914,32727,8050,N/A
1993/11/10,51087,51087,49491,51087,▲1596,＋3.23%,47894,40521,33511,32542,28500,N/A
1993/11/09,49491,49491,49491,49491,▲1596,＋3.33%,46937,39653,33142,32358,2430,N/A
1993/11/08,47894,47894,46897,47894,▲1596,＋3.45%,45979,38799,32799,32187,32390,N/A
1993/11/06,44701,46298,43704,46298,▲1596,＋3.57%,45021,37961,32488,32031,18980,N/A
1993/11/05,46897,47695,44701,44701,▼1596,－3.45%,44063,37213,32216,31888,34550,N/A
1993/11/04,45899,46298,43105,46298,▲1596,＋3.57%,43105,36539,31978,31762,46750,N/A
1993/11/03,44701,44701,44701,44701,▲1596,＋3.70%,41568,35756,31708,31623,10820,N/A
1993/11/02,43105,43105,43105,43105,▲1596,＋3.85%,40092,35028,31466,31489,490,N/A
1993/11/01,41508,41508,41508,41508,▲1596,＋4.00%,38675,34414,31246,31371,29380,N/A
1993/10/30,39912,39912,39912,39912,▲1297,＋3.36%,37637,33885,31070,31263,12040,N/A
1993/10/29,38615,38615,38615,38615,▲1297,＋3.48%,36819,33436,30925,31160,6700,N/A
1993/10/28,36420,37318,36420,37318,▲1297,＋3.60%,36001,33037,30780,31059,21280,N/A
1993/10/27,36220,36819,35721,36021,▼299,－0.82%,35202,32708,30641,30969,17840,N/A
1993/10/26,37018,37118,36320,36320,▲499,＋1.39%,34803,32448,30514,30890,31640,N/A
1993/10/25,35222,35821,34923,35821,▲1297,＋3.76%,34564,32129,30400,30811,31480,N/A
1993/10/23,33327,34624,33327,34524,▲1197,＋3.59%,34264,31820,30315,30736,7750,N/A
1993/10/22,34125,34125,33327,33327,▼698,－2.05%,34105,31640,30255,30676,930,N/A
1993/10/21,35222,35422,34025,34025,▼1098,－3.12%,33925,31491,30212,30625,13620,N/A
1993/10/20,34923,35322,33925,35123,▲798,＋2.33%,33346,31301,30150,30570,23040,N/A
1993/10/19,35023,35023,34324,34324,▲599,＋1.78%,32588,31116,30070,30506,49750,N/A
1993/10/18,33726,33726,33726,33726,▲1297,＋4.00%,31970,30987,30024,30446,12300,N/A
1993/10/16,31431,32429,31431,32429,▲1297,＋4.17%,31351,30827,29987,30387,3720,N/A
1993/10/15,31431,31431,31131,31131,▼200,－0.64%,30892,30702,29971,30341,1380,N/A
1993/10/14,31331,31930,31331,31331,▲100,＋0.32%,30832,30642,29984,30306,6740,N/A
1993/10/13,30632,31930,30632,31231,▲599,＋1.95%,30752,30543,29996,30271,5830,N/A
1993/10/12,30632,31131,30632,30632,▲499,＋1.66%,30692,30493,30022,30235,360,N/A
1993/10/11,29535,31431,29535,30134,▼698,－2.27%,30692,30468,30062,30204,960,N/A
1993/10/09,31231,31231,30832,30832,▼100,－0.32%,30812,30423,30124,30179,720,N/A
1993/10/08,30732,31431,30732,30932,0.0,0.00%,30812,30328,30187,30149,8420,N/A
1993/10/07,29934,31431,29934,30932,▲299,＋0.98%,30613,30238,30243,30118,8430,N/A
1993/10/06,29934,30632,29934,30632,▼100,－0.32%,30353,30124,30300,30086,70,N/A
1993/10/05,30732,30732,30732,30732,▼100,－0.32%,30413,30004,30353,30060,10,N/A
1993/10/04,30832,30832,30832,30832,▲898,＋3.00%,30333,29884,30406,30028,10,N/A
1993/10/02,29934,29934,29934,29934,▲299,＋1.01%,30213,29764,30466,29996,610,N/A
1993/09/28,30732,30732,29635,29635,▼1297,－4.19%,30513,29690,30541,29969,40,N/A
1993/09/27,30932,30932,30932,30932,▲599,＋1.97%,30932,29655,30617,29950,10,N/A
1993/09/25,30333,30333,29535,30333,▲100,＋0.33%,30852,29550,30651,29922,390,N/A
1993/09/24,30533,30533,30233,30233,▼1197,－3.81%,30772,29455,30709,29898,410,N/A
1993/09/23,31930,31930,30533,31431,▼299,－0.94%,30712,29390,30761,29876,32740,N/A
1993/09/22,29934,31730,29934,31730,▲1197,＋3.92%,30293,29216,30770,29844,4630,N/A
1993/09/21,29934,30533,29934,30533,▲599,＋2.00%,29994,29026,30774,29811,6080,N/A
1993/09/20,30333,30333,29834,29934,0.0,0.00%,29914,28946,30814,29787,3740,N/A
1993/09/18,29036,30134,29036,29934,▲599,＋2.04%,29774,28896,30857,29767,4440,N/A
1993/09/17,29236,29934,29236,29335,▼898,－2.97%,29575,28861,30879,29749,2510,N/A
1993/09/16,30632,31131,30233,30233,▲100,＋0.33%,29535,28891,30914,29738,12040,N/A
1993/09/15,29535,30134,29236,30134,▲898,＋3.07%,29216,28901,30933,29722,18340,N/A
1993/09/14,29335,29335,28936,29236,▲299,＋1.03%,28836,28901,30952,29704,1620,N/A
1993/09/13,28936,28936,28936,28936,▼200,－0.68%,28657,28946,30992,29685,600,N/A
1993/09/11,28737,29635,28737,29136,▲499,＋1.74%,28557,28996,31042,29668,720,N/A
1993/09/10,28238,28936,28238,28637,▲399,＋1.41%,28417,29086,31088,29650,1350,N/A
1993/09/09,29236,29236,27938,28238,▼100,－0.35%,28477,29216,31128,29639,230,N/A
1993/09/08,28437,28437,27938,28338,▼100,－0.35%,28597,29300,31156,29628,2880,N/A
1993/09/07,27938,28437,27938,28437,0.0,0.00%,28617,29330,31198,29616,570,N/A
1993/09/06,27938,28437,27938,28437,▼499,－1.72%,28717,29330,31226,29606,200,N/A
1993/09/04,27938,28936,27938,28936,▲100,＋0.35%,28617,29380,31276,29596,40,N/A
1993/09/03,28836,28836,28836,28836,▲399,＋1.40%,28417,29470,31334,29581,100,N/A
1993/09/02,27938,28437,27938,28437,▼499,－1.72%,28437,29575,31397,29565,700,N/A
1993/09/01,27938,28936,27040,28936,▲998,＋3.57%,28537,29690,31446,29552,1620,N/A
1993/08/31,27938,28138,27040,27938,0.0,0.00%,28597,29759,31486,29536,1240,N/A
1993/08/30,29335,29335,27938,27938,▼998,－3.45%,28996,29879,31540,29527,2590,N/A
