[일시]기아차,시가,고가,저가,종가,대비,대비율,<가격이동평균>5,20,60,120,[거래량],[외국인_보유량]
2004/05/14,10400,10650,10050,10200,▼300,－2.86%,10420,11198,11343,11113,1850785,130416668
2004/05/13,10750,10750,10300,10500,▼300,－2.78%,10620,11275,11346,11111,1947640,130088888
2004/05/12,10200,10800,10150,10800,▲650,＋6.40%,10720,11325,11343,11107,1576840,129938438
2004/05/11,10450,10600,9940,10150,▼300,－2.87%,10760,11373,11339,11097,2743536,129178224
2004/05/10,11200,11250,9970,10450,▼750,－6.70%,10910,11458,11349,11090,3054544,130183723
2004/05/07,11000,11400,10700,11200,▲200,＋1.82%,11000,11553,11356,11080,3348256,131168773
2004/05/06,11050,11100,10850,11000,0.0,0.00%,11020,11608,11352,11064,2093482,131557378
2004/05/04,10950,11150,10900,11000,▲100,＋0.92%,11130,11655,11349,11052,880609,132356508
2004/05/03,11000,11100,10900,10900,0.0,0.00%,11230,11690,11340,11040,1524073,132291838
2004/04/30,11300,11350,10850,10900,▼400,－3.54%,11300,11738,11329,11023,2165643,132625028
2004/04/29,11550,11700,10950,11300,▼250,－2.16%,11470,11783,11314,11005,2594540,133580608
2004/04/28,11650,11700,11500,11550,▲50,＋0.43%,11550,11815,11303,10980,612352,134204540
2004/04/27,11300,11600,11300,11500,▲250,＋2.22%,11630,11850,11293,10954,723937,133914530
2004/04/26,11750,11800,11250,11250,▼500,－4.26%,11760,11868,11293,10928,1229169,134072640
2004/04/23,11850,12000,11700,11750,▲50,＋0.43%,11910,11893,11298,10906,781901,134219724
2004/04/22,12000,12050,11700,11700,▼250,－2.09%,11900,11900,11297,10879,922801,134251150
2004/04/21,11900,12050,11900,11950,▼200,－1.65%,11910,11895,11298,10849,1175957,134165955
2004/04/20,12000,12150,11850,12150,▲150,＋1.25%,11820,11878,11298,10818,950148,134072640
2004/04/19,11850,12050,11650,12000,▲300,＋2.56%,11740,11845,11293,10790,1244228,134219724
2004/04/16,11600,11800,11500,11700,▼50,－0.43%,11710,11818,11295,10760,870944,134178894
2004/04/14,11500,11950,11500,11750,▲250,＋2.17%,11840,11803,11304,10731,1276856,133870124
2004/04/13,11850,11900,11500,11500,▼250,－2.13%,11950,11760,11312,10702,1786951,133545754
2004/04/12,11800,12100,11750,11750,▼100,－0.84%,12040,11710,11313,10675,1178863,133923564
2004/04/09,12100,12200,11850,11850,▼500,－4.05%,12030,11658,11313,10645,794494,134273414
2004/04/08,12350,12400,12000,12350,▲50,＋0.41%,12030,11625,11313,10616,1319860,134266714
2004/04/07,12000,12450,11900,12300,▲350,＋2.93%,11920,11590,11305,10580,3106619,134384664
2004/04/06,11850,12000,11800,11950,▲250,＋2.14%,11850,11553,11293,10546,1122139,134015377
2004/04/02,11900,11950,11700,11700,▼150,－1.27%,11910,11533,11291,10515,1002715,133683967
2004/04/01,11800,11900,11650,11850,▲50,＋0.42%,11940,11535,11293,10483,891000,133727077
2004/03/31,12100,12150,11600,11800,▼150,－1.26%,11920,11530,11286,10451,1026420,133715287
2004/03/30,12300,12300,11900,11950,▼300,－2.45%,11940,11510,11271,10420,759394,133385958
2004/03/29,11900,12250,11850,12250,▲400,＋3.38%,11870,11480,11251,10387,2112200,133279538
2004/03/26,11900,11950,11700,11850,▲100,＋0.85%,11740,11413,11220,10351,2057580,132425902
2004/03/25,11850,12100,11750,11750,▼150,－1.26%,11670,11353,11195,10319,1760729,132087932
2004/03/24,11650,11950,11500,11900,▲300,＋2.59%,11610,11300,11178,10288,1780515,131526872
2004/03/23,11450,11700,11200,11600,0.0,0.00%,11510,11230,11158,10256,1814727,130823432
2004/03/22,11800,11850,11450,11600,▲100,＋0.87%,11370,11190,11146,10227,1786647,130520622
2004/03/19,11500,11550,11300,11500,▲50,＋0.44%,11150,11153,11136,10200,1002533,130075282
2004/03/18,11500,11600,11150,11450,▲50,＋0.44%,10990,11125,11122,10174,746393,129914822
2004/03/17,11200,11450,11050,11400,▲500,＋4.59%,10940,11073,11112,10145,1081929,129734732
2004/03/16,10500,10950,10400,10900,▲400,＋3.81%,10990,11030,11104,10123,976010,129423792
2004/03/15,10700,10800,10500,10500,▼200,－1.87%,11120,11003,11106,10105,856990,129205062
2004/03/12,11250,11250,10300,10700,▼500,－4.46%,11330,10995,11113,10092,1937728,129446462
2004/03/11,11500,11600,11200,11200,▼450,－3.86%,11540,10988,11119,10077,1992457,129517832
2004/03/10,11500,11800,11500,11650,▲100,＋0.87%,11650,10965,11113,10059,868540,129472842
2004/03/09,11450,11700,11400,11550,0.0,0.00%,11600,10925,11106,10037,874982,129080574
2004/03/08,11700,11800,11500,11550,▼200,－1.70%,11560,10895,11094,10016,594144,129022824
2004/03/05,11800,11850,11550,11750,0.0,0.00%,11430,10860,11080,9997,1311060,128896684
2004/03/04,11500,11850,11300,11750,▲350,＋3.07%,11210,10795,11063,9975,2105085,128752464
2004/03/03,11400,11550,11250,11400,▲50,＋0.44%,11000,10720,11045,9954,1309743,128453164
2004/03/02,11050,11400,10800,11350,▲450,＋4.13%,10820,10650,11034,9935,2075783,128070294
2004/02/27,10650,10900,10550,10900,▲250,＋2.35%,10710,10613,11020,9916,1091110,127315714
2004/02/26,10800,10850,10500,10650,▼50,－0.47%,10700,10615,11015,9901,695244,127091274
2004/02/25,10500,10700,10450,10700,▲200,＋1.90%,10760,10658,11007,9887,457470,126908794
2004/02/24,10850,11050,10500,10500,▼300,－2.78%,10700,10703,10993,9874,1254950,126856064
2004/02/23,10950,10950,10600,10800,▼50,－0.46%,10710,10760,10981,9863,839189,126996244
2004/02/20,10750,10850,10550,10850,▼100,－0.91%,10620,10810,10962,9850,877500,127008444
2004/02/19,10600,10950,10500,10950,▲550,＋5.29%,10520,10865,10938,9836,1837212,127116094
2004/02/18,10550,10600,10300,10400,▼150,－1.42%,10440,10910,10909,9822,1180014,127317104
2004/02/17,10600,10800,10400,10550,▲200,＋1.93%,10510,10995,10899,9808,1137489,127386964
2004/02/16,10350,10600,10200,10350,0.0,0.00%,10570,11080,10884,9793,1258349,127537974
2004/02/13,10350,10500,10200,10350,▼200,－1.90%,10690,11173,10877,9780,834544,127501452
2004/02/12,10750,10850,10350,10550,▼200,－1.86%,10790,11235,10870,9765,1330142,127520422
2004/02/11,10950,11000,10650,10750,▼100,－0.92%,10770,11295,10854,9748,1237028,127746292
2004/02/10,11050,11050,10650,10850,▼100,－0.91%,10670,11348,10831,9729,878935,127487333
2004/02/09,11000,11100,10850,10950,▲100,＋0.92%,10500,11400,10803,9709,1419383,127182975
2004/02/06,10600,10850,10450,10850,▲400,＋3.83%,10430,11430,10777,9689,1371792,126872995
2004/02/05,10200,10450,10100,10450,▲200,＋1.95%,10450,11480,10754,9669,1393898,126211315
2004/02/04,9970,10350,9940,10250,▲250,＋2.50%,10660,11550,10740,9655,1855861,126007265
2004/02/03,10400,10550,9950,10000,▼600,－5.66%,10930,11608,10717,9644,3308332,125509415
2004/02/02,10850,11200,10500,10600,▼350,－3.20%,11260,11653,10696,9635,1704873,125753439
2004/01/30,11350,11450,10900,10950,▼550,－4.78%,11500,11660,10658,9623,1588476,126270215
2004/01/29,11700,11700,11200,11500,▼100,－0.86%,11700,11633,10616,9607,1125617,126505985
2004/01/28,11750,11850,11500,11600,▼50,－0.43%,11770,11575,10564,9587,1891939,126302545
2004/01/27,11800,11800,11500,11650,▼150,－1.27%,11870,11533,10514,9565,1043145,125762145
2004/01/26,11950,12000,11700,11800,▼150,－1.26%,11990,11485,10460,9542,1831301,125708085
2004/01/20,11750,12100,11750,11950,▲100,＋0.84%,12070,11438,10400,9515,1481680,125107615
2004/01/19,12050,12250,11850,11850,▼250,－2.07%,12000,11390,10339,9487,1588091,124553615
2004/01/16,12250,12400,12000,12100,▼150,－1.22%,11980,11330,10286,9461,1380408,124756275
2004/01/15,12150,12600,12000,12250,▲50,＋0.41%,11920,11268,10224,9433,2697251,124677045
2004/01/14,11600,12250,11550,12200,▲600,＋5.17%,11850,11203,10158,9404,2285382,123712315
2004/01/13,11700,11800,11550,11600,▼150,－1.28%,11720,11143,10092,9377,1264548,122949095
2004/01/12,11850,11850,11550,11750,▼50,－0.42%,11770,11108,10037,9357,1086350,122641555
2004/01/09,12100,12200,11700,11800,▼100,－0.84%,11790,11075,9978,9337,2570435,122602915
2004/01/08,11450,12200,11400,11900,▲350,＋3.03%,11710,11025,9919,9318,4555398,121864615
2004/01/07,11800,11850,11500,11550,▼300,－2.53%,11510,10993,9855,9297,1417126,119995985
2004/01/06,11950,11950,11550,11850,0.0,0.00%,11350,10958,9800,9278,2448193,120032817
2004/01/05,11500,11850,11400,11850,▲450,＋3.95%,11060,10900,9739,9256,3763113,119676877
2004/01/02,11050,11600,10950,11400,▲500,＋4.59%,10760,10843,9673,9236,3407321,118997877
2003/12/30,11000,11000,10750,10900,▲150,＋1.40%,10630,10808,9617,9221,1504975,119070107
2003/12/29,10250,10800,10250,10750,▲350,＋3.37%,10590,10800,9569,9211,1596238,119311237
2003/12/26,10200,10400,10000,10400,▲50,＋0.48%,10610,10788,9523,9197,1403368,119158597
2003/12/24,10700,10850,10150,10350,▼400,－3.72%,10730,10798,9483,9190,1218707,119051797
2003/12/23,10750,10850,10650,10750,▲50,＋0.47%,10790,10788,9444,9178,1108428,118911057
2003/12/22,10850,11000,10700,10700,▼150,－1.38%,10810,10744,9399,9162,1176544,118985967
2003/12/19,11000,11000,10800,10850,▼150,－1.36%,10860,10697,9354,9148,1294363,118885157
2003/12/18,10600,11000,10550,11000,▲350,＋3.29%,10890,10639,9309,9132,1470671,118594737
2003/12/17,10950,10950,10600,10650,▼200,－1.84%,10870,10559,9265,9114,1567383,118385997
2003/12/16,10800,10950,10700,10850,▼100,－0.91%,10960,10487,9226,9100,1473836,118080997
2003/12/15,11100,11150,10800,10950,▼50,－0.45%,10950,10433,9179,9085,1777941,117787377
2003/12/12,11100,11150,10850,11000,▲100,＋0.92%,11010,10368,9142,9071,2000982,118000217
2003/12/11,11100,11150,10900,10900,▼200,－1.80%,10980,10315,9105,9054,2918125,118309517
2003/12/10,10750,11100,10650,11100,▲300,＋2.78%,10940,10267,9071,9036,2355770,118474667
2003/12/09,11200,11200,10700,10800,▼450,－4.00%,10860,10192,9035,9017,1662050,117953587
2003/12/08,10800,11300,10700,11250,▲400,＋3.69%,10840,10120,9005,8999,3199354,118239087
2003/12/05,10700,11050,10600,10850,▲150,＋1.40%,10740,10017,8968,8977,2255790,117436807
2003/12/04,10650,10950,10600,10700,0.0,0.00%,10670,9943,8939,8960,2447491,116662837
2003/12/03,10700,10850,10350,10700,0.0,0.00%,10650,9883,8913,8945,2347093,116320267
2003/12/02,10850,10900,10550,10700,▼50,－0.47%,10540,9828,8887,8930,2248670,116005217
2003/12/01,10500,10900,10350,10750,▲250,＋2.38%,10376,9737,8863,8916,3467278,115905257
2003/11/28,10750,10900,10400,10500,▼100,－0.94%,10176,9635,8836,8901,3681636,116067587
2003/11/27,10250,10650,10050,10600,▲450,＋4.43%,10016,9525,8812,8889,5821743,116407907
2003/11/26,9970,10300,9890,10150,▲270,＋2.73%,9776,9417,8788,8875,3716690,114316797
2003/11/25,10000,10250,9750,9880,▲130,＋1.33%,9586,9328,8768,8866,3085606,113568427
2003/11/24,9700,10100,9620,9750,▲50,＋0.52%,9566,9267,8755,8857,4097445,113863587
2003/11/21,9250,9910,9220,9700,▲300,＋3.19%,9546,9200,8746,8850,2897800,113463237
2003/11/20,9300,9450,9200,9400,▲200,＋2.17%,9594,9125,8738,8843,1802691,112625447
2003/11/19,9600,9640,9200,9200,▼580,－5.93%,9702,9067,8734,8839,2828622,112269967
2003/11/18,9640,9880,9610,9780,▲130,＋1.35%,9780,9041,8735,8836,2395420,112387487
2003/11/17,9860,9920,9590,9650,▼290,－2.92%,9696,8972,8717,8826,1512320,111894257
2003/11/14,9970,9970,9850,9940,0.0,0.00%,9606,8902,8703,8816,3287653,112069047
2003/11/13,9870,10050,9750,9940,▲350,＋3.65%,9492,8820,8683,8804,6267059,111930927
2003/11/12,9450,9740,9270,9590,▲230,＋2.46%,9404,8738,8660,8792,3299608,110518367
2003/11/11,9100,9400,9050,9360,▲160,＋1.74%,9404,8666,8642,8781,1579111,109891207
2003/11/10,9370,9550,9170,9200,▼170,－1.81%,9310,8613,8627,8775,1752656,109653797
2003/11/07,9590,9700,9220,9370,▼130,－1.37%,9212,8557,8615,8773,1327408,109391217
2003/11/06,9780,9810,9430,9500,▼90,－0.94%,8998,8501,8601,8768,3825341,109449597
2003/11/05,9180,9650,9130,9590,▲700,＋7.87%,8786,8433,8585,8763,4058907,108335037
2003/11/04,8880,9060,8700,8890,▲180,＋2.07%,8542,8349,8570,8758,4911719,107050567
2003/11/03,8250,8740,8250,8710,▲410,＋4.94%,8494,8307,8571,8754,1070800,108333857
2003/10/31,8360,8540,8280,8300,▼140,－1.66%,8434,8271,8575,8752,847233,108237357
2003/10/30,8420,8590,8370,8440,▲70,＋0.84%,8414,8256,8588,8754,515513,108331177
2003/10/29,8780,8780,8370,8370,▼280,－3.24%,8374,8234,8598,8754,1131544,108462557
2003/10/28,8500,8770,8410,8650,▲240,＋2.85%,8438,8216,8610,8754,1396997,108615477
2003/10/27,8400,8450,8270,8410,▲210,＋2.56%,8386,8185,8616,8752,496680,108215737
2003/10/24,8300,8380,8180,8200,▼40,－0.49%,8356,8165,8623,8748,503517,108341437
2003/10/23,8450,8490,8220,8240,▼450,－5.18%,8374,8163,8630,8746,818310,108277057
2003/10/22,8500,8690,8360,8690,▲300,＋3.58%,8386,8169,8636,8747,1214636,108177467
2003/10/21,8300,8400,8280,8390,▲130,＋1.57%,8280,8149,8637,8747,832880,107497577
2003/10/20,8290,8410,8250,8260,▼30,－0.36%,8260,8132,8643,8748,555694,107228507
2003/10/17,8270,8470,8270,8290,▼10,－0.12%,8224,8157,8650,8752,820202,107335447
2003/10/16,8110,8350,8060,8300,▲140,＋1.72%,8216,8180,8662,8758,1171680,107404147
2003/10/15,8360,8360,8150,8160,▼130,－1.57%,8186,8210,8676,8761,621637,107457587
2003/10/14,8110,8310,8110,8290,▲210,＋2.60%,8136,8248,8697,8766,1216970,107575577
2003/10/13,8100,8200,8050,8080,▼170,－2.06%,8086,8282,8718,8768,970516,107518807
2003/10/10,8100,8250,8020,8250,▲100,＋1.23%,8070,8330,8740,8770,1218305,107726107
2003/10/09,7890,8150,7890,8150,▲240,＋3.03%,8020,8373,8755,8768,1043070,107615767
2003/10/08,8050,8080,7900,7910,▼130,－1.62%,7990,8424,8774,8767,701625,107720287
2003/10/07,8040,8060,7970,8040,▲40,＋0.50%,8008,8483,8799,8764,781506,107500237
2003/10/06,8080,8120,7980,8000,0.0,0.00%,8008,8545,8826,8762,1252164,107163217
2003/10/02,8160,8170,7900,8000,0.0,0.00%,8008,8603,8852,8761,951928,107067907
2003/10/01,8000,8000,7790,8000,0.0,0.00%,8042,8655,8872,8756,592373,107241797
2003/09/30,8100,8160,8000,8000,▼40,－0.50%,8112,8712,8896,8750,1117367,107337887
2003/09/29,8040,8140,7950,8040,▲40,＋0.50%,8172,8760,8912,8743,936711,107004332
2003/09/26,8100,8180,8000,8000,▼170,－2.08%,8174,8813,8925,8734,1080670,106849312
2003/09/25,8270,8300,8070,8170,▼180,－2.16%,8324,8875,8943,8727,1356580,106604822
2003/09/24,8400,8500,8300,8350,▲50,＋0.60%,8440,8926,8955,8720,1134100,106209292
2003/09/23,8100,8390,8100,8300,▲250,＋3.11%,8550,8966,8964,8711,1147193,105945112
2003/09/22,8750,8790,8050,8050,▼700,－8.00%,8674,9015,8974,8701,1484831,105754872
2003/09/19,8950,9010,8690,8750,0.0,0.00%,8860,9048,8991,8693,1141725,57274032
2003/09/18,8850,8950,8750,8750,▼150,－1.69%,8918,9050,9000,8683,802037,57067372
2003/09/17,9000,9030,8900,8900,▼20,－0.22%,8988,9049,9004,8674,913310,57153372
2003/09/16,8980,8990,8880,8920,▼60,－0.67%,9042,9034,9002,8663,970179,57109572
2003/09/15,9040,9120,8980,8980,▼60,－0.66%,9078,9013,8999,8647,1454658,57186452
2003/09/09,9200,9200,9040,9040,▼60,－0.66%,9138,8988,8993,8631,1636024,57183632
2003/09/08,9120,9280,9090,9100,▼70,－0.76%,9162,8959,8986,8609,623084,56949622
2003/09/05,9270,9310,9150,9170,▲70,＋0.77%,9150,8929,8982,8591,1312085,56832112
2003/09/04,9280,9350,9090,9100,▼180,－1.94%,9142,8897,8977,8571,948976,56372402
2003/09/03,9270,9400,9190,9280,▲120,＋1.31%,9114,8877,8973,8550,1769149,56040902
2003/09/02,9050,9220,9050,9160,▲120,＋1.33%,9080,8861,8969,8530,2132504,55818872
2003/09/01,9140,9250,9020,9040,▼90,－0.99%,9094,8850,8966,8511,692066,55039572
2003/08/29,8980,9160,8980,9130,▲170,＋1.90%,9124,8854,8965,8492,1034027,55010772
2003/08/28,9200,9290,8940,8960,▼150,－1.65%,9130,8849,8962,8475,1374440,54819312
2003/08/27,9270,9350,9110,9110,▼120,－1.30%,9194,8856,8964,8459,1334940,54483442
2003/08/26,9290,9400,9220,9230,▲40,＋0.44%,9112,8850,8960,8446,1278554,54285442
2003/08/25,9160,9290,9140,9190,▲30,＋0.33%,9026,8831,8954,8434,709167,54248022
2003/08/22,9290,9440,9130,9160,▼120,－1.29%,8932,8802,8949,8420,1079334,54244002
2003/08/21,8790,9300,8790,9280,▲580,＋6.67%,8820,8774,8944,8407,1848530,54075382
2003/08/20,8830,8850,8620,8700,▼100,－1.14%,8666,8746,8936,8395,484811,53661142
2003/08/19,8900,8900,8760,8800,▲80,＋0.92%,8620,8749,8935,8387,971523,53655592
2003/08/18,8650,8830,8510,8720,▲120,＋1.40%,8554,8744,8930,8381,1077379,53361932
2003/08/14,8480,8600,8440,8600,▲90,＋1.06%,8508,8758,8926,8374,1187904,53322832
2003/08/13,8600,8600,8490,8510,▲40,＋0.47%,8496,8784,8924,8367,549096,53555542
2003/08/12,8410,8750,8410,8470,0.0,0.00%,8532,8831,8920,8362,1021136,53654194
2003/08/11,8440,8580,8200,8470,▼20,－0.24%,8630,8883,8923,8359,500865,53497583
2003/08/08,8500,8580,8430,8490,▼50,－0.59%,8724,8930,8931,8356,329340,53434363
2003/08/07,8720,8720,8450,8540,▼150,－1.73%,8852,8965,8936,8350,458104,53453613
2003/08/06,8800,8960,8680,8690,▼270,－3.01%,8950,9001,8942,8345,713735,53549353
2003/08/05,9040,9080,8880,8960,▲20,＋0.22%,9030,9036,8947,8340,303090,53705482
2003/08/04,9000,9000,8860,8940,▼190,－2.08%,9036,9072,8938,8332,273531,53707422
2003/08/01,9040,9290,9040,9130,▲100,＋1.11%,9020,9105,8930,8322,491426,53719182
2003/07/31,9130,9210,9030,9030,▼60,－0.66%,8914,9107,8919,8311,567828,53611542
2003/07/30,9040,9110,8910,9090,▲100,＋1.11%,8830,9128,8909,8302,620970,53393312
2003/07/29,8900,8990,8820,8990,▲130,＋1.47%,8756,9121,8899,8293,436213,53248112
2003/07/28,8750,8860,8660,8860,▲260,＋3.02%,8708,9111,8889,8287,614025,53192302
2003/07/25,8620,8740,8530,8600,▼10,－0.12%,8676,9123,8873,8282,465541,53305742
2003/07/24,8610,8760,8580,8610,▼110,－1.26%,8756,9138,8862,8275,497074,53324272
2003/07/23,8750,8800,8650,8720,▼30,－0.34%,8860,9152,8859,8267,349085,53387252
2003/07/22,8570,8830,8570,8750,▲50,＋0.57%,9006,9160,8857,8259,746045,53481932
2003/07/21,8850,8990,8660,8700,▼300,－3.33%,9158,9177,8852,8250,638631,53444602
2003/07/18,9090,9090,8910,9000,▼130,－1.42%,9298,9207,8854,8244,604446,53550812
2003/07/16,9480,9500,9130,9130,▼320,－3.39%,9336,9205,8854,8233,689217,53558942
2003/07/15,9560,9560,9350,9450,▼60,－0.63%,9362,9187,8847,8221,989720,53629542
2003/07/14,9470,9580,9310,9510,▲110,＋1.17%,9352,9153,8835,8209,901297,53172912
2003/07/11,9090,9430,9090,9400,▲210,＋2.29%,9384,9108,8818,8198,823372,52828242
2003/07/10,9170,9380,9140,9190,▼70,－0.76%,9424,9069,8800,8189,1017930,52681772
2003/07/09,9310,9400,9250,9260,▼140,－1.49%,9422,9053,8781,8183,490197,52540142
2003/07/08,9700,9710,9360,9400,▼270,－2.79%,9460,9033,8759,8178,1295360,52508822
2003/07/07,9760,9800,9610,9670,▲70,＋0.73%,9368,9006,8730,8171,816848,52252162
2003/07/04,9480,9600,9350,9600,▲420,＋4.58%,9194,8976,8698,8162,1195031,52213712
2003/07/03,9660,9680,9170,9180,▼270,－2.86%,9094,8945,8669,8153,957310,52191732
2003/07/02,9070,9450,9050,9450,▲510,＋5.70%,9038,8935,8641,8151,1656727,52171582
2003/07/01,8800,9100,8610,8940,▲140,＋1.59%,8924,8910,8603,8152,489919,51839572
2003/06/30,9060,9150,8800,8800,▼300,－3.30%,8912,8915,8573,8156,462730,51765682
2003/06/27,9000,9190,8990,9100,▲200,＋2.25%,8972,8919,8544,8163,796914,51916702
2003/06/26,8880,8900,8730,8900,▲20,＋0.23%,9012,8908,8511,8167,971690,51735872
2003/06/25,8940,8940,8880,8880,0.0,0.00%,9022,8908,8485,8169,1177710,51995062
