[일시]금호전기,시가,고가,저가,종가,대비,대비율,<가격이동평균>5,20,60,120,[거래량],[외국인_보유량]
2009/10/28,52654,53150,50968,50968,▼1388,－2.65%,53586,53435,53472,44983,56597,521480
2009/10/27,54241,54241,52257,52356,▼1884,－3.47%,54300,53727,53293,44852,70448,519184
2009/10/26,55331,55827,54241,54241,▼1190,－2.15%,54677,54015,53111,44716,60232,516357
2009/10/23,55926,56422,54835,55430,▲496,＋0.90%,54637,54312,52916,44569,49452,521631
2009/10/22,54538,57017,54042,54935,▲397,＋0.73%,54181,54501,52686,44409,113500,523750
2009/10/21,53844,54538,53745,54538,▲297,＋0.55%,53844,54808,52462,44259,32294,524341
2009/10/20,54835,54835,53844,54241,▲198,＋0.37%,53844,55200,52249,44115,27582,525125
2009/10/19,52852,54538,52059,54042,▲892,＋1.68%,53745,55502,52026,43974,46927,524981
2009/10/16,53249,53249,51960,53150,▼99,－0.19%,53586,55874,51780,43833,43308,522621
2009/10/15,55034,55728,52654,53249,▼1289,－2.36%,53665,56256,51553,43676,71178,520994
2009/10/14,53745,56224,53348,54538,▲793,＋1.48%,53308,56702,51333,43528,82425,540131
2009/10/13,53546,54439,52059,53745,▲496,＋0.93%,52228,57134,51091,43383,69508,541764
2009/10/12,54439,54538,52753,53249,▼297,－0.56%,51851,57376,50853,43257,47242,540681
2009/10/09,51960,54141,51960,53546,▲2082,＋4.05%,51851,57763,50603,43128,120415,542238
2009/10/08,50076,51464,47200,51464,▲2330,＋4.74%,51890,57986,50340,42994,178695,541081
2009/10/07,52753,53348,49134,49134,▼2727,－5.26%,53001,58318,50113,42882,119155,497711
2009/10/06,54141,55133,50770,51861,▼1388,－2.61%,54538,58921,49909,42796,91989,508419
2009/10/05,53051,55331,51960,53249,▼496,－0.92%,55787,59516,49646,42687,67174,494705
2009/10/01,56819,56819,53745,53745,▼3272,－5.74%,57176,59922,49403,42576,63319,491958
2009/09/30,56819,57116,54935,57017,▲198,＋0.35%,58266,60498,49169,42449,117029,492640
2009/09/29,58901,59397,56125,56819,▼1289,－2.22%,59080,60969,48890,42304,101648,495582
2009/09/28,59992,60686,58108,58108,▼2082,－3.46%,60190,61202,48611,42154,105367,498979
2009/09/25,59199,60983,57810,60190,▲992,＋1.68%,60626,61117,48298,41988,126391,506828
2009/09/24,61083,61479,58207,59199,▼1884,－3.08%,60884,60944,47917,41787,141503,503879
2009/09/23,62867,63661,60983,61083,▼1289,－2.07%,61202,60450,47544,41600,164282,506350
2009/09/22,60289,62768,59992,62372,▲2082,＋3.45%,61420,59746,47137,41391,167782,509521
2009/09/21,61281,61281,59992,60289,▼1190,－1.94%,61578,58968,46665,41176,48717,508112
2009/09/18,60884,61479,60091,61479,▲694,＋1.14%,61241,58286,46236,40983,108052,508280
2009/09/17,62669,63264,59595,60785,▼1388,－2.23%,61142,57572,45792,40771,176091,484295
2009/09/16,64157,65049,61975,62173,▼992,－1.57%,60587,56878,45352,40558,206844,479458
2009/09/15,60289,63661,59496,63165,▲4561,＋7.78%,59774,56130,44872,40336,262164,491751
2009/09/14,61479,61578,58504,58604,▼2380,－3.90%,59377,55257,44372,40116,130334,489903
2009/09/11,59000,61479,58504,60983,▲2975,＋5.13%,60408,54483,43962,39935,169053,497443
2009/09/10,58703,61182,58009,58009,▼99,－0.17%,60488,53616,43497,39732,149252,499759
2009/09/09,62372,62669,57810,58108,▼3074,－5.02%,61935,52852,43078,39546,165460,519509
2009/09/08,64454,65941,60488,61182,▼2578,－4.04%,63601,51920,42663,39356,214428,507916
2009/09/07,62372,65247,60785,63760,▲2380,＋3.88%,63661,50834,42220,39126,217988,509273
2009/09/04,68420,68420,60686,61380,▼3867,－5.93%,62193,49630,41736,38865,357701,506902
2009/09/03,68420,70404,65247,65247,▼1190,－1.79%,61261,48586,41298,38631,397394,553665
2009/09/02,59992,68817,59595,66437,▲4958,＋8.06%,58078,47361,40792,38354,529013,474578
2009/09/01,56720,64751,55133,61479,▲5057,＋8.96%,54191,46013,40273,38061,614094,394903
2009/08/31,56422,59000,55430,56422,▼297,－0.52%,51256,44949,39829,37801,257555,312471
2009/08/28,49877,56720,49332,56720,▲7387,＋14.97%,49302,44201,39460,37573,483810,320268
2009/08/27,47597,50373,47597,49332,▲2330,＋4.96%,47398,43492,39077,37346,240056,189298
2009/08/26,47200,47547,46506,47002,▲198,＋0.42%,46913,43107,38792,37178,89460,159478
2009/08/25,46109,47151,45663,46804,▲149,＋0.32%,46952,42832,38563,37044,89116,185638
2009/08/24,47597,47795,46209,46655,▼545,－1.16%,46734,42579,38346,36902,94649,213848
2009/08/21,47349,48489,46258,47200,▲297,＋0.63%,46030,42289,38135,36750,91445,233024
2009/08/20,47299,47894,45514,46903,▼297,－0.63%,45316,41893,37910,36597,54355,243154
2009/08/19,45862,47993,45713,47200,▲1487,＋3.25%,44483,41526,37698,36423,137409,240314
2009/08/18,42986,46109,42688,45713,▲2578,＋5.98%,42936,41169,37508,36247,158001,241664
2009/08/17,42986,44027,42341,43135,▼496,－1.14%,41687,40881,37319,36101,69629,240134
2009/08/14,43482,44275,41895,43630,▲892,＋2.09%,40993,40698,37160,35976,131828,239634
2009/08/13,39862,42738,39317,42738,▲3272,＋8.29%,40368,40430,37009,35858,162892,245413
2009/08/12,39367,39813,38772,39466,0.0,0.00%,39971,40182,36883,35760,42512,238303
2009/08/11,39515,40259,39168,39466,▼198,－0.50%,39971,40100,36834,35682,42359,238503
2009/08/10,40854,40854,39664,39664,▼843,－2.08%,40120,39971,36788,35579,25221,238390
2009/08/07,40457,41151,39912,40507,▼248,－0.61%,40477,39793,36721,35491,51923,239420
2009/08/06,39367,40755,39218,40755,▲1289,＋3.27%,40884,39701,36648,35411,35058,237890
2009/08/05,40309,40854,39466,39466,▼744,－1.85%,41062,39649,36569,35296,37103,233780
2009/08/04,41449,41846,39813,40209,▼1240,－2.99%,41469,39689,36493,35208,70967,238370
2009/08/03,42341,42639,41201,41449,▼1091,－2.56%,41776,39681,36412,35117,40537,238510
2009/07/31,41945,42639,41945,42540,▲892,＋2.14%,41657,39577,36321,35008,52965,241190
2009/07/30,41151,42589,41003,41647,▲149,＋0.36%,41003,39314,36222,34898,54551,240740
2009/07/29,42093,42093,40854,41498,▼248,－0.59%,40586,39074,36132,34780,57544,238750
2009/07/28,41102,41994,40457,41746,▲892,＋2.18%,40299,38834,36055,34655,85260,241160
2009/07/27,39367,41151,38970,40854,▲1587,＋4.04%,39942,38447,35981,34538,105698,240990
