[일시]한진,시가,고가,저가,종가,대비,대비율,<가격이동평균>5,20,60,120,[거래량],[외국인_보유량]
1992/10/30,11500,12100,11500,12000,▲200,＋1.69%,11720,11165,10693,10364,17110,N/A
1992/10/29,11500,12100,11300,11800,▲300,＋2.61%,11560,11110,10642,10360,16900,N/A
1992/10/28,11600,11900,11300,11500,0.0,0.00%,11520,11035,10594,10356,4290,N/A
1992/10/27,12100,12300,11500,11500,▼300,－2.54%,11520,10975,10553,10356,7250,N/A
1992/10/26,11000,11800,11000,11800,▲600,＋5.36%,11580,10920,10513,10354,19520,N/A
1992/10/24,11100,11500,11100,11200,▼400,－3.45%,11500,10850,10468,10354,11440,N/A
1992/10/23,11600,11800,11100,11600,▲100,＋0.87%,11520,10820,10436,10358,14460,N/A
1992/10/22,12000,12000,11200,11500,▼300,－2.54%,11400,10775,10392,10363,10880,N/A
1992/10/21,11500,11900,11500,11800,▲400,＋3.51%,11240,10740,10351,10365,14790,N/A
1992/10/20,11300,11400,11000,11400,▲100,＋0.88%,11040,10705,10304,10364,12340,N/A
1992/10/19,11000,11500,11000,11300,▲300,＋2.73%,10920,10675,10262,10366,22560,N/A
1992/10/17,10900,11100,10900,11000,▲300,＋2.80%,10700,10635,10221,10371,6980,N/A
1992/10/16,10800,10800,10500,10700,▼100,－0.93%,10560,10620,10190,10380,3400,N/A
1992/10/15,10800,11200,10800,10800,0.0,0.00%,10560,10610,10164,10389,16700,N/A
1992/10/14,10200,10800,10200,10800,▲600,＋5.88%,10560,10600,10136,10401,14270,N/A
1992/10/13,10300,10300,10200,10200,▼100,－0.97%,10520,10620,10111,10415,3290,N/A
1992/10/12,10100,10600,10100,10300,▼400,－3.74%,10660,10660,10098,10434,4500,N/A
1992/10/10,10700,10800,10700,10700,▼100,－0.93%,10660,10700,10089,10451,2000,N/A
1992/10/09,10400,10900,10400,10800,▲200,＋1.89%,10580,10725,10071,10467,4250,N/A
1992/10/08,10900,10900,10600,10600,▼300,－2.75%,10500,10760,10051,10482,4070,N/A
1992/10/07,10200,10900,10100,10900,▲600,＋5.83%,10460,10830,10033,10494,2400,N/A
1992/10/06,9800,10400,9800,10300,0.0,0.00%,10400,10865,10013,10504,1320,N/A
1992/10/05,10100,10300,10000,10300,▼100,－0.96%,10480,10900,10006,10521,2020,N/A
1992/10/02,10100,10500,10100,10400,0.0,0.00%,10580,10950,9993,10537,2930,N/A
1992/10/01,10500,10500,10400,10400,▼200,－1.89%,10720,10965,9976,10554,1880,N/A
1992/09/30,10700,10700,10500,10600,▼100,－0.93%,10800,10980,9959,10571,4890,N/A
1992/09/29,10800,10800,10500,10700,▼100,－0.93%,10780,11015,9941,10587,2640,N/A
1992/09/28,11000,11000,10800,10800,▼300,－2.70%,10780,11015,9924,10606,7270,N/A
1992/09/26,10800,11200,10800,11100,▲300,＋2.78%,10720,11015,9911,10621,10760,N/A
1992/09/25,10600,10800,10600,10800,▲300,＋2.86%,10620,11030,9886,10635,5760,N/A
1992/09/24,10800,10800,10500,10500,▼200,－1.87%,10700,11030,9873,10649,3520,N/A
1992/09/23,10600,11100,10600,10700,▲200,＋1.90%,10800,11015,9864,10667,4810,N/A
1992/09/22,10400,10800,10400,10500,▼100,－0.94%,10880,10990,9853,10683,6320,N/A
1992/09/21,11300,11400,10600,10600,▼600,－5.36%,11020,10955,9849,10701,14130,N/A
1992/09/19,11100,11300,11000,11200,▲200,＋1.82%,11200,10895,9846,10721,7480,N/A
1992/09/18,11100,11400,10800,11000,▼100,－0.90%,11360,10785,9834,10733,12610,N/A
1992/09/17,11000,11400,11000,11100,▼100,－0.89%,11480,10665,9833,10748,6620,N/A
1992/09/16,11000,11700,11000,11200,▼300,－2.61%,11460,10525,9826,10764,18600,N/A
1992/09/15,12000,12000,11500,11500,▼500,－4.17%,11480,10390,9814,10778,22430,N/A
1992/09/14,11900,12200,11800,12000,▲400,＋3.45%,11320,10255,9801,10794,32600,N/A
1992/09/09,11200,11600,11100,11600,▲600,＋5.45%,11060,10085,9774,10805,51350,N/A
1992/09/08,11500,11500,11000,11000,▼300,－2.65%,11000,9950,9754,10814,8400,N/A
1992/09/07,10800,11300,10800,11300,▲600,＋5.61%,10940,9848,9746,10827,15160,N/A
1992/09/05,10700,10800,10600,10700,0.0,0.00%,10840,9733,9733,10836,14610,N/A
1992/09/04,11400,11600,10700,10700,▼600,－5.31%,10980,9653,9728,10849,24160,N/A
1992/09/03,10800,11300,10700,11300,▲600,＋5.61%,11000,9573,9718,10864,31680,N/A
1992/09/02,10400,10700,10400,10700,▼100,－0.93%,10780,9472,9708,10873,12500,N/A
1992/09/01,11900,12000,10800,10800,▼600,－5.26%,10680,9387,9704,10887,19680,N/A
1992/08/31,11100,11400,11000,11400,▲600,＋5.56%,10480,9297,9696,10901,12800,N/A
1992/08/29,10400,10800,10200,10800,▲600,＋5.88%,10080,9177,9684,10908,17020,N/A
1992/08/28,10600,10600,10100,10200,0.0,0.00%,9720,9082,9684,10921,21900,N/A
1992/08/27,10200,10200,10200,10200,▲400,＋4.08%,9400,9012,9694,10941,20390,N/A
1992/08/26,9800,9800,9800,9800,▲400,＋4.26%,9020,8961,9708,10961,9270,N/A
1992/08/25,9200,9400,9100,9400,▲400,＋4.44%,8760,8928,9729,10988,9000,N/A
1992/08/24,9000,9000,8700,9000,▲400,＋4.65%,8640,8914,9764,11023,8890,N/A
1992/08/22,8300,8700,8300,8600,▲300,＋3.61%,8560,8929,9801,11065,3440,N/A
1992/08/21,8500,8600,8200,8300,▼200,－2.35%,8620,8969,9848,11106,1960,N/A
1992/08/20,8800,8800,8500,8500,▼300,－3.41%,8750,9043,9898,11149,840,N/A
1992/08/19,8600,8800,8600,8800,▲200,＋2.33%,8850,9098,9946,11185,4300,N/A
1992/08/18,8500,9000,8500,8600,▼300,－3.37%,8910,9138,9989,11221,2090,N/A
1992/08/17,8550,8900,8550,8900,▼50,－0.56%,9010,9183,10034,11264,110,N/A
1992/08/14,8700,8950,8700,8950,▼50,－0.56%,9086,9223,10078,11299,4800,N/A
1992/08/13,9100,9100,8900,9000,▼100,－1.10%,9096,9271,10117,11328,1200,N/A
1992/08/12,9100,9100,8900,9100,0.0,0.00%,9096,9296,10159,11353,1970,N/A
1992/08/11,9300,9300,9100,9100,▼180,－1.94%,9076,9311,10195,11380,1470,N/A
1992/08/10,9000,9280,9000,9280,▲280,＋3.11%,9036,9326,10240,11407,1050,N/A
1992/08/08,9000,9100,9000,9000,0.0,0.00%,8940,9337,10281,11434,2810,N/A
1992/08/07,9000,9050,9000,9000,0.0,0.00%,8978,9372,10334,11461,3450,N/A
1992/08/06,8700,9000,8700,9000,▲100,＋1.12%,9004,9422,10379,11487,1900,N/A
1992/08/05,8900,8900,8900,8900,▲100,＋1.14%,9030,9452,10424,11516,860,N/A
1992/08/04,9000,9050,8800,8800,▼390,－4.24%,9110,9507,10471,11549,5650,N/A
1992/08/03,9100,9200,9100,9190,▲60,＋0.66%,9230,9567,10522,11581,980,N/A
1992/08/01,9400,9400,9130,9130,0.0,0.00%,9348,9607,10569,11612,4450,N/A
1992/07/31,9120,9500,9120,9130,▼170,－1.83%,9442,9666,10614,11645,4670,N/A
1992/07/30,9200,9500,9200,9300,▼100,－1.06%,9536,9729,10666,11677,9610,N/A
1992/07/29,9600,9600,9400,9400,▼380,－3.89%,9576,9789,10718,11708,3490,N/A
1992/07/28,9590,9780,9500,9780,▲180,＋1.88%,9636,9864,10770,11741,3370,N/A
1992/07/27,9500,9600,9420,9600,0.0,0.00%,9660,9910,10813,11769,1110,N/A
1992/07/25,9300,9650,9300,9600,▲100,＋1.05%,9640,9955,10863,11801,4130,N/A
1992/07/24,9310,9780,9310,9500,▼200,－2.06%,9600,10010,10913,11830,1620,N/A
1992/07/23,10200,10200,9500,9700,▼200,－2.02%,9580,10055,10955,11858,3630,N/A
1992/07/22,9600,9900,9600,9900,▲400,＋4.21%,9540,10090,10995,11887,6720,N/A
1992/07/21,9290,9500,9100,9500,▲100,＋1.06%,9500,10120,11035,11916,5820,N/A
1992/07/20,9100,9600,9100,9400,0.0,0.00%,9600,10170,11082,11945,1180,N/A
1992/07/18,9600,9600,9400,9400,▼100,－1.05%,9640,10220,11132,11978,2980,N/A
1992/07/16,9410,9700,9410,9500,▼200,－2.06%,9760,10255,11183,12013,3870,N/A
1992/07/15,9700,10200,9700,9700,▼300,－3.00%,9860,10315,11233,12048,1270,N/A
1992/07/14,9500,10000,9500,10000,▲400,＋4.17%,9920,10355,11288,12075,6720,N/A
1992/07/13,9900,10000,9600,9600,▼400,－4.00%,9980,10370,11332,12100,5150,N/A
1992/07/11,9800,10100,9800,10000,0.0,0.00%,10140,10425,11383,12132,1320,N/A
1992/07/10,9600,10000,9600,10000,0.0,0.00%,10240,10465,11425,12158,6010,N/A
1992/07/09,10100,10100,10000,10000,▼300,－2.91%,10420,10505,11470,12185,3050,N/A
1992/07/08,10000,10500,10000,10300,▼100,－0.96%,10560,10555,11513,12214,6510,N/A
1992/07/07,10500,10500,10300,10400,▼100,－0.95%,10600,10595,11552,12243,6120,N/A
1992/07/06,10500,10500,10300,10500,▼400,－3.67%,10660,10650,11595,12269,2350,N/A
1992/07/04,10500,10900,10500,10900,▲200,＋1.87%,10640,10685,11632,12297,6270,N/A
1992/07/03,10500,10700,10500,10700,▲200,＋1.90%,10540,10710,11663,12323,11950,N/A
1992/07/02,10500,10500,10200,10500,▼200,－1.87%,10500,10740,11702,12349,1970,N/A
1992/07/01,10000,10700,10000,10700,▲300,＋2.88%,10500,10785,11742,12378,11420,N/A
1992/06/30,10200,10400,10200,10400,0.0,0.00%,10440,10820,11787,12407,2310,N/A
1992/06/29,10500,10500,10100,10400,▼100,－0.95%,10380,10865,11835,12437,2110,N/A
1992/06/27,10500,10500,10100,10500,0.0,0.00%,10440,10920,11873,12471,3050,N/A
1992/06/26,10000,10500,10000,10500,▲100,＋0.96%,10440,10960,11908,12499,2250,N/A
1992/06/25,10000,10400,10000,10400,▲300,＋2.97%,10400,11010,11938,12523,3740,N/A
1992/06/24,10600,10600,10100,10100,▼600,－5.61%,10460,11055,11970,12547,1780,N/A
1992/06/23,10000,10700,10000,10700,▲200,＋1.90%,10600,11140,12010,12574,2810,N/A
1992/06/22,10000,10500,10000,10500,▲200,＋1.94%,10620,11190,12038,12595,3480,N/A
1992/06/20,10400,10400,10300,10300,▼400,－3.74%,10720,11275,12070,12613,2950,N/A
1992/06/19,10500,11000,10300,10700,▼100,－0.93%,10880,11345,12107,12629,1270,N/A
1992/06/18,10800,10800,10500,10800,0.0,0.00%,11040,11395,12132,12643,4290,N/A
1992/06/17,11000,11000,10600,10800,▼200,－1.82%,11120,11440,12158,12652,7260,N/A
1992/06/16,11100,11400,11000,11000,▼100,－0.90%,11240,11495,12187,12655,1900,N/A
1992/06/15,11500,11500,11100,11100,▼400,－3.48%,11300,11545,12215,12652,7990,N/A
1992/06/13,11100,11500,11100,11500,▲300,＋2.68%,11360,11580,12247,12643,4150,N/A
1992/06/12,11500,11500,11100,11200,▼200,－1.75%,11340,11620,12282,12627,1920,N/A
1992/06/11,11400,11700,11400,11400,▲100,＋0.88%,11360,11680,12328,12610,11930,N/A
1992/06/10,11400,11400,11200,11300,▼100,－0.88%,11380,11735,12365,12588,10540,N/A
1992/06/09,11200,11500,11200,11400,0.0,0.00%,11380,11790,12400,12569,12570,N/A
1992/06/08,11300,11400,11100,11400,▲100,＋0.88%,11400,11850,12423,12548,4230,N/A
1992/06/05,11600,11700,11300,11300,▼200,－1.74%,11380,11910,12453,12528,6320,N/A
1992/06/04,11400,11700,11400,11500,▲200,＋1.77%,11480,11945,12493,12508,5830,N/A
1992/06/03,11000,11700,11000,11300,▼200,－1.74%,11520,11975,12520,12491,2870,N/A
1992/06/02,11300,11500,11000,11500,▲200,＋1.77%,11700,12025,12540,12475,9660,N/A
1992/06/01,11800,11800,11300,11300,▼500,－4.24%,11740,12065,12548,12461,1830,N/A
1992/05/30,11700,11800,11700,11800,▲100,＋0.85%,11820,12120,12565,12453,1680,N/A
1992/05/29,11700,12400,11700,11700,▼500,－4.10%,11800,12155,12573,12439,4620,N/A
1992/05/28,11900,12200,11700,12200,▲500,＋4.27%,11840,12195,12587,12423,8960,N/A
1992/05/27,11700,12000,11700,11700,0.0,0.00%,11800,12235,12588,12404,5110,N/A
1992/05/26,11600,11900,11600,11700,0.0,0.00%,11820,12280,12595,12389,7570,N/A
1992/05/25,11900,12000,11700,11700,▼200,－1.68%,11940,12330,12608,12370,9290,N/A
1992/05/23,12000,12200,11800,11900,▼100,－0.83%,12080,12370,12627,12355,2000,N/A
1992/05/22,11800,12000,11800,12000,▲200,＋1.69%,12200,12410,12640,12339,11110,N/A
1992/05/21,12300,12600,11800,11800,▼500,－4.07%,12280,12440,12655,12323,16140,N/A
1992/05/20,12600,12800,12200,12300,▼100,－0.81%,12440,12480,12677,12309,18360,N/A
1992/05/19,12500,12700,12000,12400,▼100,－0.80%,12500,12515,12688,12292,21490,N/A
1992/05/18,12500,12900,12300,12500,▲100,＋0.81%,12420,12530,12698,12274,16800,N/A
1992/05/16,12600,12600,12400,12400,▼200,－1.59%,12340,12545,12712,12259,9010,N/A
1992/05/15,12900,12900,12600,12600,0.0,0.00%,12320,12575,12725,12245,39100,N/A
1992/05/14,12100,12600,12100,12600,▲600,＋5.00%,12260,12590,12738,12233,21900,N/A
1992/05/13,12300,12400,12000,12000,▼100,－0.83%,12220,12630,12747,12216,4920,N/A
1992/05/12,11700,12300,11700,12100,▼200,－1.63%,12320,12695,12760,12200,4690,N/A
1992/05/11,12300,12400,12300,12300,0.0,0.00%,12400,12725,12778,12180,2880,N/A
1992/05/09,12400,12500,12300,12300,▼100,－0.81%,12540,12740,12797,12162,2480,N/A
1992/05/08,12400,12500,12400,12400,▼100,－0.80%,12600,12740,12808,12149,6770,N/A
1992/05/07,12500,12900,12500,12500,0.0,0.00%,12660,12735,12825,12133,17050,N/A
1992/05/06,13200,13300,12500,12500,▼500,－3.85%,12660,12735,12843,12119,20920,N/A
1992/05/04,12400,13000,12400,13000,▲400,＋3.17%,12700,12730,12862,12107,43920,N/A
1992/05/02,12900,12900,12500,12600,▼100,－0.79%,12620,12700,12862,12092,16920,N/A
1992/05/01,12500,13100,12200,12700,▲200,＋1.60%,12620,12695,12868,12079,41000,N/A
1992/04/30,12700,12900,12300,12500,▼200,－1.57%,12680,12670,12880,12064,9250,N/A
1992/04/29,12600,13000,12600,12700,▲100,＋0.79%,12720,12665,12890,12054,11930,N/A
1992/04/28,12600,12900,12600,12600,0.0,0.00%,12740,12655,12900,12040,4210,N/A
1992/04/27,13000,13500,12600,12600,▼400,－3.08%,12820,12660,12915,12028,23170,N/A
1992/04/25,12800,13200,12800,13000,▲300,＋2.36%,12880,12680,12933,12016,19180,N/A
1992/04/24,12800,13200,12600,12700,▼100,－0.78%,12960,12710,12943,12002,29710,N/A
1992/04/23,13100,13200,12600,12800,▼200,－1.54%,13080,12775,12962,11991,16230,N/A
1992/04/22,13100,13200,12900,13000,▲100,＋0.78%,13060,12815,12982,11979,10250,N/A
1992/04/21,13400,13500,12800,12900,▼500,－3.73%,12980,12835,12997,11967,11450,N/A
1992/04/20,13500,13700,13300,13400,▲100,＋0.75%,12860,12830,13013,11954,11190,N/A
1992/04/18,12900,13300,12800,13300,▲600,＋4.72%,12640,12820,13027,11937,11270,N/A
1992/04/17,12700,13000,12700,12700,▲100,＋0.79%,12480,12840,13038,11922,19210,N/A
1992/04/16,12600,12700,12400,12600,▲300,＋2.44%,12420,12860,13068,11913,13230,N/A
1992/04/15,12000,12500,12000,12300,0.0,0.00%,12380,12855,13090,11905,8470,N/A
1992/04/14,12300,12700,12300,12300,▼200,－1.60%,12420,12840,13107,11902,4090,N/A
1992/04/13,12400,12500,12200,12500,▲100,＋0.81%,12400,12840,13123,11895,940,N/A
1992/04/11,12000,12400,12000,12400,0.0,0.00%,12380,12830,13138,11888,5750,N/A
1992/04/10,12300,12400,12300,12400,▼100,－0.80%,12400,12835,13152,11883,3660,N/A
1992/04/09,12200,12500,12200,12500,▲300,＋2.46%,12460,12830,13155,11879,4550,N/A
1992/04/08,12600,12600,12100,12200,▼200,－1.61%,12560,12810,13152,11870,7840,N/A
1992/04/07,12500,12700,12400,12400,▼100,－0.80%,12840,12825,13155,11859,9100,N/A
1992/04/06,13000,13000,12400,12500,▼200,－1.57%,13160,12845,13145,11845,5020,N/A
1992/04/04,12700,13000,12700,12700,▼300,－2.31%,13380,12855,13123,11832,4740,N/A
1992/04/03,13400,13500,13000,13000,▼600,－4.41%,13520,12865,13088,11817,5990,N/A
1992/04/02,14100,14300,13600,13600,▼400,－2.86%,13480,12870,13038,11804,30910,N/A
1992/04/01,13800,14000,13500,14000,▲400,＋2.94%,13400,12840,12972,11782,48410,N/A
1992/03/31,13700,13800,13300,13600,▲200,＋1.49%,13340,12790,12892,11761,27570,N/A
1992/03/30,12800,13400,12800,13400,▲600,＋4.69%,13240,12775,12812,11739,24770,N/A
1992/03/28,13000,13200,12800,12800,▼400,－3.03%,13060,12765,12738,11719,3550,N/A
1992/03/27,14300,14300,13200,13200,▼500,－3.65%,12900,12795,12673,11704,29870,N/A
1992/03/26,13100,13700,13100,13700,▲600,＋4.58%,12720,12790,12602,11684,24000,N/A
1992/03/25,12200,13100,12100,13100,▲600,＋4.80%,12440,12745,12523,11661,10130,N/A
1992/03/23,12100,12500,12100,12500,▲500,＋4.17%,12320,12750,12462,11644,15860,N/A
1992/03/21,12300,12300,12000,12000,▼300,－2.44%,12280,12795,12410,11634,540,N/A
1992/03/20,12300,12300,12000,12300,0.0,0.00%,12300,12845,12373,11628,9100,N/A
1992/03/19,12500,12600,12300,12300,▼200,－1.60%,12340,12900,12342,11617,13680,N/A
1992/03/18,12300,12500,12300,12500,▲200,＋1.63%,12440,12965,12305,11605,11560,N/A
1992/03/17,12200,12400,12200,12300,▲200,＋1.65%,12480,13020,12259,11593,7450,N/A
1992/03/16,12500,12500,12100,12100,▼400,－3.20%,12600,13055,12219,11580,2520,N/A
1992/03/14,12300,12600,12300,12500,▼300,－2.34%,12800,13100,12182,11573,2860,N/A
1992/03/13,12800,12800,12700,12800,▲100,＋0.79%,12900,13145,12132,11561,3150,N/A
1992/03/12,12900,12900,12700,12700,▼200,－1.55%,12940,13160,12084,11546,5660,N/A
1992/03/11,13200,13200,12900,12900,▼200,－1.53%,13060,13190,12039,11533,5380,N/A
1992/03/09,13100,13100,12900,13100,▲100,＋0.77%,13120,13220,11990,11520,7520,N/A
1992/03/07,13000,13200,12900,13000,0.0,0.00%,13180,13250,11940,11504,5490,N/A
1992/03/06,13000,13200,13000,13000,▼300,－2.26%,13200,13280,11895,11489,11650,N/A
1992/03/05,13200,13500,13100,13300,▲100,＋0.76%,13160,13320,11850,11474,17770,N/A
1992/03/04,13500,13500,13100,13200,▼200,－1.49%,13140,13355,11805,11459,5980,N/A
1992/03/03,13100,13700,13100,13400,▲300,＋2.29%,13180,13390,11765,11444,42520,N/A
1992/03/02,12900,13100,12800,13100,▲300,＋2.34%,13100,13415,11727,11427,14000,N/A
1992/02/29,13200,13400,12700,12800,▼400,－3.03%,13160,13470,11685,11413,6600,N/A
1992/02/28,13200,13700,13200,13200,▼200,－1.49%,13320,13530,11640,11404,32270,N/A
1992/02/27,12800,13400,12800,13400,▲400,＋3.08%,13400,13595,11582,11389,17820,N/A
1992/02/26,13200,13200,13000,13000,▼400,－2.99%,13320,13620,11527,11372,7090,N/A
1992/02/25,13600,13700,13300,13400,▼200,－1.47%,13320,13635,11489,11358,5560,N/A
1992/02/24,13800,13900,13300,13600,0.0,0.00%,13320,13630,11440,11341,12090,N/A
1992/02/22,13100,13600,13100,13600,▲600,＋4.62%,13220,13620,11395,11324,19820,N/A
1992/02/21,13000,13200,13000,13000,0.0,0.00%,13160,13600,11352,11307,8210,N/A
1992/02/20,13400,13400,12900,13000,▼400,－2.99%,13260,13580,11322,11295,8600,N/A
1992/02/19,12800,13400,12800,13400,▲300,＋2.29%,13400,13545,11289,11284,10160,N/A
1992/02/18,12800,13200,12800,13100,▼200,－1.50%,13440,13495,11249,11269,14610,N/A
1992/02/17,13500,13500,12900,13300,▼200,－1.48%,13580,13430,11219,11256,19220,N/A
1992/02/15,13900,13900,13500,13500,▼200,－1.46%,13720,13325,11180,11243,15550,N/A
1992/02/14,13600,13700,13200,13700,▲100,＋0.74%,13800,13180,11140,11226,25350,N/A
1992/02/13,14000,14100,13600,13600,▼200,－1.45%,13840,12995,11099,11208,35120,N/A
1992/02/12,14200,14300,13800,13800,▼200,－1.43%,13960,12795,11060,11193,31670,N/A
1992/02/11,14000,14500,13900,14000,▲100,＋0.72%,14000,12565,11020,11176,76460,N/A
1992/02/10,13700,13900,13400,13900,0.0,0.00%,14100,12305,10977,11161,30440,N/A
1992/02/08,14200,14300,13700,13900,▼300,－2.11%,14100,12060,10937,11144,19870,N/A
1992/02/07,13600,14300,13600,14200,▲200,＋1.43%,13980,11810,10894,11127,16010,N/A
1992/02/06,15100,15100,14000,14000,▼500,－3.45%,13800,11545,10847,11104,35940,N/A
1992/02/01,14300,14500,14300,14500,▲600,＋4.32%,13680,11295,10805,11085,21980,N/A
1992/01/31,13300,13900,13300,13900,▲600,＋4.51%,13420,11040,10757,11062,35460,N/A
1992/01/30,13200,13400,12900,13300,0.0,0.00%,13160,10815,10720,11044,30790,N/A
1992/01/29,13400,13500,12900,13300,▼100,－0.75%,12960,10640,10697,11033,29760,N/A
1992/01/28,13500,13600,12700,13400,▲200,＋1.52%,12780,10495,10667,11021,56750,N/A
1992/01/27,12900,13200,12800,13200,▲600,＋4.76%,12460,10330,10637,11009,50370,N/A
1992/01/25,12600,12800,12100,12600,▲300,＋2.44%,12060,10157,10614,10997,47750,N/A
1992/01/24,13000,13000,12200,12300,▼100,－0.81%,11660,10022,10602,10989,106000,N/A
1992/01/23,12400,12400,12400,12400,▲600,＋5.08%,11200,9902,10589,10984,17320,N/A
1992/01/22,11600,11800,11600,11800,▲600,＋5.36%,10640,9757,10564,10978,24530,N/A
1992/01/21,11000,11200,10900,11200,▲600,＋5.66%,10120,9661,10545,10978,70580,N/A
1992/01/20,10600,10600,10600,10600,▲600,＋6.00%,9640,9601,10540,10985,47460,N/A
1992/01/18,10000,10000,10000,10000,▲400,＋4.17%,9320,9571,10545,10995,10680,N/A
1992/01/17,9600,9600,9400,9600,▲400,＋4.35%,9100,9576,10569,11012,22350,N/A
1992/01/16,8800,9200,8800,9200,▲400,＋4.55%,8960,9611,10592,11029,11260,N/A
1992/01/15,8900,9100,8800,8800,▼200,－2.22%,8920,9666,10630,11054,8410,N/A
1992/01/14,8700,9100,8700,9000,▲100,＋1.12%,9040,9756,10667,11084,6200,N/A
1992/01/13,9000,9200,8900,8900,0.0,0.00%,9120,9846,10700,11111,5800,N/A
1992/01/11,9200,9400,8900,8900,▼100,－1.11%,9300,9956,10735,11144,2260,N/A
1992/01/10,9600,9600,9000,9000,▼400,－4.26%,9600,10041,10765,11176,6130,N/A
1992/01/09,9100,9400,9000,9400,0.0,0.00%,9820,10096,10799,11209,17200,N/A
1992/01/08,9900,9900,9400,9400,▼400,－4.08%,9886,10111,10827,11241,9500,N/A
1992/01/07,10300,10300,9800,9800,▼600,－5.77%,9986,10146,10857,11269,18050,N/A
1992/01/06,10600,10600,10100,10400,▲300,＋2.97%,10006,10191,10882,11294,20960,N/A
1992/01/04,10100,10100,10100,10100,▲370,＋3.80%,9826,10196,10892,11316,6770,N/A
1992/01/03,9500,9730,9500,9730,▼170,－1.72%,9784,10236,10905,11336,2160,N/A
1991/12/26,10200,10200,9600,9900,0.0,0.00%,9838,10300,10927,11359,17120,N/A
