[일시]한국석유,시가,고가,저가,종가,대비,대비율,<가격이동평균>5,20,60,120,[거래량],[외국인_보유량]
1988/03/17,15214,15499,15214,15404,▲190,＋1.25%,15309,15791,16328,15778,1440,N/A
1988/03/16,15309,15309,15214,15214,0.0,0.00%,15328,15877,16345,15791,740,N/A
1988/03/15,15214,15214,15118,15214,0.0,0.00%,15385,15934,16353,15805,800,N/A
1988/03/14,15499,15499,15214,15214,▼285,－1.84%,15442,15981,16355,15820,1590,N/A
1988/03/12,15499,15594,15499,15499,0.0,0.00%,15537,16048,16354,15838,560,N/A
1988/03/11,15499,15689,15499,15499,0.0,0.00%,15613,16072,16342,15854,810,N/A
1988/03/09,15499,15499,15499,15499,0.0,0.00%,15651,16105,16342,15863,230,N/A
1988/03/08,15689,15689,15261,15499,▼190,－1.21%,15784,16129,16351,15870,590,N/A
1988/03/07,15879,15879,15689,15689,▼190,－1.20%,15841,16176,16361,15875,550,N/A
1988/03/05,15689,15879,15689,15879,▲190,＋1.21%,15870,16224,16355,15879,260,N/A
1988/03/04,15974,15974,15689,15689,▼475,－2.94%,15832,16262,16346,15882,270,N/A
1988/03/03,16164,16164,16164,16164,▲380,＋2.41%,15832,16286,16339,15886,690,N/A
1988/03/02,16164,16164,15689,15784,▼48,－0.30%,15851,16309,16318,15886,660,N/A
1988/02/29,16164,16164,15689,15832,▲143,＋0.91%,15984,16376,16301,15887,1830,N/A
1988/02/27,15689,15689,15689,15689,0.0,0.00%,16164,16440,16280,15890,50,N/A
1988/02/26,16164,16164,15499,15689,▼571,－3.51%,16412,16530,16261,15893,1160,N/A
1988/02/24,16640,16640,16069,16259,▼190,－1.16%,16697,16621,16246,15894,950,N/A
1988/02/23,16735,16735,16450,16450,▼285,－1.70%,16716,16659,16216,15888,510,N/A
1988/02/22,16878,16925,16640,16735,▼190,－1.12%,16659,16683,16182,15878,980,N/A
1988/02/20,17020,17020,16925,16925,▼190,－1.11%,16621,16654,16156,15869,310,N/A
1988/02/19,16830,17115,16640,17115,▲761,＋4.65%,16431,16616,16129,15861,1650,N/A
1988/02/17,16164,16355,16164,16355,▲190,＋1.18%,16240,16568,16094,15853,3760,N/A
1988/02/16,16355,16545,16164,16164,▼380,－2.30%,16164,16576,16059,15848,2160,N/A
1988/02/15,16164,16545,16022,16545,▲571,＋3.57%,16221,16571,16024,15839,600,N/A
1988/02/13,15974,15974,15974,15974,▼190,－1.18%,16240,16547,15978,15827,610,N/A
1988/02/12,16259,16355,16164,16164,▲190,＋1.19%,16374,16566,15945,15827,4220,N/A
1988/02/11,16355,16355,15974,15974,▼475,－2.89%,16374,16585,15913,15827,1380,N/A
1988/02/10,16640,16640,16259,16450,▼190,－1.14%,16507,16626,15886,15829,3060,N/A
1988/02/09,16259,16925,16259,16640,0.0,0.00%,16640,16645,15850,15823,2600,N/A
1988/02/08,16164,16830,16164,16640,▲475,＋2.94%,16735,16668,15810,15810,3160,N/A
1988/02/06,16164,16164,16164,16164,▼475,－2.86%,16906,16668,15770,15796,540,N/A
1988/02/05,16640,16640,16545,16640,▼475,－2.78%,17172,16702,15739,15793,1270,N/A
1988/02/04,16640,17115,16355,17115,0.0,0.00%,17248,16728,15705,15790,1710,N/A
1988/02/03,17115,17115,16735,17115,▼380,－2.17%,17210,16728,15655,15784,920,N/A
1988/02/02,17400,17686,17115,17496,0.0,0.00%,17020,16690,15607,15779,5990,N/A
1988/02/01,16925,17781,16925,17496,▲475,＋2.79%,16754,16642,15553,15765,9520,N/A
1988/01/30,17400,17591,17020,17020,▲95,＋0.56%,16488,16590,15496,15757,2270,N/A
1988/01/29,16117,16925,16069,16925,▲761,＋4.71%,16383,16566,15455,15754,7710,N/A
1988/01/28,16164,16164,15974,16164,0.0,0.00%,16212,16528,15423,15752,3380,N/A
1988/01/27,16164,16164,15936,16164,0.0,0.00%,16193,16547,15412,15756,2780,N/A
1988/01/26,16164,16164,16069,16164,▼333,－2.02%,16231,16576,15404,15762,3280,N/A
1988/01/25,16069,16630,16069,16497,▲428,＋2.66%,16307,16589,15384,15769,2230,N/A
1988/01/23,16069,16069,16069,16069,0.0,0.00%,16364,16549,15364,15770,260,N/A
1988/01/22,16259,16259,16069,16069,▼285,－1.74%,16516,16511,15353,15774,840,N/A
1988/01/21,16545,16640,16259,16355,▼190,－1.15%,16725,16468,15346,15780,3270,N/A
1988/01/20,16782,16782,16545,16545,▼238,－1.42%,16782,16388,15343,15786,620,N/A
1988/01/19,16355,16782,16355,16782,▼48,－0.28%,16839,16336,15332,15794,140,N/A
1988/01/18,17020,17020,16697,16830,▼285,－1.67%,16916,16300,15314,15797,970,N/A
1988/01/16,16640,17115,16259,17115,▲475,＋2.86%,16973,16262,15292,15800,770,N/A
1988/01/15,16355,16735,16355,16640,▼190,－1.13%,16820,16172,15260,15800,2330,N/A
1988/01/14,16925,16925,16830,16830,▼333,－1.94%,16801,16108,15243,15807,1020,N/A
1988/01/13,17115,17210,16830,17163,▲48,＋0.28%,16725,16030,15227,15808,5140,N/A
1988/01/12,16735,17115,16355,17115,▲761,＋4.65%,16602,15918,15211,15807,4360,N/A
1988/01/11,16535,16535,16164,16355,▼190,－1.15%,16412,15799,15196,15807,3530,N/A
1988/01/09,16450,16545,16450,16545,▲95,＋0.58%,16450,15709,15200,15816,4690,N/A
1988/01/08,16450,16545,16450,16450,▼95,－0.57%,16488,15609,15198,15825,4670,N/A
1988/01/07,16269,16592,16269,16545,▲380,＋2.35%,16486,15528,15199,15836,3460,N/A
1988/01/06,16164,16259,16155,16164,▼380,－2.30%,16313,15424,15206,15848,4040,N/A
1988/01/05,16545,16545,16450,16545,▼190,－1.14%,16145,15337,15215,15867,790,N/A
1988/01/04,16640,17020,16640,16735,▲295,＋1.79%,15875,15265,15222,15884,1060,N/A
1987/12/26,16183,16440,16164,16440,▲761,＋4.85%,15480,15194,15228,15898,2940,N/A
1987/12/24,15784,15879,15499,15679,▲352,＋2.30%,15292,15123,15236,15911,5730,N/A
1987/12/23,15214,15851,15166,15328,▲133,＋0.88%,15369,15052,15257,15931,3240,N/A
1987/12/22,14738,15214,14738,15195,▲437,＋2.96%,15520,14990,15285,15956,1590,N/A
1987/12/21,14748,14757,14738,14757,▼742,－4.79%,15544,14919,15322,15980,1600,N/A
1987/12/19,15499,15499,15499,15499,▼571,－3.55%,15664,14880,15366,16008,210,N/A
1987/12/18,16164,16355,16022,16069,▼10,－0.06%,15617,14819,15385,16030,3070,N/A
1987/12/17,15889,16079,15689,16079,▲761,＋4.97%,15388,14732,15388,16055,510,N/A
1987/12/15,15214,15318,15214,15318,▼38,－0.25%,15120,14642,15390,16089,3980,N/A
1987/12/14,14928,15356,14500,15356,▲95,＋0.62%,14966,14589,15404,16136,3510,N/A
1987/12/12,15223,15261,15214,15261,▲333,＋2.23%,14805,14535,15417,16175,4330,N/A
1987/12/11,14738,14928,14738,14928,▲190,＋1.29%,14719,14485,15432,16207,2330,N/A
1987/12/10,14548,14738,14548,14738,▲190,＋1.31%,14624,14470,15453,16238,2100,N/A
1987/12/09,14738,15309,14358,14548,0.0,0.00%,14561,14437,15473,16267,4160,N/A
1987/12/08,14643,14738,14548,14548,▼285,－1.92%,14675,14423,15500,16291,980,N/A
1987/12/07,14453,15214,14263,14833,▲380,＋2.63%,14827,14409,15525,16317,4740,N/A
1987/12/05,14453,14453,14453,14453,▲29,＋0.20%,14866,14371,15542,16336,100,N/A
1987/12/04,14405,14691,14405,14424,▼694,－4.59%,14827,14375,15561,16351,1690,N/A
1987/12/03,15118,15118,15118,15118,▼190,－1.24%,14757,14405,15574,16365,630,N/A
1987/12/02,15404,15413,15214,15309,▲285,＋1.90%,14491,14424,15582,16374,1960,N/A
1987/12/01,14748,15023,14453,15023,▲761,＋5.33%,14225,14443,15593,16385,2860,N/A
1987/11/30,14073,14263,14073,14263,▲190,＋1.35%,14074,14439,15612,16402,3080,N/A
1987/11/28,13901,14073,13901,14073,▲285,＋2.07%,14090,14491,15637,16421,50,N/A
1987/11/27,13787,13977,13787,13787,▼190,－1.36%,14130,14557,15653,16439,550,N/A
1987/11/26,13882,13977,13882,13977,▼295,－2.07%,14225,14653,15677,16463,30,N/A
1987/11/25,14453,14453,14272,14272,▼67,－0.46%,14282,14762,15710,16486,1190,N/A
1987/11/24,14282,14339,14263,14339,▲67,＋0.47%,14280,14842,15742,16504,2900,N/A
1987/11/23,14263,14272,14263,14272,▲10,＋0.07%,14341,14910,15772,16515,1660,N/A
1987/11/21,13977,14263,13977,14263,0.0,0.00%,14301,14971,15797,16525,620,N/A
1987/11/20,14063,14263,13882,14263,0.0,0.00%,14301,15020,15810,16536,3490,N/A
1987/11/19,14928,14928,14263,14263,▼380,－2.60%,14301,15086,15823,16548,1480,N/A
1987/11/18,14358,14643,14358,14643,▲571,＋4.05%,14263,15167,15846,16559,1080,N/A
1987/11/17,13692,14073,13692,14073,▼190,－1.33%,14244,15243,15875,16566,240,N/A
1987/11/16,14263,14263,14263,14263,0.0,0.00%,14434,15353,15914,16577,280,N/A
1987/11/14,13882,14263,13882,14263,▲190,＋1.35%,14681,15467,15951,16588,790,N/A
1987/11/13,14548,14548,14073,14073,▼475,－3.27%,14966,15576,15976,16600,530,N/A
1987/11/12,14909,14909,14453,14548,▼475,－3.16%,15137,15699,16017,16614,1030,N/A
1987/11/11,15118,15118,15023,15023,▼475,－3.07%,15290,15818,16054,16627,620,N/A
1987/11/10,14928,15499,14928,15499,▼190,－1.21%,15366,15904,16081,16636,800,N/A
1987/11/09,15689,15689,15689,15689,▲761,＋5.10%,15404,15975,16100,16643,350,N/A
1987/11/07,15309,15309,14928,14928,▼380,－2.48%,15499,16046,16120,16649,30,N/A
1987/11/06,15451,15451,15214,15309,▼95,－0.62%,15689,16147,16154,16660,1240,N/A
1987/11/05,15575,15575,15404,15404,▼285,－1.82%,15765,16228,16176,16667,150,N/A
1987/11/04,16069,16069,15689,15689,▼475,－2.94%,15784,16308,16195,16670,90,N/A
1987/11/03,16069,16345,16069,16164,▲285,＋1.80%,15693,16394,16213,16672,620,N/A
1987/11/02,15689,15974,15689,15879,▲190,＋1.21%,15579,16456,16228,16670,900,N/A
1987/10/31,15594,15689,15594,15689,▲190,＋1.23%,15581,16494,16255,16671,590,N/A
1987/10/30,15499,15499,15499,15499,▲266,＋1.75%,15676,16522,16281,16675,420,N/A
1987/10/29,15594,15689,15223,15233,▼361,－2.32%,15828,16556,16308,16681,1720,N/A
1987/10/28,15784,15784,15594,15594,▼295,－1.86%,16090,16602,16339,16690,890,N/A
1987/10/26,16355,16355,15879,15889,▼276,－1.71%,16259,16631,16371,16695,1260,N/A
1987/10/24,16164,16174,16164,16164,▼95,－0.58%,16391,16645,16389,16699,250,N/A
1987/10/23,16744,16744,16259,16259,▼285,－1.72%,16543,16645,16403,16698,1020,N/A
1987/10/22,16164,16545,16164,16545,▲105,＋0.64%,16638,16630,16417,16702,1740,N/A
1987/10/21,16735,16735,16355,16440,▼105,－0.63%,16714,16611,16432,16703,540,N/A
1987/10/20,16925,16925,16497,16545,▼380,－2.25%,16849,16590,16452,16703,760,N/A
1987/10/19,16925,16925,16640,16925,▲190,＋1.14%,16927,16555,16473,16703,670,N/A
1987/10/17,16640,16735,16640,16735,▼190,－1.12%,16927,16488,16491,16701,400,N/A
1987/10/16,17068,17068,16925,16925,▼190,－1.11%,16984,16412,16519,16702,540,N/A
1987/10/15,17020,17353,16925,17115,▲181,＋1.07%,17079,16346,16546,16707,4020,N/A
1987/10/14,16925,17020,16735,16935,▲10,＋0.06%,17136,16288,16567,16713,1320,N/A
1987/10/13,16830,17020,16735,16925,▼95,－0.56%,17077,16249,16586,16721,1390,N/A
1987/10/12,17305,17305,17020,17020,▼380,－2.19%,16944,16193,16605,16730,970,N/A
1987/10/10,17400,17400,17400,17400,0.0,0.00%,16773,16094,16627,16736,50,N/A
1987/10/06,17400,17400,17115,17400,▲761,＋4.57%,16526,15984,16639,16745,1190,N/A
1987/10/05,16402,16640,16402,16640,▲380,＋2.34%,16278,15913,16650,16751,2160,N/A
1987/10/02,16259,16450,16164,16259,▲95,＋0.59%,16183,15889,16675,16763,3050,N/A
1987/09/30,15879,16164,15879,16164,0.0,0.00%,16164,15884,16723,16773,970,N/A
1987/09/29,16355,16640,16164,16164,0.0,0.00%,16126,15865,16788,16784,2700,N/A
1987/09/28,16164,16212,15974,16164,0.0,0.00%,16126,15808,16868,16789,830,N/A
1987/09/26,16259,16259,16164,16164,0.0,0.00%,16098,15751,16933,16787,950,N/A
1987/09/25,15214,16164,15214,16164,▲190,＋1.19%,16031,15727,16982,16779,2660,N/A
1987/09/24,16355,16355,15974,15974,▼190,－1.18%,15917,15736,17024,16765,1930,N/A
1987/09/23,16402,16402,16022,16164,▲143,＋0.89%,15765,15759,17060,16751,1290,N/A
1987/09/22,15974,16164,15879,16022,▲190,＋1.20%,15651,15774,17081,16736,2600,N/A
1987/09/21,15974,15974,15784,15832,▲238,＋1.52%,15641,15762,17110,16717,1560,N/A
1987/09/19,15594,15594,15594,15594,▲380,＋2.50%,15706,15797,17130,16700,70,N/A
1987/09/18,15214,15309,15118,15214,▼380,－2.44%,15746,15854,17141,16686,1180,N/A
1987/09/17,15784,15784,15594,15594,▼380,－2.38%,15710,15926,17157,16676,930,N/A
1987/09/16,16069,16069,15974,15974,▼181,－1.12%,15634,15979,17166,16661,1340,N/A
1987/09/15,16164,16355,16155,16155,▲361,＋2.29%,15634,16027,17177,16643,570,N/A
1987/09/14,15689,15794,15689,15794,▲761,＋5.06%,15636,16065,17193,16625,350,N/A
1987/09/12,15118,15118,14928,15033,▼181,－1.19%,15708,16107,17205,16609,3310,N/A
