[일시]알보젠코리아,시가,고가,저가,종가,대비,대비율,<가격이동평균>5,20,60,120,[거래량],[외국인_보유량]
2001/11/16,34500,34650,33600,33800,▼600,－1.74%,34130,35118,32969,29748,23510,11000
2001/11/15,33000,35500,33000,34400,▲400,＋1.18%,34440,35123,32872,29695,45370,11000
2001/11/14,34400,34400,33300,34000,0.0,0.00%,34550,35013,32782,29620,32680,11000
2001/11/13,34400,34400,33550,34000,▼450,－1.31%,34870,34930,32698,29548,27200,11000
2001/11/12,35100,35400,34350,34450,▼900,－2.55%,35230,34845,32588,29474,30420,11000
2001/11/09,35700,35700,33900,35350,▲400,＋1.14%,35700,34778,32474,29396,41080,11000
2001/11/08,35550,36000,34950,34950,▼650,－1.83%,35990,34580,32342,29316,27500,11000
2001/11/07,35900,36200,35150,35600,▼200,－0.56%,36800,34403,32204,29246,19660,11000
2001/11/06,36800,37500,35700,35800,▼1000,－2.72%,36640,34183,32054,29163,37700,11000
2001/11/05,36300,38200,35450,36800,0.0,0.00%,36420,33998,31903,29080,49440,11000
2001/11/02,39100,39500,36600,36800,▼2200,－5.64%,35800,33743,31723,28982,42610,11000
2001/11/01,35000,40000,34850,39000,▲4200,＋12.07%,35260,33578,31559,28878,109800,11000
2001/10/31,34750,35200,33900,34800,▲100,＋0.29%,34240,33298,31359,28746,24250,11770
2001/10/30,33850,35000,33200,34700,▲1000,＋2.97%,34300,33145,31218,28656,35070,12500
2001/10/29,34300,34800,33700,33700,▼400,－1.17%,34380,32950,31081,28553,22160,14980
2001/10/26,33150,35500,33150,34100,▲200,＋0.59%,34840,32808,30961,28458,35550,15280
2001/10/25,35300,36000,33850,33900,▼1200,－3.42%,34800,32645,30809,28363,30100,16800
2001/10/24,35000,35900,35000,35100,0.0,0.00%,34460,32593,30643,28268,26010,18190
2001/10/23,37500,37500,34600,35100,▼900,－2.50%,33910,32288,30436,28163,53150,18190
2001/10/22,34900,37500,34900,36000,▲2100,＋6.19%,33350,31983,30221,28058,82740,18190
2001/10/19,32000,36200,31800,33900,▲1700,＋5.28%,32770,31698,30009,27945,105980,18190
2001/10/18,31700,32650,30700,32200,▼150,－0.46%,32270,31638,29794,27850,31290,18190
2001/10/17,33300,33500,32250,32350,▲50,＋0.15%,32110,31643,29658,27769,28000,18190
2001/10/16,33100,33400,31950,32300,▼800,－2.42%,31880,31925,29509,27696,36600,18190
2001/10/15,31600,33700,31400,33100,▲1700,＋5.41%,31840,32443,29363,27618,60790,18190
2001/10/12,32000,32000,31000,31400,0.0,0.00%,31560,32643,29198,27538,22760,18190
2001/10/11,32000,32300,31000,31400,▲200,＋0.64%,31980,32883,29067,27476,30680,18190
2001/10/10,32000,32350,30800,31200,▼900,－2.80%,32380,32888,28950,27426,33770,18190
2001/10/09,32800,33000,31850,32100,▲400,＋1.26%,32490,32903,28820,27350,37620,18190
2001/10/08,30500,33500,28500,31700,▼1800,－5.37%,32230,32968,28685,27278,91110,18190
2001/10/05,33900,34050,33100,33500,▲100,＋0.30%,32060,33118,28577,27205,46090,18190
2001/10/04,32500,34750,32300,33400,▲1650,＋5.20%,31530,33123,28452,27100,69600,18190
2001/09/28,30700,32800,30700,31750,▲950,＋3.08%,31420,33153,28357,26993,57930,22190
2001/09/27,31300,31800,30300,30800,▼50,－0.16%,30870,33065,28259,26903,41980,22190
2001/09/26,31500,32850,30600,30850,0.0,0.00%,30510,32925,28186,26820,69480,22190
2001/09/25,33950,34800,30050,30850,▼2000,－6.09%,30400,32775,28112,26734,106630,22190
2001/09/24,29500,32850,28500,32850,▲3850,＋13.28%,30770,32648,28016,26653,150020,21190
2001/09/21,28100,29300,27200,29000,0.0,0.00%,30660,32385,27883,26559,85470,21190
2001/09/20,31300,32300,27600,29000,▼1300,－4.29%,32460,32313,27802,26501,146580,19190
2001/09/19,32100,34300,30300,30300,▼2400,－7.34%,35190,32243,27740,26437,186050,14590
2001/09/18,32500,35000,32500,32700,▲400,＋1.24%,36550,32093,27666,26363,217840,14590
2001/09/17,37100,38000,32300,32300,▼5700,－15.00%,37250,31855,27573,26269,165270,14590
2001/09/14,43500,45700,37100,38000,▼4650,－10.90%,37090,31690,27508,26176,506280,14590
2001/09/13,40000,42650,38900,42650,▲5550,＋14.96%,35790,31240,27368,26036,356150,14590
2001/09/12,35200,41000,31600,37100,▲900,＋2.49%,33940,30478,27170,25864,338760,19590
2001/09/11,31500,36200,31500,36200,▲4700,＋14.92%,33460,30003,27028,25726,168980,22390
2001/09/10,30900,34000,30100,31500,0.0,0.00%,32940,29563,26908,25596,52640,22390
2001/09/07,32500,33300,30250,31500,▼1900,－5.69%,33440,29323,26873,25509,65290,22390
2001/09/06,35000,35400,33300,33400,▼1300,－3.75%,33140,29078,26827,25433,41670,22390
2001/09/05,34500,38600,34200,34700,▲1100,＋3.27%,32060,28745,26740,25348,186390,22390
2001/09/04,34300,35800,33000,33600,▼400,－1.18%,30690,28310,26629,25244,79520,22390
2001/09/03,30500,34000,30500,34000,▲4000,＋13.33%,29630,27978,26540,25136,66310,22390
2001/08/31,28100,32200,27700,30000,▲2000,＋7.14%,28350,27628,26442,25025,44370,22390
2001/08/30,27850,28000,26900,28000,▲150,＋0.54%,27860,27443,26430,24949,10520,22390
2001/08/29,28000,28700,27500,27850,▼450,－1.59%,27780,27368,26463,24885,10450,22390
2001/08/28,28700,28700,27750,28300,▲700,＋2.54%,27670,27300,26493,24823,13060,22390
2001/08/27,28300,28400,27600,27600,▲50,＋0.18%,27600,27135,26497,24758,5560,22390
2001/08/24,27600,28400,27450,27550,▼50,－0.18%,27880,26953,26508,24699,8660,22390
2001/08/23,27550,28500,27400,27600,▲300,＋1.10%,28170,26708,26518,24640,14940,22390
2001/08/22,27950,27950,27000,27300,▼650,－2.33%,28130,26438,26524,24585,11930,22390
2001/08/21,29000,29300,27550,27950,▼1050,－3.62%,28190,26238,26528,24538,10200,22390
2001/08/20,29400,30000,28800,29000,0.0,0.00%,28080,25890,26519,24493,16290,22390
2001/08/17,27400,29500,27300,29000,▲1600,＋5.84%,27620,25640,26458,24443,21640,22390
2001/08/16,27650,27900,27000,27400,▼200,－0.72%,27140,25363,26398,24373,11260,22390
2001/08/14,27100,27800,26700,27600,▲200,＋0.73%,27010,25168,26359,24319,12920,22390
2001/08/13,27000,28100,27000,27400,▲700,＋2.62%,26690,24950,26318,24266,15210,22390
2001/08/10,27000,27400,26700,26700,▲100,＋0.38%,26600,24755,26291,24213,9670,22390
2001/08/09,26150,26600,26150,26600,▼150,－0.56%,26660,24640,26288,24166,7370,22390
2001/08/08,25300,26950,25300,26750,▲750,＋2.88%,26600,24480,26273,24123,15670,22390
2001/08/07,26200,26700,25700,26000,▼950,－3.53%,26550,24343,26257,24082,9090,22390
2001/08/06,27000,27400,26100,26950,▼50,－0.19%,26650,24303,26240,24045,8600,22390
2001/08/03,25700,27000,25000,27000,▲700,＋2.66%,26260,24255,26196,24002,30600,22390
2001/08/02,26600,26900,25800,26300,▼200,－0.75%,25650,24290,26133,23960,11590,22390
2001/08/01,26600,26900,25800,26500,0.0,0.00%,24920,24270,26094,23928,10300,22390
2001/07/31,25700,27600,24700,26500,▲1500,＋6.00%,24060,24265,26024,23884,40380,22390
2001/07/30,24000,25300,23950,25000,▲1050,＋4.38%,23420,24260,25955,23846,25760,22390
2001/07/27,23000,25800,22500,23950,▲1300,＋5.74%,22620,24265,25917,23823,23780,22390
2001/07/26,22500,23300,22300,22650,▲450,＋2.03%,22630,24313,25893,23811,9470,22390
2001/07/25,22900,23250,22200,22200,▼1100,－4.72%,22790,24385,25890,23812,5060,20390
2001/07/24,20500,23300,20100,23300,▲2300,＋10.95%,23050,24540,25895,23817,41900,20390
2001/07/23,23500,24600,21000,21000,▼3000,－12.50%,23040,24668,25880,23817,48840,20390
2001/07/20,23500,24000,23500,24000,▲550,＋2.35%,23540,24973,25907,23829,3000,20390
2001/07/19,23500,24000,23100,23450,▼50,－0.21%,23620,25193,25880,23817,3020,20390
2001/07/18,23500,24150,23400,23500,▲250,＋1.08%,23610,25500,25883,23817,5850,20390
2001/07/16,23050,23950,22750,23250,▼250,－1.06%,23710,25865,25874,23806,5150,20390
2001/07/13,25000,25000,23500,23500,▼900,－3.69%,24100,26133,25878,23802,4620,20390
2001/07/12,24000,25200,23700,24400,▲1000,＋4.27%,24600,26408,25886,23808,5310,20390
2001/07/11,23050,24300,22500,23400,▼600,－2.50%,25260,26658,25902,23797,12300,20390
2001/07/10,25050,25800,24000,24000,▼1200,－4.76%,25760,26923,25879,23799,10970,20390
2001/07/09,25600,25600,24700,25200,▼800,－3.08%,26240,27133,25870,23790,6340,20390
2001/07/06,26500,26500,25500,26000,▼1700,－6.14%,26480,27275,25833,23772,20030,20390
2001/07/05,25900,27900,25700,27700,▲1800,＋6.95%,26300,27388,25749,23747,11720,20390
2001/07/04,26100,26350,25800,25900,▼500,－1.89%,25740,27408,25629,23718,7890,20390
2001/07/03,26400,26850,26000,26400,0.0,0.00%,25380,27578,25546,23703,10050,20390
2001/07/02,25500,26400,25200,26400,▲1300,＋5.18%,25160,27758,25453,23684,8100,20390
2001/06/29,24700,25450,24350,25100,▲200,＋0.80%,25050,27918,25357,23672,8170,20390
2001/06/28,23600,25000,23600,24900,▲800,＋3.32%,25450,28090,25290,23666,10670,20390
2001/06/27,25300,25800,24100,24100,▼1200,－4.74%,26150,28260,25235,23641,9030,20390
2001/06/26,25100,25850,24450,25300,▼550,－2.13%,27250,28460,25200,23607,18320,20390
2001/06/25,27000,27000,25300,25850,▼1250,－4.61%,28350,28595,25133,23578,23360,20390
2001/06/22,26650,28500,26650,27100,▼1300,－4.58%,28900,28678,25060,23571,15180,20390
2001/06/21,29900,29900,27900,28400,▼1200,－4.05%,29280,28695,24966,23541,20160,20390
2001/06/20,30500,30800,28500,29600,▼1200,－3.90%,29480,28543,24844,23535,27310,20390
2001/06/19,30000,32000,29600,30800,▲2200,＋7.69%,29300,28330,24704,23546,92620,20390
2001/06/18,28600,29200,28600,28600,▼400,－1.38%,28780,28045,24558,23538,4200,18200
2001/06/15,29350,29350,28800,29000,▼400,－1.36%,28670,27870,24424,23551,7150,17200
2001/06/14,29500,30000,28900,29400,▲700,＋2.44%,28520,27710,24284,23547,7330,17200
2001/06/13,28250,30000,28000,28700,▲500,＋1.77%,28260,27565,24145,23537,8430,16200
2001/06/12,28050,28350,28050,28200,▲150,＋0.53%,28380,27415,24040,23558,7080,16200
2001/06/11,27500,28400,27500,28050,▼200,－0.71%,28740,27295,23955,23597,3980,16200
2001/06/08,27800,28500,27500,28250,▲150,＋0.53%,29050,27143,23859,23601,9880,16200
2001/06/07,28900,29200,28100,28100,▼1200,－4.10%,29110,26945,23732,23608,14280,16200
2001/06/05,30000,30000,29300,29300,▼700,－2.33%,29150,26700,23609,23614,11440,15200
2001/06/04,29800,30400,29150,30000,▲400,＋1.35%,28910,26435,23468,23579,15100,15200
2001/06/01,28550,30000,28400,29600,▲1050,＋3.68%,28510,26050,23308,23535,29460,13740
2001/05/31,28300,30800,28250,28550,▲250,＋0.88%,28090,25688,23154,23482,39800,13740
2001/05/30,27500,28300,27500,28300,▲200,＋0.71%,27870,25395,23020,23444,9380,13740
2001/05/29,26550,28500,26550,28100,▲100,＋0.36%,27280,25105,22889,23410,14140,13200
2001/05/28,27500,28500,27500,28000,▲500,＋1.82%,26730,24825,22763,23385,14230,13200
2001/05/25,28800,28800,27450,27500,▲50,＋0.18%,26150,24550,22646,23355,22180,12200
2001/05/24,25500,28000,25350,27450,▲2100,＋8.28%,25670,24295,22549,23327,35070,11200
2001/05/23,25200,25400,24800,25350,0.0,0.00%,25340,24053,22467,23322,19430,10200
2001/05/22,26000,26000,25000,25350,▲250,＋1.00%,25570,23905,22428,23329,17940,10200
2001/05/21,25500,25800,25100,25100,0.0,0.00%,25640,23818,22348,23334,12640,10200
2001/05/18,25800,26700,24600,25100,▼700,－2.71%,25780,23713,22279,23346,15280,10200
2001/05/17,26800,27200,25700,25800,▼700,－2.64%,25760,23630,22214,23355,17310,10200
2001/05/16,25500,27500,25500,26500,▲800,＋3.11%,25460,23540,22134,23358,42140,7400
2001/05/15,26100,26100,24850,25700,▼100,－0.39%,24800,23483,22045,23362,21580,7400
2001/05/14,25000,26450,24800,25800,▲800,＋3.20%,24460,23300,21974,23367,40990,7400
2001/05/11,25000,25600,24200,25000,▲700,＋2.88%,23760,23183,21908,23365,34010,7400
