[일시]BYC,시가,고가,저가,종가,대비,대비율,<가격이동평균>5,20,60,120,[거래량],[외국인_보유량]
1999/09/07,105576,106572,100098,100098,▼2490,－2.43%,103086,104331,106730,92457,1520,93340
1999/09/06,106572,106572,99600,102588,▼1992,－1.90%,103883,104406,106797,92072,4350,93340
1999/09/03,99600,104580,99600,104580,▲498,＋0.48%,103684,104356,106938,91661,3370,93340
1999/09/02,104082,104082,99600,104082,0.0,0.00%,103286,104282,106987,91234,2490,93340
1999/09/01,98306,104580,98306,104082,0.0,0.00%,103385,104356,106946,90810,2030,93340
1999/08/31,103086,104082,103086,104082,▲2490,＋2.45%,104680,104431,106888,90386,20,93340
1999/08/30,103584,104580,101592,101592,▼996,－0.97%,105776,104506,106821,89962,1250,93340
1999/08/27,99600,107568,99600,102588,▼1992,－1.90%,107270,104730,106788,89562,4090,93340
1999/08/26,104580,104580,103584,104580,▼5976,－5.41%,108465,104904,106738,89151,1140,92950
1999/08/25,110556,110556,110556,110556,▲996,＋0.91%,108664,104805,106714,88723,20,92950
1999/08/24,109062,109560,108564,109560,▲498,＋0.46%,106871,104630,106614,88242,300,92950
1999/08/23,104580,109560,104580,109062,▲498,＋0.46%,105875,104556,106448,87756,720,92950
1999/08/20,108564,108564,108564,108564,▲2988,＋2.83%,104979,104431,106257,87262,50,92950
1999/08/19,103584,106074,103584,105576,▲3984,＋3.92%,104182,104282,105991,86777,70,92950
1999/08/18,101592,101592,101592,101592,▼2988,－2.86%,102987,104282,105776,86304,100,92950
1999/08/17,105078,105078,104580,104580,0.0,0.00%,102688,104680,105626,85864,120,92950
1999/08/16,104580,104580,104580,104580,0.0,0.00%,102090,104929,105419,85412,870,92950
1999/08/13,104580,104580,98206,104580,▲4980,＋5.00%,101493,105327,105137,84955,2810,92950
1999/08/12,95616,99600,95616,99600,▼498,－0.50%,101194,105825,104854,84491,700,92950
1999/08/11,95816,100098,93624,100098,▼1494,－1.47%,102389,106074,104522,84083,320,92950
1999/08/10,101592,101592,101592,101592,0.0,0.00%,103485,106448,104192,83673,0,92950
1999/08/09,92628,101592,92628,101592,▼1494,－1.45%,104282,106772,103818,83257,1230,92950
1999/08/06,105576,105576,99600,103086,▼2490,－2.36%,105178,107419,103478,82842,240,92950
1999/08/05,105576,105576,105576,105576,0.0,0.00%,105776,107992,103193,82406,0,92950
1999/08/04,105576,105576,105576,105576,0.0,0.00%,105178,108589,102869,81931,0,92950
1999/08/03,105576,105576,105576,105576,▼498,－0.47%,105477,109187,102587,81473,0,92950
1999/08/02,100596,106074,100596,106074,0.0,0.00%,105975,109585,102273,81025,260,92950
1999/07/30,106074,106074,106074,106074,▲3486,＋3.40%,106074,110108,102032,80564,20,92950
1999/07/29,101094,106074,101094,102588,▼4482,－4.19%,105975,110183,101675,80104,860,92950
1999/07/28,107070,107070,107070,107070,▼996,－0.92%,106572,110532,101431,79672,110,92950
1999/07/27,109560,109560,106074,108066,▲1494,＋1.40%,107070,110258,100975,79210,2330,92950
1999/07/26,105576,109560,105576,106572,▲996,＋0.94%,107369,110183,100415,78739,1150,92950
1999/07/23,100596,109560,100596,105576,0.0,0.00%,108564,110432,99798,78282,2570,92950
1999/07/22,96612,105576,96612,105576,▼3984,－3.64%,110357,110631,99192,77838,950,92950
1999/07/21,101592,109560,101592,109560,0.0,0.00%,110158,110482,98563,77390,300,92950
1999/07/20,106572,109560,103584,109560,▼2988,－2.65%,109760,110332,97866,76900,80,92950
1999/07/19,114540,114540,102588,112548,▼1992,－1.74%,109461,110283,97168,76410,210,92950
1999/07/16,99600,114540,99600,114540,▲9960,＋9.52%,109859,110133,96388,75908,4330,92950
1999/07/15,104580,104580,104082,104580,▼2988,－2.78%,109859,109710,95575,75397,140,92950
1999/07/14,104082,107568,103086,107568,▼498,－0.46%,112449,109461,94927,74999,140,92950
1999/07/13,108564,111054,105576,108066,▼6474,－5.65%,114441,109411,94297,74559,250,92950
1999/07/12,111552,114540,110556,114540,0.0,0.00%,115536,109212,93674,74106,360,92950
1999/07/09,113544,114540,113544,114540,▼2988,－2.54%,115935,109038,92977,73604,570,92950
1999/07/08,118524,118524,113544,117528,0.0,0.00%,114540,108689,92263,73092,1260,92950
1999/07/07,113544,117528,110556,117528,▲3984,＋3.51%,112947,107892,91483,72565,750,92950
1999/07/06,116532,117528,112548,113544,▼2988,－2.56%,109760,107046,90678,72022,830,92950
1999/07/05,109560,122508,109560,116532,▲8964,＋8.33%,108365,106373,89823,71511,9680,92950
1999/07/02,109560,109560,107070,107568,▼1992,－1.82%,107369,105527,88918,70964,2240,92950
1999/07/01,102090,111552,102090,109560,▲7968,＋7.84%,107768,105128,88171,70503,4480,92950
1999/06/30,105078,105078,100596,101592,▼4980,－4.67%,106373,104805,87341,70013,1110,93210
1999/06/29,107568,109560,106572,106572,▼4980,－4.46%,107369,104954,86611,69578,1560,93210
1999/06/28,109560,114042,109560,111552,▲1992,＋1.82%,107768,104605,85764,69089,2060,93530
1999/06/25,101592,112548,101592,109560,▲6972,＋6.80%,107369,103908,84876,68541,4400,93530
1999/06/24,103584,104580,101592,102588,▼3984,－3.74%,106672,103062,83980,68010,580,92370
1999/06/23,104580,106572,103584,106572,▼1992,－1.83%,106074,102564,83233,67544,210,92080
1999/06/22,104580,108564,103584,108564,▼996,－0.91%,106074,101866,82386,67046,1180,91950
1999/06/21,103584,111552,103584,109560,▲3486,＋3.29%,105178,101045,81506,66519,5260,91950
1999/06/18,100596,106074,98604,106074,▲6474,＋6.50%,105477,99949,80627,65984,7060,90160
1999/06/17,106572,107070,99600,99600,▼6972,－6.54%,105776,99028,79795,65477,2470,88460
1999/06/16,106572,106572,104580,106572,▲2490,＋2.39%,106174,98032,79046,65037,1010,88460
1999/06/15,106074,108066,95616,104082,▼6972,－6.28%,104979,96717,78183,64544,2080,87690
1999/06/14,105576,113544,103584,111054,▲3486,＋3.24%,104182,95472,77348,64067,7110,87690
1999/06/11,100596,107568,100596,107568,▲5976,＋5.88%,101891,93978,76385,63548,2340,84970
1999/06/10,99600,103584,99600,101592,▲996,＋0.99%,100298,92897,75481,63046,600,83950
1999/06/09,104580,104580,94122,100596,▲498,＋0.50%,100596,92125,74674,62563,2380,83640
1999/06/08,104580,104580,99600,100098,▲498,＋0.50%,101393,91528,73884,62082,8770,82510
1999/06/07,99600,109560,99600,99600,0.0,0.00%,101294,90860,73102,61601,9830,76110
1999/06/04,95616,104082,95616,99600,▼3486,－3.38%,100895,90462,72335,61116,2810,72150
1999/06/03,104580,108564,94620,103086,▼1494,－1.43%,99501,89715,71563,60626,650,71550
1999/06/02,97608,105576,97608,104580,▲4980,＋5.00%,97409,88958,70733,60113,6600,71550
1999/06/01,97608,99600,97210,99600,▲1992,＋2.04%,95019,87713,69870,59588,5530,71080
1999/05/31,91632,99600,91632,97608,▲4980,＋5.38%,93525,86458,69065,59110,2370,70680
1999/05/28,89640,93525,89640,92628,0.0,0.00%,91533,85054,68268,58653,4490,70680
1999/05/27,92628,94620,91632,92628,0.0,0.00%,90537,83883,67562,58229,13060,70680
1999/05/26,92628,92628,87648,92628,▲498,＋0.54%,87947,82643,66832,57806,4650,70780
1999/05/25,86652,92130,86652,92130,▲4482,＋5.11%,85477,81398,66102,57395,3640,70780
1999/05/24,84760,89640,84162,87648,0.0,0.00%,82887,80178,65405,57000,2080,70780
1999/05/21,80876,87648,80676,87648,▲7968,＋10.00%,81593,79083,64773,56605,4880,70780
1999/05/20,80178,80278,78784,79680,▼598,－0.74%,81254,77987,64128,56216,3790,70780
1999/05/19,79182,80278,77688,80278,▲1096,＋1.38%,82549,77290,63645,55900,7220,70780
1999/05/18,77688,79680,75696,79182,▼1992,－2.45%,84222,76762,63153,55580,7420,70780
1999/05/17,82668,82668,78485,81174,▼4781,－5.56%,85736,76339,62695,55260,9160,70780
1999/05/14,82768,85955,80676,85955,▼199,－0.23%,87828,75915,62205,54910,7470,70780
1999/05/13,89740,89740,82668,86154,▼2490,－2.81%,87569,75203,61619,54524,3520,70780
1999/05/12,86752,88644,82668,88644,▲1892,＋2.18%,87927,74431,60994,54138,9070,70780
1999/05/11,94620,94620,86652,86752,▼4880,－5.33%,86134,73460,60359,53727,6690,70780
1999/05/10,89640,91632,84660,91632,▲6972,＋8.24%,83684,72235,59777,53327,6100,70880
1999/05/07,89640,94620,84660,84660,▼3287,－3.74%,79262,70766,59096,52884,4160,70880
1999/05/06,79680,88047,79680,87947,▲8267,＋10.37%,76174,69670,58532,52506,8450,70880
1999/05/04,77688,83166,74700,79680,▲5179,＋6.95%,72151,68261,57913,52098,13230,70980
1999/05/03,69820,74501,69521,74501,▲4980,＋7.16%,69760,67166,57445,51759,8630,71090
1999/04/30,68724,69621,67230,69521,▲299,＋0.43%,68406,66229,57063,51466,840,71070
1999/04/29,68724,70716,68226,69222,▲1394,＋2.06%,67649,65667,56766,51219,6220,71070
1999/04/28,67728,70716,67728,67828,▲100,＋0.15%,66951,64994,56483,50969,13660,71070
1999/04/27,69720,72708,67728,67728,0.0,0.00%,66533,64491,56216,50731,16690,77950
1999/04/26,65736,68625,65736,67728,▲1992,＋3.03%,66931,63894,55934,50491,7500,87250
1999/04/23,65537,66732,64740,65736,0.0,0.00%,67529,63296,55652,50243,13040,90340
1999/04/22,64740,65736,62051,65736,0.0,0.00%,68923,62848,55428,50010,1620,102910
1999/04/21,68226,68226,64740,65736,▼3984,－5.71%,70119,62370,55220,49778,5450,103710
1999/04/20,67728,69720,67728,69720,▼996,－1.41%,71115,61817,55071,49531,150,103710
