[일시]남양유업,시가,고가,저가,종가,대비,대비율,<가격이동평균>5,20,60,120,[거래량],[외국인_보유량]
2017/11/17,682000,700000,682000,689000,0.0,0.00%,696600,681150,669783,715392,957,157788
2017/11/16,688000,704000,688000,689000,▼15000,－2.13%,697800,679750,669917,716650,1224,157474
2017/11/15,700000,705000,695000,704000,▲3000,＋0.43%,700800,678050,670233,717833,894,157187
2017/11/14,695000,706000,695000,701000,▲1000,＋0.14%,699200,675350,670483,719017,1026,157093
2017/11/13,689000,704000,687000,700000,▲5000,＋0.72%,699000,672850,670917,720167,444,157038
2017/11/10,700000,706000,695000,695000,▼9000,－1.28%,699200,669950,671367,721250,578,157226
2017/11/09,698000,706000,693000,704000,▲8000,＋1.15%,698200,667300,671783,722425,1330,157463
2017/11/08,691000,697000,681000,696000,▼4000,－0.57%,692800,664200,672000,724092,837,157323
2017/11/07,700000,707000,694000,700000,▼1000,－0.14%,687800,661700,672450,725908,794,157333
2017/11/06,685000,703000,684000,701000,▲11000,＋1.59%,679000,659550,672900,727942,1594,157256
2017/11/03,683000,697000,672000,690000,▲13000,＋1.92%,670800,657800,673500,729733,1050,156632
2017/11/02,671000,679000,668000,677000,▲6000,＋0.89%,666000,657150,674117,731733,725,156646
2017/11/01,655000,673000,655000,671000,▲15000,＋2.29%,663400,656850,675017,733508,1250,156791
2017/10/31,659000,663000,656000,656000,▼4000,－0.61%,659800,656150,676033,735283,825,157097
2017/10/30,673000,673000,656000,660000,▼6000,－0.90%,659400,655850,677550,737042,457,156847
2017/10/27,664000,674000,662000,666000,▲2000,＋0.30%,658000,655450,678917,738767,986,156908
2017/10/26,650000,666000,650000,664000,▲11000,＋1.68%,657000,654650,680133,740367,1500,157048
2017/10/25,651000,658000,650000,653000,▼1000,－0.15%,655200,653800,681267,741958,1049,156775
2017/10/24,650000,659000,648000,654000,▲1000,＋0.15%,654600,653750,682500,743808,743,156413
2017/10/23,659000,667000,651000,653000,▼8000,－1.21%,654000,653550,683733,745667,604,156217
2017/10/20,651000,664000,651000,661000,▲6000,＋0.92%,651800,653250,685100,747367,568,156311
2017/10/19,647000,659000,647000,655000,▲5000,＋0.77%,648000,652700,686300,748933,550,156105
2017/10/18,646000,655000,646000,650000,▼1000,－0.15%,645400,652750,687300,750633,895,155988
2017/10/17,642000,651000,641000,651000,▲9000,＋1.40%,644600,652900,688417,752417,887,155779
2017/10/16,644000,648000,638000,642000,0.0,0.00%,645800,653350,689567,754133,1048,155485
2017/10/13,640000,647000,637000,642000,0.0,0.00%,650600,654150,690783,756183,1537,155559
2017/10/12,642000,647000,640000,642000,▼4000,－0.62%,657600,655150,692133,758083,1559,155175
2017/10/11,653000,654000,644000,646000,▼11000,－1.67%,663400,656300,693583,759950,1486,155121
2017/10/10,660000,662000,653000,657000,▼9000,－1.35%,665600,657500,695200,761875,904,155137
2017/09/29,681000,681000,665000,666000,▼11000,－1.62%,664200,659000,696833,763733,554,154908
2017/09/28,666000,677000,657000,677000,▲6000,＋0.89%,661400,659900,698217,765267,1187,155004
2017/09/27,654000,671000,654000,671000,▲14000,＋2.13%,656000,659900,699483,766783,1057,154970
2017/09/26,643000,668000,643000,657000,▲7000,＋1.08%,651200,660350,700983,768183,1143,154442
2017/09/25,658000,658000,646000,650000,▼2000,－0.31%,650200,661800,702683,769817,798,154045
2017/09/22,645000,659000,643000,652000,▲2000,＋0.31%,650200,663450,704600,771483,936,153981
2017/09/21,642000,654000,642000,650000,▲3000,＋0.46%,649200,664850,706433,773125,1136,153824
2017/09/20,659000,659000,642000,647000,▼5000,－0.77%,649200,666600,708533,774625,1194,153322
2017/09/19,650000,656000,647000,652000,▲2000,＋0.31%,651000,668650,710433,776025,702,153247
2017/09/18,647000,654000,647000,650000,▲3000,＋0.46%,651200,670550,712467,777233,911,152979
2017/09/15,650000,659000,646000,647000,▼3000,－0.46%,653200,672650,714500,778308,1138,152503
2017/09/14,651000,662000,647000,650000,▼6000,－0.91%,655400,674950,716633,779292,1796,152604
2017/09/13,653000,658000,650000,656000,▲3000,＋0.46%,657800,677300,718800,780325,940,152795
2017/09/12,657000,657000,652000,653000,▼7000,－1.06%,659600,679900,720967,781250,1059,152903
2017/09/11,657000,668000,657000,660000,▲2000,＋0.30%,663000,683200,723467,782175,426,153295
2017/09/08,656000,662000,656000,658000,▼4000,－0.60%,668400,686550,725867,782858,824,153532
2017/09/07,674000,674000,660000,662000,▼3000,－0.45%,673600,690000,728183,783617,955,153803
2017/09/06,675000,675000,661000,665000,▼5000,－0.75%,676600,692900,730483,784375,780,154281
2017/09/05,692000,692000,661000,670000,▼17000,－2.47%,679600,695500,732783,785092,2346,154585
2017/09/04,673000,692000,673000,687000,▲3000,＋0.44%,682800,698150,735100,785900,684,154407
2017/09/01,675000,687000,675000,684000,▲7000,＋1.03%,682000,700150,737167,786550,1036,154580
2017/08/31,676000,683000,676000,677000,▼3000,－0.44%,681200,702800,739300,787217,519,154189
2017/08/30,683000,689000,678000,680000,▼6000,－0.87%,682800,705300,741467,787967,1215,154163
2017/08/29,688000,689000,682000,686000,▲3000,＋0.44%,684400,707850,743500,788642,893,153810
2017/08/28,680000,689000,680000,683000,▲3000,＋0.44%,685200,710150,745567,789017,638,153509
2017/08/25,682000,688000,677000,680000,▼5000,－0.73%,687000,713350,747650,789542,2521,153496
2017/08/24,693000,694000,683000,685000,▼3000,－0.44%,689600,716450,750050,790158,1141,152858
2017/08/23,695000,695000,686000,688000,▼2000,－0.29%,692000,719150,752150,790858,960,153245
2017/08/22,690000,696000,689000,690000,▼2000,－0.29%,696000,721350,754267,791333,636,152995
2017/08/21,693000,699000,690000,692000,▼1000,－0.14%,701800,723200,756350,791817,446,153144
2017/08/18,690000,700000,690000,693000,▼4000,－0.57%,708800,725000,758583,792025,656,153324
2017/08/17,708000,708000,689000,697000,▼11000,－1.55%,715600,727100,761000,792250,2114,153331
2017/08/16,713000,717000,705000,708000,▼11000,－1.53%,720200,728900,763383,792517,1513,153773
2017/08/14,723000,733000,715000,719000,▼8000,－1.10%,722000,729250,765433,792667,847,153468
2017/08/11,717000,732000,717000,727000,0.0,0.00%,722800,729150,767550,792808,857,153479
2017/08/10,722000,733000,717000,727000,▲7000,＋0.97%,722800,728800,769417,792858,1114,153414
2017/08/09,713000,721000,712000,720000,▲3000,＋0.42%,724800,728200,771133,793075,971,153043
2017/08/08,721000,726000,714000,717000,▼6000,－0.83%,726200,728350,773067,793350,928,152729
2017/08/07,727000,731000,721000,723000,▼4000,－0.55%,729000,728950,776183,793600,534,152600
2017/08/04,732000,738000,725000,727000,▼10000,－1.36%,730800,729950,779367,793750,863,152529
2017/08/03,724000,737000,723000,737000,▲10000,＋1.38%,734800,731350,782983,793792,740,152626
2017/08/02,727000,732000,725000,727000,▼4000,－0.55%,735800,731950,785967,793825,516,152463
2017/08/01,726000,736000,723000,731000,▼1000,－0.14%,738200,733250,789350,794008,755,152441
2017/07/31,747000,753000,730000,732000,▼15000,－2.01%,738400,734750,792000,794058,919,152332
2017/07/28,737000,751000,737000,747000,▲5000,＋0.67%,737400,736100,794533,794150,953,152583
2017/07/27,739000,748000,732000,742000,▲3000,＋0.41%,733600,737000,796533,794158,626,152695
2017/07/26,739000,739000,729000,739000,▲7000,＋0.96%,732200,738000,798617,794092,608,153061
2017/07/25,721000,736000,721000,732000,▲5000,＋0.69%,731000,739850,800600,794008,608,153145
2017/07/24,732000,735000,720000,727000,▼1000,－0.14%,727600,741300,802650,793892,766,153158
2017/07/21,728000,735000,725000,728000,▼7000,－0.95%,725600,743650,805117,793883,984,153066
2017/07/20,734000,742000,733000,735000,▲2000,＋0.27%,724000,745850,807600,794000,880,153070
2017/07/19,717000,737000,716000,733000,▲18000,＋2.52%,720000,747850,809633,794000,857,152749
2017/07/18,719000,719000,715000,715000,▼2000,－0.28%,718000,750200,811567,794075,881,152543
2017/07/17,724000,725000,716000,717000,▼3000,－0.42%,720800,753750,813967,794308,674,152756
2017/07/14,722000,724000,716000,720000,▲5000,＋0.70%,726000,758050,816417,794667,547,152775
2017/07/13,733000,733000,715000,715000,▼8000,－1.11%,733000,762250,818700,794908,1023,152763
2017/07/12,726000,728000,723000,723000,▼6000,－0.82%,739800,766350,821583,795208,681,152972
2017/07/11,741000,745000,727000,729000,▼14000,－1.88%,745800,770200,824033,795508,1094,152972
2017/07/10,748000,752000,741000,743000,▼12000,－1.59%,752200,773900,826317,795600,560,153298
2017/07/07,749000,756000,741000,755000,▲6000,＋0.80%,755400,777200,828550,795358,724,153382
2017/07/06,751000,754000,747000,749000,▼4000,－0.53%,757400,780000,830633,795050,698,153319
2017/07/05,757000,763000,753000,753000,▼8000,－1.05%,760000,783150,832317,794717,885,153320
2017/07/04,760000,767000,758000,761000,▲2000,＋0.26%,764600,785850,834083,794417,767,153338
2017/07/03,763000,767000,759000,759000,▼6000,－0.78%,764600,787900,835383,794075,779,153409
2017/06/30,762000,769000,760000,765000,▲3000,＋0.39%,767600,790450,836950,793675,876,153545
2017/06/29,771000,771000,761000,762000,▼14000,－1.80%,769000,792600,838367,793233,926,153399
2017/06/28,765000,776000,761000,776000,▲15000,＋1.97%,771600,795700,839817,792942,676,153901
2017/06/27,772000,772000,761000,761000,▼13000,－1.68%,772400,797450,840717,792592,1123,153660
2017/06/26,779000,779000,769000,774000,▲2000,＋0.26%,777400,800150,841617,792417,368,153732
2017/06/23,774000,786000,772000,772000,▼3000,－0.39%,783200,802200,842000,792267,1182,153784
2017/06/22,777000,781000,770000,775000,▼5000,－0.64%,789600,804900,842117,792133,812,153708
2017/06/21,784000,786000,777000,780000,▼6000,－0.76%,794000,808050,841950,792000,597,153738
2017/06/20,796000,796000,784000,786000,▼17000,－2.12%,798000,811050,841850,791783,1259,153793
2017/06/19,802000,805000,797000,803000,▼1000,－0.12%,801400,813300,841533,791508,772,154262
2017/06/16,800000,805000,795000,804000,▲7000,＋0.88%,802600,815450,840883,791192,608,154303
2017/06/15,796000,806000,794000,797000,▼3000,－0.38%,804000,817200,839850,790792,1164,154175
2017/06/14,803000,807000,796000,800000,▼3000,－0.37%,807000,818850,839050,790400,1258,154610
2017/06/13,805000,819000,801000,803000,▼6000,－0.74%,808400,820650,838267,790117,1215,154634
2017/06/12,811000,811000,798000,809000,▼2000,－0.25%,808200,825700,837400,789775,1199,154706
2017/06/09,810000,814000,803000,811000,▼1000,－0.12%,808400,830950,836700,789375,1011,154461
2017/06/08,804000,812000,801000,812000,▲5000,＋0.62%,807800,837600,835933,788892,1549,154587
2017/06/07,801000,810000,792000,807000,▲5000,＋0.62%,810200,842800,835133,788400,1268,154515
2017/06/05,814000,819000,801000,802000,▼8000,－0.99%,811000,848950,834467,787967,1887,154683
2017/06/02,808000,813000,806000,810000,▲2000,＋0.25%,813600,853350,833783,787442,991,154564
2017/06/01,824000,824000,808000,808000,▼16000,－1.94%,814600,857050,832467,786750,1078,154626
2017/05/31,807000,824000,807000,824000,▲13000,＋1.60%,818200,860000,831433,786092,1815,155163
2017/05/30,815000,824000,804000,811000,▼4000,－0.49%,821000,862150,830267,785283,1821,154992
2017/05/29,813000,820000,812000,815000,0.0,0.00%,826800,864500,829567,784575,1111,154877
2017/05/26,827000,828000,810000,815000,▼11000,－1.33%,830000,866500,828400,783800,3043,154689
2017/05/25,834000,838000,823000,826000,▼12000,－1.43%,836200,869500,827283,783083,1746,154498
2017/05/24,842000,842000,833000,838000,▼2000,－0.24%,838800,872050,825467,782192,681,155196
2017/05/23,888000,888000,832000,840000,▲9000,＋1.08%,837200,873000,823500,781192,1720,155146
2017/05/22,844000,846000,830000,831000,▼15000,－1.77%,836400,873450,821650,780375,1061,155122
2017/05/19,843000,856000,835000,846000,▲7000,＋0.83%,851000,874850,819900,779700,1999,155143
2017/05/18,831000,844000,824000,839000,▲9000,＋1.08%,864600,875750,818067,778867,1451,154307
2017/05/17,836000,840000,821000,830000,▼6000,－0.72%,885600,876650,816300,778133,2393,153890
2017/05/16,877000,877000,827000,836000,▼68000,－7.52%,902800,879550,815017,777525,5621,153774
2017/05/15,923000,923000,896000,904000,▼10000,－1.09%,921600,881250,813633,776842,802,153058
2017/05/12,934000,942000,914000,914000,▼30000,－3.18%,918800,879350,811017,775592,857,152901
2017/05/11,923000,944000,915000,944000,▲28000,＋3.06%,912800,877500,808133,774167,1669,153155
2017/05/10,930000,965000,914000,916000,▼14000,－1.51%,897400,874300,804600,772300,2151,152790
2017/05/08,887000,934000,887000,930000,▲40000,＋4.49%,887600,871000,801683,770483,1905,152395
2017/05/04,872000,890000,872000,890000,▲6000,＋0.68%,873200,867450,798667,768458,1231,151420
2017/05/02,860000,884000,855000,884000,▲17000,＋1.96%,866200,864900,796117,766633,1455,150932
2017/04/28,851000,867000,845000,867000,0.0,0.00%,864400,863350,793767,764917,1025,150660
2017/04/27,862000,872000,848000,867000,▲9000,＋1.05%,866400,862500,791783,763267,804,150229
2017/04/26,859000,880000,851000,858000,▲3000,＋0.35%,864400,861600,789567,761725,837,150121
2017/04/25,864000,870000,848000,855000,▼20000,－2.29%,862600,860200,787417,760158,1367,149890
2017/04/24,873000,888000,861000,875000,▼2000,－0.23%,863400,858200,785133,758475,828,149476
2017/04/21,851000,879000,851000,877000,▲20000,＋2.33%,861200,854300,782650,756692,1902,149269
2017/04/20,851000,858000,847000,857000,▲8000,＋0.94%,857200,849400,780400,755000,1417,148424
2017/04/19,861000,867000,845000,849000,▼10000,－1.16%,863400,844800,778367,753508,1474,147397
2017/04/18,881000,885000,855000,859000,▼5000,－0.58%,867600,841050,776583,752025,3060,146699
2017/04/17,865000,883000,859000,864000,▲7000,＋0.82%,869000,836450,774650,750483,859,146036
2017/04/14,884000,884000,857000,857000,▼31000,－3.49%,871600,831450,772917,748950,1004,145692
2017/04/13,871000,898000,867000,888000,▲18000,＋2.07%,876200,825700,771117,747625,1048,145685
2017/04/12,854000,877000,850000,870000,▲4000,＋0.46%,868600,818750,768833,746000,888,145329
2017/04/11,862000,877000,860000,866000,▼11000,－1.25%,866400,812900,766983,744533,592,144911
2017/04/10,872000,884000,864000,877000,▼3000,－0.34%,861000,807150,764883,743042,692,144697
2017/04/07,860000,880000,851000,880000,▲30000,＋3.53%,856200,801650,762167,741542,2547,144661
2017/04/06,850000,855000,840000,850000,▼9000,－1.05%,850200,795900,759467,739958,517,144525
2017/04/05,842000,860000,840000,859000,▲20000,＋2.38%,850000,791600,757117,738633,798,144353
2017/04/04,854000,854000,828000,839000,▼14000,－1.64%,844200,787000,754750,737200,855,143986
2017/04/03,855000,859000,840000,853000,▲3000,＋0.35%,839400,783100,752767,735925,824,143774
2017/03/31,842000,855000,832000,850000,▲1000,＋0.12%,828200,777000,750400,734475,645,143828
2017/03/30,835000,849000,826000,849000,▲19000,＋2.29%,814000,771800,748100,733183,1889,143810
2017/03/29,815000,832000,803000,830000,▲15000,＋1.84%,797200,767050,746067,731867,1192,142938
2017/03/28,797000,816000,797000,815000,▲18000,＋2.26%,786000,764000,744467,730750,990,142574
2017/03/27,779000,801000,775000,797000,▲18000,＋2.31%,776400,760500,743217,729783,1172,142322
2017/03/24,765000,780000,765000,779000,▲14000,＋1.83%,769800,758050,742533,728992,760,142078
2017/03/23,767000,774000,756000,765000,▼9000,－1.16%,762400,754950,742150,728242,771,141719
2017/03/22,773000,778000,750000,774000,▲7000,＋0.91%,759200,752700,742050,727700,1264,141675
2017/03/21,769000,769000,759000,767000,▲3000,＋0.39%,755000,750450,741717,727083,519,141651
2017/03/20,741000,764000,733000,764000,▲22000,＋2.96%,751800,748400,741483,726525,614,141580
2017/03/17,749000,761000,742000,742000,▼7000,－0.93%,752400,747000,741500,726000,569,141473
2017/03/16,768000,768000,745000,749000,▼4000,－0.53%,757000,746550,741733,725625,370,141235
2017/03/15,753000,763000,744000,753000,▲2000,＋0.27%,760000,746750,741750,725175,624,141147
2017/03/14,766000,777000,750000,751000,▼16000,－2.09%,762800,746750,741967,724642,652,141153
2017/03/13,760000,780000,760000,767000,▲2000,＋0.26%,764800,746550,742150,724117,694,141241
2017/03/10,776000,776000,760000,765000,▲1000,＋0.13%,757600,745250,742050,723450,635,141212
2017/03/09,755000,774000,755000,764000,▼3000,－0.39%,753800,743600,741850,722783,968,140999
2017/03/08,753000,769000,746000,767000,▲6000,＋0.79%,751800,742450,741667,722158,864,140641
2017/03/07,737000,765000,735000,761000,▲30000,＋4.10%,752200,741550,741467,721517,1010,140581
2017/03/06,738000,742000,730000,731000,▼15000,－2.01%,749000,740350,741100,721042,1197,140136
2017/03/03,754000,783000,746000,746000,▼8000,－1.06%,752400,740950,741033,720942,1607,139935
